timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02746292  1.7158185   0.00732293  1.33438646 -1.539228    0.05119306
 -0.05063971  0.33975093  3.09043954  0.26589445  0.        ]",[-3.38124325 -3.28639743],-0.384568714009,-0.384568714009,[-2.78019023 -3.21737862],"[[ 0.03746439  0.09048478 -0.17534251  0.00551901]
 [ 0.00478274 -0.00494623  0.          0.        ]]",[-0.40490073 -0.33443066]
1,"[ 1.028512    1.71945632 -0.05125405  1.2271006  -1.53922387  0.05119302
 -0.51454242 -0.25760064  3.09803111  0.1326505   0.        ]",[-3.03140263 -3.20553189],-0.38521264185,-0.38521264185,[-2.53523159 -2.90436554],"[[ -2.11602169e-03   5.06744061e-02  -1.75342506e-01   5.51900564e-03]
 [ -3.94965943e+00  -3.96290603e+00   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
2,"[ 1.01771046  1.71816065 -0.22533009  0.90799207 -1.53921974  0.05119298
 -0.96927286 -0.84312908  3.07516617 -0.26348747  0.        ]",[-2.09296263 -2.39464778],-0.384577140184,-0.384577140184,[-2.02962542 -2.48729467],"[[ -1.20000732e-01  -6.75092425e-02  -1.75342506e-01   5.51900564e-03]
 [ -7.82592061e+00  -7.84253080e+00   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
3,"[ 0.95476272  1.67665052 -0.50623414  0.38911288 -1.53921561  0.05119294
 -1.41503871 -1.41705892  2.89290575 -0.87966477  0.        ]",[-0.3067693 -2.4455745],-0.375233798892,-0.375233798892,[-1.09401453 -1.88260221],"[[ -3.14643422e-01  -2.62514609e-01  -1.75342506e-01   5.51900564e-03]
 [ -1.16257811e+01  -1.16453191e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
4,"[ 0.80142392  1.54120099 -0.83068468 -0.2821759  -1.53921148  0.0511929
 -1.53036483 -1.97976067  2.42545504 -1.5056283   0.        ]",[-0.8669332  -1.94716858],-0.347993537426,-0.347993537426,[-0.70612675 -2.0372951 ],"[[ -5.57021051e-01  -5.32829784e-01  -1.75342506e-01   5.51900564e-03]
 [ -1.26088884e+01  -1.53737439e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
5,"[ 0.52771381  1.25324337 -1.15149926 -0.98686908 -1.53920735  0.05119286
 -1.90357411 -2.53115776  1.65172045 -1.85284622  0.        ]",[ 0.93587116 -1.87497162],-0.294425813095,-0.294425813095,[ 0.12502423 -1.60990989],"[[ -8.41114868e-01  -8.76962724e-01  -1.75342506e-01   5.51900564e-03]
 [ -1.57902934e+01  -1.90273218e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
6,"[ 0.18528532  0.77865239 -1.37835409 -1.50827505 -1.53920322  0.05119282
 -1.43284707 -3.07192977  0.84830836 -1.64208656  0.        ]",[ 0.65587677 -1.20394644],-0.217665342568,-0.217665342568,[ 0.57924354 -0.65060294],"[[ -1.11665978e+00  -1.29346136e+00  -1.75342506e-01   5.51900564e-03]
 [ -1.17776994e+01  -2.26105850e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
7,"[-0.10654631  0.15265237 -1.48349286 -1.55208987 -1.53919909  0.05119277
 -1.10148449 -3.60192685  0.41727929 -0.98553587  0.        ]",[ 0.46402627  1.51370412],-0.139370386771,-0.139370386771,[ 1.00631475  0.71940339],"[[ -1.32387290e+00  -1.78091011e+00  -1.75342506e-01   5.51900564e-03]
 [ -8.95307598e+00  -2.61225747e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
8,"[-0.34166519 -0.40039368 -1.52265625 -0.99750862 -1.53919496  0.05119273
 -0.86569516 -2.92625459  0.44873696 -0.3168028   0.        ]",[-0.06733299  1.64000276],-0.102776163001,-0.102776163001,[ 0.79173386  1.27208853],"[[ -1.48277336e+00  -2.25844389e+00  -1.75342506e-01   5.51900564e-03]
 [ -6.94314270e+00  -2.16457217e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
9,"[-0.55204152 -0.7191229  -1.52637018 -0.19141595 -1.53919084  0.05119269
 -0.88105432 -2.26396786  0.7186978   0.07396017  0.        ]",[ 1.27852377  1.89827632],-0.123212294032,-0.123212294032,[ 0.53327769  1.23881543],"[[ -1.62295278e+00  -2.64732935e+00  -1.75342506e-01   5.51900564e-03]
 [ -7.07407973e+00  -1.72574603e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
10,"[-0.70195225 -0.85052703 -1.51119622  0.57397713 -1.53918671  0.05119265
 -0.40021695 -1.61479505  1.01559564  0.19524882  0.        ]",[ 0.5490485   0.18304103],-0.155879170026,-0.155879170026,[ 0.11452117  0.96334386],"[[ -1.72331169e+00  -2.94932094e+00  -1.75342506e-01   5.51900564e-03]
 [ -2.97527310e+00  -1.29560355e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
11,"[-0.75686551 -0.8713014  -1.50184446  0.90245558 -1.53918258  0.05119261
 -0.1382337   0.20725435  1.14721575  0.1936745   0.        ]",[ 0.17396724  1.58275516],-0.170367905871,-0.170367905871,[-0.02914781  0.95471168],"[[-1.76041012 -3.07202697 -0.17534251  0.00551901]
 [-0.74204751 -0.88301743  0.          0.        ]]",[-0.40490073 -0.33443066]
12,"[-0.76833501 -0.8686648  -1.49962574  0.83566942 -1.53917845  0.05119257
 -0.05568597  0.82659739  1.11783913  0.19824226  0.        ]",[-0.14025851  0.96965572],-0.167147695829,-0.167147695829,[-0.05467615  0.98098671],"[[-1.76819094 -3.04722404 -0.17534251  0.00551901]
 [-0.03838592  3.22079375  0.          0.        ]]",[-0.40490073 -0.33443066]
13,"[-0.77765301 -0.84942118 -1.4977551   0.56232336 -1.53917432  0.05119253
 -0.12072538  1.39641218  1.01657555  0.2056872   0.        ]",[ 0.26289577  1.51519002],-0.156026128913,-0.156026128913,[-0.0450839   0.90502906],"[[ -1.77452122e+00  -2.94492586e+00  -1.75342506e-01   5.51900564e-03]
 [ -5.92802056e-01   6.99644127e+00   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
14,"[-0.7795557  -0.78428271 -1.49736244  0.10083493 -1.53917019  0.05119249
  0.00276185  1.97308346  0.8395541   0.18931083  0.        ]",[-1.03297508  0.75337546],-0.136476173977,-0.136476173977,[-0.33769965  0.37643662],"[[ -1.77581538e+00  -2.76665855e+00  -1.75342506e-01   5.51900564e-03]
 [  4.59838996e-01   1.08175523e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
15,"[-0.82443857 -0.63359627 -1.48745326 -0.47751391 -1.53916606  0.05119245
 -0.46277483  2.3909382   0.60775992  0.12889507  0.        ]",[ 0.45834525 -0.52304525],-0.110848626442,-0.110848626442,[-0.06392539 -0.16180213],"[[ -1.80643472e+00  -2.52252722e+00  -1.75342506e-01   5.51900564e-03]
 [ -3.50853149e+00   1.35863752e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
16,"[-0.89883573 -0.41616033 -1.46784752 -0.97010063 -1.53916194  0.05119241
 -0.24179034  2.03777657  0.3888115   0.03723228  0.        ]",[ 0.14612927 -0.10751719],-0.0872355094595,-0.0872355094595,[-0.21541137 -0.3410812 ],"[[ -1.85770506e+00  -2.27427785e+00  -1.75342506e-01   5.51900564e-03]
 [ -1.62479993e+00   1.12463453e+01   0.00000000e+00   0.00000000e+00]]",[-0.40490073 -0.33443066]
