timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
34,[ 0.30077252  0.4002178 ],[-0.01075077  0.47556663],-0.00790076050393,-0.00790076050393,"[[ 0.90074681 -2.16144087  0.10336655 -0.02458895]
 [-0.96407238 -0.14198445  0.          0.        ]]","[ 0.50207608 -0.50559955  1.12240544 -0.90426224  0.89755296 -0.21061534
 -0.16291256  0.3026921  -0.48164165  0.11509409  0.        ]",[-0.69982141 -0.60444379]
35,[ 0.14550877 -0.1025209 ],[ 0.43287944 -0.11665114],-0.00724919502907,-0.00724919502907,"[[ 0.88122887 -2.14535908  0.10336655 -0.02458895]
 [-0.98764282  1.74387881  0.          0.        ]]","[ 0.52463243 -0.48812077  1.10444383 -0.92744184  0.89755204 -0.21061522
 -0.16604431  0.60879833 -0.47022656  0.09887088  0.        ]",[-0.69982141 -0.60444379]
36,[-0.38118652 -0.16356999],[-1.1527976   0.06006247],-0.00418704045442,-0.00418704045442,"[[ 0.87886504 -2.11546316  0.10336655 -0.02458895]
 [ 0.74547981  1.24736656  0.          0.        ]]","[ 0.52733964 -0.4551455   1.10223792 -0.96901743  0.89755112 -0.21061509
  0.06423894  0.52820579 -0.44005716  0.10856627  0.        ]",[-0.69982141 -0.60444379]
37,[ 1.01088774  0.03392559],[ 1.138644    1.32980814],-0.0040930455037,-0.0040930455037,"[[ 0.85390991 -2.08837498  0.10336655 -0.02458895]
 [-3.22774156  1.4607487   0.          0.        ]]","[ 0.55559724 -0.4247459   1.07858153 -1.00495986  0.8975502  -0.21061497
 -0.46369049  0.56284084 -0.41910308  0.09001185  0.        ]",[-0.69982141 -0.60444379]
38,[-0.76344138 -1.43156886],[-0.66326436 -1.08192934],-0.00627379551446,-0.00627379551446,"[[ 0.82970942 -2.01972488  0.10336655 -0.02458895]
 [ 0.7942379   5.39114808  0.          0.        ]]","[ 0.58241974 -0.34563989  1.05498406 -1.08851258  0.89754929 -0.21061484
  0.07071804  1.20080852 -0.35614091  0.09121356  0.        ]",[-0.69982141 -0.60444379]
39,[ 0.52684861 -0.38361242],[-0.23539443 -0.03428504],-0.0116718732496,-0.0116718732496,"[[ 0.81909777 -1.95269843  0.10336655 -0.02458895]
 [-1.84655837  1.32505542  0.          0.        ]]","[ 0.59399648 -0.26583442  1.04443586 -1.15936395  0.89754837 -0.21061472
 -0.28016994  0.54081366 -0.29223426  0.11236528  0.        ]",[-0.69982141 -0.60444379]
40,[ 0.97366393 -0.28620529],[ 1.58357922 -0.74764269],-0.0140970699249,-0.0140970699249,"[[ 0.77318511 -1.92782158  0.10336655 -0.02458895]
 [-2.74172176  1.16317233  0.          0.        ]]","[ 0.64275297 -0.23564081  0.99742987 -1.18289678  0.89754745 -0.21061459
 -0.39911198  0.51453696 -0.28066247  0.06200468  0.        ]",[-0.69982141 -0.60444379]
41,[-0.0037009   0.19843921],[-0.00905408 -0.68650921],-0.014124864226,-0.014124864226,"[[ 0.75861176 -1.93449518  0.10336655 -0.02458895]
 [ 1.2710155  -1.82058952  0.          0.        ]]","[ 0.65776472 -0.24376893  0.98205339 -1.17673022  0.89754653 -0.21061447
  0.1340693   0.03022237 -0.29188033  0.0381638   0.        ]",[-0.69982141 -0.60444379]
42,[ 0.25200269  1.00644934],[ 0.36103295  1.37402029],-0.00986049411785,-0.00986049411785,"[[ 0.78342252 -1.99781873  0.10336655 -0.02458895]
 [ 1.21024888 -4.50282724  0.          0.        ]]","[ 0.63207093 -0.31981856  1.0080988  -1.11284568  0.89754561 -0.21061434
  0.12599503 -0.40514975 -0.34782312  0.04090588  0.        ]",[-0.69982141 -0.60444379]
43,[-0.67027241  0.03404167],[-0.58931613  0.18901809],-0.00601583948925,-0.00601583948925,"[[ 0.82172251 -2.04725398  0.10336655 -0.02458895]
 [ 2.61508979 -0.45418416  0.          0.        ]]","[ 0.59114144 -0.37770195  1.04705125 -1.05631405  0.89754469 -0.21061422
  0.31265939  0.25201342 -0.3863816   0.0679373   0.        ]",[-0.69982141 -0.60444379]
44,[-0.08061808 -0.05086002],[-0.26006673 -0.57661552],-0.00379722066287,-0.00379722066287,"[[ 0.85009941 -2.04873631  0.10336655 -0.02458895]
 [ 0.23054239  0.30342129  0.          0.        ]]","[ 0.55985557 -0.37941553  1.07490026 -1.05452915  0.89754377 -0.21061409
 -0.00418126  0.37498544 -0.37980285  0.10348073  0.        ]",[-0.69982141 -0.60444379]
45,[ 0.52707893  0.64320445],[-0.14635128  0.92057794],-0.00407193639029,-0.00407193639029,"[[ 0.84433734 -2.0656351   0.10336655 -0.02458895]
 [-0.80331127 -1.98567162  0.          0.        ]]","[ 0.56627252 -0.39885933  1.06931476 -1.03383381  0.89754286 -0.21061397
 -0.14155193  0.00342652 -0.39854287  0.0882454   0.        ]",[-0.69982141 -0.60444379]
46,[ 0.38360837 -0.22161922],[ 1.50653238  0.36292233],-0.00636254613036,-0.00636254613036,"[[ 0.82261557 -2.06838111  0.10336655 -0.02458895]
 [-1.36698192  1.69879164  0.          0.        ]]","[ 0.59016787 -0.40200216  1.04793715 -1.03040752  0.89754194 -0.21061384
 -0.21644818  0.60147778 -0.40776353  0.05984243  0.        ]",[-0.69982141 -0.60444379]
47,[-1.10468888 -0.95242822],[-1.74444037 -0.80928388],-0.00602623737874,-0.00602623737874,"[[ 0.83526195 -2.02032739  0.10336655 -0.02458895]
 [ 2.61831016  3.10190168  0.          0.        ]]","[ 0.57631263 -0.3463445   1.06044337 -1.0878147   0.89754102 -0.21061372
  0.31308803  0.82922595 -0.35519726  0.09819029  0.        ]",[-0.69982141 -0.60444379]
48,[ 0.48487648  0.0344297 ],[ 0.24323667 -0.55683583],-0.00841779167841,-0.00841779167841,"[[ 0.84739541 -1.99105329  0.10336655 -0.02458895]
 [-1.39157785 -0.16360829  0.          0.        ]]","[ 0.56286941 -0.31178965  1.07227913 -1.12012407  0.8975401  -0.2106136
 -0.21971664  0.29917708 -0.32281316  0.12975384  0.        ]",[-0.69982141 -0.60444379]
49,[ 0.43647915  0.58406711],[ 0.52854011  0.02683345],-0.00647906374848,-0.00647906374848,"[[ 0.829502   -2.0164156   0.10336655 -0.02458895]
 [-0.40106868 -2.36528607  0.          0.        ]]","[ 0.58264203 -0.34175411  1.05476552 -1.09224715  0.89753918 -0.21061347
 -0.08810486 -0.05819342 -0.35283425  0.09261062  0.        ]",[-0.69982141 -0.60444379]
