timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.280949527198,[-0.5437287  -2.51084287],-0.280949527198,[-1.07630277 -1.97748387],"[[ 0.08211321  0.06120384 -0.06379746 -0.04513405]
 [ 0.00459678  0.00449655  0.          0.        ]]","[ 1.09349767  1.98299774  0.13404789  0.87467657 -0.57125596 -0.37169335
  0.05174643  0.35873855  1.75005263  0.60320893  0.        ]",[-0.06224142 -0.20245969]
1,-0.279801518366,[-0.84077146 -1.01094867],-0.279801518366,[-0.99000603 -1.88959169],"[[ 0.0606388   0.02157343 -0.06379746 -0.04513405]
 [-2.14488492 -3.95434695  0.          0.        ]]","[ 1.09561523  1.98513398  0.101647    0.75916804 -0.57125362 -0.37169205
 -0.12788476 -0.19672026  1.75662559  0.53256421  0.        ]",[-0.06224142 -0.20245969]
2,-0.274896921222,[-0.57163954 -2.19131984],-0.274896921222,[-0.77646637 -1.73473299],"[[-0.01518881 -0.09644303 -0.06379746 -0.04513405]
 [-5.42696473 -7.83437104  0.          0.        ]]","[ 1.09799806  1.97927139 -0.01299911  0.41532465 -0.57125128 -0.37169074
 -0.40216665 -0.74111875  1.75558626  0.30126659  0.        ]",[-0.06224142 -0.20245969]
3,-0.26290396019,[ 0.19397319 -0.86898475],-0.26290396019,[-0.48503056 -1.5257293 ],"[[ -0.14532654  -0.29129347  -0.06379746  -0.04513405]
 [ -7.57971129 -11.63799147   0.           0.        ]]","[ 1.08352381  1.92972246 -0.20908425 -0.14157177 -0.57124894 -0.37168944
 -0.58206968 -1.27479108  1.67811294 -0.07716108  0.        ]",[-0.06224142 -0.20245969]
4,-0.241806579954,[ 1.77822193 -0.25919624],-0.241806579954,[-0.21379498 -1.28745198],"[[ -0.28771091  -0.55626703  -0.06379746  -0.04513405]
 [ -6.66188688 -14.84865455   0.           0.        ]]","[ 1.0411086   1.78615656 -0.41926004 -0.84412589 -0.57124661 -0.37168813
 -0.50536481 -1.72525438  1.46305407 -0.47446762  0.        ]",[-0.06224142 -0.20245969]
5,-0.214967010084,[-0.54247412 -2.23048447],-0.214967010084,[-0.0287187  -1.08681321],"[[ -0.37994001  -0.86060125  -0.06379746  -0.04513405]
 [ -2.57459858 -15.58230203   0.           0.        ]]","[ 0.99918471  1.52552418 -0.55102403 -1.51570789 -0.57124427 -0.37168683
 -0.16378735 -1.8281665   1.16962409 -0.71939503  0.        ]",[-0.06224142 -0.20245969]
6,-0.179913796953,[-0.18208974  0.46199002],-0.179913796953,[ 0.18695612 -0.78004634],"[[ -0.45245953  -1.20887328  -0.06379746  -0.04513405]
 [ -4.67065753 -19.23274897   0.           0.        ]]","[ 0.95850561  1.13190699 -0.65133459 -2.03197933 -0.57124194 -0.37168552
 -0.33895551 -2.34030296  0.81746649 -0.81653106  0.        ]",[-0.06224142 -0.20245969]
7,-0.136025017967,[-0.75547874 -0.30894363],-0.136025017967,[ 0.21634059 -0.65505725],"[[ -0.55220201  -1.57135161  -0.06379746  -0.04513405]
 [ -5.30144343 -17.02245264   0.           0.        ]]","[ 0.89189214  0.66335396 -0.78351726 -2.22092274 -0.5712396  -0.37168422
 -0.39166955 -2.03015517  0.43578971 -0.75889473  0.        ]",[-0.06224142 -0.20245969]
8,-0.0875675383073,[ 1.18106668 -0.87707794],-0.0875675383073,[ 0.1970097  -0.54135811],"[[ -0.68719908  -1.92068703  -0.06379746  -0.04513405]
 [ -8.18880642 -17.90814997   0.           0.        ]]","[ 0.78317667  0.21117097 -0.94962373 -2.04413873 -0.57123726 -0.37168291
 -0.63296735 -2.1543843   0.11092872 -0.54513194  0.        ]",[-0.06224142 -0.20245969]
9,-0.0374163297466,[ 0.27040037  0.25789617],-0.0374163297466,[ 0.11035052 -0.50258929],"[[ -0.80965495  -2.31013835  -0.06379746  -0.04513405]
 [ -4.07035115 -21.02657499   0.           0.        ]]","[ 0.66761845 -0.22617018 -1.0852679  -1.45923991 -0.57123493 -0.37168161
 -0.28878129 -2.59184425 -0.06029598 -0.18778972  0.        ]",[-0.06224142 -0.20245969]
10,-0.0330317823151,[ 0.30493505 -0.49427907],-0.0330317823151,[ 0.1063996  -0.50496137],"[[ -0.87952906  -2.71624717  -0.06379746  -0.04513405]
 [ -2.92067742 -19.58909419   0.           0.        ]]","[ 0.59513603 -0.53942934 -1.15543321 -0.50744091 -0.57123259 -0.3716803
 -0.19270056 -2.39011673 -0.01746727  0.1809773   0.        ]",[-0.06224142 -0.20245969]
