timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06644998  1.23396287 -0.0508509   0.12639687  0.6112647  -1.47791552
 -0.09077768  0.13101869  0.55414735  1.11355769  0.        ]",[ 0.40717567 -1.18952094],-0.216506287721,-0.216506287721,[-0.05166527 -0.29256469],"[[ -1.98922663e-02  -5.93897831e-02   7.06825732e-02  -1.76734969e-01]
 [  3.18982636e-03   1.00518389e-05   0.00000000e+00   0.00000000e+00]]",[-0.00799769 -0.05366469]
1,"[ 1.06667115  1.22998412 -0.02602446  0.05822463  0.6112483  -1.47782362
  0.05905166 -0.39396137  0.55279632  1.10673872  0.        ]",[-0.04165531 -0.24758722],-0.215640249759,-0.215640249759,[-0.05340704 -0.29564956],"[[ -3.65265669e-03  -9.91237059e-02   7.06825732e-02  -1.76734969e-01]
 [  1.61539770e+00  -3.96020151e+00   0.00000000e+00   0.00000000e+00]]",[-0.00799769 -0.05366469]
2,"[ 1.06614112  1.21423686  0.0203527  -0.09207292  0.6112319  -1.47773174
  0.04079879 -0.51350684  0.54737964  1.08329335  0.        ]",[ 0.99454925 -0.88549676],-0.212572584748,-0.212572584748,[-0.05389589 -0.29707009],"[[ 0.02668486 -0.18737641  0.07068257 -0.17673497]
 [ 1.41900533 -4.86206378  0.          0.        ]]",[-0.00799769 -0.05366469]
3,"[ 1.06042074  1.17320354  0.12347487 -0.31099289  0.61121551 -1.47763988
  0.40395683 -0.96572192  0.53649747  1.08215318  0.        ]",[ 0.92224303  0.50127253],-0.211322182367,-0.211322182367,[-0.05601756 -0.30033052],"[[ 0.09427105 -0.31884571  0.07068257 -0.17673497]
 [ 5.32660933 -8.27348113  0.          0.        ]]",[-0.00799769 -0.05366469]
4,"[ 1.02791388  1.10492302  0.33754716 -0.53984005  0.61119911 -1.47754804
  0.73315942 -0.68102076  0.52172098  1.18052545  0.        ]",[-2.22742758  0.74836649],-0.220605467516,-0.220605467516,[-0.05598922 -0.30097362],"[[ 0.23634409 -0.46277003  0.07068257 -0.17673497]
 [ 8.86893977 -6.12607699  0.          0.        ]]",[-0.00799769 -0.05366469]
5,"[ 0.97132077  1.04937008  0.5356442  -0.67742905  0.61118272 -1.47745621
  0.34906845 -0.271887    0.50261733  1.30697918  0.        ]",[-2.71111412  0.59363662],-0.233222069572,-0.233222069572,[-0.05393266 -0.29936406],"[[ 0.37225997 -0.5543275   0.07068257 -0.17673497]
 [ 4.73638771 -3.03998432  0.          0.        ]]",[-0.00799769 -0.05366469]
6,"[ 0.94206491  1.02463035  0.61180996 -0.73035155  0.61116633 -1.4773644
 -0.02741123  0.04790568  0.49162911  1.3559531   0.        ]",[-0.39217859 -0.30608986],-0.237986766477,-0.237986766477,[-0.05197348 -0.29756391],"[[ 0.42634616 -0.59092473  0.07068257 -0.17673497]
 [ 0.68571092 -0.62779359  0.          0.        ]]",[-0.00799769 -0.05366469]
7,"[ 0.9431683   1.00721821  0.60902958 -0.76517917  0.61114994 -1.47727261
 -0.17283582 -0.11105303  0.48892295  1.33407408  0.        ]",[ 1.62082176  0.52168154],-0.235184320577,-0.235184320577,[-0.05220956 -0.29773301],"[[ 0.42436156 -0.61551066  0.07068257 -0.17673497]
 [-0.8789678  -1.82680615  0.          0.        ]]",[-0.00799769 -0.05366469]
8,"[ 0.93007047  0.99593856  0.63990018 -0.78676569  0.61113355 -1.47718083
  0.19642223  0.16741798  0.48395398  1.35361787  0.        ]",[-0.92989813 -1.42834406],-0.237062021505,-0.237062021505,[-0.05184921 -0.29786733],"[[ 0.44664303 -0.63097248  0.07068257 -0.17673497]
 [ 3.09389342  0.27363374  0.          0.        ]]",[-0.00799769 -0.05366469]
9,"[ 0.91503913  0.97011373  0.67328403 -0.83380158  0.61111716 -1.47708908
 -0.151081   -0.35808897  0.4759775   1.3615354   0.        ]",[ 0.63940366 -0.27722455],-0.237320689616,-0.237320689616,[-0.05293052 -0.29836604],"[[ 0.47100938 -0.66526889  0.07068257 -0.17673497]
 [-0.6448288  -3.69007524  0.          0.        ]]",[-0.00799769 -0.05366469]
