timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 1.50441086 -0.64977062],[ 1.19094519  0.13923474],-0.0735337017092,-0.0735337017092,"[[-0.00437638 -0.05706635  0.17391687  0.05699684]
 [-0.00231928  0.00212116  0.          0.        ]]","[ 1.08897437  2.12159657 -0.03557376  0.57547856  1.52214766  0.53422958
  0.02094676  0.36636494  0.02730311 -0.48947681  0.        ]",[-0.14378209 -0.1901518 ]
1,[ 1.2124573 -0.752891 ],[ 1.56904813 -0.70595501],-0.0659565914973,-0.0659565914973,"[[ 0.03526607 -0.05150828  0.17391687  0.05699684]
 [ 3.95339394  0.55185959  0.          0.        ]]","[ 1.08811246  2.12198254  0.02420654  0.59288096  1.52213621  0.53422802
  0.36087371  0.44331159  0.02828622 -0.41621315  0.        ]",[-0.14378209 -0.1901518 ]
2,[ 0.80320394 -0.83905566],[ 0.52476059 -1.68370552],-0.0473677436623,-0.0473677436623,"[[ 0.15325086 -0.06864184  0.17391687  0.05699684]
 [ 7.83216853 -2.25585072  0.          0.        ]]","[ 1.07258012  2.1205493   0.20126636  0.53924664  1.52212476  0.53422646
  0.69418832  0.05031063  0.01718788 -0.22891826  0.        ]",[-0.14378209 -0.1901518 ]
3,[ 0.46602678 -0.85244161],[ 1.80889147 -0.54536546],-0.0295092304007,-0.0295092304007,"[[ 0.3291834  -0.15304579  0.17391687  0.05699684]
 [ 9.75468608 -6.17148398  0.          0.        ]]","[ 1.01385174  2.10775861  0.45860478  0.27625977  1.52211331  0.5342249
  0.85939391 -0.49776824 -0.02386389 -0.00699355  0.        ]",[-0.14378209 -0.1901518 ]
4,[-0.05818141 -0.92333508],[ 0.07869455 -0.79301604],-0.030247737093,-0.030247737093,"[[  0.56204088  -0.29692922   0.17391687   0.05699684]
 [ 13.51855706  -8.21002786   0.           0.        ]]","[ 0.87374911  2.06387332  0.77480286 -0.16320423  1.52210186  0.53422335
  1.18283091 -0.78310559 -0.11448167  0.24337073  0.        ]",[-0.14378209 -0.1901518 ]
5,[-0.35077536 -0.85673326],[-1.42662289 -0.54626833],-0.0539515158573,-0.0539515158573,"[[  0.83286636  -0.49100115   0.17391687   0.05699684]
 [ 13.56385739 -11.18721817   0.           0.        ]]","[ 0.63113233  1.96213478  1.08693337 -0.72430465  1.52209041  0.53422179
  1.18671725 -1.19982427 -0.26259379  0.47932746  0.        ]",[-0.14378209 -0.1901518 ]
6,[-0.25108325 -0.66831714],[-0.5041843  -0.67722405],-0.069003799195,-0.069003799195,"[[  1.06176858  -0.7342069    0.17391687   0.05699684]
 [  9.34034758 -13.12693937   0.           0.        ]]","[ 0.3717024   1.77134574  1.28806334 -1.34675773  1.52207896  0.53422023
  0.82377287 -1.47132142 -0.39700858  0.57658528  0.        ]",[-0.14378209 -0.1901518 ]
7,[-0.15314521 -0.53830391],[ 1.95519205 -0.4439687 ],-0.0678959181406,-0.0678959181406,"[[  1.22671665  -1.02103348   0.17391687   0.05699684]
 [  7.16161042 -15.54768178   0.           0.        ]]","[ 0.16184355  1.47064228  1.39086953 -1.91952467  1.52206751  0.53421867
  0.63654406 -1.81014045 -0.48251566  0.52644853  0.        ]",[-0.14378209 -0.1901518 ]
8,[-0.4506892  -0.61162215],[-1.30292085 -1.18680575],-0.0681691800428,-0.0681691800428,"[[  1.40823205  -1.34654395   0.17391687   0.05699684]
 [ 10.97736034 -16.99843117   0.           0.        ]]","[-0.08366818  1.06022668  1.45937875 -2.30305864  1.52205606  0.53421712
  0.96444151 -2.01318088 -0.5976026   0.4349851   0.        ]",[-0.14378209 -0.1901518 ]
9,[-0.3840431  -0.55997485],[ 0.9362782   0.76145782],-0.0721074714227,-0.0721074714227,"[[  1.58590167  -1.72285172   0.17391687   0.05699684]
 [  6.80317485 -20.62038721   0.           0.        ]]","[-0.33124028  0.54897175  1.47908175 -2.34536297  1.52204462  0.53421556
  0.6057362  -2.52010581 -0.73567639  0.26686058  0.        ]",[-0.14378209 -0.1901518 ]
10,[-0.52279294 -0.64505213],[-0.72835247 -1.62092772],-0.0890206374158,-0.0890206374158,"[[  1.75778954  -2.10091369   0.17391687   0.05699684]
 [ 10.37399604 -17.19713629   0.           0.        ]]","[-0.57020292  0.06463517  1.45295099 -1.95111435  1.52203317  0.534214
  0.91258692 -2.04093363 -0.9031383   0.07214009  0.        ]",[-0.14378209 -0.1901518 ]
11,[-0.40442371 -0.58255446],[-0.70993972 -1.34097643],-0.117358971122,-0.117358971122,"[[  1.93428214  -2.48116392   0.17391687   0.05699684]
 [  7.28535511 -20.81590222   0.           0.        ]]","[-0.80752556 -0.32387765  1.38068948 -1.16935654  1.52202172  0.53421244
  0.64716584 -2.547401   -1.10141856 -0.13286423  0.        ]",[-0.14378209 -0.1901518 ]
12,[-0.20749764 -0.50377238],[ 0.12992749  0.23085708],-0.159357831437,-0.159357831437,"[[  2.05033677  -2.93307454   0.17391687   0.05699684]
 [  4.32988925 -24.36337811   0.           0.        ]]","[-0.95559666 -0.58180923  1.30910538  0.10520698  1.52201027  0.53421089
  0.39318974 -3.04385628 -1.36002101 -0.39970602  0.        ]",[-0.14378209 -0.1901518 ]
13,[-0.11978231 -0.60762751],[ 0.60391589 -0.16795116],-0.183689674751,-0.183689674751,"[[ 2.14124672 -3.15761037  0.17391687  0.05699684]
 [ 4.75958089 -1.14459399  0.          0.        ]]","[-1.06561528 -0.61125483  1.24039846  0.80459295  1.52199883  0.53420933
  0.43011379  0.20592354 -1.51540723 -0.51243921  0.        ]",[-0.14378209 -0.1901518 ]
