timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04487008  2.03903688  0.03982216  0.74856209  1.52513313  0.07810954
 -0.03495544  0.36120761 -0.0378806   0.13030873  0.        ]",[ 0.82831495 -0.48382738],-0.0345819742832,-0.0345819742832,[ 0.50357783 -0.51369083],"[[ 0.07865483 -0.04277622  0.17537364  0.0069972 ]
 [ 0.00363257 -0.00117053  0.          0.        ]]",[-0.23426636 -0.1937124 ]
1,"[ 1.04041545  2.03765998  0.08961427  0.69032577  1.52512663  0.07810944
  0.28891991  0.08914929 -0.04091495  0.17327968  0.        ]",[-1.22990672 -1.48020254],-0.0352006886876,-0.0352006886876,[ 0.07146362 -0.48159736],"[[ 0.11161048 -0.0620336   0.17537364  0.0069972 ]
 [ 3.28101828 -1.91817351  0.          0.        ]]",[-0.23426636 -0.1937124 ]
2,"[ 1.03595445  2.02707303  0.12770872  0.45630205  1.52512013  0.07810934
 -0.10827048 -0.46717914 -0.04235618  0.14413429  0.        ]",[ 1.3230825  0.0548758],-0.0342823462917,-0.0342823462917,[ 0.72563553 -0.01857707],"[[ 0.13690442 -0.13972821  0.17537364  0.0069972 ]
 [-0.73825468 -5.83822926  0.          0.        ]]",[-0.23426636 -0.1937124 ]
3,"[ 1.03064338  1.99714754  0.16533627  0.1195653   1.52511362  0.07810924
  0.28408788 -0.42015363 -0.0490296   0.07913233  0.        ]",[-0.26060843 -0.22193171],-0.0328725266586,-0.0328725266586,[ 0.27787131 -0.06612979],"[[ 0.16197514 -0.25316834  0.17537364  0.0069972 ]
 [ 3.23211925 -5.50687879  0.          0.        ]]",[-0.23426636 -0.1937124 ]
4,"[ 1.01631936  1.9482494   0.24532537 -0.219895    1.52510712  0.07810914
  0.17591713 -0.52933255 -0.06411545  0.06357583  0.        ]",[ 0.94960684 -0.86328268],-0.0310959540469,-0.0310959540469,[ 0.42094854  0.09394261],"[[ 0.21563514 -0.37102463  0.17537364  0.0069972 ]
 [ 2.1375167  -6.27618947  0.          0.        ]]",[-0.23426636 -0.1937124 ]
5,"[ 0.98754302  1.8550378   0.36281721 -0.65180655  1.52510062  0.07810904
  0.54310066 -0.99699831 -0.09383128  0.05694686  0.        ]",[-0.27798694  0.20642189],-0.0274973327671,-0.0274973327671,[ 0.00375069  0.32629842],"[[  2.95665224e-01  -5.29611655e-01   1.75373643e-01   6.99720303e-03]
 [  5.85313653e+00  -9.57150543e+00   0.00000000e+00   0.00000000e+00]]",[-0.23426636 -0.1937124 ]
6,"[ 0.93669262  1.71276587  0.51236651 -1.09799912  1.52509412  0.07810894
  0.42294535 -0.85403669 -0.14078142  0.07272141  0.        ]",[-0.85190801  1.25956173],-0.0215146983776,-0.0215146983776,[ 0.0352349   0.38811153],"[[  4.00528854e-01  -7.10934783e-01   1.75373643e-01   6.99720303e-03]
 [  4.63726617e+00  -8.56417299e+00   0.00000000e+00   0.00000000e+00]]",[-0.23426636 -0.1937124 ]
7,"[ 0.90234782  1.58993604  0.59238407 -1.37846909  1.52508762  0.07810884
  0.08066969 -0.26786864 -0.18178812  0.05331872  0.        ]",[ 0.78592443 -0.44913549],-0.016784931729,-0.016784931729,[ 0.33813691  0.26866841],"[[ 0.45852342 -0.84077741  0.17537364  0.0069972 ]
 [ 1.1737115  -4.43388017  0.          0.        ]]",[-0.23426636 -0.1937124 ]
8,"[ 0.86620036  1.47869196  0.66545308 -1.57884175  1.52508112  0.07810874
  0.38571611 -0.50792865 -0.22019416  0.05009856  0.        ]",[ 0.72963348  0.17591819],-0.0122950551057,-0.0122950551057,[-0.02665444  0.3860144 ],"[[ 0.51296847 -0.94642692  0.17537364  0.0069972 ]
 [ 4.26053888 -6.12541034  0.          0.        ]]",[-0.23426636 -0.1937124 ]
9,"[ 0.77932022  1.348447    0.81022662 -1.76471672  1.52507462  0.07810864
  0.66266583 -0.39195865 -0.26970389  0.13488954  0.        ]",[-0.41577462  0.85178098],-0.00759783445369,-0.00759783445369,[-0.59568471  0.30653971],"[[  6.26297284e-01  -1.06073673e+00   1.75373643e-01   6.99720303e-03]
 [  7.06305416e+00  -5.30826085e+00   0.00000000e+00   0.00000000e+00]]",[-0.23426636 -0.1937124 ]
