timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.00544421 -0.65294421],[ 0.93725692 -0.53867768],-0.111873184958,-0.111873184958,"[[-0.58531537 -3.23504777 -0.11123461 -0.00564288]
 [-0.90821089 -0.40370755  0.          0.        ]]","[ 0.84562604 -0.59460103 -0.9048833   1.10662567 -0.96217905 -0.01218202
 -0.06802044  0.31493272  0.58420097  0.22482458  0.        ]",[-0.16325478 -0.17578439]
11,[-0.12112945 -0.76385522],[-0.9789947 -0.4124833],-0.106094122442,-0.106094122442,"[[-0.56606369 -3.17624826 -0.11123461 -0.00564288]
 [ 2.82086359  4.26674639  0.          0.        ]]","[ 0.86039416 -0.59982529 -0.8805277   0.91782871 -0.96217583 -0.012182
  0.27145923  0.97140305  0.5472083   0.17258617  0.        ]",[-0.16325478 -0.17578439]
12,[-0.03462277 -0.72148728],[-2.34295066  0.60368005],-0.100588332169,-0.100588332169,"[[-0.54909761 -3.09867626 -0.11123461 -0.00564288]
 [-1.11116639  3.20571728  0.          0.        ]]","[ 0.87304333 -0.59937908 -0.85881465  0.66827497 -0.96217262 -0.01218198
 -0.08649763  0.82226362  0.51101687  0.10777161  0.        ]",[-0.16325478 -0.17578439]
13,[ 0.05022295 -0.73069447],[-1.90353105 -1.37066388],-0.0956101167515,-0.0956101167515,"[[-0.61082412 -3.01121755 -0.11123461 -0.00564288]
 [-5.04836058  5.5324035   0.          0.        ]]","[ 0.82537725 -0.5888716  -0.93666584  0.38798809 -0.96216941 -0.01218196
 -0.44492447  1.14929554  0.4747849   0.04251723  0.        ]",[-0.16325478 -0.17578439]
14,[ 0.2103737  -0.59838128],[-1.19307268  1.40388955],-0.0907480631825,-0.0907480631825,"[[ -7.50514902e-01  -2.94139763e+00  -1.11234606e-01  -5.64287703e-03]
 [ -8.90784883e+00   1.46316164e+00   0.00000000e+00   0.00000000e+00]]","[ 0.70158331 -0.5729218  -1.10024613  0.16642262 -0.9621662  -0.01218194
 -0.79627639  0.57732622  0.43666049  0.00725395  0.        ]",[-0.16325478 -0.17578439]
15,[ 0.32420123 -0.58184022],[ 0.5617011  -0.81713686],-0.0839639731531,-0.0839639731531,"[[ -9.66625100e-01  -2.87269775e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.26905465e+01   5.39374854e+00   0.00000000e+00   0.00000000e+00]]","[  4.71498976e-01  -5.50754839e-01  -1.31281421e+00  -4.85505398e-02
  -9.62162993e-01  -1.21819173e-02  -1.14063550e+00   1.12980121e+00
   3.84350428e-01  -7.55064043e-04   0.00000000e+00]",[-0.16325478 -0.17578439]
16,[ 0.35740772 -0.50921774],[ 0.43741311 -1.04630524],-0.0756154741586,-0.0756154741586,"[[ -1.19560242e+00  -2.79835458e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.02154467e+01   2.05169849e+00   0.00000000e+00   0.00000000e+00]]","[ 0.1873395  -0.51965588 -1.47486829 -0.27660786 -0.96215978 -0.0121819
 -0.91530821  0.66004451  0.32123128  0.01102982  0.        ]",[-0.16325478 -0.17578439]
17,[ 0.38091111 -0.44839334],[-0.16320504 -0.12442866],-0.0741489130335,-0.0741489130335,"[[ -1.38050770e+00  -2.79745400e+00  -1.11234606e-01  -5.64287703e-03]
 [ -8.28154307e+00  -1.94831833e+00   0.00000000e+00   0.00000000e+00]]","[-0.06254982 -0.51923335 -1.55254426 -0.27933583 -0.96215657 -0.01218188
 -0.73925041  0.09780562  0.31087822  0.06775596  0.        ]",[-0.16325478 -0.17578439]
18,[ 0.39566651 -0.43889266],[-0.23602086 -2.5957661 ],-0.0792101770191,-0.0792101770191,"[[ -1.55097756e+00  -2.84097580e+00  -1.11234606e-01  -5.64287703e-03]
 [ -8.76383809e+00  -2.40234845e+00   0.00000000e+00   0.00000000e+00]]","[-0.30118448 -0.53837757 -1.57945953 -0.14651187 -0.96215336 -0.01218185
 -0.78315471  0.03398739  0.34481774  0.13512075  0.        ]",[-0.16325478 -0.17578439]
19,[ 0.41563725 -0.40222096],[-1.87024388 -1.89481931],-0.0910423772231,-0.0910423772231,"[[ -1.73389182e+00  -2.92827272e+00  -1.11234606e-01  -5.64287703e-03]
 [ -9.52507030e+00  -6.31430912e+00   0.00000000e+00   0.00000000e+00]]","[-0.55795136 -0.56917458 -1.55973355  0.12509118 -0.96215015 -0.01218183
 -0.85245218 -0.515875    0.42799818  0.1924379   0.        ]",[-0.16325478 -0.17578439]
20,[ 0.38100287 -0.46963891],[ 1.43870769 -0.55818805],-0.106789466346,-0.106789466346,"[[ -1.96222679e+00  -3.04095655e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.32957109e+01  -2.04193455e+00   0.00000000e+00   0.00000000e+00]]","[-0.86678771 -0.59362228 -1.46567557  0.48304885 -0.96214694 -0.01218181
 -1.19571375  0.08464876  0.54788175  0.20586547  0.        ]",[-0.16325478 -0.17578439]
21,[ 0.30516449 -0.52652323],[-0.8781707  -0.63459328],-0.109963828287,-0.109963828287,"[[ -2.18577369e+00  -3.04565359e+00  -1.11234606e-01  -5.64287703e-03]
 [ -9.07308577e+00   7.06440496e-01   0.00000000e+00   0.00000000e+00]]","[-1.14220867 -0.59426091 -1.30343668  0.4980895  -0.96214373 -0.01218179
 -0.81129793  0.47095935  0.57114155  0.21420021  0.        ]",[-0.16325478 -0.17578439]
22,[ 0.28849244 -0.55329782],[-0.32528618 -1.141507  ],-0.111772031535,-0.111772031535,"[[ -2.40031835e+00  -3.02904256e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.23703973e+01   7.91094378e-01   0.00000000e+00   0.00000000e+00]]","[-1.36863825 -0.59185939 -1.08995591  0.44492638 -0.96214052 -0.01218177
 -1.11146987  0.48285728  0.58288176  0.2278945   0.        ]",[-0.16325478 -0.17578439]
23,[ 0.19542012 -0.6179533 ],[ 0.08660642 -2.56801951],-0.115084111799,-0.115084111799,"[[ -2.65819125e+00  -3.01660345e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.34134171e+01   4.60081124e-01   0.00000000e+00   0.00000000e+00]]","[-1.57694314 -0.58981134 -0.77260766  0.40517969 -0.96213731 -0.01218175
 -1.20641775  0.43632903  0.60711457  0.23649931  0.        ]",[-0.16325478 -0.17578439]
24,[ 0.05927174 -0.70307207],[ 1.22340086 -0.13357183],-0.118892203653,-0.118892203653,"[[ -2.92035499e+00  -3.00988900e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.28049840e+01   2.31652878e-01   0.00000000e+00   0.00000000e+00]]","[-1.70406392 -0.58861658 -0.40259735  0.38375006 -0.9621341  -0.01218173
 -1.15102346  0.40422022  0.63713273  0.23387833  0.        ]",[-0.16325478 -0.17578439]
25,[-0.13465592 -0.80275631],[-0.69064371 -1.83551656],-0.121865650497,-0.121865650497,"[[ -3.13418643e+00  -3.00571039e+00  -1.11234606e-01  -5.64287703e-03]
 [ -8.59220040e+00   1.71768147e-01   0.00000000e+00   0.00000000e+00]]","[-1.73836324 -0.5878412  -0.08284316  0.370423   -0.96213089 -0.01218171
 -0.76750424  0.39580198  0.66169468  0.22441437  0.        ]",[-0.16325478 -0.17578439]
26,[-0.19120872 -0.84021211],[ 0.52707739 -2.19789398],-0.124310832491,-0.124310832491,"[[ -3.33175959e+00  -3.00399772e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.11565690e+01   3.16137348e-02   0.00000000e+00   0.00000000e+00]]","[-1.71298393 -0.58751565  0.21338214  0.36496247 -0.96212768 -0.01218169
 -1.0009521   0.37610099  0.68285919  0.20886061  0.        ]",[-0.16325478 -0.17578439]
27,[-0.29177645 -0.88158721],[ 1.23093119 -0.8599183 ],-0.126311756786,-0.126311756786,"[[ -3.53173696e+00  -3.00376639e+00  -1.11234606e-01  -5.64287703e-03]
 [ -8.84885780e+00   2.20120170e-05   0.00000000e+00   0.00000000e+00]]","[-1.63247546 -0.58747018  0.501871    0.3642244  -0.96212447 -0.01218166
 -0.79086375  0.37165969  0.70102093  0.18721637  0.        ]",[-0.16325478 -0.17578439]
28,[-0.36143473 -0.90265435],[-0.48428259 -1.2248466 ],-0.12736643248,-0.12736643248,"[[-3.66723168 -3.00367938 -0.11123461 -0.00564288]
 [-4.71439204  0.00600118  0.          0.        ]]","[-1.54811794 -0.58745221  0.68501399  0.36394633 -0.96212126 -0.01218164
 -0.41447509  0.3724994   0.71095397  0.17040106  0.        ]",[-0.16325478 -0.17578439]
29,[-0.34683305 -0.89981854],[-1.55437479 -0.50840991],-0.128041673302,-0.128041673302,"[[ -3.77982118e+00  -3.00372025e+00  -1.11234606e-01  -5.64287703e-03]
 [ -6.53847932e+00  -5.85405433e-03   0.00000000e+00   0.00000000e+00]]","[-1.46094268 -0.58745864  0.82678098  0.36407589 -0.96211805 -0.01218162
 -0.58053274  0.37083227  0.71755727  0.15532838  0.        ]",[-0.16325478 -0.17578439]
30,[-0.29493496 -0.88245869],[-0.84220642 -1.14472528],-0.128737944555,-0.128737944555,"[[ -3.94901688e+00  -3.00331584e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.03683283e+01   3.08995428e-02   0.00000000e+00   0.00000000e+00]]","[-1.30338919 -0.58737998  1.01790182  0.3627862  -0.96211484 -0.0121816
 -0.92918718  0.37599768  0.72472781  0.13167443  0.        ]",[-0.16325478 -0.17578439]
31,[-0.2326003  -0.84427035],[ 0.46316179 -0.40362853],-0.128963497381,-0.128963497381,"[[ -4.18778058e+00  -3.00327063e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.34976131e+01  -1.24768706e-02   0.00000000e+00   0.00000000e+00]]","[-1.0349302  -0.58736995  1.23356637  0.36264138 -0.96211163 -0.01218158
 -1.21406232  0.36989988  0.7283196   0.09643019  0.        ]",[-0.16325478 -0.17578439]
32,[-0.25098667 -0.84074628],[-0.75953699 -0.21952018],-0.128302723288,-0.128302723288,"[[ -4.43665284e+00  -3.00292278e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.13966147e+01   3.03346752e-02   0.00000000e+00   0.00000000e+00]]","[-0.7127347  -0.5873019   1.37939622  0.36153204 -0.96210842 -0.01218156
 -1.0227905   0.37591682  0.72412977  0.05983776  0.        ]",[-0.16325478 -0.17578439]
33,[-0.15357998 -0.78508401],[ 0.71793383 -1.38268083],-0.126731067539,-0.126731067539,"[[ -4.69249396e+00  -3.00215821e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.41782279e+01   3.75144096e-02   0.00000000e+00   0.00000000e+00]]","[-0.3570791  -0.58715338  1.43605697  0.3590947  -0.96210521 -0.01218154
 -1.27601387  0.37692528  0.71191222  0.02461748  0.        ]",[-0.16325478 -0.17578439]
34,[-0.20953631 -0.82510173],[-1.0145385  -0.48289817],-0.124210027869,-0.124210027869,"[[ -4.94472262e+00  -3.00237141e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.10550450e+01  -3.36735950e-02   0.00000000e+00   0.00000000e+00]]","[-0.00455068 -0.58719313  1.39582946  0.35977343 -0.962102   -0.01218152
 -0.99168618  0.36691818  0.69162204 -0.00573906  0.        ]",[-0.16325478 -0.17578439]
35,[-0.05271669 -0.74855447],[-0.27774578  0.80634257],-0.120836558511,-0.120836558511,"[[ -5.20335253e+00  -3.00250151e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.47954819e+01   8.01274541e-03   0.00000000e+00   0.00000000e+00]]","[ 0.33541222 -0.58721682  1.25820989  0.36018735 -0.96209879 -0.0121815
 -1.33219684  0.372777    0.6644025  -0.02996512  0.        ]",[-0.16325478 -0.17578439]
36,[ 0.02308445 -0.76493323],[ 1.80705727 -0.27244616],-0.119155009543,-0.119155009543,"[[ -5.50735524e+00  -2.97030753e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.56020911e+01   3.20075312e+00   0.00000000e+00   0.00000000e+00]]","[ 0.67697751 -0.58030584  0.98438952  0.25783647 -0.96209558 -0.01218147
 -1.40562054  0.82155601  0.64843006 -0.06543104  0.        ]",[-0.16325478 -0.17578439]
37,[-0.00685176 -0.78158343],[-0.71502335 -3.22245141],-0.118311213372,-0.118311213372,"[[ -5.77657332e+00  -2.91774853e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.13339474e+01   2.05894059e+00   0.00000000e+00   0.00000000e+00]]","[ 0.90324502 -0.5659806   0.66001926  0.09201098 -0.96209237 -0.01218145
 -1.01706038  0.6610576   0.63594625 -0.11296729  0.        ]",[-0.16325478 -0.17578439]
38,[ 0.162109   -0.62914467],[ 0.20881697 -1.49760794],-0.11217807267,-0.11217807267,"[[ -6.02940652e+00  -2.91670610e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.39407013e+01  -1.94135371e+00   0.00000000e+00   0.00000000e+00]]","[ 1.03512102 -0.56565724  0.30690203  0.08874035 -0.96208916 -0.01218143
 -1.25436435  0.0987629   0.58756341 -0.11880218  0.        ]",[-0.16325478 -0.17578439]
39,[ 0.20459813 -0.5491606 ],[-0.87785077 -1.84865667],-0.102712064019,-0.102712064019,"[[ -6.29715890e+00  -2.99487329e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.28382212e+01  -5.86231144e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08011886 -0.58570297 -0.0927876   0.33588962 -0.96208595 -0.01218141
 -1.15399393 -0.45237982  0.52498937 -0.03747537  0.        ]",[-0.16325478 -0.17578439]
40,[ 0.32043496 -0.54165161],[-0.09968264 -1.48670404],-0.0991996395357,-0.0991996395357,"[[ -6.58624377e+00  -3.05005673e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.60595334e+01  -1.41077158e-01   0.00000000e+00   0.00000000e+00]]","[ 1.01602785 -0.59480753 -0.52177985  0.51218839 -0.96208274 -0.01218139
 -1.44724246  0.35181749  0.50213186  0.04314939  0.        ]",[-0.16325478 -0.17578439]
41,[ 0.37784657 -0.51327068],[-0.70381508 -0.18074529],-0.0970553245183,-0.0970553245183,"[[ -6.90820382e+00  -3.03887726e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.61362332e+01   8.43707375e-01   0.00000000e+00   0.00000000e+00]]","[ 0.81382286 -0.59330072 -0.95409451  0.47638142 -0.96207953 -0.01218137
 -1.45421707  0.49024163  0.48562907  0.06744564  0.        ]",[-0.16325478 -0.17578439]
42,[ 0.49591792 -0.43913198],[ 1.83751605 -0.1187698 ],-0.0954445506668,-0.0954445506668,"[[ -7.25568232e+00  -3.02257574e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.86033974e+01   7.00400123e-01   0.00000000e+00   0.00000000e+00]]","[ 0.4647144  -0.59079484 -1.31780571  0.42424462 -0.96207632 -0.01218135
 -1.67880657  0.47009678  0.47210911  0.10000438  0.        ]",[-0.16325478 -0.17578439]
43,[ 0.41499454 -0.45629519],[-0.35075113  1.4981969 ],-0.0956599630618,-0.0956599630618,"[[ -7.58433033e+00  -3.01158157e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.42758268e+01   4.06031611e-01   0.00000000e+00   0.00000000e+00]]","[ 0.04636886 -0.58889744 -1.52525913  0.38913844 -0.96207311 -0.01218133
 -1.28483747  0.42871819  0.47066841  0.13956125  0.        ]",[-0.16325478 -0.17578439]
44,[ 0.40441564 -0.50294787],[ 0.48986083 -1.51451828],-0.0931380885437,-0.0931380885437,"[[ -7.88094285e+00  -2.96381294e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.53817276e+01   4.35767332e+00   0.00000000e+00   0.00000000e+00]]","[-0.36705897 -0.57872893 -1.57919678  0.23724847 -0.9620699  -0.01218131
 -1.38550674  0.98417542  0.44733387  0.17210778  0.        ]",[-0.16325478 -0.17578439]
45,[ 0.3988612  -0.47753498],[-0.49267487  0.03335884],-0.0923701777349,-0.0923701777349,"[[ -8.16606369e+00  -2.91725014e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.31378471e+01   3.12085473e-01   0.00000000e+00   0.00000000e+00]]","[-0.76178369 -0.56581582 -1.50689199  0.09043951 -0.96206669 -0.01218128
 -1.18122928  0.41550847  0.43325452  0.21970336  0.        ]",[-0.16325478 -0.17578439]
46,[ 0.37760741 -0.50409567],[-0.57541837 -0.18764782],-0.0976107765409,-0.0976107765409,"[[ -8.44578230e+00  -2.90974399e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.48283797e+01   4.38118655e-01   0.00000000e+00   0.00000000e+00]]","[-1.11525946 -0.56345758 -1.32326762  0.06691002 -0.96206348 -0.01218126
 -1.33512105  0.4332234   0.46396729  0.26669998  0.        ]",[-0.16325478 -0.17578439]
47,[ 0.33684018 -0.53695893],[-0.27203638 -0.63399178],-0.105500286078,-0.105500286078,"[[ -8.76226311e+00  -2.90852186e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.68130913e+01  -3.13389867e-01   0.00000000e+00   0.00000000e+00]]","[-1.44022944 -0.56306533 -0.99928196  0.06308282 -0.96206027 -0.01218124
 -1.51579104  0.32758703  0.51699798  0.30393649  0.        ]",[-0.16325478 -0.17578439]
48,[ 0.20739996 -0.60607684],[-0.65963096 -1.41994472],-0.115410831894,-0.115410831894,"[[ -9.10599340e+00  -2.93991198e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.75574718e+01  -2.81728015e+00   0.00000000e+00   0.00000000e+00]]","[-1.66735744 -0.57246453 -0.54432009  0.16171622 -0.96205706 -0.01218122
 -1.5835461  -0.0243726   0.59755686  0.29553178  0.        ]",[-0.16325478 -0.17578439]
49,[ 0.06163474 -0.70193279],[ 0.58237774 -0.29657414],-0.122750508523,-0.122750508523,"[[ -9.47986115e+00  -3.01612014e+00  -1.11234606e-01  -5.64287703e-03]
 [ -1.98216712e+01  -2.86669036e+00   0.00000000e+00   0.00000000e+00]]","[-1.73621331 -0.58969257  0.0113468   0.40362514 -0.96205385 -0.0121812
 -1.78965395 -0.03131791  0.66804515  0.22741487  0.        ]",[-0.16325478 -0.17578439]
