timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 1.45437396 -0.87671679],[ 0.79508882 -0.72950776],-0.194528995401,-0.194528995401,"[[ 0.00596031  0.00555504  0.18448612  0.19471246]
 [ 0.00350421  0.00380294  0.          0.        ]]","[ 1.07472328  1.95445987  0.02464265  0.70480666  1.62586664  1.69485094
  0.03767899  0.34732098 -0.06862788 -1.46490772  0.        ]",[-0.04188911 -0.21498895]
1,[ 1.39193141 -0.86284351],[ 0.45296158 -1.83640151],-0.191089111973,-0.191089111973,"[[ 0.03759844 -0.0233637   0.18448612  0.19471246]
 [ 3.14982921 -2.88604213  0.          0.        ]]","[ 1.07375772  1.95408898  0.0728354   0.6226636   1.62584612  1.69482822
  0.30512185 -0.05829133 -0.06915295 -1.43766437  0.        ]",[-0.04188911 -0.21498895]
2,[ 1.30805063 -0.83616877],[ 1.86842015 -1.12067188],-0.18486777875,-0.18486777875,"[[ 0.11796345 -0.12024582  0.18448612  0.19471246]
 [ 4.88090509 -6.78915709  0.          0.        ]]","[ 1.06507337  1.94492873  0.19488277  0.34827619  1.62582561  1.69480549
  0.45226538 -0.60612327 -0.07358512 -1.38890867  0.        ]",[-0.04188911 -0.21498895]
3,[ 1.1717577  -0.79966432],[ 1.12170226 -0.29501496],-0.17537762923,-0.17537762923,"[[  0.25431876  -0.29442284   0.18448612   0.19471246]
 [  8.74178396 -10.61576807   0.           0.        ]]","[ 1.03002109  1.89785322  0.39889758 -0.1352825   1.6258051   1.69478276
  0.7804455  -1.14321215 -0.09244046 -1.31628639  0.        ]",[-0.04188911 -0.21498895]
4,[ 0.99989933 -0.77750421],[ 0.72265052 -0.60421863],-0.155790734288,-0.155790734288,"[[  0.46711642  -0.5163624    0.18448612   0.19471246]
 [ 12.52544334 -11.5749346    0.           0.        ]]","[ 0.92582824  1.78307217  0.70169414 -0.71343528  1.62578459  1.69476003
  1.10205811 -1.2778277  -0.14693283 -1.16783238  0.        ]",[-0.04188911 -0.21498895]
5,[ 0.75866228 -0.74417371],[ 0.81138416 -1.25977748],-0.129835773923,-0.129835773923,"[[  0.74383593  -0.76957094   0.18448612   0.19471246]
 [ 15.13788246 -13.73863045   0.           0.        ]]","[ 0.70763143  1.58413635  1.04726482 -1.28753179  1.62576407  1.69473731
  1.32410955 -1.581501   -0.25967672 -0.9690329   0.        ]",[-0.04188911 -0.21498895]
6,[ 0.4217138  -0.70050323],[-0.71891284  0.69205388],-0.110663089069,-0.110663089069,"[[  1.0758183   -1.08134282   0.18448612   0.19471246]
 [ 18.05076423 -17.42614562   0.           0.        ]]","[ 0.34507528  1.25823121  1.35635433 -1.81802462  1.62574356  1.69471458
  1.57169249 -2.09903204 -0.44792603 -0.79192147  0.        ]",[-0.04188911 -0.21498895]
7,[ 0.28629547 -0.68510103],[ 1.09055556 -1.30925474],-0.111666133423,-0.111666133423,"[[  1.40471234  -1.39889072   0.18448612   0.19471246]
 [ 14.84921662 -14.33902246   0.           0.        ]]","[-0.08534068  0.86530875  1.5182456  -2.10962963  1.62572305  1.69469186
  1.29954267 -1.66571455 -0.67172921 -0.69848963  0.        ]",[-0.04188911 -0.21498895]
8,[-0.01887408 -0.68586242],[ 0.3815326  -1.18609157],-0.131223273363,-0.131223273363,"[[  1.73847324  -1.72254637   0.18448612   0.19471246]
 [ 18.51479368 -18.01415992   0.           0.        ]]","[-0.5470591   0.44198284  1.51782507 -2.11881392  1.62570255  1.69466914
  1.61110298 -2.18149483 -0.91185455 -0.68994862  0.        ]",[-0.04188911 -0.21498895]
9,[-0.14533854 -0.68915045],[-0.88100044  0.16853118],-0.167329197976,-0.167329197976,"[[  2.12026327  -2.11896552   0.18448612   0.19471246]
 [ 19.6603653  -21.61574197   0.           0.        ]]","[-1.04091574 -0.04404559  1.31490089 -1.73524039  1.62568204  1.69464642
  1.70845482 -2.68691168 -1.1685286  -0.80737538  0.        ]",[-0.04188911 -0.21498895]
