timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 1.20449376 -2.21834898],[ 1.40077812 -3.00994685],-0.148606195111,-0.148606195111,"[[ 0.07011986 -0.0426446   0.06509219  0.04421434]
 [ 0.00084531  0.00123232  0.          0.        ]]","[ 1.04119533  1.63073649  0.07613676  1.05787228  0.57124539  0.39142153
 -0.03053601  0.33292679  0.9487235  -0.24189301  0.        ]",[-0.50870931 -0.43074048]
1,[ 1.05910397 -1.89533484],[ 0.25651316 -1.62128885],-0.147397376736,-0.147397376736,"[[ 0.10984256 -0.08236347  0.06509219  0.04421434]
 [ 3.95824432 -3.95991136  0.          0.        ]]","[ 1.0358211   1.62751202  0.13416273  0.95328775  0.57124487  0.39142122
  0.46086323 -0.28181598  0.94536655 -0.19788088  0.        ]",[-0.50870931 -0.43074048]
2,[ 0.96439278 -1.59574568],[ 0.85890772 -2.49071687],-0.145069222355,-0.145069222355,"[[ 0.19841826 -0.2005065   0.06509219  0.04421434]
 [ 4.89619702 -7.84145059  0.          0.        ]]","[ 1.01535711  1.60590208  0.26250405  0.64486895  0.57124434  0.39142091
  0.57733057 -0.88420417  0.93296613 -0.13666809  0.        ]",[-0.50870931 -0.43074048]
3,[ 0.35196033 -1.08102   ],[ 0.1884425  -0.65673132],-0.140595815718,-0.140595815718,"[[  0.32947638  -0.39551795   0.06509219   0.04421434]
 [  8.19863302 -11.64698529   0.           0.        ]]","[ 0.96392354  1.53168762  0.4479507   0.15380588  0.57124382  0.39142059
  0.98740095 -1.47479491  0.89857633 -0.07422047  0.        ]",[-0.50870931 -0.43074048]
4,[ 0.16143778 -0.44589189],[ 0.29280051  0.02353178],-0.132065694252,-0.132065694252,"[[  0.49931139  -0.65223534   0.06509219   0.04421434]
 [  8.78292117 -14.0168378    0.           0.        ]]","[ 0.86111215  1.36543933  0.67570695 -0.43107311  0.57124329  0.39142028
  1.05995191 -1.84257453  0.82450995 -0.00708849  0.        ]",[-0.50870931 -0.43074048]
5,[-0.29090235 -0.07168752],[-0.12339476  0.52860512],-0.119339030899,-0.119339030899,"[[  0.68484992  -0.92885376   0.06509219   0.04421434]
 [  9.76769402 -13.64620919   0.           0.        ]]","[ 0.70546674  1.11104003  0.90120711 -0.94284503  0.57124277  0.39141997
  1.18223164 -1.78505036  0.70867475  0.05471448  0.        ]",[-0.50870931 -0.43074048]
6,[-0.49490133  0.04217491],[-0.99070097 -0.52533031],-0.104067281756,-0.104067281756,"[[  0.87336253  -1.17806162   0.06509219   0.04421434]
 [  9.08585359 -11.28246115   0.           0.        ]]","[ 0.50637489  0.83060222  1.0976645  -1.26718804  0.57124224  0.39141966
  1.09756416 -1.41821071  0.5672494   0.13226325  0.        ]",[-0.50870931 -0.43074048]
7,[ 0.61343503  0.95134544],[ 0.50868108  0.77367824],-0.0887637217544,-0.0887637217544,"[[  1.01394884  -1.42232763   0.06509219   0.04421434]
 [  4.98626192 -13.13803192   0.           0.        ]]","[ 0.33516247  0.52581713  1.21857553 -1.43903258  0.57124172  0.39141934
  0.58850732 -1.70617712  0.4228369   0.10515792  0.        ]",[-0.50870931 -0.43074048]
8,[-0.1180896   0.70503378],[-0.62554734  0.3449015 ],-0.0732953245014,-0.0732953245014,"[[ 1.13287548 -1.65174418  0.06509219  0.04421434]
 [ 6.90014659 -9.81466439  0.          0.        ]]","[ 0.17792688  0.22883272  1.30175572 -1.45941581  0.57124119  0.39141903
  0.82615819 -1.19041343  0.27348434  0.04728496  0.        ]",[-0.50870931 -0.43074048]
9,[ 0.39365906  0.77629924],[ 0.17835605 -1.54201153],-0.0594187603845,-0.0594187603845,"[[ 1.24466668 -1.83238043  0.06509219  0.04421434]
 [ 4.28762688 -8.25420151  0.          0.        ]]","[ 0.02186061 -0.00190728  1.36285172 -1.37829771  0.57124067  0.39141872
  0.5017546  -0.94824012  0.138534    0.02198602  0.        ]",[-0.50870931 -0.43074048]
10,[ 0.21235639  1.53511012],[ 0.74431699  1.21524161],-0.0458778735365,-0.0458778735365,"[[  1.33665462  -2.0355525    0.06509219   0.04421434]
 [  4.90905841 -12.05034637   0.           0.        ]]","[-0.11116347 -0.2480196   1.40014163 -1.18819651  0.57124014  0.3914184
  0.57891882 -1.5373696  -0.01354262 -0.05856423  0.        ]",[-0.50870931 -0.43074048]
11,[-1.09646106  1.2028482 ],[-1.06133098  0.04249987],-0.0325736452198,-0.0325736452198,"[[ 1.46342042 -2.23443836  0.06509219  0.04421434]
 [ 7.75814214 -7.8521942   0.          0.        ]]","[-0.29908201 -0.46582194  1.43171447 -0.90805722  0.57123962  0.39141809
  0.93269587 -0.88584755 -0.18101765 -0.10012949  0.        ]",[-0.50870931 -0.43074048]
12,[-0.11647704  1.43247378],[ 0.07549004  1.77053182],-0.025969481486,-0.025969481486,"[[ 1.57732468 -2.38823148  0.06509219  0.04421434]
 [ 3.64591754 -7.52824228  0.          0.        ]]","[-0.47023072 -0.61303135  1.44012787 -0.6345596   0.57123909  0.39141778
  0.42206968 -0.83557171 -0.31730325 -0.1280377   0.        ]",[-0.50870931 -0.43074048]
13,[-0.52362204  0.99384415],[-0.19414795  1.02617698],-0.0268314188813,-0.0268314188813,"[[ 1.65251736 -2.49757271  0.06509219  0.04421434]
 [ 3.8726145  -3.41957328  0.          0.        ]]","[-0.58328067 -0.70428096  1.4352609  -0.41377896  0.57123857  0.39141747
  0.45021889 -0.19793749 -0.41397865 -0.16002951  0.        ]",[-0.50870931 -0.43074048]
14,[-0.75477314  0.19033587],[-0.32538573  1.03163099],-0.0248595038223,-0.0248595038223,"[[ 1.72148905 -2.52555678  0.06509219  0.04421434]
 [ 3.02736441  0.60774083  0.          0.        ]]","[-0.68638221 -0.72568178  1.42353025 -0.35412231  0.57123804  0.39141715
  0.34526155  0.42707099 -0.44726773 -0.13486308  0.        ]",[-0.50870931 -0.43074048]
15,[-0.78592587 -0.6787746 ],[ 0.03960218 -1.70189113],-0.0174985376337,-0.0174985376337,"[[ 1.76851001 -2.47379473  0.06509219  0.04421434]
 [ 1.67920776  4.55530639  0.          0.        ]]","[-0.75608424 -0.68545516  1.41157421 -0.46349517  0.57123752  0.39141684
  0.17785695  1.0397023  -0.42083175 -0.05587073  0.        ]",[-0.50870931 -0.43074048]
16,[-0.56361127 -0.01743051],[-0.69523299 -0.97219146],-0.0109063004001,-0.0109063004001,"[[ 1.80333328 -2.42332123  0.06509219  0.04421434]
 [ 1.80272685  0.50554118  0.          0.        ]]","[-0.80729184 -0.64359986  1.40066808 -0.56593299  0.57123699  0.39141653
  0.19319454  0.41120857 -0.39852935  0.01818178  0.        ]",[-0.50870931 -0.43074048]
17,[ 0.57181096  0.79889429],[ 0.82009423  0.54798068],-0.0128508384134,-0.0128508384134,"[[ 1.81141485 -2.45193364  0.06509219  0.04421434]
 [-0.98529276 -3.35392277  0.          0.        ]]","[-0.8191172  -0.66763837  1.3978869  -0.50838873  0.57123647  0.39141621
 -0.15300221 -0.1877517  -0.41844222 -0.00422329  0.        ]",[-0.50870931 -0.43074048]
18,[-0.58232391  0.38253754],[-0.82068653 -1.19272863],-0.0164286293162,-0.0164286293162,"[[ 1.82447962 -2.49657582  0.06509219  0.04421434]
 [ 2.28090475 -1.11774299  0.          0.        ]]","[-0.83818486 -0.70350001  1.39319591 -0.41587943  0.57123594  0.3914159
  0.25257154  0.15928707 -0.45030248 -0.03844762  0.        ]",[-0.50870931 -0.43074048]
19,[ 0.62466419  1.11690354],[-0.40599664  2.17130625],-0.0222035627736,-0.0222035627736,"[[ 1.83704546 -2.55843656  0.06509219  0.04421434]
 [-1.01337393 -5.0552145   0.          0.        ]]","[-0.85646348 -0.74976282  1.38845533 -0.28250514  0.57123542  0.39141559
 -0.15648948 -0.45177998 -0.49444198 -0.08827785  0.        ]",[-0.50870931 -0.43074048]
20,[ 0.87927842  0.60650742],[ 1.4237075  -0.73786647],-0.0299436442939,-0.0299436442939,"[[ 1.80085203 -2.618809    0.06509219  0.04421434]
 [-2.60066715 -0.99555864  0.          0.        ]]","[-0.80365238 -0.79091694  1.40149098 -0.14697659  0.57123489  0.39141527
 -0.35358861  0.1782498  -0.53096838 -0.16328163  0.        ]",[-0.50870931 -0.43074048]
