timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04401322  1.61456505 -0.05744722  1.40791399 -0.59549766 -1.63683944
 -0.05051849  0.33280949  2.20907953  2.33955326  0.        ]",[-4.38061535 -3.19890048],-0.339604491331,-0.339604491331,[-4.46080017 -2.64845109],"[[-0.01216622  0.08814436 -0.06705354 -0.18972329]
 [-0.00034191  0.00197208  0.          0.        ]]",[-0.51732826 -0.4424845 ]
1,"[ 1.04211337  1.61806381 -0.11586442  1.30303753 -0.59549711 -1.63683531
 -0.53974848 -0.28218707  2.21086039  2.19769014  0.        ]",[-4.41449031 -2.5029475 ],-0.332572119203,-0.332572119203,[-3.65498972 -1.88033688],"[[-0.05184811  0.04847098 -0.06705354 -0.18972329]
 [-3.95468237 -3.95612454  0.          0.        ]]",[-0.51732826 -0.4424845 ]
2,"[ 1.02261244  1.6164491  -0.28848729  0.99042944 -0.59549656 -1.63683119
 -1.01930561 -0.88501124  2.16899054  1.77897611  0.        ]",[-2.24752166 -0.73915432],-0.309479993531,-0.309479993531,[-2.6293788  -0.90202367],"[[-0.16983229 -0.06957838 -0.06705354 -0.18972329]
 [-7.83084516 -7.83588327  0.          0.        ]]",[-0.51732826 -0.4424845 ]
3,"[ 0.94586009  1.57804051 -0.56472669  0.50858688 -0.595496   -1.63682706
 -1.48945522 -1.31541541  1.95795309  1.14737263  0.        ]",[-0.40458218 -0.34389125],-0.26589024821,-0.26589024821,[-1.28551948  0.17609617],"[[ -0.3645764   -0.25408929  -0.06705354  -0.18972329]
 [-11.63098412 -10.60596236   0.           0.        ]]",[-0.51732826 -0.4424845 ]
4,"[ 0.77367919  1.47472348 -0.88449791 -0.04369294 -0.59549545 -1.63682294
 -1.6590286  -1.4942421   1.48532342  0.5278991   0.        ]",[-0.87741858  1.69278971],-0.202987316229,-0.202987316229,[ 0.19878915  1.23867309],"[[ -0.61094735  -0.47775658  -0.06705354  -0.18972329]
 [-13.00164281 -11.75690536   0.           0.        ]]",[-0.51732826 -0.4424845 ]
5,"[ 0.47460966  1.33926116 -1.19632873 -0.47252622 -0.5954949  -1.63681881
 -2.05695096 -0.84259117  0.81249604  0.15086475  0.        ]",[ 2.11220968  1.9144015 ],-0.128605923835,-0.128605923835,[ 1.94057715  1.84622633],"[[ -0.90325122  -0.67081541  -0.06705354  -0.18972329]
 [-16.21802498  -7.56290788   0.           0.        ]]",[-0.51732826 -0.4424845 ]
6,"[ 0.11206682  1.24482377 -1.40409049 -0.69049659 -0.59549435 -1.63681469
 -1.52801841 -0.20422974  0.18834168  0.08772393  0.        ]",[ 2.53225903  2.07844851],-0.0625570275368,-0.0625570275368,[ 1.99677765  1.54471636],"[[ -1.18471832  -0.78085162  -0.06705354  -0.18972329]
 [-11.94279345  -3.45443658   0.           0.        ]]",[-0.51732826 -0.4424845 ]
7,"[-0.16961187  1.21832801 -1.48620378 -0.74371132 -0.59549379 -1.63681056
 -1.00947843  0.42146264 -0.19323171  0.15993493  0.        ]",[ 2.78011198  1.29150577],-0.022017034904,-0.022017034904,[ 1.48836577  0.76541007],"[[-1.38152277 -0.80953646 -0.06705354 -0.18972329]
 [-7.75154221  0.57249763  0.          0.        ]]",[-0.51732826 -0.4424845 ]
8,"[-0.33817776  1.26495454 -1.50831399 -0.64793288 -0.59549324 -1.63680643
 -0.50117643  1.03473866 -0.35127178  0.18997035  0.        ]",[ 1.05505812 -1.21852621],-0.00697274452303,-0.00697274452303,[ 0.52932411 -0.53480673],"[[-1.49533163 -0.75848443 -0.06705354 -0.18972329]
 [-3.64303485  4.51952566  0.          0.        ]]",[-0.51732826 -0.4424845 ]
9,"[-0.38657206  1.30803997 -1.51113906 -0.5500228  -0.59549269 -1.63680231
 -0.00262048  0.40539999 -0.36773075  0.17448822  0.        ]",[ 0.22713472 -0.64697057],-0.00475214375756,-0.00475214375756,[ 0.00741982 -0.1785183 ],"[[-1.52776064 -0.70873279 -0.06705354 -0.18972329]
 [ 0.38669835  0.46913042  0.          0.        ]]",[-0.51732826 -0.4424845 ]
10,"[-0.36166525  1.29408367 -1.50987379 -0.58281297 -0.59549214 -1.63679818
  0.10771552  0.00587556 -0.3517889   0.17523981  0.        ]",[-0.4988869  -0.33758509],-0.00611936326289,-0.00611936326289,[-0.01136629  0.22356012],"[[-1.51107871 -0.7251491  -0.06705354 -0.18972329]
 [ 1.27852329 -2.10219057  0.          0.        ]]",[-0.51732826 -0.4424845 ]
11,"[-0.35343221  1.24542369 -1.50936297 -0.68922937 -0.59549158 -1.63679406
 -0.13955642 -0.19524746 -0.38617337  0.21440494  0.        ]",[ 1.00816866  0.16343442],-0.00702446138689,-0.00702446138689,[ 0.66471201  0.87173045],"[[-1.50556112 -0.78018019 -0.06705354 -0.18972329]
 [-0.72012694 -3.39660921  0.          0.        ]]",[-0.51732826 -0.4424845 ]
12,"[-0.3155248   1.18845423 -1.50644228 -0.8001873  -0.59549103 -1.63678993
  0.35166252 -0.08444528 -0.3895651   0.24572963  0.        ]",[-1.30919529  0.95017102],-0.00973374443885,-0.00973374443885,[-0.44014746  0.31560418],"[[-1.48012749 -0.8409576  -0.06705354 -0.18972329]
 [ 3.25029673 -2.68349273  0.          0.        ]]",[-0.51732826 -0.4424845 ]
13,"[-0.27886492  1.17352707 -1.5027056  -0.82711692 -0.59549048 -1.63678581
 -0.14593191  0.50858056 -0.35933143  0.24080714  0.        ]",[-0.56032397 -0.07232754],-0.0101869574317,-0.0101869574317,[ 0.16277452 -0.00372231],"[[-1.45547498 -0.85633332 -0.06705354 -0.18972329]
 [-0.771655    1.13318963  0.          0.        ]]",[-0.51732826 -0.4424845 ]
14,"[-0.33469569  1.19248872 -1.5080304  -0.79275371 -0.59548993 -1.63678168
 -0.41830386  0.46070585 -0.40816013  0.25180519  0.        ]",[ 0.91214194  0.0156213 ],-0.0102514998631,-0.0102514998631,[ 0.86173797  0.39737126],"[[-1.4929967  -0.83676099 -0.06705354 -0.18972329]
 [-2.97318127  0.82507342  0.          0.        ]]",[-0.51732826 -0.4424845 ]
15,"[-0.36850458  1.20863835 -1.51024435 -0.76239121 -0.59548937 -1.63677756
  0.03545512  0.46759828 -0.43381479  0.25499825  0.        ]",[ 0.49275868 -0.58373437],-0.0110973835265,-0.0110973835265,[-0.01926559 -0.0878405 ],"[[-1.51566178 -0.8198144  -0.06705354 -0.18972329]
 [ 0.69445256  0.86943515  0.          0.        ]]",[-0.51732826 -0.4424845 ]
16,"[-0.31882209  1.20296491 -1.50672061 -0.77316935 -0.59548882 -1.63677343
  0.27504713  0.10569742 -0.38173858  0.23470353  0.        ]",[-0.29573561  0.24768299],-0.00889771239273,-0.00889771239273,[-0.39465201  0.10124981],"[[-1.48234257 -0.82579507 -0.06705354 -0.18972329]
 [ 2.63102221 -1.45973339  0.          0.        ]]",[-0.51732826 -0.4424845 ]
17,"[-0.25884921  1.18467951 -1.50027302 -0.80705504 -0.59548827 -1.63676931
  0.12380949  0.26263223 -0.32740072  0.22219095  0.        ]",[-0.35178156 -0.0962633 ],-0.0107920024817,-0.0107920024817,[-0.30153167 -0.0039458 ],"[[-1.44198699 -0.84485581 -0.06705354 -0.18972329]
 [ 1.40860406 -0.44971117  0.          0.        ]]",[-0.51732826 -0.4424845 ]
18,"[-0.23821632  1.17229773 -1.49749252 -0.82927633 -0.59548772 -1.63676518
 -0.05181823  0.20486079 -0.31343999  0.22332245  0.        ]",[-0.16157446  0.66654984],-0.0119577918124,-0.0119577918124,[ 0.0590717   0.25931469],"[[-1.42805773 -0.85758051 -0.06705354 -0.18972329]
 [-0.01095349 -0.8215228   0.          0.        ]]",[-0.51732826 -0.4424845 ]
19,"[-0.24804555  1.18224523 -1.49884821 -0.811461   -0.59548716 -1.63676106
 -0.13098409  0.61750178 -0.31684882  0.21942413  0.        ]",[ 0.66344298 -0.33207554],-0.0114569192166,-0.0114569192166,[-0.02355903 -0.23899075],"[[-1.43469692 -0.84736518 -0.06705354 -0.18972329]
 [-0.65083266  1.83420476  0.          0.        ]]",[-0.51732826 -0.4424845 ]
