timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.306175540196,[-4.34103784 -3.71312483],-0.306175540196,[-3.28683901 -3.38176298],"[[  7.38109328e-02  -8.30297236e-02  -8.28518240e-02  -8.38804842e-02]
 [ -2.49803440e-03  -5.56382948e-05   0.00000000e+00   0.00000000e+00]]","[ 1.03266212  1.6675752   0.09116266  0.90776562 -0.71432191 -0.72590358
 -0.01990734  0.3382023   2.29333186  1.13325886  0.        ]",[-0.4585115  -0.36719608]
1,-0.302473449101,[-3.18822109 -4.03151639],-0.302473449101,[-2.85804605 -2.87530422],"[[ 0.03408628 -0.12274325 -0.08285182 -0.08388048]
 [-3.95681227 -3.95810979  0.          0.        ]]","[ 1.03589211  1.66228617  0.03285048  0.80244322 -0.71432111 -0.72590276
 -0.49536696 -0.26758581  2.29135736  0.99552407  0.        ]",[-0.4585115  -0.36719608]
2,-0.289582660349,[-2.35091899 -2.97937169],-0.289582660349,[-2.3681531  -2.42768598],"[[-0.08394101 -0.24083181 -0.08285182 -0.08388048]
 [-7.8330514  -7.83781541  0.          0.        ]]","[ 1.03145469  1.63463665 -0.14051207  0.49295086 -0.71432031 -0.72590194
 -0.9614383  -0.86138202  2.23958284  0.59216486  0.        ]",[-0.4585115  -0.36719608]
3,-0.262563521045,[-1.10187343 -1.92631011],-0.262563521045,[-1.07800698 -1.3595767 ],"[[ -0.27872765  -0.43574349  -0.08285182  -0.08388048]
 [-11.63308318 -11.64066186   0.           0.        ]]","[ 0.97853757  1.55095434 -0.42173616  0.0034864  -0.71431951 -0.72590112
 -1.41834483 -1.4434127   2.01211896 -0.01692955  0.        ]",[-0.4585115  -0.36719608]
4,-0.215071602334,[ 1.29799811  0.33959888],-0.215071602334,[ 0.81866324  0.06384003],"[[ -0.54877085  -0.70595517  -0.08285182  -0.08388048]
 [-15.35910233 -15.3680373    0.           0.        ]]","[ 0.81523049  1.3623494  -0.78413574 -0.60090218 -0.71431871 -0.7259003
 -1.86634882 -2.01388766  1.46112459 -0.63716216  0.        ]",[-0.4585115  -0.36719608]
5,-0.157787742869,[-0.34992723  0.13986606],-0.157787742869,[ 0.8721782  -0.00122643],"[[ -0.81323362  -0.9967794   -0.08285182  -0.08388048]
 [-11.10123734 -13.7198772    0.           0.        ]]","[ 0.56475833  1.07991597 -1.08532896 -1.11007343 -0.71431791 -0.72589947
 -1.35438848 -1.76162856  0.75206393 -0.8847668   0.        ]",[-0.4585115  -0.36719608]
6,-0.102531592837,[ 2.15085597  0.35628479],-0.102531592837,[ 1.94618809  1.0758903 ],"[[ -1.04696786  -1.26288678  -0.08285182  -0.08388048]
 [-12.26834478 -12.89359714   0.           0.        ]]","[ 0.28269288  0.76903108 -1.29026135 -1.4120102  -0.71431711 -0.72589865
 -1.49471557 -1.63516072  0.13656262 -0.75853346  0.        ]",[-0.4585115  -0.36719608]
7,-0.0540394864997,[ 1.53812705  1.49124171],-0.0540394864997,[ 1.95082033  1.62132263],"[[ -1.2502168   -1.50404738  -0.08285182  -0.08388048]
 [ -8.07033238 -11.22803184   0.           0.        ]]","[ 0.00345117  0.46277808 -1.41248976 -1.53146737 -0.71431631 -0.72589783
 -0.98995395 -1.38024083 -0.2902467  -0.41719934  0.        ]",[-0.4585115  -0.36719608]
8,-0.0243891405797,[ 0.73626516  1.76026134],-0.0243891405797,[ 1.43820822  1.44231558],"[[-1.37033064 -1.68665495 -0.08285182 -0.08388048]
 [-3.95452877 -7.04666738  0.          0.        ]]","[-0.17154934  0.22658    -1.45794473 -1.519526   -0.71431551 -0.72589701
 -0.49507794 -0.74027718 -0.4687793  -0.10059258  0.        ]",[-0.4585115  -0.36719608]
9,-0.0142381573766,[ 0.62396751  0.16726576],-0.0142381573766,[ 0.80785376  0.82737988],"[[-1.41940723 -1.78646447 -0.08285182 -0.08388048]
 [-0.96299209 -2.94794261  0.          0.        ]]","[-0.24444303  0.09908599 -1.47056774 -1.47562917 -0.71431471 -0.72589619
 -0.13538157 -0.11296218 -0.51487301  0.06770992  0.        ]",[-0.4585115  -0.36719608]
10,-0.0111858019124,[ 0.26629276  1.59570093],-0.0111858019124,[ 0.14909112  0.54266554],"[[-1.41369825 -1.83819565 -0.08285182 -0.08388048]
 [ 1.52562174 -2.22757     0.          0.        ]]","[-0.23593171  0.03401261 -1.46927486 -1.4426376  -0.71431391 -0.72589536
  0.16384438 -0.00270818 -0.50559632  0.12339008  0.        ]",[-0.4585115  -0.36719608]
11,-0.00939223574718,[-0.87243366  0.35617499],-0.00939223574718,[-0.55385619 -0.39759094],"[[-1.37291808 -1.84257774 -0.08285182 -0.08388048]
 [ 2.54897796  1.77602161  0.          0.        ]]","[-0.17537536  0.02853995 -1.45868711 -1.43952245 -0.71431311 -0.72589454
  0.28689059  0.61004676 -0.47196154  0.0879352   0.        ]",[-0.4585115  -0.36719608]
12,-0.0141834544556,[ 0.11195257 -0.10989092],-0.0141834544556,[ 0.10350526 -0.41560587],"[[-1.35709291 -1.79325583 -0.08285182 -0.08388048]
 [-0.95477226  3.1515854   0.          0.        ]]","[-0.15200308  0.09049695 -1.45392976 -1.47168399 -0.71431231 -0.72589372
 -0.13439399  0.8205779  -0.4603863   0.01369386  0.        ]",[-0.4585115  -0.36719608]
13,-0.0193929420883,[-0.8688     0.1958363],-0.0193929420883,[  4.94010746e-04  -4.98142093e-01],"[[-1.37155255 -1.73521645 -0.08285182 -0.08388048]
 [-0.49273186  2.65401017  0.          0.        ]]","[-0.17335536  0.1642836  -1.45828437 -1.50142465 -0.71431151 -0.7258929
 -0.07883897  0.74442237 -0.4728798  -0.0415536   0.        ]",[-0.4585115  -0.36719608]
14,-0.0235549414349,[ 1.03332253 -0.49613267],-0.0235549414349,[ 0.80575812 -0.30816087],"[[-1.41581057 -1.67487831 -0.08285182 -0.08388048]
 [-3.92161997  3.37740929  0.          0.        ]]","[-0.23907954  0.24174638 -1.46974387 -1.52295099 -0.71431071 -0.72589208
 -0.49112252  0.85513868 -0.51235001 -0.06921488  0.        ]",[-0.4585115  -0.36719608]
15,-0.026818364805,[ 0.98514956  0.11689436],-0.026818364805,[ 0.03916759 -0.42972088],"[[-1.4537517  -1.62771718 -0.08285182 -0.08388048]
 [ 0.11403931  1.34546063  0.          0.        ]]","[-0.29579097  0.30264782 -1.4773033  -1.53305797 -0.71430991 -0.72589125
 -0.00588105  0.54414505 -0.54653485 -0.08577469  0.        ]",[-0.4585115  -0.36719608]
