timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.41863804003,[-0.27505431 -0.26527551],[ 2.70450377  3.21773076],-2.1177,"[ 1.18784456  2.50859159 -0.04140585 -0.98683846 -1.61798244  1.20744417
 -0.58170504 -0.37779629  2.82856208 -1.25797784  0.        ]","[[ 0.01277649 -0.04180429 -0.18458133  0.13810782]
 [-0.00364713  0.00192373  0.          0.        ]]",[ 1.96414925  2.87403514]
1,-0.414358659979,[-0.27505431 -0.26527551],[ 2.64743066  3.12785387],-1.86578,"[ 1.18606692  2.50987995  0.01751421 -0.83034301 -1.6179756   1.2074407
 -0.47451546  0.14752773  2.82684548 -1.15289079  0.        ]","[[  5.23793302e-02  -2.05379257e-03  -1.84581331e-01   1.38107823e-01]
 [  3.95076928e+00   3.95994008e+00   0.00000000e+00   0.00000000e+00]]",[ 4.26034503  2.94036957]
2,-0.398963010876,[-0.27505431 -0.26527551],[ 2.57337475  3.00215459],-1.95873,"[ 1.16805443  2.49975017  0.19184984 -0.3661796  -1.61796876  1.20743723
 -0.36944435  0.66245389  2.78382948 -0.84416766  0.        ]","[[ 0.17028621  0.11607107 -0.18458133  0.13810782]
 [ 7.82703449  7.83961705  0.          0.        ]]",[ 2.39565434  3.18934169]
3,-0.365357458148,[-0.27505431 -0.26527551],[ 2.44109392  2.80937028],-1.74651,"[ 1.09735379  2.43774243  0.470884    0.38291967 -1.61796191  1.20743376
 -0.26644273  1.16717927  2.59469656 -0.37591452  0.        ]","[[  0.36495165   0.31101862  -0.18458133   0.13810782]
 [ 11.62695399  11.64245051   0.           0.        ]]",[ 2.56848441  2.63207022]
4,-0.304276218423,[-0.27505431 -0.26527551],[ 2.22452259  2.50741506],-1.35081,"[ 0.91991424  2.26302324  0.82245835  1.34009037 -1.61795507  1.20743029
 -0.16545193  1.6618856   2.13416845  0.10439369  0.        ]","[[  0.63486973   0.58126608  -0.18458133   0.13810782]
 [ 15.35269141  15.36982871   0.           0.        ]]",[ 2.95321833  2.68593709]
5,-0.210185782877,[-0.27505431 -0.26527551],[ 1.87807417  2.03400278],-1.04532,"[ 0.58021772  1.91108601  1.17472388  2.32353489 -1.61794823  1.20742682
 -0.06640348  2.14674048  1.38175996  0.30716924  0.        ]","[[  0.97858158   0.92531734  -0.18458133   0.13810782]
 [ 19.00677208  19.02304049   0.           0.        ]]",[ 1.40259942  3.12997054]
6,-0.101080763271,[-0.27505431 -0.26527551],[ 1.58004034  1.48051453],-0.48371,"[ 0.05338391  1.34832181  1.40520186  3.01290482 -1.61794139  1.20742335
  0.03077179  2.62190997  0.59462374 -0.0666735   0.        ]","[[  1.39468008   1.34170177  -0.18458133   0.13810782]
 [ 22.59174796  22.6033692    0.           0.        ]]",[ 2.04242982  1.23701611]
7,-0.119173850189,[-0.27505431 -0.26527551],[ 1.56709766  1.33229208],-0.417923,"[-0.6085741   0.62336699  1.35680751  2.98524049 -1.61793455  1.20741988
  0.12612119  3.0875876   0.29255135 -0.94437777  0.        ]","[[  1.88180289   1.82897607  -0.18458133   0.13810782]
 [ 26.10936379  26.11231056   0.           0.        ]]",[ 1.46211236  0.6270094 ]
8,-0.218213053627,[-0.27505431 -0.26527551],[ 1.67751288  1.27079737],-0.921307,"[-1.23706482 -0.07108081  0.90198171  1.92104495 -1.61792771  1.20741642
  0.21963286  3.34802578  0.73118154 -1.61366483  0.        ]","[[  2.43860375   2.3709133   -0.18458133   0.13810782]
 [ 29.55918296  28.07496537   0.           0.        ]]",[ 1.9357012   1.74684451]
9,-0.248085132773,[-0.27505431 -0.26527551],[ 1.86952519  1.23223877],-1.12221,"[-1.55901782 -0.47273714  0.05539773 -0.13642516 -1.61792087  1.20741295
  0.31123295  3.79946193  1.2824016  -1.40577116  0.        ]","[[  3.06370054   2.96654203  -0.18458133   0.13810782]
 [ 32.93848185  31.47690866   0.           0.        ]]",[ 2.99594477  0.41697683]
10,-0.221195375721,[-0.27505431 -0.26527551],[ 2.05431652  1.8284508 ],-1.33317,"[-1.31189799 -0.48739166 -0.91817882 -1.23583409 -1.61791402  1.20740948
  0.4008471  -0.30541237  1.22999996 -1.10870682  0.        ]","[[  3.75564124   3.24680828  -0.18458133   0.13810782]
 [ 36.24451769   0.54750686   0.           0.        ]]",[ 1.19827977  0.70387574]
11,-0.221624950359,[-0.27505431 -0.26527551],[ 2.09710956  2.07051492],-1.18489,"[-0.45999987 -0.49421182 -1.51961957 -0.99754491 -1.61790718  1.20740601
  0.48871552 -0.97130855  1.20609623 -1.15320749  0.        ]","[[  4.51305489   3.1861195   -0.18458133   0.13810782]
 [ 39.48615341  -4.46989772   0.           0.        ]]",[ 2.50423676  2.31373127]
12,-0.222358865902,[-0.27505431 -0.26527551],[ 2.04553628  2.07254744],-1.02935,"[ 0.61418108 -0.49469809 -1.27005301 -0.67843632 -1.61790034  1.20740254
  0.57485    -0.82186046  1.21105311 -1.15609623  0.        ]","[[  5.33466063   3.105064    -0.18458133   0.13810782]
 [ 42.6638257   -3.34384993   0.           0.        ]]",[ 3.15613643  2.55403764]
13,-0.217251548749,[-0.27505431 -0.26527551],[ 1.99688768  1.89967155],-0.938466,"[ 1.18513678 -0.48990643 -0.15563638 -0.47679542 -1.6178935   1.20739907
  0.65927779 -0.62452054  1.16259438 -1.15712704  0.        ]","[[  6.21918816   3.05375566  -0.18458133   0.13810782]
 [ 45.77854025  -1.85694339   0.           0.        ]]",[ 3.42855122  2.12021322]
14,-0.217691300273,[-0.27505431 -0.26527551],[ 1.98483467  1.66240978],-1.07943,"[ 0.68648657 -0.4858348   1.08902597 -0.37178155 -1.61788666  1.2073956
  0.74203333 -0.49944712  1.11172888 -1.23509897  0.        ]","[[  7.16539102   3.02695104  -0.18458133   0.13810782]
 [ 48.83157     -0.91454799   0.           0.        ]]",[ 1.59501817  0.39531305]
