timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.401325349632,"[[ -7.23120895e-03  -6.74631716e-03  -1.74526940e-01  -1.17201198e-01]
 [  2.71476472e-03  -1.10525883e-04   0.00000000e+00   0.00000000e+00]]",[ 1.44310689  2.92765427],-1.73055,"[ 1.17855809  2.44858922 -0.08027755 -0.84049234 -1.52632185 -0.98147704
 -0.60058371 -0.37464475  2.73130926  0.83466994  0.        ]",[-0.24621215 -0.26371673],[ 1.67649315  2.8650843 ]
1,-0.404884715188,"[[ 0.03249761  0.03296389 -0.17452694 -0.1172012 ]
 [ 3.95700673  3.95794502  0.          0.        ]]",[ 1.33387184  2.81677008],-1.81588,"[ 1.17786375  2.44779244 -0.02095798 -0.68955888 -1.52631401 -0.98147407
 -0.47827062  0.15294672  2.7291912   0.93916032  0.        ]",[-0.24621215 -0.26371673],[ 0.29491177  2.39424121]
2,-0.4116897972,"[[ 0.12254279  0.15106013 -0.17452694 -0.1172012 ]
 [ 5.04391371  7.83874468  0.          0.        ]]",[ 1.26906133  2.7039566 ],-1.65521,"[ 1.168275    2.43171631  0.11305997 -0.24278468 -1.52630616 -0.98147109
 -0.44465009  0.67023984  2.69465013  1.19835959  0.        ]",[-0.24621215 -0.26371673],[ 3.28276839  2.70843135]
3,-0.415959750146,"[[  0.26209822   0.34599053  -0.17452694  -0.1172012 ]
 [  8.89888685  11.64161591   0.           0.        ]]",[ 1.15944529  2.53236532],-1.6903,"[ 1.13162606  2.36084168  0.31745396  0.47432312 -1.52629832 -0.98146812
 -0.32540914  1.17714301  2.55599244  1.58345872  0.        ]",[-0.24621215 -0.26371673],[ 1.43899798  2.5757619 ]
4,-0.408106190283,"[[  0.47799612   0.61622228  -0.17452694  -0.1172012 ]
 [ 12.67855192  15.36911011   0.           0.        ]]",[ 0.91002119  2.2421689 ],-1.52424,"[ 1.02447604  2.17630873  0.61745342  1.3822022  -1.52629047 -0.98146514
 -0.20849765  1.67399294  2.19511279  2.03588814  0.        ]",[-0.24621215 -0.26371673],[ 1.65646172  2.04179915]
5,-0.373775973754,"[[  0.76875487   0.96026133  -0.17452694  -0.1172012 ]
 [ 16.38540646  19.02256315   0.           0.        ]]",[ 0.54912019  1.81205261],-1.34567,"[ 0.79191936  1.81701412  0.96874299  2.2997851  -1.52628262 -0.98146217
 -0.09383832  2.16096305  1.55309637  2.31897697  0.        ]",[-0.24621215 -0.26371673],[-0.57504512  2.28303752]
6,-0.307982992933,"[[  1.07041143   1.37665964  -0.17452694  -0.1172012 ]
 [ 13.78910169  22.60531372   0.           0.        ]]",[ 0.37121969  1.31212831],-1.1011,"[ 0.46329581  1.25404688  1.24076009  2.9150858  -1.52627478 -0.98145919
 -0.1741462   2.6384926   0.8626748   2.15434906  0.        ]",[-0.24621215 -0.26371673],[ 1.02774865  1.64681317]
7,-0.220402951463,"[[  1.38321193   1.86398701  -0.17452694  -0.1172012 ]
 [ 17.47915754  26.11571218   0.           0.        ]]",[ 0.44212607  1.03096497],-0.885471,"[ 0.06006506  0.54080554  1.39764296  2.82424016 -1.52626693 -0.98145622
 -0.06000619  3.10635505  0.45193241  1.56616031  0.        ]",[-0.24621215 -0.26371673],[-0.71445985  0.96321152]
8,-0.160234665005,"[[  1.70100916   2.41937187  -0.17452694  -0.1172012 ]
 [ 14.31078058  29.41184992   0.           0.        ]]",[ 0.46180418  0.80520028],-0.740562,"[-0.37486331 -0.1419531   1.41119099  1.69800148 -1.52625909 -0.98145324
 -0.15800956  3.54562884  0.5759906   0.91798616  0.        ]",[-0.24621215 -0.26371673],[ 0.50101582  0.09628531]
9,-0.194196402561,"[[  2.00432146   3.00558724  -0.17452694  -0.1172012 ]
 [ 16.01393871  24.33451837   0.           0.        ]]",[ 0.27709588  0.65603614],-0.833296,"[-0.77389998 -0.49777716  1.28568066 -0.29945062 -1.52625124 -0.98145027
 -0.10532756  2.86883346  1.06566491  0.73458366  0.        ]",[-0.24621215 -0.26371673],[-0.72378277  0.67785059]
10,-0.217368726414,"[[  2.29265539   3.18317923  -0.17452694  -0.1172012 ]
 [ 12.83026038  -0.01557379   0.           0.        ]]",[ 0.46620229  1.31409812],-0.924932,"[-1.1048511  -0.51016343  1.05135595 -0.97289049 -1.52624339 -0.98144729
 -0.20380445 -0.37673888  1.22151627  0.82347168  0.        ]",[-0.24621215 -0.26371673],[ 1.1289079   1.61671556]
11,-0.214180280212,"[[  2.58643509   3.13555045  -0.17452694  -0.1172012 ]
 [ 16.53542858  -3.28317478   0.           0.        ]]",[ 0.54079413  1.41287017],-0.945419,"[-1.36475437 -0.511415    0.71759312 -0.79188283 -1.52623555 -0.98144432
 -0.08919625 -0.8122691   1.20243928  0.80704335  0.        ]",[-0.24621215 -0.26371673],[ 0.36910599  1.25097183]
12,-0.212223596205,"[[  2.92852224   3.07660256  -0.17452694  -0.1172012 ]
 [ 17.66951252  -2.41545145   0.           0.        ]]",[ 0.50277412  1.41228604],-0.980079,"[-1.54014282 -0.50831662  0.24627477 -0.56797653 -1.5262277  -0.98144134
 -0.05411669 -0.69661026  1.20062148  0.77908046  0.        ]",[-0.24621215 -0.26371673],[-0.62808921  0.58994369]
13,-0.213880957727,"[[  3.25345235   3.03921125  -0.17452694  -0.1172012 ]
 [ 14.832951    -1.36406472   0.           0.        ]]",[ 0.48803219  1.43115616],-0.953468,"[-1.56263357 -0.50369027 -0.23620331 -0.42634551 -1.52621986 -0.98143837
 -0.1418571  -0.55647162  1.22011761  0.76990891  0.        ]",[-0.24621215 -0.26371673],[ 1.39315356  0.77510422]
14,-0.217851200971,"[[  3.58689026   3.01963767  -0.17452694  -0.1172012 ]
 [ 18.49862128  -0.66375806   0.           0.        ]]",[ 0.46118522  1.45554066],-1.01947,"[-1.43714187 -0.50044681 -0.71272463 -0.35240835 -1.52621201 -0.98143539
 -0.02847023 -0.46312799  1.24614319  0.78629448  0.        ]",[-0.24621215 -0.26371673],[-0.12653501 -0.07981921]
15,-0.222583423492,"[[  3.94816154   3.0033211   -0.17452694  -0.1172012 ]
 [ 17.63139577  -0.96688858   0.           0.        ]]",[ 0.44301179  1.5339936 ],-1.01306,"[-1.14771546 -0.49731273 -1.147566   -0.29090838 -1.52620417 -0.98143242
 -0.05529528 -0.50353085  1.26951123  0.82004077  0.        ]",[-0.24621215 -0.26371673],[ 1.08658329  2.01257797]
16,-0.226027054027,"[[  4.3370131    3.00398676  -0.17452694  -0.1172012 ]
 [ 21.24172539   0.83341531   0.           0.        ]]",[ 0.35192853  1.52549446],-1.03283,"[-0.70037784 -0.49744723 -1.4588487  -0.29341424 -1.52619632 -0.98142944
  0.05638001 -0.2635702   1.2672622   0.87848192  0.        ]",[-0.24621215 -0.26371673],[ 1.13625362  1.68075425]
17,-0.227200757221,"[[  4.79735299e+00   3.01009839e+00  -1.74526940e-01  -1.17201198e-01]
 [  2.47804770e+01   1.49845857e-03   0.00000000e+00   0.00000000e+00]]",[ 0.32604548  1.58776426],-1.03361,"[-0.07962847 -0.49865963 -1.55743452 -0.31643601 -1.52618848 -0.98142647
  0.16584122 -0.37445484  1.24240697  0.93747016  0.        ]",[-0.24621215 -0.26371673],[ 1.14859101  1.38572529]
18,-0.224791571675,"[[  5.32776529   3.00849197  -0.17452694  -0.1172012 ]
 [ 28.24919491  -0.11175776   0.           0.        ]]",[ 0.33786863  1.59476173],-0.999999,"[ 0.59738172 -0.49834505 -1.2888742  -0.31038228 -1.52618064 -0.98142349
  0.27313611 -0.38954996  1.19039032  0.98313331  0.        ]",[-0.24621215 -0.26371673],[ 0.88855515  1.60226922]
19,-0.217662464317,"[[  5.92243591   3.0064814   -0.17452694  -0.1172012 ]
 [ 31.20800678  -0.08249809   0.           0.        ]]",[ 0.43361735  1.53684306],-0.96879,"[ 1.09010069 -0.49794623 -0.59659495 -0.30280757 -1.52617279 -0.98142052
  0.36465839 -0.38564928  1.11542963  0.9933685   0.        ]",[-0.24621215 -0.26371673],[-0.30187123  2.55337421]
20,-0.207562246887,"[[  6.52840558   3.00521839  -0.17452694  -0.1172012 ]
 [ 29.39500266  -0.04561706   0.           0.        ]]",[ 0.55610186  1.44333816],-0.91309,"[ 1.13746416 -0.49769232  0.29304869 -0.29805006 -1.52616495 -0.98141754
  0.30857737 -0.38073276  1.04606193  0.95461084  0.        ]",[-0.24621215 -0.26371673],[ 0.04496723  1.85944704]
21,-0.198366693856,"[[  7.11225339e+00   3.00456063e+00  -1.74526940e-01  -1.17201198e-01]
 [  2.89911242e+01  -2.24166306e-02   0.00000000e+00   0.00000000e+00]]",[ 0.56616056  1.32944   ],-0.886973,"[ 0.73252271 -0.49755869  1.03154566 -0.29557254 -1.5261571  -0.98141457
  0.29608394 -0.37763971  1.00969816  0.8822969   0.        ]",[-0.24621215 -0.26371673],[ 0.08652232  0.7824748 ]
22,-0.193141557447,"[[  7.68975461e+00   3.00401666e+00  -1.74526940e-01  -1.17201198e-01]
 [  2.87597687e+01  -2.62690760e-02   0.00000000e+00   0.00000000e+00]]",[ 0.51233578  1.24128151],-0.857894,"[ 0.02846697 -0.49744754  1.4037414  -0.29352366 -1.52614926 -0.98141159
  0.28892706 -0.37815254  1.01569452  0.8007362   0.        ]",[-0.24621215 -0.26371673],[ 0.52319166  1.02042448]
23,-0.193955279904,"[[  8.28002131e+00   3.00381940e+00  -1.74526940e-01  -1.17201198e-01]
 [  3.02618955e+01  -3.66547843e-04   0.00000000e+00   0.00000000e+00]]",[ 0.4478797   1.20169854],-0.830096,"[-0.76452314 -0.49740652  1.29033947 -0.29278044 -1.52614142 -0.98140862
  0.33539101 -0.37469933  1.06336817  0.73469601  0.        ]",[-0.24621215 -0.26371673],[ 1.14041205  1.79702675]
24,-0.201422594904,"[[  8.91897331e+00   3.00386430e+00  -1.74526940e-01  -1.17201198e-01]
 [  3.36221073e+01   3.28681557e-03   0.00000000e+00   0.00000000e+00]]",[ 0.41353324  1.2319181 ],-0.869908,"[-1.39906352 -0.49741469  0.65403413 -0.29294901 -1.52613357 -0.98140565
  0.43933007 -0.37421171  1.14351371  0.70876617  0.        ]",[-0.24621215 -0.26371673],[ 0.46504488  0.65775752]
25,-0.213072405222,"[[  9.60321111e+00   3.00356106e+00  -1.74526940e-01  -1.17201198e-01]
 [  3.47977546e+01  -2.26130245e-02   0.00000000e+00   0.00000000e+00]]",[ 0.40305018  1.3312571 ],-0.95204,"[-1.54938574 -0.49735204 -0.33454783 -0.29180674 -1.52612573 -0.98140267
  0.47569497 -0.37766325  1.22671866  0.7437152   0.        ]",[-0.24621215 -0.26371673],[ 0.59933163  1.07119711]
