timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0360380753209,"[[  3.99264681e-02  -2.63227247e-02   1.85540003e-01   3.20367744e-02]
 [  4.21791178e-03  -5.90999855e-05   0.00000000e+00   0.00000000e+00]]",[-0.82350135  1.52366006],-0.426915,"[  1.19406782e+00   2.53390492e+00  -1.24077770e-03  -9.40733627e-01
   1.61362920e+00   2.90354699e-01  -6.03242421e-01  -3.78019058e-01
   5.77097965e-03  -3.13973447e-01   0.00000000e+00]",[-0.27346495 -0.29389545],[-0.93046027  1.8219431 ]
1,-0.0386329234131,"[[  3.06410976e-03   1.34183183e-02   1.85540003e-01   3.20367744e-02]
 [ -3.67818768e+00   3.96095754e+00   0.00000000e+00   0.00000000e+00]]",[-0.74977696  1.44021237],-0.35363,"[ 1.19515461  2.53427273 -0.05601329 -0.78200823  1.61362301  0.29035436
 -0.69893006  0.14668581  0.00633973 -0.34188743  0.        ]",[-0.27346495 -0.29389545],[ 0.15653682  0.47547082]
2,-0.0410485083399,"[[-0.06356372  0.11073738  0.18554     0.03203677]
 [-2.98689405  5.76493648  0.          0.        ]]",[-0.64228636  1.40190601],-0.469746,"[ 1.19237988  2.52512461 -0.1549782  -0.39418753  1.61361683  0.29035403
 -0.68096546  0.38565374  0.00398044 -0.36913828  0.        ]",[-0.27346495 -0.29389545],[-1.24095958  1.43820397]
3,-0.0433241599683,"[[-0.16241454  0.26463377  0.18554     0.03203677]
 [-6.88521484  9.61186501  0.          0.        ]]",[-0.41101766  1.32119656],-0.317757,"[ 1.17705109  2.48171652 -0.30090334  0.20913114  1.61361064  0.29035369
 -0.78226362  0.8952451  -0.0079787  -0.4004552   0.        ]",[-0.27346495 -0.29389545],[ 0.24420316  1.30847086]
4,-0.0421244055401,"[[ -0.28907416   0.49468485   0.18554      0.03203677]
 [ -5.78437327  13.38068485   0.           0.        ]]",[-0.03239393  1.22788858],-0.47057,"[ 1.13807411  2.35303005 -0.48425774  1.06071036  1.61360446  0.29035336
 -0.75365652  1.39448706 -0.04293115 -0.40963191  0.        ]",[-0.27346495 -0.29389545],[-1.3931636   0.61890085]
5,-0.0390761257112,"[[ -0.44331483   0.78424054   0.18554      0.03203677]
 [ -9.62696798  15.56753123   0.           0.        ]]",[ 0.42141759  1.18208838],-0.364818,"[ 1.06217249  2.09257309 -0.69809261  1.98551689  1.61359828  0.29035302
 -0.85350648  1.68416607 -0.11573451 -0.4101367   0.        ]",[-0.27346495 -0.29389545],[-0.54124844  0.36037772]
6,-0.045587871479,"[[ -0.65543524   1.10681832   0.18554      0.03203677]
 [-11.57864017  16.68645718   0.           0.        ]]",[ 0.85896856  1.12255251],-0.286,"[ 0.91009003  1.69868512 -0.96646927  2.73638725  1.61359209  0.29035269
 -0.90421981  1.83237852 -0.23597372 -0.46696084  0.        ]",[-0.27346495 -0.29389545],[ 1.92286548  1.3080321 ]
7,-0.051741268163,"[[ -0.84501823   1.47694618   0.18554      0.03203677]
 [ -7.3932884   20.314343     0.           0.        ]]",[ 1.29422736  1.01579821],-0.366832,"[ 0.73254072  1.16356302 -1.17228763  3.14105035  1.61358591  0.29035235
 -0.79546016  2.31293741 -0.41265783 -0.44091919  0.        ]",[-0.27346495 -0.29389545],[ 0.03029976  1.58007779]
8,-0.0704279157179,"[[ -0.99021228   1.91892291   0.18554      0.03203677]
 [ -7.12686092  23.87148467   0.           0.        ]]",[ 1.54260468  0.8271237 ],-0.395298,"[ 0.57405793  0.50585009 -1.30331501  2.91899784  1.61357972  0.29035202
 -0.78853556  2.78411258 -0.67543846 -0.32234183  0.        ]",[-0.27346495 -0.29389545],[ 3.38082869  0.19750206]
9,-0.111792902922,"[[ -1.09160722   2.39945306   0.18554      0.03203677]
 [ -3.02611212  24.18059068   0.           0.        ]]",[ 1.5343039   0.65589899],-0.61575,"[ 0.4537532  -0.09293081 -1.3794489   1.86393194  1.61357354  0.29035169
 -0.68197458  2.8250314  -1.027027   -0.21454469  0.        ]",[-0.27346495 -0.29389545],[ 1.58202665  1.21500476]
10,-0.167536137826,"[[ -1.11179326   2.91798977   0.18554      0.03203677]
 [  0.99413146  27.66151834   0.           0.        ]]",[ 1.48956168  0.38712549],-0.980034,"[ 0.42898381 -0.45302899 -1.39300784  0.05008056  1.61356736  0.29035135
 -0.57750576  3.28608874 -1.45513376 -0.21590303  0.        ]",[-0.27346495 -0.29389545],[ 1.13432485  0.04291833]
11,-0.196576301448,"[[-1.05239406  3.17539738  0.18554     0.03203677]
 [ 4.93271479  1.43030629  0.          0.        ]]",[ 1.37666357  0.82963157],-1.02149,"[ 0.5011201  -0.48981831 -1.35156184 -0.97060462  1.61356117  0.29035102
 -0.47515905 -0.18857337 -1.66873405 -0.30918593  0.        ]",[-0.27346495 -0.29389545],[ 1.48342976 -0.55319628]
12,-0.192999131018,"[[-0.9149975   3.13845917  0.18554     0.03203677]
 [ 8.79414917 -3.47658319  0.          0.        ]]",[ 1.34373343  0.96391845],-0.890571,"[ 0.65835569 -0.49067438 -1.23852441 -0.82309038  1.61355499  0.29035068
 -0.37481718 -0.83855331 -1.6431188  -0.29288322  0.        ]",[-0.27346495 -0.29389545],[ 1.67398969  1.13360883]
13,-0.189571002384,"[[ -0.70113594   3.07732244   0.18554      0.03203677]
 [ 12.57939703  -2.46904085   0.           0.        ]]",[ 1.35803533  0.99989355],-0.769957,"[ 0.87064133 -0.4875584  -1.01933093 -0.579074    1.61354881  0.29035035
 -0.2764551  -0.70509003 -1.61999985 -0.2626575   0.        ]",[-0.27346495 -0.29389545],[ 2.55028991  0.85616329]
14,-0.190539708454,"[[ -0.41232128   3.03962988   0.18554      0.03203677]
 [ 16.2896999   -1.35782301   0.           0.        ]]",[ 1.37833881  1.05337727],-0.962378,"[ 1.0798527  -0.48282499 -0.65615545 -0.42905039  1.61354262  0.29035001
 -0.18004053 -0.55789384 -1.62926343 -0.24304756  0.        ]",[-0.27346495 -0.29389545],[ 0.79776449  0.85046753]
15,-0.194787752045,"[[ -0.05807154   3.02007094   0.18554      0.03203677]
 [ 19.12582045  -0.66589754   0.           0.        ]]",[ 1.4401933   1.14170015],-0.997604,"[ 1.19282007 -0.4795256  -0.14680445 -0.35141604  1.61353644  0.29034968
 -0.1063421  -0.46623855 -1.6617142  -0.24459748  0.        ]",[-0.27346495 -0.29389545],[ 1.12839304 -0.09251014]
16,-0.200366783719,"[[  0.36037055   3.00320934   0.18554      0.03203677]
 [ 22.70645341  -1.01910629   0.           0.        ]]",[ 1.492342    1.26582134],-0.930588,"[ 1.10677294 -0.47622011  0.46355754 -0.28463561  1.61353026  0.29034934
 -0.01329707 -0.51302508 -1.7023936  -0.26790873  0.        ]",[-0.27346495 -0.29389545],[ 2.59489307  0.77375216]
17,-0.204790807221,"[[  0.8497151    3.00095238   0.18554      0.03203677]
 [ 26.21630151   0.57911977   0.           0.        ]]",[ 1.55038452  1.33106112],-0.994075,"[ 0.72768432 -0.47574478  1.05580241 -0.27570813  1.61352407  0.29034901
  0.07790857 -0.30131818 -1.72900052 -0.3330568   0.        ]",[-0.27346495 -0.29389545],[ 0.67465424  1.91448992]
18,-0.205331203843,"[[  1.39563429   3.00600559   0.18554      0.03203677]
 [ 28.36844894   0.05670374   0.           0.        ]]",[ 1.67055786  1.4006176 ],-0.888562,"[ 0.05921354 -0.47679642  1.40300608 -0.29569915  1.61351789  0.29034867
  0.13383346 -0.37051883 -1.72118912 -0.41143132  0.        ]",[-0.27346495 -0.29389545],[ 1.39516511  2.00324651]
