timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.118309280992,"[[ 0.00608614 -0.00195718  0.09521123 -0.02759494]
 [-0.00330308 -0.0014118   0.          0.        ]]",[-0.32524371 -1.45302629],-0.95086,"[ 0.95269217  2.06204675 -0.03784216  0.76621959  0.83590766 -0.25543137
 -0.46302682  0.34769731  0.59147351  0.3922902   0.        ]",[-0.2771568  -0.15363505],[ 0.02893183 -0.11594209]
1,-0.118241507744,"[[ 0.00717084 -0.00659171  0.09521123 -0.02759494]
 [ 0.11139093 -0.46051116  0.          0.        ]]",[-0.31197563 -1.42998433],-0.832253,"[ 0.95267956  2.06200617 -0.03612564  0.7521402   0.83590585 -0.25543102
 -0.45817749  0.28532427  0.59147402  0.38970484  0.        ]",[-0.2771568  -0.15363505],[ 0.28711136 -1.95021898]
2,-0.117580847754,"[[ 0.02078755 -0.05544273  0.09521123 -0.02759494]
 [ 1.24649544 -4.41142138  0.          0.        ]]",[-0.22357899 -1.24854136],-0.892085,"[ 0.9524047   2.05994743 -0.01457979  0.60383356  0.83590403 -0.25543068
 -0.41019104 -0.25144159  0.5908239   0.36666439  0.        ]",[-0.2771568  -0.15363505],[-0.63044756 -1.02463174]
3,-0.113949907628,"[[ 0.02046219 -0.18251291  0.09521123 -0.02759494]
 [-1.27067143 -8.28269894  0.          0.        ]]",[ 0.25338623 -0.95969629],-0.813725,"[ 0.95241199  2.03958664 -0.01509454  0.22082632  0.83590222 -0.25543033
 -0.51660199 -0.77738803  0.5803311   0.23861014  0.        ]",[-0.2771568  -0.15363505],[-0.03239455 -1.23437687]
4,-0.107492914981,"[[ -5.97155666e-03  -3.86249044e-01   9.52112341e-02  -2.75949388e-02]
 [ -1.37241441e+00  -1.20782653e+01   0.00000000e+00   0.00000000e+00]]",[ 0.80795288 -0.60602617],-0.628287,"[ 0.95268388  1.96254423 -0.056923   -0.37216732  0.8359004  -0.25542998
 -0.52090227 -1.29304585  0.52770071 -0.00844675  0.        ]",[-0.2771568  -0.15363505],[ 1.44496999 -1.31081977]
5,-0.0997507780913,"[[  6.55505386e-03  -6.65157537e-01   9.52112341e-02  -2.75949388e-02]
 [  2.61179950e+00  -1.58001527e+01   0.00000000e+00   0.00000000e+00]]",[ 0.8850944  -0.37023026],-0.654241,"[ 0.95267632  1.77420704 -0.03709996 -1.10261712  0.83589859 -0.25542963
 -0.35247109 -1.79868797  0.41580149 -0.2287409   0.        ]",[-0.2771568  -0.15363505],[-0.20651404 -0.57073357]
6,-0.089131086833,"[[  0.05007543  -1.00069306   0.09521123  -0.02759494]
 [  1.74301586 -17.74692152   0.           0.        ]]",[ 1.02325583 -0.18208247],-0.588841,"[ 0.95091     1.44063321  0.03173722 -1.78505185  0.83589677 -0.25542929
 -0.38919796 -2.0631594   0.23876309 -0.39232804  0.        ]",[-0.2771568  -0.15363505],[ 0.77729053 -0.47092939]
7,-0.075815090165,"[[  0.11544342  -1.37082305   0.09521123  -0.02759494]
 [  4.78373334 -19.26097646   0.           0.        ]]",[ 0.78018618 -0.05242884],-0.589064,"[ 0.94317219  0.98020332  0.1348085  -2.20491788  0.83589496 -0.25542894
 -0.26065249 -2.2688381   0.00703247 -0.47070063  0.        ]",[-0.2771568  -0.15363505],[ 1.28881712  1.08141106]
8,-0.0586256735424,"[[  0.24986207  -1.71249444   0.09521123  -0.02759494]
 [  8.64558006 -14.9205403    0.           0.        ]]",[ 0.1480875  -0.07214445],-0.487322,"[ 0.90823819  0.52140612  0.34382787 -2.23499061  0.83589315 -0.25542859
 -0.09739415 -1.67914991 -0.18150143 -0.39345803  0.        ]",[-0.2771568  -0.15363505],[ 0.89915479 -0.86202259]
9,-0.0389367836503,"[[  0.45677033  -2.04218774   0.09521123  -0.02759494]
 [ 12.03404352 -18.03831866   0.           0.        ]]",[-0.3884809  -0.04608929],-0.505678,"[ 0.80591337  0.0990108   0.65048377 -1.93413319  0.83589133 -0.25542824
  0.04585208 -2.10270735 -0.33899379 -0.22155603  0.        ]",[-0.2771568  -0.15363505],[-0.61740132 -0.02347886]
10,-0.0391286284755,"[[  0.67054257  -2.40029789   0.09521123  -0.02759494]
 [  9.35200166 -17.77365704   0.           0.        ]]",[-0.57417858  0.05729878],-0.529917,"[ 0.64269177 -0.28365141  0.93589836 -1.27893805  0.83588952 -0.2554279
 -0.0675305  -2.06673746 -0.54671183 -0.04355459  0.        ]",[-0.2771568  -0.15363505],[-0.74496797  0.83078137]
11,-0.062365383437,"[[  0.82613405  -2.71923364   0.09521123  -0.02759494]
 [  6.21755884 -14.13210597   0.           0.        ]]",[-0.68274784  0.12556553],-0.57827,"[ 0.49126257 -0.51925356  1.11614973 -0.47297172  0.8358877  -0.25542755
 -0.20003822 -1.57200452 -0.76057586  0.10010953  0.        ]",[-0.2771568  -0.15363505],[-1.06680668 -0.01139328]
12,-0.0890629529272,"[[  0.90952555  -2.99952221   0.09521123  -0.02759494]
 [  2.13516604 -13.89755421   0.           0.        ]]",[-0.48697525  0.23597604],-0.73843,"[ 0.40019495 -0.62427785  1.20143525  0.34207694  0.83588589 -0.2554272
 -0.37262027 -1.54013272 -0.95984121  0.230504    0.        ]",[-0.2771568  -0.15363505],[-0.1422762   0.67095011]
