timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.149739417455,[-0.41957143 -0.19313949],[ 3.18038559 -0.59429085],-1.38271,"[ 0.8585899   1.89845651  0.08955667  1.14281659  1.31298831  1.36967586
 -0.52453562  0.34185998  0.11438962 -1.16698294  0.        ]","[[ 0.0677569   0.06111848  0.15113549  0.15907404]
 [ 0.00386363 -0.00021504  0.          0.        ]]",[ 3.85245737  1.40913547]
1,-0.137479604109,[-0.41957143 -0.19313949],[ 2.97536707 -0.9213962 ],-1.35572,"[ 0.85328232  1.8941877   0.15370682  1.25394374  1.31298645  1.3696738
 -0.38442315  0.90011219  0.09902459 -1.0323604   0.        ]","[[ 0.10750854  0.10082663  0.15113549  0.15907404]
 [ 3.95814456  3.95784338  0.          0.        ]]",[ 2.61822291  0.0106363 ]
2,-0.104706187838,[-0.41957143 -0.19313949],[ 2.53431702 -1.01944566],-1.05262,"[ 0.82344186  1.87956835  0.34223311  1.47292421  1.31298459  1.36967175
 -0.24702569  0.89478554  0.02713529 -0.6869627   0.        ]","[[ 0.22557703  0.17960464  0.15113549  0.15907404]
 [ 7.8358027   3.92008291  0.          0.        ]]",[ 3.26098945 -1.45618826]
3,-0.0599673966234,[-0.41957143 -0.19313949],[ 1.78870881 -1.01608133],-0.966663,"[ 0.72923308  1.86964396  0.64113757  1.57719262  1.31298272  1.3696697
 -0.11229114  0.32515262 -0.13304098 -0.25210763  0.        ]","[[  0.4204449    0.21748437   0.15113549   0.15907404]
 [ 11.63830796  -0.11865744   0.           0.        ]]",[ 1.19462651 -2.03334359]
4,-0.0119123466207,[-0.41957143 -0.19313949],[ 0.36822471 -1.24692833],-1.00815,"[ 0.5125459   1.88054736  1.01187822  1.46127317  1.31298086  1.36966764
  0.01977453 -0.23320897 -0.39829499  0.1888233   0.        ]","[[  0.69060719   0.17539107   0.15113549   0.15907404]
 [ 15.36549153  -4.07748353   0.           0.        ]]",[ 0.34328514 -0.9412237 ]
5,-0.0496426072533,[-0.41957143 -0.19313949],[-0.79617441 -1.24532223],-1.26423,"[ 0.14989457  1.89873766  1.35052755  1.1319712   1.31297899  1.36966559
  0.05717088 -0.7475433  -0.75265058  0.54634973  0.        ]","[[  1.00850622   0.05725296   0.15113549   0.15907404]
 [ 16.4208991   -7.72415472   0.           0.        ]]",[-0.11407187 -2.23114675]
6,-0.0956119791934,[-0.41957143 -0.19313949],[-1.40166676 -0.93301308],-1.54265,"[-0.29832223  1.88875237  1.55289073  0.5921889   1.31297713  1.36966354
  0.02972633 -1.28439523 -1.1094293   0.74446307  0.        ]","[[  1.32915273  -0.13542063   0.15113549   0.15907404]
 [ 15.6463548  -11.53048464   0.           0.        ]]",[-0.59893997  0.18901702]
7,-0.130057183739,[-0.41957143 -0.19313949],[-1.43815398 -0.30309251],-1.73748,"[-0.73107366  1.81754928  1.59836123 -0.00795619  1.31297527  1.36966149
 -0.0651997  -1.1464628  -1.40704229  0.80047274  0.        ]","[[  1.61520033  -0.35621842   0.15113549   0.15907404]
 [ 12.96733707 -10.55254364   0.           0.        ]]",[-1.11294225  0.14533898]
8,-0.150867525974,[-0.41957143 -0.19313949],[-1.05178893  0.38780713],-1.86506,"[-1.0577103   1.6985251   1.54488386 -0.51881679  1.3129734   1.36965943
 -0.21446618 -1.03557968 -1.60086379  0.77003887  0.        ]","[[ 1.83228094 -0.55938115  0.15113549  0.15907404]
 [ 8.75471457 -9.7663822   0.          0.        ]]",[-1.58382378  0.25520343]
9,-0.156525576312,[-0.41957143 -0.19313949],[-0.47936508  0.81845033],-1.78238,"[-1.25056627  1.55129716  1.47510977 -0.92753584  1.31297154  1.36965738
 -0.3607953  -0.86556807 -1.66416796  0.70538914  0.        ]","[[ 1.96594101 -0.74261432  0.15113549  0.15907404]
 [ 4.62498994 -8.56099302  0.          0.        ]]",[ 0.26361161  0.99112289]
