timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.258661520114,[-0.11983959 -0.08805837],[ 0.03294283 -1.55830407],-1.38105,"[ 1.0684058   1.93887282  0.00301731  0.84293441 -0.43475868  0.03015435
 -0.2955192   0.32879509  1.60473972  0.14083     0.        ]","[[ 0.02785615  0.08283957 -0.0492226   0.00610077]
 [-0.0020458  -0.00013139  0.          0.        ]]",[-0.76356889 -1.83409403]
1,-0.259138094245,[-0.11983959 -0.08805837],[ 0.23842278 -1.47319651],-1.37183,"[ 1.06893748  1.9421194  -0.04311191  0.73381195 -0.43475723  0.03015426
 -0.47387105 -0.21414653  1.60914277  0.05434251  0.        ]","[[ -2.47538998e-03   4.31208925e-02  -4.92226021e-02   6.10076577e-03]
 [ -3.02105882e+00  -3.95854762e+00   0.00000000e+00   0.00000000e+00]]",[-0.72105045 -1.44465909]
2,-0.259451129008,[-0.11983959 -0.08805837],[ 0.58703637 -1.35599709],-1.35661,"[ 1.06316335  1.93963201 -0.17741801  0.40891343 -0.43475578  0.03015418
 -0.63876032 -0.7463494   1.59609268 -0.19973182  0.        ]","[[ -9.09007473e-02  -7.49806790e-02  -4.92226021e-02   6.10076577e-03]
 [ -5.81219812e+00  -7.83867982e+00   0.00000000e+00   0.00000000e+00]]",[ 1.26254778  0.11141219]
3,-0.257744735661,[-0.11983959 -0.08805837],[ 0.68493342 -1.33830094],-1.22103,"[  1.04964077e+00   1.91005643e+00  -2.91132801e-01  -1.17410749e-03
  -4.34754328e-01   3.01540938e-02  -3.98282528e-01  -6.64765944e-01
   1.54050622e+00  -4.52921988e-01   0.00000000e+00]","[[ -1.66303592e-01  -2.25786757e-01  -4.92226021e-02   6.10076577e-03]
 [ -1.74163599e+00  -7.24390318e+00   0.00000000e+00   0.00000000e+00]]",[ 1.68793275 -1.25809993]
4,-0.253967744452,[-0.11983959 -0.08805837],[ 0.67920613 -1.29296207],-1.21872,"[ 1.05082334  1.83529767 -0.28330174 -0.47961037 -0.43475288  0.03015401
 -0.16246113 -1.18839897  1.47670278 -0.58870191  0.        ]","[[ -1.61085876e-01  -4.08968961e-01  -4.92226021e-02   6.10076577e-03]
 [  2.25011154e+00  -1.10615797e+01   0.00000000e+00   0.00000000e+00]]",[ 2.51232412 -0.17008705]
5,-0.247509776055,[-0.11983959 -0.08805837],[ 0.49358794 -1.30814242],-1.14306,"[ 1.06479167  1.68822727 -0.15609908 -1.0173482  -0.43475143  0.03015392
  0.06863128 -1.25091363  1.417583   -0.62188627  0.        ]","[[ -7.68369369e-02  -6.34774480e-01  -4.92226021e-02   6.10076577e-03]
 [  6.16181193e+00  -1.15174175e+01   0.00000000e+00   0.00000000e+00]]",[ 1.86668267 -1.64280152]
6,-0.23723881932,[-0.11983959 -0.08805837],[ 0.24470752 -1.27944803],-1.17445,"[ 1.06387655  1.44521828  0.0896152  -1.54570616 -0.43474998  0.03015384
  0.2952399  -1.76286624  1.35963922 -0.55938782  0.        ]","[[  8.48844843e-02  -9.02574122e-01  -4.92226021e-02   6.10076577e-03]
 [  9.99761666e+00  -1.52500361e+01   0.00000000e+00   0.00000000e+00]]",[-0.62849418 -1.03106021]
7,-0.218904495138,[-0.11983959 -0.08805837],[ 0.20625025 -1.13956535],-1.05932,"[ 1.02266269  1.05400024  0.34861875 -1.99230553 -0.43474853  0.03015376
  0.13669902 -2.26437696  1.23516286 -0.51462523  0.        ]","[[  2.57913456e-01  -1.24426266e+00  -4.92226021e-02   6.10076577e-03]
 [  7.31401889e+00  -1.89066836e+01   0.00000000e+00   0.00000000e+00]]",[ 0.69675836 -1.04003682]
8,-0.18967917362,[-0.11983959 -0.08805837],[ 0.09991664 -0.96692574],-0.958367,"[ 0.9413889   0.51957258  0.59530061 -2.12718794 -0.43474708  0.03015367
  0.29106961 -2.75609177  1.02495246 -0.4794321   0.        ]","[[  4.30410741e-01  -1.65837129e+00  -4.92226021e-02   6.10076577e-03]
 [  9.92704085e+00  -2.24921542e+01   0.00000000e+00   0.00000000e+00]]",[-0.85104012 -1.64605272]
9,-0.147254578926,[-0.11983959 -0.08805837],[ 0.1409032  -0.72902912],-0.800565,"[ 0.83005994 -0.07532436  0.81091808 -1.69851204 -0.43474563  0.03015359
  0.0804321  -3.23790841  0.72109797 -0.41644593  0.        ]","[[  5.93182121e-01  -2.14346686e+00  -4.92226021e-02   6.10076577e-03]
 [  6.36162541e+00  -2.60058001e+01   0.00000000e+00   0.00000000e+00]]",[-0.8870683  -1.16465864]
