timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.214897776131,[-0.69384891 -0.39023668],[-3.64408159 -3.16740036],-2.94828,"[ 0.86506888  1.60517403 -0.05204655  1.05411881  0.48954791 -1.37275273
 -0.5035338   0.32955557  0.95558314  2.25388223  0.        ]","[[-0.0367517   0.00372606  0.05684417 -0.15818191]
 [-0.00149374 -0.00452669  0.          0.        ]]",[-3.60117163 -3.82463725]
1,-0.20555662727,[-0.69384891 -0.39023668],[-2.63620877 -1.93795609],-3.13772,"[ 0.86141594  1.60436153 -0.11445551  0.94806877  0.48954773 -1.37275156
 -0.63888765 -0.26650678  0.94755042  2.09912713  0.        ]","[[-0.07645634 -0.03607597  0.05684417 -0.15818191]
 [-3.95581017 -3.96249037  0.          0.        ]]",[-2.634098   -1.73623464]
2,-0.176581987673,[-0.69384891 -0.39023668],[-1.20295167 -0.42919928],-3.17128,"[ 0.83551562  1.5902248  -0.29844331  0.63474459  0.48954755 -1.37275038
 -0.7715672  -0.85077094  0.87733506  1.6485042   0.        ]","[[-0.19446322 -0.1542513   0.05684417 -0.15818191]
 [-7.83200027 -7.84211314  0.          0.        ]]",[-1.60536248  1.41673056]
3,-0.13355071124,[-0.69384891 -0.39023668],[ 0.3515808  -0.02341491],-2.59042,"[ 0.74451532  1.55961587 -0.59170333  0.3338952   0.48954737 -1.3727492
 -0.90173153 -0.23084898  0.67170107  1.05770955  0.        ]","[[ -0.389257    -0.26979255   0.05684417  -0.15818191]
 [-11.63471204  -3.72571985   0.           0.        ]]",[ 0.27043189  0.08853322]
4,-0.0900070453014,[-0.69384891 -0.39023668],[ 1.02070701  0.57057077],-2.12111,"[ 0.57389898  1.53305187 -0.89474438  0.15532861  0.48954719 -1.37274802
 -0.85724396 -0.16699789  0.35989626  0.55363823  0.        ]","[[ -0.60891126  -0.34005301   0.05684417  -0.15818191]
 [-10.33503902  -3.30173753   0.           0.        ]]",[ 0.92247077 -1.06315024]
5,-0.0542496512951,[-0.69384891 -0.39023668],[ 1.16469765  1.90456033],-1.91495,"[ 0.39956783  1.48241646 -1.09803985 -0.10337659  0.48954701 -1.37274685
 -0.72528956 -0.75365937  0.01225665  0.22551449  0.        ]","[[-0.77693359 -0.44517295  0.05684417 -0.15818191]
 [-6.48005534 -7.19727582  0.          0.        ]]",[ 2.09506092  1.31943806]
6,-0.0366463854252,[-0.69384891 -0.39023668],[ 0.49138051  0.9543131 ],-1.79897,"[ 0.29409072  1.42075482 -1.19309003 -0.34414449  0.48954682 -1.37274567
 -0.58554281 -0.13610826 -0.23853522  0.08759137  0.        ]","[[-0.86557303 -0.54797534  0.05684417 -0.15818191]
 [-2.39741908 -3.09662801  0.          0.        ]]",[ 0.68833065  1.51091806]
7,-0.0343280643986,[-0.69384891 -0.39023668],[-0.22535995 -0.45869619],-1.74321,"[ 0.26890827  1.40633114 -1.21342392 -0.39295008  0.48954664 -1.37274449
 -0.49075704  0.46928495 -0.29550537  0.06421253  0.        ]","[[-0.88573817 -0.56957478  0.05684417 -0.15818191]
 [ 0.37170194  0.92328935  0.          0.        ]]",[-0.20516366 -0.79662861]
8,-0.0336485523304,[-0.69384891 -0.39023668],[ 0.14049974  0.63544887],-1.75713,"[ 0.26793564  1.39715891 -1.21419179 -0.42281055  0.48954646 -1.37274331
 -0.51875296 -0.00846025 -0.31044622  0.06158132  0.        ]","[[-0.88651024 -0.58293781  0.05684417 -0.15818191]
 [-0.44619256 -2.24902117  0.          0.        ]]",[ 0.62771962 -0.12323669]
9,-0.0318235404977,[-0.69384891 -0.39023668],[-0.33474582  0.57047063],-1.75615,"[ 0.28806674  1.36160921 -1.19802774 -0.53096533  0.48954628 -1.37274214
 -0.43344088 -0.07537232 -0.33306804  0.07031028  0.        ]","[[-0.87042768 -0.63237619  0.05684417 -0.15818191]
 [ 2.04615815 -2.69332886  0.          0.        ]]",[ 0.38017662  0.34743976]
10,-0.032027404653,[-0.69384891 -0.39023668],[-0.86239183 -0.06056976],-1.75361,"[ 0.35554619  1.33139092 -1.13977316 -0.61469407  0.4895461  -1.37274096
 -0.3833589   0.13976668 -0.27784048  0.11711091  0.        ]","[[-0.81482468 -0.67190963  0.05684417 -0.15818191]
 [ 3.50927737 -1.26476941  0.          0.        ]]",[-0.73922642 -0.22085795]
11,-0.0325159234408,[-0.69384891 -0.39023668],[-0.31429559  0.53120822],-1.76462,"[ 0.4021386   1.30432513 -1.09549717 -0.68424514  0.48954592 -1.37273978
 -0.48583159  0.01199281 -0.24454343  0.15219496  0.        ]","[[-0.7746757  -0.70571758  0.05684417 -0.15818191]
 [ 0.51557853 -2.11320915  0.          0.        ]]",[-1.29119077  0.22993658]
12,-0.0284737888538,[-0.69384891 -0.39023668],[ 0.55817294  0.91949064],-1.78381,"[ 0.36809533  1.27710692 -1.12819315 -0.74963071  0.48954574 -1.3727386
 -0.62161452  0.15560734 -0.32787554  0.1219013   0.        ]","[[-0.80416458 -0.73841371  0.05684417 -0.15818191]
 [-3.4512654  -1.1595847   0.          0.        ]]",[ 0.58408679  1.40553521]
13,-0.0284257095251,[-0.69384891 -0.39023668],[-0.0129271  -0.47501871],-1.73794,"[ 0.31405966  1.29118262 -1.17635271 -0.71635129  0.48954556 -1.37273743
 -0.54022374  0.75525679 -0.38816277  0.08400937  0.        ]","[[-0.84933287 -0.72165495  0.05684417 -0.15818191]
 [-1.07347735  2.82218758  0.          0.        ]]",[ 0.13987614 -0.39233191]
14,-0.0298793878106,[-0.69384891 -0.39023668],[-0.03065257 -0.15151384],-1.74016,"[ 0.29476007  1.32393328 -1.1925307  -0.63432938  0.48954538 -1.37273625
 -0.52053597  0.5128622  -0.37394091  0.07187318  0.        ]","[[-0.86503163 -0.68136021  0.05684417 -0.15818191]
 [-0.498314    1.21264956  0.          0.        ]]",[ 0.19291348 -0.21659846]
