timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.144115225857,"[[ 0.06012019  0.04322778  0.07286019  0.0639592 ]
 [ 0.00274604  0.00483772  0.          0.        ]]",[ 1.86555421 -1.44902682],-1.50655,"[ 0.85582972  1.90485058  0.07969827  1.09129998  0.63829025  0.5694079
 -0.52356378  0.34189209  0.77717832 -0.21329833  0.        ]",[-0.42111623 -0.1790387 ],[ 0.4387357  -1.70886099]
1,-0.144435748095,"[[  7.76036484e-02   3.58895369e-03   7.28601925e-02   6.39591976e-02]
 [  1.73981116e+00  -3.95551900e+00   0.00000000e+00   0.00000000e+00]]",[ 1.74449527 -1.40199733],-1.35724,"[ 0.85399879  1.90607856  0.10806652  0.97972015  0.63828977  0.5694075
 -0.46130512 -0.21454142  0.77805932 -0.22056589  0.        ]",[-0.42111623 -0.1790387 ],[ 2.45615679 -1.97469546]
2,-0.143089565609,"[[ 0.15176026 -0.11447883  0.07286019  0.0639592 ]
 [ 5.66278619 -7.83831075  0.          0.        ]]",[ 1.54484153 -1.45292354],-1.37181,"[ 0.84109116  1.89738555  0.22785915  0.647963    0.6382893   0.5694071
 -0.32070104 -0.76007674  0.77330302 -0.1934854   0.        ]",[-0.42111623 -0.1790387 ],[ 1.87270973 -2.01499667]
3,-0.137033091234,"[[  0.30359802  -0.30943038   0.07286019   0.0639592 ]
 [  9.50820343 -11.64413211   0.           0.        ]]",[ 1.04917943 -1.56735921],-1.45112,"[ 0.78900037  1.84297551  0.46821214  0.11214402  0.63828882  0.5694067
 -0.18287674 -1.29479656  0.74497051 -0.08656552  0.        ]",[-0.42111623 -0.1790387 ],[ 0.75391983 -0.98027809]
4,-0.125323345097,"[[  0.52181494  -0.57895295   0.07286019   0.0639592 ]
 [ 12.30421993 -15.29589948   0.           0.        ]]",[ 0.35194916 -1.67176485],-1.30415,"[ 0.65610858  1.68954821  0.79268775 -0.57106888  0.63828834  0.5694063
 -0.08266418 -1.8078692   0.6695743   0.06589063  0.        ]",[-0.42111623 -0.1790387 ],[ 1.2218116  -2.37993817]
5,-0.105797334641,"[[  0.80516907  -0.92156793   0.07286019   0.0639592 ]
 [ 16.01893768 -18.95328468   0.           0.        ]]",[-0.49254012 -1.15820718],-1.50556,"[ 0.39150561  1.3806769   1.15456259 -1.27334675  0.63828787  0.5694059
  0.0504757  -2.32172677  0.51766819  0.2337415   0.        ]",[-0.42111623 -0.1790387 ],[-0.44130211  0.19750072]
6,-0.0803765863776,"[[  1.10485395  -1.28900789   0.07286019   0.0639592 ]
 [ 13.95636726 -17.79461271   0.           0.        ]]",[-0.84721607 -0.53398544],-1.20343,"[ 0.02071592  0.94686639  1.43504416 -1.7351674   0.63828739  0.5694055
 -0.02344931 -2.15892637  0.30203845  0.33898881  0.        ]",[-0.42111623 -0.1790387 ],[ 0.51139546 -1.5297462 ]
7,-0.0498983241499,"[[  1.40153122  -1.68108782   0.07286019   0.0639592 ]
 [ 15.7055587  -21.40129186   0.           0.        ]]",[-1.03096724 -0.26410061],-1.21553,"[-0.40648908  0.43115166  1.58517984 -1.82911207  0.63828691  0.5694051
  0.03924385 -2.66565394  0.04411408  0.32856263  0.        ]",[-0.42111623 -0.1790387 ],[-0.80377444  0.45808616]
8,-0.019005178429,"[[  1.68060911  -2.08665069   0.07286019   0.0639592 ]
 [ 12.21370638 -19.16259063   0.           0.        ]]",[-0.64870453 -0.11081451],-1.04932,"[-0.82949989 -0.07801017  1.59862404 -1.47979786  0.63828644  0.5694047
 -0.08590846 -2.35110892 -0.23065437  0.19785934  0.        ]",[-0.42111623 -0.1790387 ],[-0.25369077  0.40132041]
9,-0.0286613485276,"[[  1.91238407  -2.45014709   0.07286019   0.0639592 ]
 [ 10.96790919 -17.19366269   0.           0.        ]]",[-0.17480347 -0.30106947],-0.932937,"[-1.17239742 -0.44611534  1.51444808 -0.82590291  0.63828596  0.5694043
 -0.13055934 -2.07446995 -0.47699654  0.00532603  0.        ]",[-0.42111623 -0.1790387 ],[ 0.41567033 -1.6969826 ]
