timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.366547445703,[-0.40099517 -0.19187541],[-2.53279471 -4.0796895 ],-3.11673,"[ 0.86326681  1.91945248 -0.00596159  1.10334121 -1.20804888 -0.89657288
 -0.52222479  0.34204681  2.56634944  1.46178244  0.        ]","[[ 0.01088069  0.0530454  -0.1396418  -0.10264969]
 [ 0.00045924 -0.0013856   0.          0.        ]]",[-3.23085997 -4.06289388]
1,-0.363083761486,[-0.40099517 -0.19187541],[-2.04498577 -3.91237259],-3.12249,"[ 0.86272775  1.92120128 -0.07036283  0.99091745 -1.2080472  -0.89657196
 -0.66457708 -0.21293031  2.56781614  1.32791412  0.        ]","[[-0.02878529  0.01330555 -0.1396418  -0.10264969]
 [-3.95389432 -3.95941322  0.          0.        ]]",[-1.6843216  -3.13825223]
2,-0.350394780428,[-0.40099517 -0.19187541],[-1.15954757 -3.55791116],-2.79352,"[ 0.84706173  1.91401209 -0.26106786  0.6571133  -1.20804552 -0.89657105
 -0.80411564 -0.75692284  2.53019877  0.93315891  0.        ]","[[-0.14675399 -0.10480889 -0.1396418  -0.10264969]
 [-7.83009117 -7.83910197  0.          0.        ]]",[-1.30604891 -4.45256855]
3,-0.32203794547,[-0.40099517 -0.19187541],[-0.14180657 -2.94863009],-2.54981,"[ 0.77583358  1.86197697 -0.5673969   0.11740813 -1.20804384 -0.89657013
 -0.94090519 -1.29013972  2.3364719   0.3288957   0.        ]","[[ -0.3414798   -0.29974627  -0.1396418   -0.10264969]
 [-11.62993094 -11.64194833   0.           0.        ]]",[-0.90481859 -2.25761135]
4,-0.269769921066,[-0.40099517 -0.19187541],[ 1.35296345 -1.76843596],-2.02946,"[ 0.59199331  1.71093984 -0.95073617 -0.57425275 -1.20804215 -0.89656922
 -1.06146796 -1.81279499  1.84860997 -0.29787863  0.        ]","[[ -0.60767851  -0.56998529  -0.1396418   -0.10264969]
 [-14.97902199 -15.36948959   0.           0.        ]]",[ 2.40246914 -1.61530499]
5,-0.199086740215,[-0.40099517 -0.19187541],[ 2.37520146 -0.26737064],-1.65448,"[ 0.33123374  1.40305864 -1.25904155 -1.28863509 -1.20804047 -0.8965683
 -0.90840965 -2.32544783  1.16011258 -0.56173969  0.        ]","[[ -0.86459894  -0.91405951  -0.1396418   -0.10264969]
 [-10.72731413 -19.02572828   0.           0.        ]]",[ 0.53074601 -0.64919408]
6,-0.125582829968,[-0.40099517 -0.19187541],[ 2.83666158  1.12055278],-1.24279,"[ 0.09392285  0.92527533 -1.43691041 -1.78647977 -1.20803879 -0.89656738
 -0.82525677 -2.63308683  0.55594463 -0.34887315  0.        ]","[[ -1.05596891  -1.3165887   -0.1396418   -0.10264969]
 [ -8.41747179 -21.21986256   0.           0.        ]]",[ 2.3028833   0.92444504]
7,-0.0733670779163,[-0.40099517 -0.19187541],[ 2.53834963  1.85343957],-1.07485,"[-0.0792024   0.41912811 -1.52679713 -1.85383299 -1.2080371  -0.89656647
 -0.67691599 -2.06101131  0.23100974  0.10302128  0.        ]","[[ -1.18297865  -1.70005066  -0.1396418   -0.10264969]
 [ -4.29680059 -17.13990836   0.           0.        ]]",[ 2.59141167  1.43326792]
8,-0.066115772115,[-0.40099517 -0.19187541],[ 1.78010845  1.90023255],-1.23873,"[-0.14346362  0.03723129 -1.55310879 -1.6210192  -1.20803542 -0.89656555
 -0.53142905 -1.45829656  0.1682123   0.48285534  0.        ]","[[ -1.2283694   -1.99972084  -0.1396418   -0.10264969]
 [ -0.25540104 -12.84140441   0.           0.        ]]",[ 1.56010706  2.56368131]
9,-0.0802545735223,[-0.40099517 -0.19187541],[ 0.97604412  1.54465628],-1.29465,"[-0.09430395 -0.20772622 -1.53329874 -1.31134181 -1.20803374 -0.89656464
 -0.38876554 -0.86748858  0.22454204  0.70094466  0.        ]","[[-1.19371757 -2.21427284 -0.1396418  -0.10264969]
 [ 3.70756969 -8.6278038   0.          0.        ]]",[ 0.72358893  1.24243762]
10,-0.0926972637484,[-0.40099517 -0.19187541],[ 0.28128278  0.89761811],-1.4172,"[ 0.04650074 -0.34005165 -1.4644563  -1.06986002 -1.20803206 -0.89656372
 -0.28829038 -0.28834636  0.30990496  0.77794472  0.        ]","[[-1.09156336 -2.34538745 -0.1396418  -0.10264969]
 [ 6.49861226 -4.49739841  0.          0.        ]]",[-0.44557581  1.56232062]
11,-0.0991132690415,[-0.40099517 -0.19187541],[ 0.26036233  0.30347329],-1.31893,"[ 0.19116995 -0.38581051 -1.37266528 -0.96978055 -1.20803037 -0.89656281
 -0.35642166  0.27934629  0.3751242   0.76851733  0.        ]","[[-0.9805799  -2.39471287 -0.1396418  -0.10264969]
 [ 4.60602334 -0.44865023  0.          0.        ]]",[-0.22917065 -0.20471262]
12,-0.102843742413,[-0.40099517 -0.19187541],[ 0.24630384  0.3724981 ],-1.31558,"[ 0.29160787 -0.40105042 -1.29400669 -0.93415715 -1.20802869 -0.89656189
 -0.39236294  0.16694543  0.41871892  0.74560718  0.        ]","[[-0.8984767  -2.41172889 -0.1396418  -0.10264969]
 [ 3.60762314 -1.25028475  0.          0.        ]]",[-0.21336737 -0.43171311]
13,-0.107619603641,[-0.40099517 -0.19187541],[ 0.28483212  0.64448196],-1.42724,"[ 0.36435454 -0.4373511  -1.22785843 -0.84411502 -1.20802701 -0.89656097
 -0.42534049 -0.06926248  0.45593141  0.76444983  0.        ]","[[-0.83551546 -2.45363687 -0.1396418  -0.10264969]
 [ 2.69155003 -2.93490259  0.          0.        ]]",[ 0.21943725  0.50479232]
14,-0.112061794746,[-0.40099517 -0.19187541],[-0.00707278  0.23845565],-1.45983,"[ 0.43206812 -0.46875651 -1.1580404  -0.75960024 -1.20802533 -0.89656006
 -0.39598368  0.2191448   0.4904276   0.78228826  0.        ]","[[-0.77350252 -2.4916974  -0.1396418  -0.10264969]
 [ 3.50702901 -0.87800311  0.          0.        ]]",[-0.71263453  0.53345087]
15,-0.113408253949,[-0.40099517 -0.19187541],[ 0.28472954  0.05091649],-1.531,"[ 0.4747021  -0.4656829  -1.10930178 -0.76816751 -1.20802364 -0.89655914
 -0.50004643  0.5177508   0.50984862  0.76206382  0.        ]","[[-0.73236531 -2.48789007 -0.1396418  -0.10264969]
 [ 0.61632076  1.25163337  0.          0.        ]]",[ 0.11085528  1.2920812 ]
16,-0.111345494372,[-0.40099517 -0.19187541],[ 0.16789959 -0.73690474],-1.24063,"[ 0.49137669 -0.41131739 -1.08910013 -0.90945098 -1.20802196 -0.89655823
 -0.48468851  1.06946774  0.51622033  0.68116956  0.        ]","[[-0.71575835 -2.42337818 -0.1396418  -0.10264969]
 [ 1.04293005  5.18644173  0.          0.        ]]",[ 0.55540294 -1.71073466]
17,-0.112142424434,[-0.40099517 -0.19187541],[-0.23102604 -0.55151814],-1.32799,"[ 0.53280336 -0.3542286  -1.035809   -1.03988898 -1.20802028 -0.89655731
 -0.40627862  0.49987536  0.5445401   0.59336941  0.        ]","[[-0.67304637 -2.36040758 -0.1396418  -0.10264969]
 [ 3.22102323  1.12415871  0.          0.        ]]",[-1.61969428 -0.3054804 ]
18,-0.113585593932,[-0.40099517 -0.19187541],[ 0.28908706 -0.14071226],-1.39684,"[ 0.55519279 -0.34469381 -1.00496868 -1.06013602 -1.2080186  -0.89655639
 -0.55108657  0.32716561  0.56089131  0.57405462  0.        ]","[[-0.64898542 -2.35028291 -0.1396418  -0.10264969]
 [-0.80151825 -0.10759089  0.          0.        ]]",[-0.05207162  0.62144031]
19,-0.112150884058,[-0.40099517 -0.19187541],[ 0.31041247 -0.52091432],-1.28277,"[ 0.53856404 -0.32310691 -1.02801615 -1.10450334 -1.20801692 -0.89655548
 -0.55793766  0.67248398  0.55228753  0.55380107  0.        ]","[[-0.66692535 -2.32772481 -0.1396418  -0.10264969]
 [-0.99184185  2.3551927   0.          0.        ]]",[ 0.85479618 -0.58037606]
20,-0.11306762701,[-0.40099517 -0.19187541],[-0.13195097 -0.51466131],-1.26875,"[ 0.55186109 -0.30004712 -1.00965223 -1.14975724 -1.20801523 -0.89655456
 -0.43541007  0.34371372  0.56541651  0.52235161  0.        ]","[[-0.65261268 -2.30414669 -0.1396418  -0.10264969]
 [ 2.41176504  0.01043499  0.          0.        ]]",[ 0.56690501 -0.60877163]
21,-0.118235678948,[-0.40099517 -0.19187541],[-0.51696181 -0.40813923],-1.36431,"[ 0.61352114 -0.32349404 -0.91663325 -1.10372146 -1.20801355 -0.89655365
 -0.35633457  0.00569671  0.60837832  0.53022099  0.        ]","[[-0.58233849 -2.32812548 -0.1396418  -0.10264969]
 [ 4.60834535 -2.40027005  0.          0.        ]]",[ 0.29435019  0.06633893]
22,-0.125483922972,[-0.40099517 -0.19187541],[-0.90380073 -0.64186203],-1.43364,"[ 0.69248613 -0.36596758 -0.77254665 -1.01437717 -1.20801187 -0.89655273
 -0.31766737  0.04919936  0.66587555  0.55875221  0.        ]","[[-0.47939478 -2.37301804 -0.1396418  -0.10264969]
 [ 5.6824501  -2.09001325  0.          0.        ]]",[-1.22994858 -0.0560914 ]
23,-0.130213425534,[-0.40099517 -0.19187541],[-0.49433702 -0.34988892],-1.44304,"[ 0.7397763  -0.40538472 -0.66576995 -0.92378232 -1.20801019 -0.89655182
 -0.46423079  0.02387262  0.70012806  0.59579571  0.        ]","[[-0.4065942  -2.4166304  -0.1396418  -0.10264969]
 [ 1.61115608 -2.27064088  0.          0.        ]]",[-0.4106445  -0.44441663]
24,-0.130900946137,[-0.40099517 -0.19187541],[-0.2234343   0.13597697],-1.46197,"[ 0.74895297 -0.45864832 -0.64243874 -0.78751287 -1.2080085  -0.8965509
 -0.52390295 -0.21656018  0.69259     0.66315104  0.        ]","[[-0.39100218 -2.47924775 -0.1396418  -0.10264969]
 [-0.04644578 -3.9853826   0.          0.        ]]",[ 0.31624515 -0.44724093]
