timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.252942337045,[-0.35231379 -0.1755466 ],[-3.041224   -2.41808987],-2.0246,"[ 0.88136087  2.00435284  0.10239612  0.80426166  0.22783371 -1.37546876
 -0.50041981  0.34441384  1.14751907  1.90570808  0.        ]","[[ 0.08866943 -0.0227156   0.02608375 -0.15821286]
 [-0.00287537  0.00429799  0.          0.        ]]",[-1.95760165 -1.63176221]
1,-0.244751951223,[-0.35231379 -0.1755466 ],[-2.54938531 -2.04441977],-1.89575,"[ 0.88538677  2.00208069  0.03815816  0.68809992  0.22783351 -1.37546546
 -0.6539356  -0.19847356  1.15155389  1.78169283  0.        ]","[[ 0.04893742 -0.06234289  0.02608375 -0.15821286]
 [-3.95716774 -3.95384032  0.          0.        ]]",[-2.08573509 -2.09157203]
2,-0.218892970535,[-0.35231379 -0.1755466 ],[-1.41342866 -1.40459764],-1.76889,"[ 0.88363234  1.98288943 -0.15302117  0.3445997   0.22783332 -1.37546216
 -0.80441869 -0.73061488  1.12332591  1.41524293  0.        ]","[[-0.0690965  -0.18034693  0.02608375 -0.15821286]
 [-7.83334974 -7.8336325   0.          0.        ]]",[-0.82029157 -0.52919707]
3,-0.174995542602,[-0.35231379 -0.1755466 ],[-0.07355399 -0.7420575 ],-1.33819,"[ 0.8388136   1.92019783 -0.45270628 -0.15304315  0.22783312 -1.37545886
 -0.9243654  -0.99656617  0.96519812  0.88092871  0.        ]","[[ -0.25676198  -0.35647467   0.02608375  -0.15821286]
 [-10.92298126  -9.77266613   0.           0.        ]]",[ 0.47471674 -1.17024305]
4,-0.120635788569,[-0.35231379 -0.1755466 ],[ 0.73638535  0.08015537],-0.970204,"[ 0.73765663  1.77770507 -0.75221016 -0.76087662  0.22783292 -1.37545556
 -0.84304132 -1.51319093  0.63165085  0.38950166  0.        ]","[[ -0.4542037   -0.58972049   0.02608375  -0.15821286]
 [ -8.82826148 -13.53935055   0.           0.        ]]",[ 0.4771097   0.18583746]
5,-0.0684971088908,[-0.35231379 -0.1755466 ],[ 1.13509429  0.73530114],-0.787549,"[ 0.62115271  1.54732373 -0.96970367 -1.33433773  0.22783272 -1.37545226
 -0.76303284 -1.37556727  0.22093239  0.11894708  0.        ]","[[ -0.61009219  -0.85044038   0.02608375  -0.15821286]
 [ -6.76742476 -12.53597462   0.           0.        ]]",[ 1.47823621  2.10340834]
6,-0.0324801833334,[-0.35231379 -0.1755466 ],[ 0.7868005   0.69046891],-0.606931,"[ 0.53621174  1.31906261 -1.09068873 -1.68723363  0.22783252 -1.37544895
 -0.60430448 -0.79859379 -0.09183209  0.05930859  0.        ]","[[-0.70442128 -1.05895327  0.02608375 -0.15821286]
 [-2.67891046 -8.32932469  0.          0.        ]]",[ 0.57394592 -0.69264571]
7,-0.0101842752135,[-0.35231379 -0.1755466 ],[ 0.79661369  1.34153652],-0.648353,"[ 0.50680953  1.08283113 -1.12756874 -1.91487337  0.22783232 -1.37544565
 -0.51407061 -1.15222138 -0.29527721  0.10859776  0.        ]","[[ -0.73467971  -1.25140861   0.02608375  -0.15821286]
 [ -0.35467764 -10.90760471   0.           0.        ]]",[ 0.02497464  0.67932263]
8,-0.0153435285853,[-0.35231379 -0.1755466 ],[ 0.75123453  1.54275811],-0.735132,"[ 0.50081667  0.83562915 -1.13481381 -2.03834472  0.22783212 -1.37544235
 -0.51000103 -0.75367405 -0.44853762  0.2070021   0.        ]","[[-0.74072228 -1.44040624  0.02608375 -0.15821286]
 [-0.249867   -8.00184188  0.          0.        ]]",[ 0.30512782  2.58955725]
9,-0.0259950501667,[-0.35231379 -0.1755466 ],[ 0.48659     1.34061599],-0.696541,"[ 0.50791033  0.6765924  -1.12622227 -2.06304339  0.22783192 -1.37543905
 -0.46296363 -0.18888986 -0.52217356  0.28629989  0.        ]","[[-0.73356423 -1.55912807  0.02608375 -0.15821286]
 [ 0.9617102  -3.88405774  0.          0.        ]]",[ 0.54450922  0.63524894]
