timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.94042,"[ 1.00857826  1.49817168  0.6889247  -1.10731702  0.6923967  -1.60220309
  0.24434924 -0.34515326  0.71024717  2.44989788  0.        ]",[-2.57192172 -0.7249855 ],-0.235576112609,[-2.65725851 -1.08027172],[-0.32305917 -0.23597702],"[[ 0.09338936 -0.07247294  0.08008876 -0.18519482]
 [ 0.00094244  0.00361011  0.          0.        ]]"
1,-2.8877,"[ 1.01327215  1.49525241  0.62402506 -1.19456316  0.69239622 -1.60220042
 -0.31374087 -0.78657659  0.71177864  2.32218371  0.        ]",[-2.19807616 -0.37786144],-0.226191170562,[-1.90267348 -0.40067154],[-0.32305917 -0.23597702],"[[ 0.05372863 -0.10118814  0.08008876 -0.18519482]
 [-3.95385434 -2.86557179  0.          0.        ]]"
2,-2.81047,"[ 1.01227212  1.48377089  0.43054948 -1.41126331  0.69239574 -1.60219775
 -0.86087598 -1.00780056  0.68767089  1.96121781  0.        ]",[ 0.38501351 -0.08299384],-0.19855140064,[-1.10849798  0.38761026],[-0.32305917 -0.23597702],"[[-0.0642491  -0.17292675  0.08008876 -0.18519482]
 [-7.83102291 -4.30349657  0.          0.        ]]"
3,-2.31126,"[ 0.98218202  1.46143218  0.20342157 -1.67480962  0.69239527 -1.60219507
 -0.62408141 -1.04534176  0.60382567  1.54506528  0.        ]",[-1.00639448  0.20740373],-0.16383087751,[-1.27558446  0.87639827],[-0.32305917 -0.23597702],"[[-0.20403373 -0.26144502  0.08008876 -0.18519482]
 [-6.15302859 -4.54751477  0.          0.        ]]"
4,-1.78244,"[ 0.90915231  1.43290927 -0.05068859 -1.91288646  0.69239479 -1.6021924
 -1.16522349 -0.90490635  0.44942147  1.12517729  0.        ]",[-1.53800155  1.47413022],-0.124227158765,[-0.43536448  1.01402974],[-0.32305917 -0.23597702],"[[-0.36556889 -0.34323697  0.08008876 -0.18519482]
 [-9.98773131 -3.63471311  0.          0.        ]]"
5,-1.02125,"[ 0.73146238  1.41963139 -0.39474665 -2.00489426  0.69239431 -1.60218973
 -1.69582181 -0.28440197  0.18470084  0.67278053  0.        ]",[-0.59396155  0.98996263],-0.0737589849867,[ 0.36145484  0.49808282],[-0.32305917 -0.23597702],"[[ -0.60304899  -0.37546528   0.08008876  -0.18519482]
 [-13.74773108   0.39846005   0.           0.        ]]"
6,-0.214716,"[ 0.40750946  1.43869498 -0.74830322 -1.8696779   0.69239383 -1.60218706
 -1.98921991  0.31762364 -0.17051001  0.29587381  0.        ]",[ 0.75301335 -1.31125138],-0.019520175195,[ 1.38273168  0.01211131],[-0.32305917 -0.23597702],"[[ -0.89886455  -0.32823509   0.08008876  -0.18519482]
 [-15.82687213   4.31152468   0.           0.        ]]"
7,-0.185273,"[ 0.01486681  1.45476625 -0.98275614 -1.73693829  0.69239335 -1.60218438
 -1.52444206 -0.3048442  -0.56861957  0.07199858  0.        ]",[ 1.4890967   2.07084141],-0.0348748137353,[ 2.0038271   0.91536278],[-0.32305917 -0.23597702],"[[ -1.18235655  -0.28259854   0.08008876  -0.18519482]
 [-12.53332688   0.26559084   0.           0.        ]]"
8,-0.660254,"[-0.30693744  1.46831203 -1.07850839 -1.60439755  0.69239287 -1.60218171
 -0.9314133   0.30330423 -0.87182633  0.00221275  0.        ]",[ 2.77397552  2.02440668],-0.072298414739,[ 1.96205199  0.38576284],[-0.32305917 -0.23597702],"[[-1.39085939 -0.23762623  0.08008876 -0.18519482]
 [-8.33094179  4.21844934  0.          0.        ]]"
9,-0.879925,"[-0.50723726  1.49357249 -1.10255017 -1.23455135  0.69239239 -1.60217904
 -0.35011936  0.8994003  -0.97298097 -0.01395215  0.        ]",[ 2.28306999 -1.51414028],-0.0848030542376,[ 1.33245635 -0.39673752],[-0.32305917 -0.23597702],"[[-1.51614861 -0.11438281  0.08008876 -0.18519482]
 [-4.21170919  8.09297191  0.          0.        ]]"
