timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.04919,"[ 1.07928336  1.95207411  0.20015319 -0.84230727  1.5670547   1.69481383
  0.33535878 -0.3580731  -0.06055541 -1.81559104  0.        ]",[ 0.68863188  3.5237875 ],-0.204745154965,[ 2.47818899  2.85548449],[-0.18329507 -0.12587327],"[[-0.02143631 -0.04287034  0.1813264   0.19355034]
 [ 0.00442789 -0.00428229  0.          0.        ]]"
1,-0.999677,"[ 1.07959143  1.95325932  0.24135017 -0.72726685  1.56704711  1.69480463
  0.60083511  0.20267472 -0.05878412 -1.72603418  0.        ]",[ 1.38405911  3.17662801],-0.194779198083,[ 2.20302272  2.73172426],[-0.18329507 -0.12587327],"[[  5.96807413e-03  -3.23792115e-03   1.81326400e-01   1.93550338e-01]
 [  2.72695006e+00   3.95433440e+00   0.00000000e+00   0.00000000e+00]]"
2,-0.80897,"[ 1.07232782  1.94462215  0.38193088 -0.38533155  1.56703952  1.69479543
  0.98117352  0.75225476 -0.08028028 -1.43842769  0.        ]",[ 2.57345374  3.55320927],-0.162244137194,[ 1.5903616   2.45296097],[-0.18329507 -0.12587327],"[[ 0.09964141  0.11477586  0.1813264   0.19355034]
 [ 6.62741742  7.83411625  0.          0.        ]]"
3,-0.431429,"[ 1.02617307  1.89086664  0.63418212  0.16684104  1.56703192  1.69478622
  1.35401613  1.290949   -0.21317874 -0.96281607  0.        ]",[-1.21740975  1.57221251],-0.106762726544,[ 0.51095158  1.9167459 ],[-0.18329507 -0.12587327],"[[  0.2705524    0.30961456   0.1813264    0.19355034]
 [ 10.45104121  11.63706968   0.           0.        ]]"
4,-0.118649,"[ 0.94105955  1.73885805  0.86974041  0.8728641   1.56702433  1.69477702
  0.94803545  1.81938746 -0.49867833 -0.52887737  0.        ]",[ 0.27578562  2.24046491],-0.0663310370088,[ 0.19326545  1.53419912],[-0.18329507 -0.12587327],"[[  0.43780002   0.57978642   0.1813264    0.19355034]
 [  6.2876567   15.3676693    0.           0.        ]]"
5,-0.636404,"[ 0.84476868  1.43216245  1.04777182  1.598932    1.56701673  1.69476782
  1.04233479  2.33708883 -0.90010768 -0.28121407  0.        ]",[-0.16719498 -1.34430731],-0.0939935249852,[-0.31643537  1.07292092],[-0.18329507 -0.12587327],"[[  0.57325373   0.92381052   0.1813264    0.19355034]
 [  7.25474575  19.02255402   0.           0.        ]]"
6,-0.483382,"[ 0.72434029  1.04165913  1.21268528  2.04728349  1.56700914  1.69475861
  0.96413262  1.72285653 -1.32240166 -0.25840724  0.        ]",[ 0.26003    1.4002827],-0.150818703635,[-0.40546864  0.95673692],[-0.18329507 -0.12587327],"[[  0.71030402   1.26075558   0.1813264    0.19355034]
 [  6.4527942   14.68639516   0.           0.        ]]"
7,-0.839115,"[ 0.58185672  0.61455486  1.36026821  2.18509633  1.56700155  1.69474941
  1.05215799  2.24247547 -1.68518749 -0.43974646  0.        ]",[-0.08272835 -0.17007456],-0.20479176433,[-0.59588212  0.79056937],[-0.18329507 -0.12587327],"[[  0.84841517   1.59129013   0.1813264    0.19355034]
 [  7.35554317  18.3548344    0.           0.        ]]"
8,-0.750541,"[ 0.41562327  0.15829836  1.48990766  1.98158395  1.56699395  1.69474021
  1.00628112  2.09557312 -1.93543873 -0.79637737  0.        ]",[-0.1580208   1.82283716],-0.250165117155,[-0.62598032  0.83944452],[-0.18329507 -0.12587327],"[[  0.99080692   1.94798257   0.1813264    0.19355034]
 [  6.88509611  17.31786755   0.           0.        ]]"
9,-0.672721,"[ 0.24943113 -0.26211863  1.5861439   1.38706714  1.56698636  1.69473101
  0.93219213  2.60783653 -1.99485732 -1.23324459  0.        ]",[-1.20226553  1.89389977],-0.278632424264,[-0.5909012   0.89194524],[-0.18329507 -0.12587327],"[[  1.12088552   2.3306266    0.1813264    0.19355034]
 [  6.12532415  20.93448478   0.           0.        ]]"
