timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.10364,"[ 1.00026364  1.45622976  0.40676433 -0.83426891 -1.28349561  1.33641715
  0.24935232 -0.3420682   2.57822138 -1.65858776  0.        ]",[ 1.97217841  3.0400655 ],-0.397882635728,[ 1.24617505  2.92375207],[-0.33959922 -0.25464237],"[[-0.09428995  0.02045764 -0.14891156  0.15575237]
 [ 0.00263347  0.00072303  0.          0.        ]]"
1,-3.09138,"[ 1.0049967   1.45436815  0.4729147  -0.71324685 -1.28349418  1.33641558
  0.82336571  0.27241372  2.58304199 -1.51342322  0.        ]",[-0.19887914  1.05947834],-0.393064208949,[ 0.51410168  2.63046646],[-0.33959922 -0.25464237],"[[-0.05456273  0.06018436 -0.14891156  0.15575237]
 [ 3.95693032  3.95876191  0.          0.        ]]"
2,-2.87677,"[ 1.00717873  1.43805623  0.59050071 -0.35586023 -1.28349275  1.33641401
  0.697587    0.87501911  2.56733077 -1.19705107  0.        ]",[-0.04488217  3.53195892],-0.380790751772,[ 0.36815941  2.58685637],[-0.33959922 -0.25464237],"[[ 0.01588217  0.17830439 -0.14891156  0.15575237]
 [ 3.09046261  7.84030286  0.          0.        ]]"
3,-2.7218,"[ 1.00284059  1.37648928  0.68957428  0.2152603  -1.28349132  1.33641244
  0.66275652  1.46565443  2.49337368 -0.82626882  0.        ]",[ 0.98046143  2.53835818],-0.361985860672,[ 0.12963329  2.54410529],[-0.33959922 -0.25464237],"[[  0.07528354   0.37328172  -0.14891156   0.15575237]
 [  2.85052349  11.6447494    0.           0.        ]]"
4,-2.47945,"[ 0.98410383  1.22413627  0.84753761  0.93296459 -1.28348989  1.33641088
  1.21752827  2.04435882  2.29169597 -0.34871067  0.        ]",[-0.26624832  2.00536087],-0.32827666564,[-0.58633679  2.32892752],[-0.33959922 -0.25464237],"[[  0.17063675   0.64357703  -0.14891156   0.15575237]
 [  6.67226998  15.37236384   0.           0.        ]]"
5,-2.23012,"[ 0.93945057  0.93455105  1.04498285  1.64857598 -1.28348846  1.33640931
  1.04551613  2.61186431  1.91119012  0.07705178  0.        ]",[-0.32358505  2.11661504],-0.27706475478,[-0.77990609  1.95729828],[-0.33959922 -0.25464237],"[[  0.2921914    0.98770135  -0.14891156   0.15575237]
 [  5.4873108   19.02787475   0.           0.        ]]"
6,-2.01435,"[ 0.88823999  0.48765841  1.19577199  2.11017635 -1.28348703  1.33640774
  0.84412621  3.1681255   1.43172667  0.20251346  0.        ]",[-0.71500347  2.38212613],-0.217578186509,[-1.04450238  1.70285928],[-0.33959922 -0.25464237],"[[  0.38801631   1.40420972  -0.14891156   0.15575237]
 [  4.09997025  22.61100634   0.           0.        ]]"
7,-1.82988,"[ 0.85415787 -0.07121574  1.27649497  1.99675878 -1.2834856   1.33640617
  0.42194083  3.71338851  0.99310698 -0.05920898  0.        ]",[-1.75359279  1.12856417],-0.16682709849,[-0.91439128  1.80687296],[-0.33959922 -0.25464237],"[[  0.44083537   1.89167089  -0.14891156   0.15575237]
 [  1.1916008   26.12336297   0.           0.        ]]"
8,-1.71246,"[ 0.86497546 -0.59847466  1.25209543  1.05101523 -1.28348417  1.33640461
 -0.15576289  4.24780777  0.75318101 -0.6531498   0.        ]",[-1.37158743  1.97988062],-0.158861565075,[-1.0391233  1.7552917],[-0.33959922 -0.25464237],"[[  0.42474027   2.44867956  -0.14891156   0.15575237]
 [ -2.78811137  29.56596065   0.           0.        ]]"
9,-1.89843,"[ 0.92099283 -0.86363924  1.10480007 -0.6902607  -1.28348274  1.33640304
 -0.7223376   3.8304789   0.78020517 -1.41355815  0.        ]",[-0.91918076  2.641699  ],-0.204713578108,[-0.88095969  1.47852981],[-0.33959922 -0.25464237],"[[  0.32982366   3.07385264  -0.14891156   0.15575237]
 [ -6.69115866  26.87794536   0.           0.        ]]"
