timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.55543,"[ 1.025042    1.58187899  0.59160036 -1.0551237  -1.14242684 -1.18741165
  0.26102729 -0.34851189  2.35174361  1.74002201  0.        ]",[-3.2407118   0.35927276],-0.37044166506,[-2.65521741  0.6805222 ],[-0.28748858 -0.21370049],"[[ 0.05999035 -0.06892015 -0.13296124 -0.13545384]
 [ 0.00309036  0.00284329  0.          0.        ]]"
1,-2.48041,"[ 1.02760907  1.58293036  0.52808685 -1.01166848 -1.14242534 -1.18741002
 -0.26249845 -0.13356611  2.35251121  1.66760881  0.        ]",[-3.10779511  0.89506608],-0.368031767864,[-2.39380789  0.26834244],[-0.28748858 -0.21370049],"[[ 0.02035547 -0.05457528 -0.13296124 -0.13545384]
 [-3.95340258  1.42689298  0.          0.        ]]"
2,-2.45327,"[ 1.02025819  1.58464985  0.33910242 -0.81802713 -1.14242385 -1.1874084
 -0.77577569  0.3973419   2.34608108  1.47708556  0.        ]",[-1.02618603 -0.448514  ],-0.361189641811,[-2.18998098 -0.32587484],[-0.28748858 -0.21370049],"[[-0.09763221  0.00925336 -0.13296124 -0.13545384]
 [-7.83244556  4.94424312  0.          0.        ]]"
3,-2.23061,"[ 0.95945042  1.57994539  0.03311296 -0.57528264 -1.14242235 -1.18740677
 -1.27862574  0.11472683  2.30224487  1.13805134  0.        ]",[-2.21782483 -0.05144896],-0.346893591111,[-1.83173549 -0.4970561 ],[-0.28748858 -0.21370049],"[[ -0.29241007   0.08935229  -0.13296124  -0.13545384]
 [-11.63269438   3.07187552   0.           0.        ]]"
4,-2.04689,"[ 0.77938399  1.57164528 -0.3598246  -0.39811252 -1.14242086 -1.18740515
 -1.77161391  0.07500073  2.15971713  0.6373232   0.        ]",[-1.07504537 -0.88278808],-0.320495167333,[-1.09051561 -0.50494289],[-0.28748858 -0.21370049],"[[ -0.56244531   0.14814934  -0.13296124  -0.13545384]
 [-15.35843153   2.80868445   0.           0.        ]]"
5,-1.76038,"[ 0.40949076  1.56777878 -0.76710122 -0.33650393 -1.14241936 -1.18740352
 -2.2546788  -0.46081945  1.82932624  0.04539444  0.        ]",[ 0.40652389  0.13127684],-0.27658676867,[ 0.23724331  0.06592464],[-0.28748858 -0.21370049],"[[ -0.90624331   0.16870607  -0.13296124  -0.13545384]
 [-19.00920637  -0.74120429   0.           0.        ]]"
6,-1.48967,"[-0.10216567  1.56961753 -1.03473896 -0.36486483 -1.14241787 -1.1874019
 -1.99215398 -0.38029504  1.32868995 -0.39640645  0.        ]",[ 1.66829518 -0.01672199],-0.219978522106,[ 0.76655942  0.23351443],[-0.28748858 -0.21370049],"[[ -1.26652168   0.15923448  -0.13296124  -0.13545384]
 [-17.02523843  -0.20772028   0.           0.        ]]"
7,-0.77377,"[-0.5745418   1.57050679 -1.10837401 -0.3792414  -1.14241637 -1.18740028
 -1.42414399 -0.38994049  0.85276071 -0.55511623  0.        ]",[ 0.44926162  0.74630958],-0.168045632312,[ 0.57328957  0.33656368],[-0.28748858 -0.21370049],"[[ -1.56395672   0.15443869  -0.13296124  -0.13545384]
 [-12.7325594   -0.27162438   0.           0.        ]]"
8,-0.126627,"[-0.94943876  1.56571179 -1.06709683 -0.30662594 -1.14241488 -1.18739865
 -1.15580795  0.05677925  0.49061307 -0.54138871  0.        ]",[ 1.81279962 -0.27316903],-0.127261135192,[ 0.45558965 -0.23473075],[-0.28748858 -0.21370049],"[[ -1.79826115   0.17870057  -0.13296124  -0.13545384]
 [-10.70463809   2.6879549    0.           0.        ]]"
9,0.396458,"[-1.21352011  1.55569116 -0.98196562 -0.18064188 -1.14241338 -1.18739703
 -0.60429083 -0.11476674  0.25140912 -0.46693023  0.        ]",[-1.15784998 -0.86161472],-0.0988032711197,[ 0.08673204 -0.044254  ],[-0.28748858 -0.21370049],"[[-1.97053464  0.22105649 -0.13296124 -0.13545384]
 [-6.53658466  1.55143961  0.          0.        ]]"
