timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-3.9049,"[ 0.99313278  1.20442566  0.52874414 -1.05557608 -0.5708871   0.7602058
  0.25388381 -0.32308787  2.12989137 -0.92287401  0.        ]",[-0.35510323  2.19482296],-0.294551532384,[ 0.51122952  3.06864524],[-0.56035125 -0.370812  ],"[[-0.07516064  0.00071297 -0.06613581  0.08839328]
 [-0.00074811  0.0022741   0.          0.        ]]"
1,-3.87672,"[ 0.99138637  1.20348455  0.50340853 -0.93701771 -0.57088693  0.76020553
  0.01478639  0.34932097  2.13041241 -0.90425401  0.        ]",[-0.37660179  2.07090277],-0.294110992529,[ 0.33726823  2.61958981],[-0.56035125 -0.370812  ],"[[-0.08928512  0.04049133 -0.06613581  0.08839328]
 [-1.40701261  3.9623617   0.          0.        ]]"
2,-3.89037,"[ 0.98426623  1.19000484  0.42681103 -0.58659744 -0.57088676  0.76020526
 -0.23403548  1.00842042  2.12695684 -0.85093649  0.        ]",[ 0.38808301  0.32547478],-0.292369075106,[ 0.10339566  2.14263821],[-0.56035125 -0.370812  ],"[[-0.13210877  0.15868501 -0.06613581  0.08839328]
 [-2.87047204  7.84406629  0.          0.        ]]"
3,-3.76881,"[ 0.97477132  1.14363253  0.35309998 -0.10029    -0.57088658  0.76020498
  0.03657579  1.20077174  2.10987845 -0.72154405  0.        ]",[-0.93350664  2.35586533],-0.287422292091,[-0.30567515  1.8596853 ],[-0.56035125 -0.370812  ],"[[-0.17354926  0.32693242 -0.06613581  0.08839328]
 [-1.27885774  8.97690456  0.          0.        ]]"
4,-3.68472,"[ 0.95568228  1.03849276  0.24317358  0.48639908 -0.57088641  0.76020471
 -0.58723797  1.84314252  2.06300935 -0.58287367  0.        ]",[-0.55673617  1.75219657],-0.279389437039,[-0.2196326   1.44099748],[-0.56035125 -0.370812  ],"[[ -0.23593845   0.54442876  -0.06613581   0.08839328]
 [ -4.94785101  12.76009587   0.           0.        ]]"
5,-3.59536,"[ 0.9029954   0.82547516  0.03656244  1.15598016 -0.57088624  0.76020444
 -0.94528477  2.47267139  1.9652812  -0.50360436  0.        ]",[-0.37791447  1.34565594],-0.267375404909,[ 0.02806346  1.34079325],[-0.56035125 -0.370812  ],"[[ -0.3560244    0.83683034  -0.06613581   0.08839328]
 [ -7.05372343  16.46767072   0.           0.        ]]"
6,-3.49004,"[ 0.80532601  0.46977258 -0.21585629  1.72382471 -0.57088607  0.76020417
 -1.17593542  3.08965708  1.79015674 -0.43374692  0.        ]",[ 1.05798088  0.64368327],-0.247350593665,[ 0.40077716  1.37769794],[-0.56035125 -0.370812  ],"[[ -0.5107103    1.2026425   -0.06613581   0.08839328]
 [ -8.41031042  20.10139794   0.           0.        ]]"
7,-3.29055,"[ 0.70172088 -0.0068759  -0.40740241  1.91900832 -0.5708859   0.76020389
 -0.47474781  3.45466247  1.50811127 -0.28756337  0.        ]",[-0.02665048  2.9747978 ],-0.214420165176,[ 0.35848427  1.72943318],[-0.56035125 -0.370812  ],"[[ -0.63754182   1.62623842  -0.06613581   0.08839328]
 [ -4.28624117  22.25112948   0.           0.        ]]"
8,-3.07263,"[ 0.62037936 -0.52918436 -0.52756363  1.5058341  -0.57088572  0.76020362
 -0.47806723  4.05215444  1.09691123 -0.16181798  0.        ]",[ 0.06165293  0.94729266],-0.168177379483,[ 0.66847152  2.03855443],[-0.56035125 -0.370812  ],"[[ -0.7234637    2.10656815  -0.06613581   0.08839328]
 [ -4.30576526  25.77011663   0.           0.        ]]"
9,-2.4685,"[ 0.53411487 -0.95748928 -0.63504668  0.33775609 -0.57088555  0.76020335
 -0.42182716  4.60237457  0.58571886 -0.27083856  0.        ]",[-0.3272643   1.41622706],-0.11863015202,[ 0.23476495  2.21518326],[-0.56035125 -0.370812  ],"[[ -0.80626007   2.65448473  -0.06613581   0.08839328]
 [ -3.97498725  29.01075265   0.           0.        ]]"
10,-2.00211,"[ 0.43026282 -1.09017691 -0.74367923 -1.16904432 -0.57088538  0.76020308
 -0.62880325  1.61511564  0.21620735 -0.5663786   0.        ]",[ 1.20771666  1.23341031],-0.100521664392,[-0.05619822  1.70680201],[-0.56035125 -0.370812  ],"[[ -0.89796584   3.17894806  -0.06613581   0.08839328]
 [ -5.19232801  11.41733822   0.           0.        ]]"
11,-2.09761,"[ 0.35417324 -1.08778121 -0.81160598 -1.28003036 -0.57088521  0.7602028
  0.06173571 -0.86481717  0.11440635 -0.67912495  0.        ]",[-0.41410709  1.7467674 ],-0.100850274325,[ 0.28708321  2.23424935],[-0.56035125 -0.370812  ],"[[-0.96106471  3.21623644 -0.06613581  0.08839328]
 [-1.13089118 -3.18820087  0.          0.        ]]"
12,-2.00306,"[ 0.3056058  -1.09096213 -0.8505181  -1.0427826  -0.57088503  0.76020253
 -0.21323007 -0.98461227  0.18523381 -0.6014069   0.        ]",[ 1.90820249  1.93782824],-0.100455970909,[ 0.65179181  2.22641468],[-0.56035125 -0.370812  ],"[[-0.99990908  3.13658842 -0.06613581  0.08839328]
 [-2.74811503 -3.89373532  0.          0.        ]]"
13,-2.0387,"[ 0.28691392 -1.08826845 -0.86464192 -0.85304083 -0.57088486  0.76020226
  0.46920547 -0.73699511  0.24269158 -0.55340387  0.        ]",[ 0.67207677  1.91966353],-0.101682979863,[ 0.23721696  2.08082461],[-0.56035125 -0.370812  ],"[[-1.01459988  3.07289035 -0.06613581  0.08839328]
 [ 1.2656601  -2.43539841  0.          0.        ]]"
14,-2.15609,"[ 0.35198204 -1.08467611 -0.81343168 -0.74577272 -0.57088469  0.76020199
  0.91737785 -0.53844151  0.26836625 -0.52643609  0.        ]",[-1.73578383  2.0807136 ],-0.102091744868,[-0.1443091   1.99632215],[-0.56035125 -0.370812  ],"[[-0.96283931  3.03677221 -0.06613581  0.08839328]
 [ 3.90160723 -1.26602025  0.          0.        ]]"
