timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.566976,"[ 1.00899523  1.50203455  0.40790802 -0.93420035  1.74263421  0.25134742
  0.2514103  -0.34434281 -0.25838992 -0.25888688  0.        ]",[ 0.05235632  1.89808017],-0.0501034948063,[ 0.78574431  2.27426744],[-0.31762713 -0.22675526],"[[-0.0785305  -0.01867785  0.19966964  0.030673  ]
 [-0.00421401  0.00310387  0.          0.        ]]"
1,-0.526541,"[ 1.00924092  1.50197559  0.41115074 -0.81268184  1.74263089  0.25134729
  0.28023933  0.26372514 -0.25546238 -0.20560113  0.        ]",[-0.13165585  2.73625729],-0.0455010373255,[ 0.39118367  1.72093213],[-0.31762713 -0.22675526],"[[-0.07655134  0.02111064  0.19966964  0.030673  ]
 [ 0.20145053  3.96254999  0.          0.        ]]"
2,-0.517488,"[ 1.00908472  1.49089584  0.40909981 -0.45305232  1.74262757  0.25134717
  0.20646638  0.85979781 -0.25584976 -0.06355042  0.        ]",[-0.83701734  1.42904597],-0.0331726560869,[ 0.02075672  1.06520092],[-0.31762713 -0.22675526],"[[-0.07780284  0.13930441  0.19966964  0.030673  ]
 [-0.32483752  7.84389074  0.          0.        ]]"
3,-0.559317,"[ 1.00286284  1.4374118   0.3442199   0.12517211  1.74262426  0.25134704
 -0.25697597  1.44422982 -0.27792068  0.08110391  0.        ]",[-0.13404713  0.941928  ],-0.020008817172,[ 0.75728619  0.56851262],[-0.31762713 -0.22675526],"[[ -0.11747125   0.33436469   0.19966964   0.030673  ]
 [ -3.63098791  11.64944173   0.           0.        ]]"
4,-0.980519,"[ 0.98355102  1.29616619  0.21886503  0.85363294  1.74262094  0.25134692
 -0.32140036  1.98160373 -0.33911947  0.21855144  0.        ]",[ 1.2551572  -1.29468087],-0.00642671692735,[ 1.00546265  0.05834362],[-0.31762713 -0.22675526],"[[ -0.19470276   0.60246171   0.19966964   0.030673  ]
 [ -4.09058578  15.14859141   0.           0.        ]]"
5,-1.03055,"[ 0.96935691  1.09304557  0.15258108  1.44285971  1.74261762  0.25134679
  0.24476881  1.3272471  -0.44137377  0.40662394  0.        ]",[ 0.02253699 -1.81287151],-0.0169535219306,[ 0.12456106 -0.66601944],[-0.31762713 -0.22675526],"[[ -0.23599049   0.86268266   0.19966964   0.030673  ]
 [ -0.05159653  10.88774208   0.           0.        ]]"
6,-1.02569,"[ 0.96931416  0.92575487  0.15240321  1.75463181  1.7426143   0.25134666
  0.25762275  0.68605016 -0.54273243  0.56925407  0.        ]",[-0.455558   -1.99139509],-0.036092845619,[ 0.09148641 -0.99928069],[-0.31762713 -0.22675526],"[[-0.23610176  1.03854666  0.19966964  0.030673  ]
 [ 0.04010296  6.7125728   0.          0.        ]]"
7,-0.840167,"[ 0.9625774   0.82932246  0.12485165  1.88744816  1.74261098  0.25134654
  0.00500065  0.05762643 -0.59589748  0.61270711  0.        ]",[-0.60594996  0.40617529],-0.0436133877299,[ 0.6500535  -0.73233736],[-0.31762713 -0.22675526],"[[-0.25338091  1.13174185  0.19966964  0.030673  ]
 [-1.76207362  2.62057476  0.          0.        ]]"
8,-1.09845,"[ 0.93610891  0.75615003  0.03182714  1.96930971  1.74260766  0.25134641
 -0.32627253  0.29673703 -0.61523798  0.55661823  0.        ]",[ 0.13046295 -1.61152506],-0.0424266193743,[ 1.30830753 -0.67988646],[-0.31762713 -0.22675526],"[[-0.31233358  1.19977516  0.19966964  0.030673  ]
 [-4.12533797  4.17755022  0.          0.        ]]"
9,-1.05323,"[ 0.89384899  0.70887697 -0.08622157  2.01426804  1.74260435  0.25134629
 -0.24233409 -0.32408547 -0.61371025  0.44998244  0.        ]",[ 0.9480102   0.62245364],-0.0376982758063,[ 1.53916597 -0.11912867],[-0.31762713 -0.22675526],"[[-0.38883237  1.24276639  0.19966964  0.030673  ]
 [-3.52653229  0.13505012  0.          0.        ]]"
10,-1.11012,"[ 0.8734413   0.67838601 -0.1348578   2.04013076  1.74260103  0.25134616
  0.29321096  0.0538689  -0.6206615   0.41303367  0.        ]",[ 0.73032235  0.69587794],-0.0373952397186,[ 0.64402544 -0.59027767],[-0.31762713 -0.22675526],"[[-0.42103083  1.27015984  0.19966964  0.030673  ]
 [ 0.29397958  2.59610719  0.          0.        ]]"
11,-1.24757,"[ 0.89543641  0.58902697 -0.08224481  2.10243515  1.74259771  0.25134603
  0.69743528  0.46902828 -0.68861615  0.53490622  0.        ]",[ 0.46118354  0.10265121],-0.0493667448926,[-0.25412762 -1.21219349],[-0.31762713 -0.22675526],"[[-0.38621896  1.34920523  0.19966964  0.030673  ]
 [ 3.17766711  5.29942573  0.          0.        ]]"
12,-1.18198,"[ 0.93969832  0.46327646  0.04333711  2.15777412  1.74259439  0.25134591
  0.94448456  0.51526939 -0.81242283  0.73452807  0.        ]",[-1.33216609 -2.20285228],-0.0717556377034,[-0.90598637 -1.68105757],[-0.31762713 -0.22675526],"[[-0.30498302  1.45821482  0.19966964  0.030673  ]
 [ 4.94009035  5.60052733  0.          0.        ]]"
13,-1.40573,"[ 0.96517006  0.38023161  0.13523829  2.17448603  1.74259107  0.25134578
  0.37616679 -0.10973953 -0.90658961  0.85176604  0.        ]",[ 0.05453829 -2.32901316],-0.0873972443173,[-0.06151691 -1.44663286],[-0.31762713 -0.22675526],"[[-0.24685836  1.52939216  0.19966964  0.030673  ]
 [ 0.88578744  1.53077461  0.          0.        ]]"
14,-1.38116,"[ 0.97261533  0.39124149  0.16672978  2.17315438  1.74258775  0.25134565
  0.40406559 -0.72249009 -0.91157969  0.87664752  0.        ]",[ 0.2161379  -2.10873616],-0.089203556718,[ 0.00260669 -1.02361131],[-0.31762713 -0.22675526],"[[-0.22714566  1.51997535  0.19966964  0.030673  ]
 [ 1.08481529 -2.4591589   0.          0.        ]]"
15,-1.31496,"[ 0.98279893  0.49423613  0.2150411   2.14753002  1.74258444  0.25134553
  0.5210652  -1.32312818 -0.85751126  0.88779127  0.        ]",[ 0.71634842 -0.01856796],-0.0844749021013,[-0.06172509 -0.47171965],[-0.31762713 -0.22675526],"[[-0.19707509  1.43155116  0.19966964  0.030673  ]
 [ 1.91947676 -6.37022885  0.          0.        ]]"
16,-1.03547,"[ 1.00023355  0.63960764  0.32277018  2.06956598  1.74258112  0.2513454
  0.91310583 -1.31514898 -0.79911582  0.93432654  0.        ]",[-0.71950152  0.16786007],-0.0818612686647,[-0.88911527 -0.65908492],[-0.31762713 -0.22675526],"[[-0.13062421  1.30466801  0.19966964  0.030673  ]
 [ 4.71624556 -6.31828322  0.          0.        ]]"
17,-1.13789,"[ 1.0104567   0.77088031  0.42877011  1.95400638  1.7425778   0.25134528
  0.50090028 -1.19376148 -0.75098611  0.9792803   0.        ]",[-0.22611458 -0.41281578],-0.0807575597903,[-0.40392333 -0.59766102],[-0.31762713 -0.22675526],"[[-0.06580381  1.18623253  0.19966964  0.030673  ]
 [ 1.77563096 -5.52787607  0.          0.        ]]"
18,-1.23366,"[ 1.01267543  0.90359618  0.47174874  1.78778049  1.74257448  0.25134515
  0.3706287  -1.4279448  -0.67286453  0.9498073   0.        ]",[ 0.70399074 -0.81533807],-0.0726839538141,[-0.16973211 -0.10939214],[-0.31762713 -0.22675526],"[[-0.03961581  1.06037513  0.19966964  0.030673  ]
 [ 0.84629352 -7.05277699  0.          0.        ]]"
19,-0.72621,"[ 1.01391585  1.06999857  0.54522125  1.49296715  1.74257116  0.25134502
  0.75887828 -1.90242314 -0.58058972  0.90972096  0.        ]",[-0.98001317  0.20385721],-0.063482724911,[-0.73619074  0.50340843],[-0.31762713 -0.22675526],"[[  5.09973348e-03   8.88320808e-01   1.99669637e-01   3.06729972e-02]
 [  3.61601353e+00  -1.01423770e+01   0.00000000e+00   0.00000000e+00]]"
20,-0.699019,"[ 1.01278667  1.23029396  0.59894573  1.08012966  1.74256785  0.2513449
  0.20532239 -1.7474249  -0.47882848  0.81145231  0.        ]",[-0.3923121  -0.28681928],-0.0500964346371,[-0.00805287  1.02878726],[-0.31762713 -0.22675526],"[[ 0.03779804  0.69559921  0.19966964  0.030673  ]
 [-0.3329721  -9.13312409  0.          0.        ]]"
