timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.52036,"[ 1.08029657  1.81458501 -0.04011866 -0.75727966  1.03022213  0.39780524
  0.41170784 -0.32831645  0.35300332 -0.57767598  0.        ]",[ 0.55178746  1.59289468],-0.11324191196,[ 0.63109273  1.54014039],[-0.13013771 -0.13416731],"[[-0.07705348 -0.04547993  0.11836323  0.04690663]
 [ 0.00387575 -0.00468375  0.          0.        ]]"
1,-0.505074,"[ 1.08232049  1.81586399 -0.00693822 -0.653643    1.03021724  0.39780418
  0.59559617  0.22936906  0.35826775 -0.50286482  0.        ]",[ 0.66198487  1.07825353],-0.108751605576,[ 0.35312074  1.38080108],[-0.13013771 -0.13416731],"[[-0.05509145 -0.00585335  0.11836323  0.04690663]
 [ 2.18506895  3.95415077  0.          0.        ]]"
2,-0.123891,"[ 1.08429253  1.80785399  0.098293   -0.34549189  1.03021234  0.39780312
  0.81260272  0.77599056  0.35459169 -0.27224171  0.        ]",[ 0.16274131  1.85671028],-0.0960839221646,[-0.13269316  1.10282779],[-0.13013771 -0.13416731],"[[ 0.01443578  0.11216199  0.11836323  0.04690663]
 [ 4.75910108  7.83445334  0.          0.        ]]"
3,-0.0595048,"[ 1.07516961  1.75621188  0.25035832  0.15237427  1.03020745  0.39780206
  0.8588318   1.31189336  0.28973235  0.07300487  0.        ]",[-1.16401872  0.41561386],-0.0818894449089,[-0.61818492  0.77447641],[-0.13013771 -0.13416731],"[[  0.11511929   0.30702036   0.11836323   0.04690663]
 [  5.3074818   11.63870203   0.           0.        ]]"
4,0.0375924,"[ 1.06168538  1.62506791  0.34829037  0.73811719  1.03020255  0.39780099
  0.5164472   1.51145613  0.15438353  0.36721151  0.        ]",[-1.42057323  0.14117175],-0.0761921926993,[-0.73813331  0.60680008],[-0.13013771 -0.13416731],"[[  0.18052245   0.55400887   0.11836323   0.04690663]
 [  1.24635427  13.05541331   0.           0.        ]]"
5,-0.0106025,"[ 1.06529679  1.41226459  0.32590026  1.27126247  1.03019766  0.39779993
  0.18085126  1.55396626  0.01375471  0.50433176  0.        ]",[-0.64508994  1.92113619],-0.0737378725872,[-0.65803403  0.56517059],[-0.13013771 -0.13416731],"[[  0.16551156   0.81814605   0.11836323   0.04690663]
 [ -2.7342565   13.35726638   0.           0.        ]]"
6,-0.0857971,"[ 1.07927449  1.09337521  0.20611664  1.71929774  1.03019277  0.39779887
 -0.029832    2.07457283 -0.13011921  0.53241944  0.        ]",[-0.58105689  1.45308093],-0.0676211538951,[-0.56277734  0.50443751],[-0.13013771 -0.13416731],"[[  0.08575331   1.12237311   0.11836323   0.04690663]
 [ -5.23323639  17.05308311   0.           0.        ]]"
7,-0.166612,"[ 1.0832387   0.63093625  0.01444989  1.97135073  1.03018787  0.39779781
 -0.21498191  2.58479905 -0.31210119  0.48056274  0.        ]",[-0.259854    1.09109832],-0.0586360809818,[-0.35916144  0.5071094 ],[-0.13013771 -0.13416731],"[[ -0.04094584   1.49977904   0.11836323   0.04690663]
 [ -7.42935773  20.67538513   0.           0.        ]]"
8,-0.156831,"[ 1.05695882  0.0696121  -0.22197603  1.79312342  1.03018298  0.39779675
 -0.28928139  3.08482106 -0.54486291  0.34072125  0.        ]",[-0.09637691  1.18402936],-0.0577127095702,[-0.18025996  0.53813839],[-0.13013771 -0.13416731],"[[ -0.19837598   1.94890644   0.11836323   0.04690663]
 [ -8.31065139  24.2255022    0.           0.        ]]"
9,-0.133072,"[ 0.99132454 -0.45664416 -0.46653705  0.99299777  1.03017808  0.39779568
 -0.30752233  3.57488048 -0.82492653  0.0935499   0.        ]",[ 0.11366249  0.73288871],-0.0815967599668,[-0.04744956  0.56919414],[-0.13013771 -0.13416731],"[[ -0.36676048   2.46832973   0.11836323   0.04690663]
 [ -8.52702061  27.70523972   0.           0.        ]]"
10,-0.167852,"[ 0.89162371 -0.72912497 -0.69044464 -0.38876134  1.03017319  0.39779462
 -0.25531927  3.14761153 -1.10386062 -0.28454971  0.        ]",[ 0.43732156  1.23067553],-0.125660716611,[ 0.04309513  0.64859855],[-0.13013771 -0.13416731],"[[ -0.53108523   3.04604598   0.11836323   0.04690663]
 [ -7.90783686  24.67253701   0.           0.        ]]"
11,-0.658967,"[ 0.78157438 -0.73143635 -0.86421077 -0.83213802  1.0301683   0.39779356
 -0.09623645 -0.43093482 -1.17586902 -0.41213943  0.        ]",[ 1.60882222  0.99636487],-0.14027554748,[ 0.35783964  1.01068401],[-0.13013771 -0.13416731],"[[-0.6703131   3.21572832  0.11836323  0.04690663]
 [-6.02092957 -0.73278138  0.          0.        ]]"
12,-0.646714,"[ 0.70906076 -0.73483549 -0.95546671 -0.67135691  1.0301634   0.3977925
  0.24760383 -0.87437606 -1.14217136 -0.3538335   0.        ]",[ 0.96515448  0.86352942],-0.133369810631,[ 0.31003654  1.00126982],[-0.13013771 -0.13416731],"[[-0.749813    3.15420774  0.11836323  0.04690663]
 [-1.94258028 -3.88093994  0.          0.        ]]"
13,-0.292614,"[ 0.70893947 -0.73294889 -0.95560053 -0.49242207  1.03015851  0.39779144
  0.57302209 -0.7176378  -1.10497685 -0.30715422  0.        ]",[-1.31908099  0.98726301],-0.126555610426,[ 0.1344371   0.92798609],[-0.13013771 -0.13416731],"[[-0.74993758  3.08578645  0.11836323  0.04690663]
 [ 1.91726794 -2.76822252  0.          0.        ]]"
14,-0.578201,"[ 0.70725674 -0.72883757 -0.95754451 -0.38289238  1.03015362  0.39779038
  0.2360212  -0.53952636 -1.08117381 -0.2806765   0.        ]",[ 0.45420632  0.41784834],-0.122361835302,[ 0.22861986  0.94541252],[-0.13013771 -0.13416731],"[[-0.75169738  3.04379559  0.11836323  0.04690663]
 [-2.07992943 -1.50376512  0.          0.        ]]"
