timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.31688,"[ 1.00502411  1.48217289  0.39833854 -0.99374806  0.5727406   0.20000172
  0.25058742 -0.34342523  0.82514223 -0.2345909   0.        ]",[-0.65558035  1.84108605],-0.151663174244,[-0.41536969  2.53808856],[-0.33290926 -0.24476914],"[[-0.0912219  -0.03570512  0.06473728  0.02468016]
 [-0.00094005  0.00170308  0.          0.        ]]"
1,-1.44032,"[ 1.00066594  1.48290449  0.35547278 -0.87233033  0.57274026  0.20000162
 -0.11857713  0.2673702   0.82441328 -0.24691251  0.        ]",[-0.65407927  0.5970449 ],-0.151924956384,[-0.38355589  2.10573244],[-0.33290926 -0.24476914],"[[-0.11727628  0.00406657  0.06473728  0.02468016]
 [-2.59585193  3.96226306  0.          0.        ]]"
2,-1.02394,"[ 0.98135472  1.47633428  0.22906475 -0.56091762  0.57273992  0.20000153
 -0.47950342  0.62000604  0.81694045 -0.30244487  0.        ]",[ 0.313064    3.43901981],-0.15271016295,[-0.15259512  1.92494059],[-0.33290926 -0.24476914],"[[-0.19464784  0.10625395  0.06473728  0.02468016]
 [-5.13285626  6.24884867  0.          0.        ]]"
3,-1.17056,"[ 0.94738064  1.44074413  0.08571092 -0.07114688  0.57273957  0.20000144
 -0.28908083  1.21148991  0.8032654  -0.30827473  0.        ]",[-0.26437681  1.59385734],-0.151308540698,[-0.29647601  1.89928877],[-0.33290926 -0.24476914],"[[ -0.28387552   0.26971216   0.06473728   0.02468016]
 [ -3.7943501   10.08419265   0.           0.        ]]"
4,-1.04893,"[ 0.90322277  1.33498375 -0.04842782  0.60353605  0.57273923  0.20000134
 -0.42738355  1.79139404  0.77257348 -0.20951598  0.        ]",[ 0.41814103  1.25687397],-0.144775598302,[ 0.09709391  1.62852883],[-0.33290926 -0.24476914],"[[ -0.36951666   0.50912415   0.06473728   0.02468016]
 [ -4.76650057  13.84446461   0.           0.        ]]"
5,-0.916401,"[ 0.85357742  1.10972116 -0.16650942  1.35396582  0.57273889  0.20000125
 -0.17875481  2.35966386  0.69443988 -0.00754373  0.        ]",[ 0.31936597  1.93372429],-0.130696255873,[-0.12214782  0.99771523],[-0.33290926 -0.24476914],"[[ -0.44731344   0.82298466   0.06473728   0.02468016]
 [ -3.0188562   17.52932355   0.           0.        ]]"
6,-1.15419,"[ 0.81923819  0.72851342 -0.23594207  1.97188886  0.57273855  0.20000116
  0.00951533  2.91671307  0.52161234  0.30362878  0.        ]",[-0.07444624 -1.1622997 ],-0.106320149334,[-0.21507417  0.32231686],[-0.33290926 -0.24476914],"[[ -0.49441501   1.20981277   0.06473728   0.02468016]
 [ -1.69548051  21.14146817   0.           0.        ]]"
7,-0.73659,"[ 0.79046096  0.2956709  -0.28856547  2.16818718  0.57273821  0.20000106
 -0.02732033  2.24152178  0.27295158  0.53491734  0.        ]",[-1.87498265  0.64060937],-0.0782241880515,[-0.19571097 -0.07282415],[-0.33290926 -0.24476914],"[[ -0.53092077   1.58871521   0.06473728   0.02468016]
 [ -1.95440321  16.76336262   0.           0.        ]]"
8,-0.915204,"[ 0.7224659  -0.11096619 -0.39772564  1.95613474  0.57273786  0.20000097
 -0.584825    2.58158086  0.00920203  0.58637185  0.        ]",[ 1.17517796  0.93350153],-0.0495900275385,[ 0.87260437  0.26840681],[-0.33290926 -0.24476914],"[[ -0.60932576   1.94610775   0.06473728   0.02468016]
 [ -5.87317596  18.96847051   0.           0.        ]]"
9,-0.589327,"[ 0.64823815 -0.51029524 -0.49872778  1.2687293   0.57273752  0.20000087
 -0.00501725  3.09364114 -0.32410132  0.54484652  0.        ]",[ 0.13676703  1.78534448],-0.0214573735902,[ 0.06190649  0.44138905],[-0.33290926 -0.24476914],"[[ -0.68590077   2.35879173   0.06473728   0.02468016]
 [ -1.79763577  22.28893446   0.           0.        ]]"
10,-0.573332,"[ 0.61698545 -0.79708021 -0.53684341  0.02261795  0.57273718  0.20000078
  0.07724037  3.63620278 -0.71528992  0.34045553  0.        ]",[-0.0082974   0.81028605],-0.0471886349589,[-0.24147841  0.93239307],[-0.33290926 -0.24476914],"[[ -7.16051824e-01   2.83987075e+00   6.47372803e-02   2.46801613e-02]
 [ -1.21943680e+00   2.58072484e+01   0.00000000e+00   0.00000000e+00]]"
11,-0.63666,"[ 0.59080079 -0.84538759 -0.56706327 -1.14912216  0.57273684  0.20000069
  0.07589983  0.45247985 -0.97789851 -0.00229387  0.        ]",[-0.84664443  1.31436282],-0.0841304646684,[-0.35295564  0.9571954 ],[-0.33290926 -0.24476914],"[[-0.7405301   3.22828308  0.06473728  0.02468016]
 [-1.22885939  5.16274239  0.          0.        ]]"
12,-0.640167,"[ 0.52598301 -0.8472997  -0.63593367 -1.08324838  0.57273649  0.20000059
 -0.3975891  -0.97625356 -0.95706757  0.04294231  0.        ]",[ 0.43544199  2.31630463],-0.080446840176,[ 0.44764999  1.97693312],[-0.33290926 -0.24476914],"[[-0.7985017   3.20664702  0.06473728  0.02468016]
 [-4.55706852 -4.10172742  0.          0.        ]]"
13,-0.53804,"[ 0.43910635 -0.84956126 -0.7169021  -0.82751255  0.57273615  0.2000005
 -0.13948044 -0.91729427 -0.89746665  0.1254729   0.        ]",[ 0.08182566  3.06117097],-0.0714325174528,[ 0.44819847  1.91820526],[-0.33290926 -0.24476914],"[[-0.87144015  3.12284645  0.06473728  0.02468016]
 [-2.74279444 -3.71941732  0.          0.        ]]"
14,-0.588211,"[ 0.37498682 -0.84626258 -0.76960146 -0.64827651  0.57273581  0.20000041
 -0.085655   -0.68040503 -0.85004513  0.17005247  0.        ]",[ 0.16142333  2.08850155],-0.0648738667076,[ 0.34679493  1.68730295],[-0.33290926 -0.24476914],"[[-0.92249998  3.06407004  0.06473728  0.02468016]
 [-2.36444987 -2.18333827  0.          0.        ]]"
