timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.76621,"[ 1.01877431  1.55369458  0.6370648  -1.12313621  0.38798416  1.22007742
  0.24834753 -0.34931397  0.9734995  -1.20358458  0.        ]",[-0.03136594  3.30554878],-0.210599518131,[ 1.4538182   3.28054047],[-0.2971749  -0.21849315],"[[ 0.08135412 -0.08461546  0.04501639  0.13907566]
 [-0.00182948 -0.0038971   0.          0.        ]]"
1,-1.74442,"[ 1.01894186  1.55673528  0.63497911 -1.00302244  0.38798392  1.2200758
  0.23130513  0.25285936  0.97305357 -1.1592657   0.        ]",[ 0.79139868  2.97061487],-0.208030854805,[ 1.15176272  2.86871934],[-0.2971749  -0.21849315],"[[ 0.08005754 -0.0449643   0.04501639  0.13907566]
 [-0.12740663  3.95581602  0.          0.        ]]"
2,-1.66173,"[ 1.01454526  1.55476603  0.68135567 -0.64490046  0.38798368  1.22007419
  0.65631273  0.84291846  0.95717447 -0.95408506  0.        ]",[ 0.6181277   2.64000694],-0.195342948438,[ 0.54516077  2.47594547],[-0.2971749  -0.21849315],"[[ 0.10893057  0.07308185  0.04501639  0.13907566]
 [ 3.00429375  7.83587166  0.          0.        ]]"
3,-1.45297,"[ 0.99416833  1.51561659  0.81532395 -0.06278736  0.38798345  1.22007258
  0.97991703  1.42133725  0.87135642 -0.54947295  0.        ]",[-0.14461477  2.52068155],-0.167440947904,[-0.38235921  1.88323581],[-0.2971749  -0.21849315],"[[  0.19294031   0.26796126   0.04501639   0.13907566]
 [  5.38880029  11.63939358   0.           0.        ]]"
4,-0.948727,"[ 0.95492251  1.39033838  0.97334763  0.68947583  0.38798321  1.22007097
  0.8876968   1.98847477  0.66013201 -0.09191472  0.        ]",[-0.39241285  0.49366889],-0.128042246491,[-1.14347517  1.39998806],[-0.2971749  -0.21849315],"[[  0.29389739   0.53816709   0.04501639   0.13907566]
 [  4.70927586  15.36875461   0.           0.        ]]"
5,-0.648402,"[ 0.9139933   1.14395341  1.09177671  1.43826298  0.38798297  1.22006936
  0.66443269  2.23953823  0.34413243  0.23146398  0.        ]",[-1.49948894  2.22740766],-0.0845494526528,[-1.4531132   1.04105449],[-0.2971749  -0.21849315],"[[  0.37157616   0.862107     0.04501639   0.13907566]
 [  3.06414389  17.01972248   0.           0.        ]]"
6,-0.842502,"[  9.01371451e-01   7.58668558e-01   1.12318525e+00   2.00351731e+00
   3.87982735e-01   1.22006775e+00   1.19291683e-01   2.79060448e+00
  -2.17465556e-04   3.17523956e-01   0.00000000e+00]",[-0.43624949 -0.49601419],-0.0416904873228,[-0.8874321   0.76098394],[-0.2971749  -0.21849315],"[[  0.39255621   1.23886014   0.04501639   0.13907566]
 [ -0.95276039  20.64346828   0.           0.        ]]"
7,-0.718497,"[ 0.92271544  0.30460817  1.0688744   2.16427259  0.3879825   1.22006614
 -0.11219962  2.42981784 -0.28474101  0.18266962  0.        ]",[-1.03334966  0.59334342],-0.00567231439235,[-0.60135722  0.85738802],[-0.2971749  -0.21849315],"[[  0.35638839   1.6279269    0.04501639   0.13907566]
 [ -2.65851769  18.27108443   0.           0.        ]]"
8,-0.770843,"[ 0.96818363 -0.13537483  0.92703423  1.87682584  0.38798226  1.22006453
 -0.64213016  2.73213314 -0.47637297 -0.09762577  0.        ]",[ 0.6764442   0.21370995],-0.0354239969007,[ 0.07758421  1.33652484],[-0.2971749  -0.21849315],"[[  0.26404126   2.01329598   0.04501639   0.13907566]
 [ -6.56334273  20.25911982   0.           0.        ]]"
9,-0.6285,"[ 1.00324788 -0.52010164  0.76451054  1.13210179  0.38798202  1.22006291
 -0.26099962  2.79977756 -0.63148949 -0.48281707  0.        ]",[-0.31705711  0.78098136],-0.0759918975252,[-0.34841973  1.59339666],[-0.2971749  -0.21849315],"[[  0.16095068   2.42294167   0.04501639   0.13907566]
 [ -3.75496395  20.7040216    0.           0.        ]]"
