timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.94345,"[ 1.04554663  1.75451548  0.26876728 -1.05519956 -0.6516777   0.96169977
  0.28521148 -0.35724836  1.81901453 -1.26609962  0.        ]",[ 0.44817882  3.08308023],-0.316396671559,[ 1.29610682  2.91562343],[-0.24149525 -0.20017251],"[[-0.08269148 -0.08936012 -0.07594542  0.11241561]
 [ 0.00054231 -0.00384613  0.          0.        ]]"
1,-1.90006,"[ 1.0476153   1.75793457  0.29609968 -0.93684585 -0.65167694  0.96169826
  0.49283534  0.22332956  1.82675877 -1.18642001  0.        ]",[ 1.13492967  2.90724039],-0.313880268817,[ 0.88266605  2.56740618],[-0.24149525 -0.20017251],"[[-0.06490771 -0.04971534 -0.07594542  0.11241561]
 [ 1.77194025  3.95513175  0.          0.        ]]"
2,-1.84426,"[ 1.05086189  1.75656471  0.41124984 -0.58383297 -0.65167618  0.96169675
  0.95221669  0.79229029  1.83119612 -0.90193805  0.        ]",[ 0.4138387   1.40196723],-0.303557892975,[-0.00861217  2.05350494],[-0.24149525 -0.20017251],"[[ 0.00985481  0.06831419 -0.07594542  0.11241561]
 [ 5.69127473  7.83489457  0.          0.        ]]"
3,-1.52825,"[ 1.03571531  1.71664558  0.60953698 -0.0095579  -0.65167542  0.96169524
  1.13075225  1.35011755  1.76068107 -0.43180551  0.        ]",[ 0.23841164  2.63524772],-0.281730866258,[-0.83529097  1.59285283],[-0.24149525 -0.20017251],"[[  0.13896277   0.26317746  -0.07594542   0.11241561]
 [  7.21451136  11.63875088   0.           0.        ]]"
4,-1.39966,"[ 0.98442402  1.5867425   0.83864235  0.73349192 -0.65167467  0.96169373
  1.22448618  1.89692921  1.53707736  0.09053578  0.        ]",[-1.10654091 -0.01574182],-0.246422585881,[-1.55948639  1.07399058],[-0.24149525 -0.20017251],"[[  0.29127551   0.53336455  -0.07594542   0.11241561]
 [  8.01424623  15.36752137   0.           0.        ]]"
5,-1.21013,"[ 0.91988384  1.34868929  1.01078776  1.43450324 -0.65167391  0.96169222
  0.74233678  1.84335472  1.20846198  0.43516458  0.        ]",[-2.7916309  -0.08702026],-0.205082228253,[-1.40965939  0.98464704],[-0.24149525 -0.20017251],"[[  0.41028833   0.83705017  -0.07594542   0.11241561]
 [  3.90067904  15.00224      0.           0.        ]]"
6,-1.08663,"[ 0.89521446  1.04578267  1.06341332  1.91940137 -0.65167315  0.96169071
  0.26967061  1.74943227  0.92804821  0.52570302  0.        ]",[ 0.66386446  1.98625008],-0.170215296011,[-1.04772794  1.01161301],[-0.24149525 -0.20017251],"[[  0.44784228   1.13066971  -0.07594542   0.11241561]
 [ -0.13198419  14.36181744   0.           0.        ]]"
7,-0.973044,"[ 0.87857754  0.65995221  1.09620661  2.18448616 -0.65167239  0.9616892
  0.57793239  2.28829744  0.63924868  0.47851427  0.        ]",[-0.47602734  1.54528589],-0.131790442451,[-1.25316978  0.76730609],[-0.24149525 -0.20017251],"[[  0.47158761   1.45477461  -0.07594542   0.11241561]
 [  2.49802876  18.03645264   0.           0.        ]]"
8,-0.754643,"[ 0.85598878  0.1713557   1.13784911  2.08733775 -0.65167164  0.96168769
  0.3514804   2.81661602  0.33360918  0.25552756  0.        ]",[-0.75010508  0.91178821],-0.0870853780952,[-0.99865013  0.77937853],[-0.24149525 -0.20017251],"[[  0.50216315   1.85165188  -0.07594542   0.11241561]
 [  0.56600435  21.63924307   0.           0.        ]]"
9,-0.632137,"[  8.69858614e-01  -3.27526405e-01   1.11264022e+00   1.41063173e+00
  -6.51670879e-01   9.61686175e-01   2.33824535e-03   3.28322582e+00
   1.44772065e-01  -1.69095648e-01   0.00000000e+00]",[-0.99301873 -0.38892475],-0.067421286573,[-0.71845293  1.02792954],[-0.24149525 -0.20017251],"[[  0.48359734   2.31636413  -0.07594542   0.11241561]
 [ -2.41277994  24.82132914   0.           0.        ]]"
10,-0.312067,"[ 0.92849213 -0.65239109  0.99107482  0.23577286 -0.65167012  0.96168467
 -0.45275561  2.9852969   0.12585711 -0.66507487  0.        ]",[ 0.14325668  2.04066347],-0.098189781459,[-0.46158361  1.1597724 ],[-0.24149525 -0.20017251],"[[  0.39638802   2.79240879  -0.07594542   0.11241561]
 [ -6.29551557  22.7898628    0.           0.        ]]"
