timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-2.06943,"[ 1.03698598  1.66436689  0.38374538 -0.9253212  -0.45772425  0.85192925
  0.27086045 -0.35330388  1.69522369 -0.98603278  0.        ]",[ 0.26927893  2.36813819],-0.286216445897,[ 0.76275373  2.8522253 ],[-0.26806569 -0.2058444 ],"[[-0.04135207 -0.03540808 -0.05373303  0.09959354]
 [ 0.00349513 -0.00245038  0.          0.        ]]"
1,-2.03067,"[ 1.03760466  1.66511258  0.40060252 -0.8056679  -0.45772387  0.85192826
  0.40381164  0.23616666  1.69770578 -0.91758194  0.        ]",[ 0.54450152  2.23436936],-0.283992871498,[ 0.42327055  2.51902556],[-0.26806569 -0.2058444 ],"[[-0.03061049  0.00426709 -0.05373303  0.09959354]
 [ 1.06712643  3.95677303  0.          0.        ]]"
2,-1.90254,"[ 1.03823721  1.65604571  0.46769262 -0.45044801 -0.4577235   0.85192727
  0.67023054  0.81390475  1.6906886  -0.69060212  0.        ]",[ 0.14805021  2.19565298],-0.27572536494,[-0.18656333  2.15820885],[-0.26806569 -0.2058444 ],"[[ 0.01211678  0.12233609 -0.05373303  0.09959354]
 [ 3.19852039  7.83719716  0.          0.        ]]"
3,-1.70173,"[ 1.03305072  1.60452941  0.57622033  0.1224289  -0.45772313  0.85192628
  0.73536781  1.38029495  1.62971632 -0.32955666  0.        ]",[ 0.12738385  1.7636588 ],-0.259409620571,[-0.77583992  1.86104357],[-0.26806569 -0.2058444 ],"[[  0.08131515   0.31724899  -0.05373303   0.09959354]
 [  3.71963364  11.64141353   0.           0.        ]]"
4,-1.40063,"[ 1.01784956  1.46155223  0.69888109  0.85335521 -0.45772275  0.85192528
  0.78906003  1.9354715   1.46370055  0.08371816  0.        ]",[-2.15887324  2.5743133 ],-0.233298396006,[-1.28649938  1.53932667],[-0.26806569 -0.2058444 ],"[[  0.16001644   0.5874908   -0.05373303   0.09959354]
 [  4.1491856   15.37033843   0.           0.        ]]"
5,-1.30704,"[ 1.00556495  1.17530401  0.76446731  1.60229373 -0.45772238  0.85192429
  0.28425061  2.47987271  1.19602147  0.38487523  0.        ]",[-0.14846217  1.92510639],-0.199243295137,[-1.03097808  1.4343133 ],[-0.26806569 -0.2058444 ],"[[  0.20247992   0.93158572  -0.05373303   0.09959354]
 [  0.11064461  19.02693548   0.           0.        ]]"
6,-1.21934,"[ 1.00674613  0.71920109  0.75877652  2.12331154 -0.457722    0.8519233
  0.21063881  3.01331308  0.86004971  0.48771984  0.        ]",[-0.75663348  0.77646461],-0.157309201766,[-0.90034854  1.08298707],[-0.26806569 -0.2058444 ],"[[  0.19878246   1.34807441  -0.05373303   0.09959354]
 [ -0.47825803  22.60998292   0.           0.        ]]"
7,-0.998971,"[ 1.0180321   0.14379626  0.69774434  2.09962976 -0.45772163  0.85192231
 -0.1622795   3.40445141  0.50509733  0.3510326   0.        ]",[-0.69369437  0.51850007],-0.109420497496,[-0.47938114  1.13343728],[-0.26806569 -0.2058444 ],"[[  0.15928477   1.82663556  -0.05373303   0.09959354]
 [ -3.46165129  25.23731436   0.           0.        ]]"
8,-0.501392,"[ 1.03514205 -0.39950029  0.54785145  1.33392229 -0.45772126  0.85192131
 -0.49676527  3.63570447  0.22573805 -0.02941441  0.        ]",[-0.36256349  1.12072006],-0.0743539727066,[-0.3603287   1.28100526],[-0.26806569 -0.2058444 ],"[[  0.06320517   2.34696908  -0.05373303   0.09959354]
 [ -6.13758018  26.7908044    0.           0.        ]]"
9,-0.263829,"[ 1.03410375 -0.73261203  0.3345637  -0.1473353  -0.45772088  0.85192032
 -0.66088527  4.14617904  0.04648608 -0.59751772  0.        ]",[-0.90910722  1.38252054],-0.0889094177852,[-0.53299552  1.33586204],[-0.26806569 -0.2058444 ],"[[ -0.07271884   2.91719019  -0.05373303   0.09959354]
 [ -7.45056403  30.21987538   0.           0.        ]]"
10,-0.371574,"[  9.85888709e-01  -7.60968846e-01   5.04419863e-02  -9.95151441e-01
  -4.57720509e-01   8.51919328e-01  -1.09252309e+00  -1.29793339e-01
   7.37543455e-04  -9.09995708e-01   0.00000000e+00]",[ 0.72495918  2.56459908],-0.113043099693,[ 0.59997165  1.50417376],[-0.26806569 -0.2058444 ],"[[ -0.25637789   3.20017604  -0.05373303   0.09959354]
 [-10.90372732   1.49893276   0.           0.        ]]"
11,-0.466471,"[ 0.88308742 -0.76286389 -0.22518871 -0.87147055 -0.45772014  0.85191834
 -0.70678362 -0.88777537  0.01160123 -0.83293546  0.        ]",[ 0.45524115  1.89979413],-0.106753603273,[ 0.86977577  1.85446692],[-0.26806569 -0.2058444 ],"[[-0.44349096  3.15914032 -0.05373303  0.09959354]
 [-7.81777415 -3.59230083  0.          0.        ]]"
12,-0.503039,"[ 0.77570365 -0.76153748 -0.41222798 -0.6680246  -0.45771976  0.85191734
 -0.46213145 -0.77698738  0.04777955 -0.75279705  0.        ]",[ 1.09415053  1.06353084],-0.101903606892,[ 0.8895576   1.80913246],[-0.26806569 -0.2058444 ],"[[-0.58020897  3.09167125 -0.05373303  0.09959354]
 [-5.86053317 -2.84816395  0.          0.        ]]"
13,-0.725302,"[ 0.70471499 -0.75768418 -0.50986411 -0.53528686 -0.45771939  0.85191635
  0.04728449 -0.59276431  0.0788116  -0.71091209  0.        ]",[ 1.29366112 -0.47822553],-0.100420733389,[ 0.58789504  1.69902313],[-0.26806569 -0.2058444 ],"[[-0.65652997  3.04754755 -0.05373303  0.09959354]
 [-1.78515195 -1.61077553  0.          0.        ]]"
14,-0.505375,"[ 0.7089883  -0.75031861 -0.50441151 -0.38288733 -0.45771901  0.85191536
  0.54659704 -0.86990535  0.10824367 -0.66945034  0.        ]",[ 0.27517837  0.862563  ],-0.0991608577345,[ 0.35821858  1.86439574],[-0.26806569 -0.2058444 ],"[[-0.65215433  2.99665491 -0.05373303  0.09959354]
 [ 2.20940193 -3.47228641  0.          0.        ]]"
15,-0.368399,"[ 0.76031424 -0.74355716 -0.43477091 -0.2802297  -0.45771864  0.85191436
  0.67733414 -0.3511802   0.12071448 -0.63974247  0.        ]",[ 0.58755906  1.19418434],-0.0977699734985,[ 0.05882654  1.51855326],[-0.26806569 -0.2058444 ],"[[-0.59747228  2.96216707 -0.05373303  0.09959354]
 [ 3.25531651  0.01189001  0.          0.        ]]"
16,-0.357031,"[ 0.83437006 -0.75125929 -0.31751653 -0.39923856 -0.45771827  0.85191337
  0.96008089  0.09224505  0.08565726 -0.67243603  0.        ]",[-1.17024113  1.36301211],-0.0977585995188,[-0.28617868  1.38960576],[-0.26806569 -0.2058444 ],"[[-0.50967012  3.00213119 -0.05373303  0.09959354]
 [ 5.51732669  2.99029179  0.          0.        ]]"
17,-0.326833,"[ 0.88537797 -0.75473871 -0.22043749 -0.46628437 -0.45771789  0.85191238
  0.4515066  -0.3471755   0.06548839 -0.69586767  0.        ]",[ 0.02380479  1.90278352],-0.0982769449974,[ 0.09313297  1.47079051],[-0.26806569 -0.2058444 ],"[[-0.44014585  3.02454324 -0.05373303  0.09959354]
 [ 1.44868841  0.03878947  0.          0.        ]]"
18,-0.284485,"[ 0.90499808 -0.75398973 -0.17805169 -0.45082031 -0.45771752  0.85191139
  0.45970023 -0.4089846   0.06459999 -0.69082492  0.        ]",[ 0.89082024  2.79406538],-0.0978004007911,[ 0.07282187  1.47407806],[-0.26806569 -0.2058444 ],"[[-0.41051445  3.01937973 -0.05373303  0.09959354]
 [ 1.51424114 -0.37637195  0.          0.        ]]"
19,-0.371663,"[ 0.94369261 -0.75294884 -0.0826494  -0.43035948 -0.45771715  0.85191039
  0.89682506 -0.3949923   0.05938172 -0.68606749  0.        ]",[ 0.96632437  1.56211273],-0.0970556766685,[-0.26929474  1.41231167],[-0.26806569 -0.2058444 ],"[[-0.34514265  3.01254267 -0.05373303  0.09959354]
 [ 5.01128516 -0.28239062  0.          0.        ]]"
20,-0.451899,"[ 1.00390027 -0.75225939  0.12510259 -0.41739502 -0.45771677  0.8519094
  1.36266231 -0.37631939  0.04364388 -0.68830318  0.        ]",[-0.99258709  1.28273143],-0.0962021493645,[-0.90484262  1.13444853],[-0.26806569 -0.2058444 ],"[[-0.20752518  3.00820747 -0.05373303  0.09959354]
 [ 8.73804267 -0.15697052  0.          0.        ]]"
21,-0.471951,"[ 1.03394921 -0.75188956  0.33267203 -0.41062    -0.4577164   0.85190841
  0.84980191 -0.36446518  0.02791491 -0.69528854  0.        ]",[-0.26158588  1.31562586],-0.0957885270091,[-0.56395733  1.2577951 ],[-0.26806569 -0.2058444 ],"[[-0.07393025  3.00594102 -0.05373303  0.09959354]
 [ 4.63512261 -0.07735024  0.          0.        ]]"
22,-0.588015,"[ 1.03828693 -0.75171044  0.46038173 -0.40738668 -0.45771602  0.85190742
  0.70887123 -0.35826361  0.01857053 -0.70122378  0.        ]",[-0.10680731  0.87497917],-0.0957175164985,[-0.60156941  1.21960342],[-0.26806569 -0.2058444 ],"[[ 0.00746011  3.00485918 -0.05373303  0.09959354]
 [ 3.50767087 -0.03569743  0.          0.        ]]"
23,-0.542133,"[ 1.03409397 -0.75160643  0.56269312 -0.40552702 -0.45771565  0.85190642
  0.64733123 -0.35666654  0.01129358 -0.70698751  0.        ]",[-0.97451742  1.27301266],-0.095773392112,[-0.66085136  1.1828928 ],[-0.26806569 -0.2058444 ],"[[ 0.07267392  3.00423693 -0.05373303  0.09959354]
 [ 3.01535073 -0.02497212  0.          0.        ]]"
24,-0.841226,"[ 1.03129334 -0.75156469  0.59554958 -0.40479142 -0.45771528  0.85190543
  0.15757489 -0.35360275  0.00900524 -0.70891096  0.        ]",[-0.04907143 -0.15519157],-0.0958031614654,[-0.42738342  1.21208513],[-0.26806569 -0.2058444 ],"[[ 0.09366948  3.00399084 -0.05373303  0.09959354]
 [-0.90273833 -0.00439517  0.          0.        ]]"
25,-0.743567,"[ 1.0339536  -0.75049914  0.56452525 -0.3861176  -0.4577149   0.85190444
  0.13551961 -0.44507728  0.01153045 -0.69971943  0.        ]",[ 0.07809743  0.28186053],-0.0951638439169,[-0.36492795  1.24262965],[-0.26806569 -0.2058444 ],"[[ 0.07384439  2.9977383  -0.05373303  0.09959354]
 [-1.07918145 -0.61881098  0.          0.        ]]"
26,-0.594146,"[ 1.03584781 -0.75031398  0.53589954 -0.38296679 -0.45771453  0.85190345
  0.176847   -0.27709205  0.01373379 -0.69664601  0.        ]",[-0.6669253   0.88915892],-0.0950332216561,[-0.40592086  1.2170645 ],[-0.26806569 -0.2058444 ],"[[ 0.05557802  2.99668285 -0.05373303  0.09959354]
 [-0.74855849  0.50950531  0.          0.        ]]"
27,-0.711712,"[ 1.03816113 -0.75277966  0.47106059 -0.42725225 -0.45771416  0.85190245
 -0.15136811 -0.30953739  0.01703625 -0.71043678  0.        ]",[ 1.36892235  0.27457271],-0.0964130786399,[-0.16313584  1.27824581],[-0.26806569 -0.2058444 ],"[[ 0.01426222  3.01150466 -0.05373303  0.09959354]
 [-3.37430129  0.29157607  0.          0.        ]]"
28,-0.568386,"[ 1.03819083 -0.75268059  0.42851719 -0.42539014 -0.45771378  0.85190146
  0.35188661 -0.38126956  0.02013466 -0.70643518  0.        ]",[ 0.09582343  0.95290356],-0.0962581046,[-0.37801644  1.26485705],[-0.26806569 -0.2058444 ],"[[-0.01282902  3.01088215 -0.05373303  0.09959354]
 [ 0.65176826 -0.19023354  0.          0.        ]]"
29,-0.68034,"[ 1.03830934 -0.75215601  0.45476176 -0.41561429 -0.45771341  0.85190047
  0.39769756 -0.37228035  0.01867426 -0.7040163   0.        ]",[ 0.09011115  0.45904416],-0.0959628014098,[-0.42815629  1.24897528],[-0.26806569 -0.2058444 ],"[[ 0.00388349  3.00761275 -0.05373303  0.09959354]
 [ 1.01826086 -0.12985714  0.          0.        ]]"
30,-0.361557,"[ 1.03770761 -0.75174871  0.49204155 -0.40819068 -0.45771303  0.85189948
  0.43977434 -0.3687355   0.01625002 -0.7034851   0.        ]",[-0.92143879  2.48414185],-0.0957706623693,[-0.48476616  1.23008823],[-0.26806569 -0.2058444 ],"[[ 0.02762611  3.00512908 -0.05373303  0.09959354]
 [ 1.35487997 -0.10604917  0.          0.        ]]"
31,-0.505349,"[ 1.03806285 -0.75156935  0.47669365 -0.40497245 -0.45771266  0.85189848
 -0.0196057  -0.35605301  0.01746714 -0.70126531  0.        ]",[ 0.17911803  1.34799933],-0.0956545758354,[-0.23028442  1.27004611],[-0.26806569 -0.2058444 ],"[[ 0.01785063  3.00405218 -0.05373303  0.09959354]
 [-2.32018125 -0.02086592  0.          0.        ]]"
32,-0.426749,"[ 1.037964   -0.75154075  0.41572223 -0.40447332 -0.45771229  0.85189749
  0.07478282 -0.35309509  0.02198333 -0.69750571  0.        ]",[ 0.91874176  1.85773658],-0.0956098787019,[-0.22833076  1.28498554],[-0.26806569 -0.2058444 ],"[[ -2.09767047e-02   3.00388524e+00  -5.37330335e-02   9.95935407e-02]
 [ -1.56506889e+00  -1.00011687e-03   0.00000000e+00   0.00000000e+00]]"
33,-0.457968,"[ 1.03812358 -0.75154378  0.42436771 -0.40454161 -0.45771191  0.8518965
  0.53334883 -0.35263453  0.02133665 -0.69803194  0.        ]",[-1.62892793  1.61309817],-0.0956150111351,[-0.47849122  1.24604321],[-0.26806569 -0.2058444 ],"[[ -1.54703522e-02   3.00390820e+00  -5.37330335e-02   9.95935407e-02]
 [  2.10347869e+00   2.09152436e-03   0.00000000e+00   0.00000000e+00]]"
34,-0.508484,"[ 1.03816698 -0.75154956  0.42739313 -0.40465914 -0.45771154  0.85189551
  0.03323435 -0.35269711  0.02110271 -0.69825484  0.        ]",[ 0.67187805  1.26098356],-0.0956197025728,[-0.21656676  1.28375113],[-0.26806569 -0.2058444 ],"[[ -1.35434186e-02   3.00394764e+00  -5.37330335e-02   9.95935407e-02]
 [ -1.89745229e+00   1.66938642e-03   0.00000000e+00   0.00000000e+00]]"
35,-0.74556,"[ 1.037834   -0.75155309  0.41030683 -0.40473641 -0.45771117  0.85189451
  0.37044832 -0.35280374  0.02237566 -0.69730382  0.        ]",[ 0.74983085  0.05493853],-0.0956170219756,[-0.37994522  1.26413429],[-0.26806569 -0.2058444 ],"[[ -2.44253376e-02   3.00397361e+00  -5.37330335e-02   9.95935407e-02]
 [  8.00270256e-01   9.51391721e-04   0.00000000e+00   0.00000000e+00]]"
36,-0.391865,"[ 1.03795035 -0.75138708  0.48196347 -0.40178294 -0.45771079  0.85189352
  0.73956556 -0.36318518  0.01718346 -0.70046519  0.        ]",[ 0.88190881  2.21320084],-0.0955692881995,[-0.6359514  1.2096144],[-0.26806569 -0.2058444 ],"[[ 0.02120798  3.00298516 -0.05373303  0.09959354]
 [ 3.75322198 -0.06877974  0.          0.        ]]"
37,-0.646623,"[ 1.02465095 -0.75134681  0.65311279 -0.40108016 -0.45771042  0.85189253
  1.16674215 -0.35019353  0.00505904 -0.71149136  0.        ]",[-1.18161936  0.91696914],-0.0957946105742,[-1.15188885  0.97037148],[-0.26806569 -0.2058444 ],"[[ 0.13056067  3.00275002 -0.05373303  0.09959354]
 [ 7.17065733  0.01847974  0.          0.        ]]"
38,-0.576167,"[ 0.995007   -0.75140955  0.81099689 -0.40221095 -0.45771004  0.85189154
  0.65408746 -0.35043871 -0.00538371 -0.7241915   0.        ]",[-0.8755559   1.34587071],-0.0962975494206,[-0.88172555  1.08691192],[-0.26806569 -0.2058444 ],"[[ 0.23282472  3.00312864 -0.05373303  0.09959354]
 [ 3.06941452  0.01683115  0.          0.        ]]"
39,-0.647292,"[ 0.9848527  -0.75146803  0.85059411 -0.40326884 -0.45770967  0.85189054
  0.2131704  -0.35056572 -0.00784888 -0.72792269  0.        ]",[-0.24525842  1.02571822],-0.0964850228143,[-0.68641281  1.11226213],[-0.26806569 -0.2058444 ],"[[ 0.25882203  3.00348284 -0.05373303  0.09959354]
 [-0.4579282   0.01597631  0.          0.        ]]"
40,-0.659048,"[ 0.99230287 -0.75150966  0.82196737 -0.40402753 -0.4577093   0.85188955
  0.09292252 -0.35153161 -0.00602778 -0.72579487  0.        ]",[ 0.06900136  0.9478104 ],-0.0964012304177,[-0.59788179  1.13497937],[-0.26806569 -0.2058444 ],"[[ 0.24001157  3.00373688 -0.05373303  0.09959354]
 [-1.41991221  0.00948694  0.          0.        ]]"
41,-0.437523,"[ 1.0014792  -0.75152284  0.78314313 -0.40427752 -0.45770892  0.85188856
  0.13058555 -0.35279508 -0.00354905 -0.72270376  0.        ]",[-0.33680349  2.38896352],-0.0962717294668,[-0.58125871  1.14640915],[-0.26806569 -0.2058444 ],"[[  2.14636417e-01   3.00382066e+00  -5.37330335e-02   9.95935407e-02]
 [ -1.11860700e+00   9.98750431e-04   0.00000000e+00   0.00000000e+00]]"
42,-0.445219,"[  1.01263044e+00  -7.51531160e-01   7.28426928e-01  -4.04440575e-01
  -4.57708549e-01   8.51887567e-01  -3.33341560e-02  -3.52456087e-01
   1.03106992e-05  -7.18439997e-01   0.00000000e+00]",[-1.60467642  2.04862865],-0.0961041329054,[-0.44730765  1.1823293 ],[-0.26806569 -0.2058444 ],"[[ 0.179107    3.00387534 -0.05373303  0.09959354]
 [-2.42996501  0.00327388  0.          0.        ]]"
