timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.19799,"[ 1.07893305  1.92191757  0.30503496 -0.71817223  0.293816   -1.25978833
  0.37378132 -0.35058545  0.97590006  1.40276712  0.        ]",[-2.42078189 -0.71114005],-0.239248808986,[-2.47005272 -0.16719207],[-0.15725701 -0.12316282],"[[ 0.0879743  -0.01005653  0.03237088 -0.14372094]
 [-0.00259395 -0.00091173  0.          0.        ]]"
1,-0.860734,"[ 1.08282177  1.92101326  0.24550748 -0.79827195  0.29381548 -1.25978302
  0.00812077 -0.74893437  0.98011432  1.30322425  0.        ]",[-4.21891607  0.04115723],-0.232166227611,[-2.12829447 -0.05803585],[-0.15725701 -0.12316282],"[[ 0.04824341 -0.0383112   0.03237088 -0.14372094]
 [-3.9573318  -2.81518054  0.          0.        ]]"
2,-1.02657,"[ 1.08098639  1.91639902  0.06832433 -0.95132943  0.29381496 -1.2597777
 -0.35041714 -0.71776203  0.96908222  1.03621301  0.        ]",[-1.57409541  0.87362635],-0.212397287484,[-1.60074508  0.14189032],[-0.15725701 -0.12316282],"[[-0.06980935 -0.09240532  0.03237088 -0.14372094]
 [-7.83503666 -2.59496689  0.          0.        ]]"
3,-0.309231,"[ 1.03436199  1.91420278 -0.21977063 -0.99833654  0.29381444 -1.25977238
 -0.70198043 -0.22063575  0.90294207  0.67408491  0.        ]",[-2.51467567 -0.56582037],-0.183662827607,[-0.7843082   0.43495733],[-0.15725701 -0.12316282],"[[ -0.26465956  -0.10906672   0.03237088  -0.14372094]
 [-11.63731507   0.91712277   0.           0.        ]]"
4,0.146525,"[ 0.88348054  1.91356633 -0.59233106 -1.01046153  0.29381392 -1.25976706
 -1.04638208 -0.54011339  0.7254419   0.22943374  0.        ]",[-1.74585915  1.30310067],-0.14379716766,[ 0.36369422  0.9084692 ],[-0.15725701 -0.12316282],"[[ -0.53477821  -0.11336999   0.03237088  -0.14372094]
 [-15.3621553   -1.33992395   0.           0.        ]]"
5,-0.0538583,"[ 0.56356283  1.91538475 -0.98317743 -0.97320636  0.2938134  -1.25976174
 -1.38419023  0.02433127  0.38347204 -0.21389978  0.        ]",[ 2.70202791 -0.44131307],-0.096017556506,[ 1.35720909  1.19173813],[-0.15725701 -0.12316282],"[[ -0.87867875  -0.10015888   0.03237088  -0.14372094]
 [-19.01571806   2.64774803   0.           0.        ]]"
6,0.221599,"[ 0.14559126  1.9191224  -1.23496364 -0.87462762  0.29381288 -1.25975642
 -0.98357684 -0.23065439 -0.03193973 -0.48294213  0.        ]",[ 1.0098936   1.91760467],-0.0649668568542,[ 1.5365535   1.27422941],[-0.15725701 -0.12316282],"[[ -1.21552156  -0.065278     0.03237088  -0.14372094]
 [-14.68299763   0.84633312   0.           0.        ]]"
7,-0.181957,"[-0.20545148  1.92183033 -1.3206     -0.71461174  0.29381236 -1.2597511
 -0.59109598  0.32721611 -0.35154839 -0.56825032  0.        ]",[ 2.73750582 -0.01799292],-0.0662423919917,[ 1.38142419  1.13619506],[-0.15725701 -0.12316282],"[[ -1.46659237e+00  -8.80775569e-03   3.23708837e-02  -1.43720942e-01]
 [ -1.04382131e+01   4.78755158e+00   0.00000000e+00   0.00000000e+00]]"
8,0.23176,"[-0.44555076  1.91713652 -1.32578018 -0.44813169  0.29381184 -1.25974578
 -0.20623323  0.30348488 -0.52544923 -0.57536562  0.        ]",[-0.66853759  1.60122721],-0.075313289153,[ 1.12951016  1.01459563],[-0.15725701 -0.12316282],"[[-1.63359404  0.08526115  0.03237088 -0.14372094]
 [-6.27581486  4.61990048  0.          0.        ]]"
9,-0.276939,"[-0.66041069  1.89146244 -1.2945983  -0.08049855  0.29381132 -1.25974046
 -0.43942672  0.85114093 -0.64576137 -0.55752495  0.        ]",[ 1.33447574 -0.11280059],-0.0832640881677,[ 1.24132705  0.91796899],[-0.15725701 -0.12316282],"[[-1.78441486  0.21647882  0.03237088 -0.14372094]
 [-8.79787526  8.48895776  0.          0.        ]]"
