timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.71718,"[ 1.00333799  1.43165308  0.66225673 -0.94206782  0.97889763 -0.50758392
  0.24852476 -0.33992555  0.46751657  1.10415076  0.        ]",[-3.77007534 -0.442939  ],-0.118295670661,[-2.68628621  0.52540207],[-0.35249275 -0.26094988],"[[ 0.05027503 -0.01170377  0.11171386 -0.05687342]
 [ 0.00195643  0.003867    0.          0.        ]]"
1,-1.87648,"[ 1.0052651   1.43123707  0.59555816 -0.99534073  0.97889686 -0.50758367
 -0.3343549  -0.6136271   0.46902309  0.98547817  0.        ]",[-0.95196623  1.18278079],-0.113047870745,[-1.65090525  1.46233737],[-0.35249275 -0.26094988],"[[ 0.0106301  -0.02920876  0.11171386 -0.05687342]
 [-3.95328207 -1.74853081  0.          0.        ]]"
2,-1.3265,"[ 0.9964822   1.43139314  0.40049057 -0.97976321  0.9788961  -0.50758341
 -0.87803092  0.01044037  0.45710143  0.71024348  0.        ]",[-1.25584004  0.36055593],-0.102004758501,[-0.69824284  1.24004543],[-0.35249275 -0.26094988],"[[-0.10545061 -0.02408977  0.11171386 -0.05687342]
 [-7.64249894  2.24710917  0.          0.        ]]"
3,-1.0181,"[ 0.93566714  1.43102879  0.08588489 -0.8006968   0.97889533 -0.50758316
 -1.43880587  0.2267029   0.4026685   0.32860017  0.        ]",[ 0.3880384   1.80404027],-0.0901812309654,[ 0.66689104  1.2941277 ],[-0.35249275 -0.26094988],"[[ -0.2964798    0.03474503   0.11171386  -0.05687342]
 [-11.44775116   3.63174669   0.           0.        ]]"
4,-0.925289,"[ 0.80382427  1.41935205 -0.2408073  -0.46244821  0.97889457 -0.5075829
 -1.17944536  0.8337968   0.30732466 -0.01715331  0.        ]",[ 1.46137986  0.47448345],-0.0843281955369,[ 1.07412457  0.91157877],[-0.35249275 -0.26094988],"[[-0.50777691  0.1463792   0.11171386 -0.05687342]
 [-9.68782019  7.51871262  0.          0.        ]]"
5,-0.862664,"[ 0.66998906  1.37511967 -0.45428683  0.03402389  0.9788938  -0.50758265
 -0.56832984  1.10372884  0.24340798 -0.14548284  0.        ]",[ 0.43939629  1.75491265],-0.082158600087,[ 0.71734416  0.68274498],[-0.35249275 -0.26094988],"[[-0.6599271   0.31409356  0.11171386 -0.05687342]
 [-5.54098455  9.24697797  0.          0.        ]]"
6,-0.915475,"[ 0.57437156  1.26892074 -0.57245753  0.65054326  0.97889304 -0.50758239
 -0.29620918  1.69345781  0.22688934 -0.06707895  0.        ]",[-0.12021148  0.32780424],-0.0771380405257,[ 0.3030687  -0.04806799],[-0.35249275 -0.26094988],"[[ -0.75222067   0.53691685   0.11171386  -0.05687342]
 [ -3.69446068  13.02277673   0.           0.        ]]"
7,-1.1353,"[ 0.48587028  1.07430504 -0.66465176  1.29370125  0.97889227 -0.50758214
 -0.35554718  1.85592683  0.20204007  0.11329591  0.        ]",[ 1.54946803  0.09460915],-0.0685346481313,[ 0.39388555 -0.63320482],[-0.35249275 -0.26094988],"[[ -0.83014998   0.80780953   0.11171386  -0.05687342]
 [ -4.09711053  14.06301811   0.           0.        ]]"
8,-1.14599,"[ 0.43612288  0.80979389 -0.71062682  1.79249815  0.97889151 -0.50758188
  0.2395475   1.87075753  0.15523543  0.38625944  0.        ]",[-0.98319696 -1.699607  ],-0.0601781063816,[-0.84769249 -1.66130221],[-0.35249275 -0.26094988],"[[ -0.87157803   1.09002235   0.11171386  -0.05687342]
 [ -0.05898843  14.15799444   0.           0.        ]]"
9,-1.2126,"[ 0.38618044  0.54990531 -0.75311193  2.05021997  0.97889074 -0.50758163
 -0.33340915  1.20868792  0.07296878  0.5992757   0.        ]",[-0.40097542 -2.32909116],-0.0548641698841,[ 0.15431248 -1.59262145],[-0.35249275 -0.26094988],"[[-0.91176411  1.33065191  0.11171386 -0.05687342]
 [-3.94688782  9.91904239  0.          0.        ]]"
