timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.261227458359,[-0.04728412 -0.17701328],[-1.07309532 -2.38149357],-1.44466,"[ 1.13563518  2.10962769  0.08792219  0.92384287 -0.36150291  0.65036254
 -0.39881284  0.36212308  1.6591614  -0.49335449  0.        ]","[[  1.21127346e-02   7.22927905e-03  -4.12559350e-02   7.49227056e-02]
 [  2.22174099e-05  -2.89969466e-03   0.00000000e+00   0.00000000e+00]]",[-2.55096886 -1.92642188]
1,-0.264790579091,[-0.04728412 -0.17701328],[-0.9726727  -2.17176557],-1.92805,"[ 1.13520667  2.10891243  0.02852104  0.81053491 -0.36150244  0.65036148
 -0.52582384 -0.20305622  1.65761325 -0.59399374  0.        ]","[[-0.02756188 -0.03254053 -0.04125593  0.07492271]
 [-3.95432387 -3.96089563  0.          0.        ]]",[ 0.18577608 -1.13156752]
2,-0.27149822396,[-0.04728412 -0.17701328],[-0.78772938 -1.95250416],-1.74775,"[ 1.12900377  2.09382697 -0.07742798  0.47544181 -0.36150197  0.65036042
 -0.49965877 -0.75730904  1.63065547 -0.81276182  0.        ]","[[-0.09847515 -0.15070263 -0.04125593  0.07492271]
 [-3.13973166 -7.84237619  0.          0.        ]]",[-0.78388805 -1.66568493]
3,-0.278036564543,[-0.04728412 -0.17701328],[-0.57880688 -1.71275759],-1.96375,"[ 1.11027955  2.02709295 -0.21557037 -0.06234053 -0.3615015   0.65035935
 -0.59722635 -1.30037303  1.53114662 -1.11722455  0.        ]","[[ -0.19174678  -0.34570831  -0.04125593   0.07492271]
 [ -6.1773949  -11.64551732   0.           0.        ]]",[ 0.33283931 -1.25041217]
4,-0.279814816635,[-0.04728412 -0.17701328],[-0.29686955 -1.47939539],-1.91073,"[ 1.07335772  1.85318379 -0.37392677 -0.74320173 -0.36150103  0.65035829
 -0.55098549 -1.83291523  1.30756339 -1.44675332  0.        ]","[[ -0.30084954  -0.61603799  -0.04125593   0.07492271]
 [ -4.73777537 -15.37501273   0.           0.        ]]",[-0.98825723  0.28153066]
5,-0.273536685747,[-0.04728412 -0.17701328],[-0.03540939 -1.30124998],-1.90826,"[ 1.00704237  1.57158236 -0.55973224 -1.34517594 -0.36150056  0.65035722
 -0.67361302 -1.63006549  0.96104771 -1.70247347  0.        ]","[[ -0.43390957  -0.90928563  -0.04125593   0.07492271]
 [ -8.55564646 -13.95448565   0.           0.        ]]",[ 1.50067695 -1.25891967]
6,-0.256853780568,[-0.04728412 -0.17701328],[ 0.20406148 -0.96102691],-1.76284,"[ 0.92093678  1.18700757 -0.73018749 -1.7778787  -0.36150009  0.65035616
 -0.54110799 -2.15614639  0.55562503 -1.79454013  0.        ]","[[ -0.56363151  -1.22534127  -0.04125593   0.07492271]
 [ -4.43031578 -17.63878288   0.           0.        ]]",[ 1.51171804 -0.87541332]
7,-0.227048184687,[-0.04728412 -0.17701328],[ 0.47750723 -0.4769673 ],-1.37956,"[ 0.88395902  0.66079821 -0.79004076 -1.94408765 -0.36149962  0.6503551
 -0.41122604 -2.60133303  0.2195989  -1.66894465  0.        ]","[[ -0.61166705  -1.60939993  -0.04125593   0.07492271]
 [ -0.38664668 -20.75664695   0.           0.        ]]",[-0.54265633 -0.69748386]
8,-0.184194914832,[-0.04728412 -0.17701328],[ 0.74404597  0.01975858],-0.918767,"[ 0.86017283  0.0737863  -0.82549206 -1.6277174  -0.36149915  0.65035403
 -0.48003167 -2.93694067 -0.03209013 -1.37501415  0.        ]","[[ -0.64089117  -2.04811639  -0.04125593   0.07492271]
 [ -2.52882927 -23.10719513   0.           0.        ]]",[ 0.95295738 -1.19796728]
9,-0.129885544975,[-0.04728412 -0.17701328],[ 0.91298628  0.2766391 ],-0.422232,"[ 0.84992085 -0.43967217 -0.8401208  -0.696705   -0.36149868  0.65035297
 -0.35731597 -3.43697574 -0.11813098 -0.95185212  0.        ]","[[ -0.65313707  -2.54539971  -0.04125593   0.07492271]
 [  1.29172489 -26.60941591   0.           0.        ]]",[-0.46162413  0.76254526]
