timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0926328100378,[-0.15464188 -0.33708557],[ 2.082901   -1.61895812],-0.957772,"[ 1.19988775  2.3646634   0.0274092   1.09551887  1.69251401  0.58219865
 -0.29016577  0.38750617 -0.0241993  -0.64296963  0.        ]","[[-0.09153793 -0.05476942  0.19469667  0.06643524]
 [ 0.00228166 -0.00074842  0.          0.        ]]",[ 2.00673074 -1.53410631]
1,-0.0887605291111,[-0.15464188 -0.33708557],[ 2.32317543 -1.3016206 ],-1.03372,"[ 1.20390012  2.36004994  0.08559166  0.98085269  1.69250771  0.5821979
 -0.20756929 -0.20337256 -0.02203355 -0.60885153  0.        ]","[[-0.05178678 -0.09452751  0.19469667  0.06643524]
 [ 3.95965318 -3.96185195  0.          0.        ]]",[ 2.8751006  -2.22417828]
2,-0.0771192438344,[-0.15464188 -0.33708557],[ 2.48857045 -1.03129613],-0.961902,"[ 1.2026866   2.33200106  0.25882113  0.64322584  1.69250142  0.58219715
 -0.12660652 -0.78254351 -0.02269526 -0.50728457  0.        ]","[[ 0.06632636 -0.21272031  0.19469667  0.06643524]
 [ 7.83875054 -7.84447275  0.          0.        ]]",[ 3.27129452 -0.8137653 ]
3,-0.0569082473766,[-0.15464188 -0.33708557],[ 2.55060387 -0.82155156],-0.803353,"[ 1.15791454  2.24427649  0.5406022   0.12648288  1.69249513  0.5821964
 -0.04724881 -1.24022207 -0.0459938  -0.3351575   0.        ]","[[  0.26124959  -0.40039421   0.19469667   0.06643524]
 [ 11.64094556 -10.91265085   0.           0.        ]]",[ 1.97716151 -1.38860658]
4,-0.0294508524408,[-0.15464188 -0.33708557],[ 2.66411304 -0.43082064],-0.608426,"[ 1.01118335  2.04480997  0.90529986 -0.51081458  1.69248884  0.58219565
  0.03055177 -1.79877897 -0.12360202 -0.10765372  0.        ]","[[  0.53146773  -0.65621762   0.19469667   0.06643524]
 [ 15.36853556 -14.65712192   0.           0.        ]]",[ 0.88704228 -0.3831756 ]
5,-0.0207424506018,[-0.15464188 -0.33708557],[ 2.78240871  0.08932301],-0.458004,"[ 0.70361093  1.70334883  1.28418765 -1.11827065  1.69248254  0.5821949
  0.09748211 -1.98182421 -0.28654491  0.14675106  0.        ]","[[  0.87101159  -0.9616738    0.19469667   0.06643524]
 [ 18.57530973 -15.88427577   0.           0.        ]]",[ 2.69129019  1.58644593]
6,-0.0654681418968,[-0.15464188 -0.33708557],[ 2.45221734 -0.19846952],-0.410009,"[ 0.2014602   1.32488726  1.56684888 -1.47830455  1.69247625  0.58219415
  0.1724027  -1.34416258 -0.55487894  0.43816419  0.        ]","[[  1.27853171  -1.23647136   0.19469667   0.06643524]
 [ 22.16491349 -11.60955921   0.           0.        ]]",[ 1.80142621 -0.89149191]
7,-0.122308760429,[-0.15464188 -0.33708557],[ 2.99502277  0.76873493],-0.315142,"[-0.46642609  0.9229586   1.60366501 -1.63154956  1.69246996  0.5821934
  0.24589849 -1.8361792  -0.94180469  0.65926407  0.        ]","[[  1.75715899  -1.50175849   0.19469667   0.06643524]
 [ 25.68625261 -14.90798285   0.           0.        ]]",[ 4.41170064  2.01058402]
8,-0.180038627678,[-0.15464188 -0.33708557],[ 3.12696886  0.66738474],-0.431638,"[-1.15079002  0.52853138  1.25048427 -1.58832926  1.69246366  0.58219265
  0.31792702 -1.20109766 -1.40679973  0.70643722  0.        ]","[[  2.30550868  -1.75720349   0.19469667   0.06643524]
 [ 29.13729342 -10.65054423   0.           0.        ]]",[ 3.23047851 -1.59864752]
9,-0.22914249324,[-0.15464188 -0.33708557],[ 3.37218404  1.40932214],-0.611855,"[-1.58200992  0.15957497  0.48091606 -1.36663372  1.69245737  0.5821919
  0.38856454 -1.75975451 -1.84324751  0.51157888  0.        ]","[[  2.92220982  -2.00779211   0.19469667   0.06643524]
 [ 32.52168974 -14.39571427   0.           0.        ]]",[ 3.67086911  2.47100235]
10,-0.26034886668,[-0.15464188 -0.33708557],[ 3.36731339  1.30067813],-0.734908,"[-1.46644435 -0.16201009 -0.49565764 -0.99094799  1.69245108  0.58219115
  0.45779713 -1.12598377 -2.11089136  0.11297932  0.        ]","[[  3.60592545  -2.25307869   0.19469667   0.06643524]
 [ 35.83877564 -10.14705015   0.           0.        ]]",[ 4.03975891  1.98408886]
11,-0.275538981943,[-0.15464188 -0.33708557],[ 3.37701893  1.24423718],-0.839777,"[-0.69813161 -0.34248954 -1.21342354 -0.66922027  1.69244479  0.5821904
  0.52564986 -0.50472978 -2.18043605 -0.34994582  0.        ]","[[  4.35532005  -2.41423349   0.19469667   0.06643524]
 [ 39.0897527   -5.98228252   0.           0.        ]]",[ 3.91476548  0.78278116]
12,-0.270121827388,[-0.15464188 -0.33708557],[ 3.30531478  1.0718174 ],-0.980531,"[ 0.41712778 -0.42800298 -1.15558555 -0.47350379  1.69243849  0.58218965
  0.59214761 -0.02404561 -2.0206102  -0.76659827  0.        ]","[[  5.1690828   -2.50154803   0.19469667   0.06643524]
 [ 42.27581356  -2.75986731   0.           0.        ]]",[ 3.21091235 -0.04127931]
13,-0.237886738344,[-0.15464188 -0.33708557],[ 3.2704792   1.03487182],-1.1128,"[ 1.16626874 -0.47810343 -0.18337495 -0.3403712   1.6924322   0.5821889
  0.65732361 -0.03956026 -1.65883593 -0.95026999  0.        ]","[[  6.04593041  -2.55778945   0.19469667   0.06643524]
 [ 45.39855239  -2.8638747    0.           0.        ]]",[ 2.8494189   0.53813568]
14,-0.186294805844,[-0.15464188 -0.33708557],[ 3.15399456  0.7808975 ],-1.12964,"[ 0.87272866 -0.50745093  1.10855564 -0.25425988  1.69242591  0.58218815
  0.72120605  0.28751085 -1.29360451 -0.76936423  0.        ]","[[  6.98461183  -2.59306833   0.19469667   0.06643524]
 [ 48.45931959  -0.67125431   0.           0.        ]]",[ 2.02609937 -0.08048313]
15,-0.150100594271,[-0.15464188 -0.33708557],[ 3.27607799  0.63545847],-0.766106,"[-0.38778916 -0.5205612   1.61670471 -0.21349973  1.69241962  0.5821874
  0.78381945  0.24279307 -1.1948979  -0.31946433  0.        ]","[[  7.98389777  -2.60950205   0.19469667   0.06643524]
 [ 51.45929111  -0.97103133   0.           0.        ]]",[ 3.71337409  0.48619929]
16,-0.179167299478,[-0.15464188 -0.33708557],[ 3.44812536  0.47649869],-0.80518,"[-1.51403037 -0.52044353  0.70886257 -0.21387017  1.69241333  0.58218665
  0.8451902   0.53375472 -1.48945228  0.036542    0.        ]","[[  9.04258676  -2.60935333   0.19469667   0.06643524]
 [ 54.39973309   0.97951749   0.           0.        ]]",[ 3.80116728 -0.42304228]
17,-0.237971309685,[-0.15464188 -0.33708557],[ 3.51381683  0.82518017],-0.970329,"[-1.25185528 -0.51834639 -0.8222613  -0.2204884   1.69240703  0.5821859
  0.9053441   0.28202883 -1.92768182 -0.09887315  0.        ]","[[ 10.15949825  -2.6066956    0.19469667   0.06643524]
 [ 57.28188149  -0.70799564   0.           0.        ]]",[ 2.9749751   1.52220351]
18,-0.264250188241,[-0.15464188 -0.33708557],[ 3.42844844  0.69785738],-0.941105,"[ 0.26268722 -0.49751917 -1.22299902 -0.28415049  1.69240074  0.58218515
  0.96430191  0.87592283 -2.0140708  -0.64871413  0.        ]","[[ 11.33348043  -2.5809112    0.19469667   0.06643524]
 [ 60.10673323   3.27334589   0.           0.        ]]",[ 2.68865302  0.96426202]
19,-0.225787134967,[-0.15464188 -0.33708557],[ 3.17477012 -0.05321184],-1.04681,"[ 1.20578483 -0.40555317  0.15716359 -0.52833833  1.69239445  0.5821844
  1.02206363  1.43719027 -1.51090361 -1.01014678  0.        ]","[[ 12.56338569  -2.4776962    0.19469667   0.06643524]
 [ 62.87428843   7.03598388   0.           0.        ]]",[ 2.59571597  0.64872677]
20,-0.127419658879,[-0.15464188 -0.33708557],[ 3.12142229 -0.78955483],-0.568785,"[ 0.19718093 -0.2317475   1.56817286 -0.87870501  1.69238816  0.58218365
  1.07864355  1.80137392 -0.96337444 -0.41324423  0.        ]","[[ 13.84807453  -2.31248586   0.19469667   0.06643524]
 [ 65.58523292   9.47744026   0.           0.        ]]",[ 2.57901147 -0.63984234]
21,-0.186310197802,[-0.15464188 -0.33708557],[ 3.42870951 -0.72288591],-0.468544,"[-1.42826284 -0.03306736  0.89267358 -1.16654679  1.69238187  0.5821829
  1.13409031  1.39773732 -1.52453836  0.43176589  0.        ]","[[  1.51864332e+01  -2.15009110e+00   1.94696666e-01   6.64352428e-02]
 [  6.82418981e+01   6.77157009e+00   0.00000000e+00   0.00000000e+00]]",[ 3.43807119 -0.33611856]
