timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.336835567656,[-0.01458955 -0.1376918 ],[-3.03940749 -2.730129  ],-2.56651,"[ 1.18290097  2.48039014  0.23044135  1.40648906 -0.71427431 -1.21079977
 -0.43379305  0.39579794  2.08860162  1.48364504  0.        ]","[[ 0.08476566  0.09311309 -0.08409467 -0.13998129]
 [ 0.00367252  0.00383798  0.          0.        ]]",[-0.7459114  -3.16996839]
1,-0.332879491319,[-0.01458955 -0.1376918 ],[-2.91514611 -2.57843375],-2.40851,"[ 1.18576327  2.48477033  0.18690188  1.27247796 -0.71426977 -1.21078721
 -0.51946338 -0.16959077  2.09861453  1.39728616  0.        ]","[[ 0.05524817  0.05347274 -0.08409467 -0.13998129]
 [-2.94560375 -3.95468442  0.          0.        ]]",[-2.0888378  -3.06983939]
2,-0.318473932401,[-0.01458955 -0.1376918 ],[-2.70404983 -2.3686378 ],-2.27918,"[ 1.18660317  2.4836929   0.04204631  0.87266269 -0.71426524 -1.21077465
 -0.6326378  -0.72373127  2.09918088  1.12086418  0.        ]","[[-0.04275468 -0.06454803 -0.08409467 -0.13998129]
 [-6.84172284 -7.83446499  0.          0.        ]]",[-2.71369287 -2.37234024]
3,-0.287553662316,[-0.01458955 -0.1376918 ],[-2.30803776 -2.02175879],-2.00214,"[ 1.15494246  2.43547119 -0.21442807  0.2218808  -0.7142607  -1.2107621
 -0.74358012 -1.26689055  1.99066734  0.65816398  0.        ]","[[ -0.21790859  -0.25939371  -0.08409467  -0.13998129]
 [-10.6610318  -11.63741899   0.           0.        ]]",[-1.56772055 -2.77686531]
4,-0.232921918754,[-0.01458955 -0.1376918 ],[-1.52521598 -1.40235806],-1.39616,"[ 1.03772347  2.2765485  -0.56271489 -0.6209301  -0.71425616 -1.21074954
 -0.85235219 -1.79925792  1.62841971  0.11807285  0.        ]","[[ -0.46869805  -0.52954201  -0.08409467  -0.13998129]
 [-14.40566978 -15.3649517    0.           0.        ]]",[-2.07634728 -1.46515147]
5,-0.149322785131,[-0.01458955 -0.1376918 ],[-0.27714977 -0.55212396],-0.718896,"[ 0.77194305  1.93749336 -0.94893979 -1.50710678 -0.71425162 -1.21073698
 -0.95902714 -2.32100347  0.93345043 -0.23787612  0.        ]","[[ -0.79365439  -0.87349764  -0.08409467  -0.13998129]
 [-18.07816492 -19.01836334   0.           0.        ]]",[-1.07676173  0.03582759]
6,-0.0441471186316,[-0.01458955 -0.1376918 ],[ 1.01977134  0.22063273],-0.267432,"[ 0.31134602  1.43785408 -1.26826255 -2.12388795 -0.71424709 -1.21072443
 -1.06369273 -2.24655106  0.10414974 -0.09851516  0.        ]","[[ -1.19136869  -1.24863968  -0.08409467  -0.13998129]
 [-21.68154913 -18.49747899   0.           0.        ]]",[-0.14763266 -1.30853941]
7,-0.0632382195906,[-0.01458955 -0.1376918 ],[ 1.87526166  0.61787444],0.0489776,"[-0.28193492  0.82342298 -1.37111436 -2.2863042  -0.71424255 -1.21071187
 -1.06833267 -2.75937259 -0.42155832  0.5559756   0.        ]","[[ -1.62660233  -1.65462236  -0.08409467  -0.13998129]
 [-21.84160765 -22.08880037   0.           0.        ]]",[ 2.99294401  1.50322236]
8,-0.140317707881,[-0.01458955 -0.1376918 ],[ 1.88765466  0.59590143],-0.270128,"[-0.80812019  0.24119862 -1.22706219 -1.91282348 -0.71423802 -1.21069931
 -0.94094605 -2.1312038  -0.37964799  1.23745781  0.        ]","[[ -2.01944518  -2.05227068  -0.08409467  -0.13998129]
 [-17.45664455 -17.69077774   0.           0.        ]]",[ 2.16592099 -1.09289928]
9,-0.178284130364,[-0.01458955 -0.1376918 ],[ 2.01202846  0.65028363],-0.638178,"[-1.15791433 -0.22261613 -0.97196559 -1.09041708 -0.71423348 -1.21068676
 -0.8159994  -2.64649659 -0.01604921  1.55824736  0.        ]","[[ -2.3254263   -2.44229284  -0.08409467  -0.13998129]
 [-13.15561782 -21.29948006   0.           0.        ]]",[ 2.59776903  1.01852947]
10,-0.184169353758,[-0.01458955 -0.1376918 ],[ 1.69567931  0.48398966],-0.955736,"[-1.35686664 -0.50623384 -0.7239676   0.03389486 -0.71422894 -1.2106742
 -0.69346872 -2.02070294  0.34915001  1.50841287  0.        ]","[[ -2.54622337  -2.82431994  -0.08409467  -0.13998129]
 [ -8.93771774 -16.91786669   0.           0.        ]]",[ 1.16897919  0.3556797 ]
11,-0.176128570309,[-0.01458955 -0.1376918 ],[ 0.95865762  0.08718455],-1.03106,"[-1.45283195 -0.58174659 -0.54865209  0.96391182 -0.71422441 -1.21066165
 -0.57330679 -0.41151894  0.50744457  1.35261513  0.        ]","[[-2.68348002 -3.10399099 -0.08409467 -0.13998129]
 [-4.80133093 -5.64994876  0.          0.        ]]",[ 1.12157938 -0.53186148]
