timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.237881485065,[-0.20328975 -0.36464769],[ 2.37536597 -1.31409705],-2.3286,"[ 1.17079018  2.09795296  0.18716662  0.95984108  0.63655069  1.63581875
 -0.29455495  0.36916347  0.87216359 -1.48377927  0.        ]","[[ 0.01253197 -0.0736345   0.07349594  0.18950372]
 [-0.00179509 -0.00290595  0.          0.        ]]",[ 2.60265452 -1.71763198]
1,-0.234581006226,[-0.20328975 -0.36464769],[ 2.36342645 -1.22448409],-2.45377,"[ 1.16896586  2.09254406  0.24561452  0.85398349  0.63655017  1.63581526
 -0.20229006 -0.2246668   0.87120197 -1.4498882   0.        ]","[[ 0.0522024  -0.11343529  0.07349594  0.18950372]
 [ 3.95565871 -3.96396512  0.          0.        ]]",[ 3.01121516 -0.85769162]
2,-0.223891370746,[-0.20328975 -0.36464769],[ 2.29962182 -1.17344666],-2.41906,"[ 1.15037426  2.06491443  0.41844259  0.55769907  0.63654965  1.63581176
 -0.11185509 -0.72225497  0.86172455 -1.34413912  0.        ]","[[ 0.1702343  -0.22601629  0.07349594  0.18950372]
 [ 7.83462302 -7.28305689  0.          0.        ]]",[ 2.32218738  0.85733127]
3,-0.198888701583,[-0.20328975 -0.36464769],[ 2.29422784 -1.23549819],-1.93886,"[ 1.07733513  2.02051272  0.69497893  0.27507748  0.63654913  1.63580827
 -0.02326731 -0.19191545  0.82439677 -1.10329924  0.        ]","[[  0.36505037  -0.33618436   0.07349594   0.18950372]
 [ 11.63435675  -3.74550817   0.           0.        ]]",[ 0.90295991  0.37581343]
4,-0.15498305368,[-0.20328975 -0.36464769],[ 2.29009295 -1.29338896],-1.62047,"[ 0.89725988  1.98971085  1.03871802  0.12729453  0.63654861  1.63580478
  0.05463713  0.04214319  0.70775994 -0.7098493   0.        ]","[[  0.6312637   -0.39543034   0.07349594   0.18950372]
 [ 14.97585781  -2.18425611   0.           0.        ]]",[ 1.63755156 -0.74847807]
5,-0.0966582279197,[-0.20328975 -0.36464769],[ 2.33190942 -1.1094408 ],-1.55138,"[ 0.55658247  1.94530368  1.38266676 -0.04976595  0.63654809  1.63580128
  0.13999238 -0.39580362  0.45213513 -0.27834094  0.        ]","[[  0.96751321  -0.46842598   0.07349594   0.18950372]
 [ 18.636941    -5.10551251   0.           0.        ]]",[ 2.86242885  0.51746199]
6,-0.0228175685301,[-0.20328975 -0.36464769],[ 2.19555426 -1.29377294],-1.22749,"[ 0.02551918  1.88830154  1.61508203 -0.23764292  0.63654757  1.63579779
  0.22362014 -0.07353852  0.00937692  0.10000586  0.        ]","[[  1.37624126  -0.54896925   0.07349594   0.18950372]
 [ 22.22392832  -2.95589568   0.           0.        ]]",[ 3.64915303 -0.44971019]
7,-0.0657202667892,[-0.20328975 -0.36464769],[ 2.00790977 -1.33811653],-0.868436,"[-0.6484913   1.82679958  1.58333493 -0.40751293  0.63654705  1.6357943
  0.30562941 -0.33169651 -0.62457715  0.27659764  0.        ]","[[  1.8560121   -0.62536562   0.07349594   0.18950372]
 [ 25.74149596  -4.67789714   0.           0.        ]]",[ 2.35265925 -1.69660463]
8,-0.156570909505,[-0.20328975 -0.36464769],[ 1.85344124 -1.28779721],-0.846925,"[-1.30120763  1.70421794  1.15851796 -0.6796591   0.63654653  1.6357908
  0.38604613 -0.9112867  -1.30238632  0.0805951   0.        ]","[[  2.40544824  -0.75771463   0.07349594   0.18950372]
 [ 29.19075615  -8.54396171   0.           0.        ]]",[ 3.19781497 -1.91933876]
9,-0.23814416917,[-0.20328975 -0.36464769],[ 1.95875168 -1.06181931],-0.969506,"[-1.65892406  1.47412917  0.3428196  -1.04218203  0.63654601  1.63578731
  0.46489372 -1.47922613 -1.80892284 -0.50068736  0.        ]","[[  3.02319366  -0.96660607   0.07349594   0.18950372]
 [ 32.57271453 -12.33232334   0.           0.        ]]",[ 3.53432353 -0.70024227]
