timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.311593354648,[-0.1977302  -0.36054602],[-4.68185568 -3.87294912],-2.61778,"[ 1.16750663  2.10387257  0.25758061  1.21260546 -0.44679111 -1.35615909
 -0.29589743  0.36993336  1.80102719  1.63830114  0.        ]","[[ 0.06252334  0.02252241 -0.05208597 -0.15385362]
 [ 0.00320332  0.00067794  0.          0.        ]]",[-4.99182115 -3.37927963]
1,-0.305376032062,[-0.1977302  -0.36054602],[-3.94532132 -3.37110376],-2.77468,"[ 1.16990443  2.10402003  0.19922182  1.10641262 -0.44679079 -1.35615683
 -0.38820849 -0.22299524  1.80522163  1.52981384  0.        ]","[[ 0.02291172 -0.01717657 -0.05208597 -0.15385362]
 [-3.95120467 -3.95738917  0.          0.        ]]",[-2.3564902  -3.09679354]
2,-0.28489913575,[-0.1977302  -0.36054602],[-2.90204787 -2.59865618],-2.60964,"[ 1.1638783   2.09095911  0.02554369  0.791651   -0.44679048 -1.35615457
 -0.47869543 -0.80418774  1.78050018  1.20848572  0.        ]","[[-0.09500387 -0.1352509  -0.05208597 -0.15385362]
 [-7.82747313 -7.83711461  0.          0.        ]]",[-1.70041108 -2.7876436 ]
3,-0.245268175734,[-0.1977302  -0.36054602],[-1.5142895  -1.43170166],-2.30154,"[ 1.11117168  2.02575613 -0.2558065   0.28513401 -0.44679017 -1.35615231
 -0.56740061 -1.37386694  1.62235595  0.71276336  0.        ]","[[ -0.28967829  -0.33014886  -0.05208597  -0.15385362]
 [-11.62741727 -11.63999324   0.           0.        ]]",[-1.60076709 -0.85810942]
4,-0.18133566932,[-0.1977302  -0.36054602],[ 0.0900685  -0.02173501],-1.80781,"[ 0.95389436  1.8547686  -0.61742105 -0.34641784 -0.44678985 -1.35615005
 -0.65437849 -1.84807624  1.20513893  0.18835526  0.        ]","[[ -0.55960796  -0.59471059  -0.05208597  -0.15385362]
 [-15.35337101 -14.80558566   0.           0.        ]]",[ 0.36699507  1.61452349]
5,-0.108600181641,[-0.1977302  -0.36054602],[ 0.11324289  0.22606418],-0.896645,"[ 0.68891581  1.61221569 -0.94160084 -0.85412867 -0.44678954 -1.3561478
 -0.61346201 -1.21100601  0.63230127 -0.07298499  0.        ]","[[ -0.84909068  -0.8481535   -0.05208597  -0.15385362]
 [-13.60062573 -10.55286086   0.           0.        ]]",[ 0.90656307  0.50068259]
6,-0.0503217563325,[-0.1977302  -0.36054602],[ 0.28884777  0.55033636],-0.565531,"[ 0.41728682  1.39026516 -1.13688476 -1.15089843 -0.44678922 -1.35614554
 -0.52348885 -0.88282521  0.16645323 -0.0555313   0.        ]","[[-1.08243391 -1.03723001 -0.05208597 -0.15385362]
 [-9.74640392 -8.36210873  0.          0.        ]]",[-0.77251234  0.41616923]
7,-0.0131098997113,[-0.1977302  -0.36054602],[ 0.71188247  0.9005326 ],-0.539398,"[ 0.12283696  1.19632636 -1.2579159  -1.32738834 -0.44678891 -1.35614328
 -0.59037407 -0.61098349 -0.21255176  0.10835542  0.        ]","[[ -1.30610954  -1.18626537  -0.05208597  -0.15385362]
 [-12.6116282   -6.54744338   0.           0.        ]]",[-0.07147854  0.21713937]
8,-0.0577411870038,[-0.1977302  -0.36054602],[ 1.36700404  1.27009392],-0.470531,"[-0.23108406  1.02975334 -1.30916341 -1.43039246 -0.44678859 -1.35614102
 -0.5911751  -0.46266801 -0.53352926  0.39180402  0.        ]","[[ -1.55868684  -1.30728058  -0.05208597  -0.15385362]
 [-12.64596261  -5.55737185   0.           0.        ]]",[ 1.83164824  1.15115743]
9,-0.095978192945,[-0.1977302  -0.36054602],[ 1.57953584  0.87096369],-0.54863,"[-0.52814688  0.93025768 -1.28027945 -1.47296512 -0.44678828 -1.35613876
 -0.49298628  0.14690321 -0.72006853  0.67013965  0.        ]","[[-1.76940577 -1.37760026 -0.05208597 -0.15385362]
 [-8.4398051  -1.48820609  0.          0.        ]]",[ 0.88472045  1.7642794 ]
