timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.361138594937,"[[-0.00443648 -0.02457899 -0.0986314   0.18397354]
 [-0.00492021  0.00196074  0.          0.        ]]",[ 3.64499712  2.1942544 ],-4.51113,"[ 1.40203886  1.62586968  0.28231589 -1.70566177 -0.8475159   1.59489283
 -0.18324255 -0.34472629  2.78368733 -2.31676168  0.        ]",[-0.86443681 -0.6164214 ],[ 3.15508193  3.33915512]
1,-0.35458589886,"[[ 0.03514115  0.01517223 -0.0986314   0.18397354]
 [ 3.94952168  3.95997566  0.          0.        ]]",[ 2.89908004  1.11536372],-4.48561,"[ 1.40117792  1.62614331  0.34053145 -1.60055208 -0.84751549  1.59489123
  0.05948588  0.38146427  2.78219095 -2.13825686  0.        ]",[-0.86443681 -0.6164214 ],[ 2.61012923  1.58870033]
2,-0.332796148258,"[[ 0.1530234   0.13329778 -0.0986314   0.18397354]
 [ 7.82582219  7.83965009  0.          0.        ]]",[ 2.0798502   0.54927576],-4.24175,"[ 1.38551417  1.61324776  0.5130919  -1.28922731 -0.84751508  1.59488963
  0.29741788  1.09328105  2.72932071 -1.61347169  0.        ]",[-0.86443681 -0.6164214 ],[ 2.20149212  0.8691816 ]
3,-0.290499935085,"[[  0.34766703   0.32304883  -0.0986314    0.18397354]
 [ 11.62597796  11.12449247   0.           0.        ]]",[ 1.1674428   0.08821893],-3.82897,"[ 1.31738169  1.5501352   0.79008557 -0.80119717 -0.84751466  1.59488803
  0.53067599  1.6959607   2.49470931 -0.82297349  0.        ]",[-0.86443681 -0.6164214 ],[ 1.10071923 -0.6008941 ]
4,-0.227910309987,"[[  0.61758694   0.51943995  -0.0986314    0.18397354]
 [ 15.35364469   8.52325085   0.           0.        ]]",[ 0.4750649   0.34927967],-3.3846,"[ 1.14064115  1.43206927  1.14076472 -0.3280308  -0.84751425  1.59488643
  0.75948453  1.21870121  1.98566361 -0.0444567   0.        ]",[-0.86443681 -0.6164214 ],[ 0.23252445 -0.35482864]
5,-0.154711711846,"[[  0.93085525   0.67410743  -0.0986314    0.18397354]
 [ 15.97112869   6.94871663   0.           0.        ]]",[-0.71251732 -0.06108519],-2.87645,"[ 0.83195602  1.30419867  1.46892992  0.00993344 -0.84751384  1.59488483
  0.79738612  0.92981562  1.28850639  0.41225606  0.        ]",[-0.86443681 -0.6164214 ],[-0.87325527  0.04022117]
6,-0.0857844880756,"[[  1.21245145   0.81330586  -0.0986314    0.18397354]
 [ 12.20101277   6.97107148   0.           0.        ]]",[-1.72346961 -0.84825301],-2.17115,"[ 0.48323182  1.16553242  1.66657948  0.28061529 -0.84751343  1.59488323
  0.56597139  0.93391664  0.61639896  0.44478048  0.        ]",[-0.86443681 -0.6164214 ],[-1.61381008 -0.30434165]
7,-0.0373296253119,"[[ 1.4143638   0.9392611  -0.0986314   0.18397354]
 [ 8.00411912  5.62894804  0.          0.        ]]",[-1.97743189 -1.21669209],-1.9519,"[ 0.20737897  1.02310893  1.7420655   0.49364268 -0.84751302  1.59488163
  0.30836057  0.68767243  0.14319676  0.22368792  0.        ]",[-0.86443681 -0.6164214 ],[-2.37487591 -0.68595737]
8,-0.0256395634974,"[[ 1.53317083  1.02348087 -0.0986314   0.18397354]
 [ 3.89019927  2.80246301  0.          0.        ]]",[-1.49759638 -0.83824277],-1.95535,"[ 0.04013935  0.92004479  1.7589864   0.6174048  -0.8475126   1.59488003
  0.0558428   0.16908753 -0.10873564 -0.00298339  0.        ]",[-0.86443681 -0.6164214 ],[-1.20909089  0.43184178]
9,-0.0336823106394,"[[ 1.57049992  1.09614069 -0.0986314   0.18397354]
 [-0.14387461  4.45799735  0.          0.        ]]",[-1.20854676 -1.28128052],-1.93395,"[-0.01267407  0.82673422  1.76002554  0.71134651 -0.84751219  1.59487844
 -0.19177392  0.47283398 -0.20430639 -0.14890347  0.        ]",[-0.86443681 -0.6164214 ],[-0.42016569 -1.02668708]
