timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.143248305987,"[[ 0.08350797 -0.04174254  0.10880962  0.11476875]
 [-0.00293308 -0.00301995  0.          0.        ]]",[ 1.09519148  2.06009746],-2.28696,"[ 1.40910245  1.73637281  0.40670454 -1.7321262   0.94175696  0.98520006
 -0.21984918 -0.34621666  0.73485024 -1.01747252  0.        ]",[-0.77725792 -0.54075271],[ 1.42812855  2.12341985]
1,-0.133733433091,"[[  1.23124950e-01  -2.08993188e-03   1.08809618e-01   1.14768747e-01]
 [  3.95146917e+00   3.95509428e+00   0.00000000e+00   0.00000000e+00]]",[-0.00911031  1.1410203 ],-2.27094,"[  1.40334059e+00   1.73765196e+00   4.64805398e-01  -1.62627316e+00
   9.41756336e-01   9.85199378e-01  -1.21351892e-03   3.44753375e-01
   7.24462510e-01  -8.53101887e-01   0.00000000e+00]",[-0.77725792 -0.54075271],[-0.02875415  1.56852126]
2,-0.111666830231,"[[ 0.20021387  0.11595489  0.10880962  0.11476875]
 [ 3.75808205  7.83645064  0.          0.        ]]",[-1.14551604  0.47986203],-1.91798,"[ 1.38584792  1.72774798  0.5769649  -1.3117535   0.94175571  0.98519869
 -0.01190573  1.02232336  0.66969184 -0.48160432  0.        ]",[-0.77725792 -0.54075271],[-0.78310173 -0.46901551]
3,-0.093208081239,"[[ 0.24355622  0.25250654  0.10880962  0.11476875]
 [ 0.58669951  5.82541088  0.          0.        ]]",[-1.03388941  0.84016544],-1.68296,"[ 1.37239911  1.69087807  0.63930247 -0.95357177  0.94175508  0.98519801
 -0.18724893  0.6712546   0.58818658 -0.19010729  0.        ]",[-0.77725792 -0.54075271],[-1.12717905  0.56066852]
4,-0.0850711852816,"[[ 0.21547491  0.39014684  0.10880962  0.11476875]
 [-3.38162827  7.93158611  0.          0.        ]]",[-0.61090249  0.6762442 ],-1.62549,"[ 1.38140504  1.62680923  0.59898262 -0.60512124  0.94175445  0.98519732
 -0.40665459  1.03893018  0.5354908  -0.09208221  0.        ]",[-0.77725792 -0.54075271],[-0.50505893  0.70880492]
5,-0.0803533604889,"[[  0.12845692   0.57536914   0.10880962   0.11476875]
 [ -5.31374078  10.58179452   0.           0.        ]]",[-0.21248695  0.33303726],-1.60861,"[ 1.40239168  1.50016429  0.47260424 -0.16767638  0.94175382  0.98519663
 -0.51347942  1.501577    0.48818357 -0.0921768   0.        ]",[-0.77725792 -0.54075271],[ 0.61074692  0.67535484]
6,-0.0683538768141,"[[  0.04747203   0.81172422   0.10880962   0.11476875]
 [ -2.79304677  13.04552622   0.           0.        ]]",[-0.80450547 -0.23056799],-1.57992,"[ 1.41241863  1.27782237  0.35368365  0.31652522  0.9417532   0.98519595
 -0.37411194  1.93166878  0.38295534 -0.03942124  0.        ]",[-0.77725792 -0.54075271],[-1.14337507 -0.34913183]
7,-0.0563012497691,"[[ -0.04752466   1.05618456   0.10880962   0.11476875]
 [ -6.69376707  11.40591585   0.           0.        ]]",[ 0.26174045 -0.13110888],-1.48085,"[ 1.41241361  0.98865217  0.21366073  0.70373842  0.94175257  0.98519526
 -0.5897797   1.64543921  0.26008326 -0.03580879  0.        ]",[-0.77725792 -0.54075271],[ 0.42344623 -0.56421838]
8,-0.0520515344452,"[[-0.16325444  1.25961577  0.10880962  0.11476875]
 [-4.88521939  8.94543194  0.          0.        ]]",[ 0.28743577 -0.03774747],-1.47798,"[ 1.39525691  0.71428711  0.04405506  0.92133553  0.94175194  0.98519458
 -0.48978616  1.21591079  0.17085652 -0.12341761  0.        ]",[-0.77725792 -0.54075271],[ 0.13508901 -0.11343825]
9,-0.0487587737665,"[[-0.25462433  1.43223849  0.10880962  0.11476875]
 [-4.25386558  8.31893568  0.          0.        ]]",[ 0.3943966  -0.22000766],-1.48138,"[ 1.36854338  0.46639259 -0.08769672  1.02398934  0.94175131  0.98519389
 -0.45487884  1.10654231  0.07782233 -0.19085319  0.        ]",[-0.77725792 -0.54075271],[-0.31729128  0.37149331]
10,-0.0482250490052,"[[-0.35145828  1.61172465  0.10880962  0.11476875]
 [-5.42563964  9.62530973  0.          0.        ]]",[ 0.75723451 -0.71200222],-1.42413,"[ 1.32781411  0.20232655 -0.22392193  1.0473437   0.94175068  0.9851932
 -0.51966521  1.33459502 -0.02840834 -0.27035051  0.        ]",[-0.77725792 -0.54075271],[ 0.9212212 -0.1178081]
11,-0.0480006750428,"[[-0.42231116  1.79763222  0.10880962  0.11476875]
 [-1.67206235  8.96768478  0.          0.        ]]",[ 0.07346214 -1.10529256],-1.32934,"[ 1.29012864 -0.06903597 -0.3206546   0.98117445  0.94175006  0.98519252
 -0.31213226  1.21979224 -0.16717582 -0.31457159  0.        ]",[-0.77725792 -0.54075271],[ 1.39257462 -1.64553607]
12,-0.0467873990797,"[[-0.41570111  1.93547222  0.10880962  0.11476875]
 [ 2.31978107  4.83012402  0.          0.        ]]",[-0.66496861 -0.93887538],-1.41672,"[ 1.29391918 -0.26336423 -0.31175091  0.87397984  0.94174943  0.98519183
 -0.09142576  0.49749739 -0.31123796 -0.2812935   0.        ]",[-0.77725792 -0.54075271],[-0.67863013 -0.1446506 ]
13,-0.0492578107251,"[[-0.39671555  2.02537091  0.10880962  0.11476875]
 [-0.41216329  4.16196625  0.          0.        ]]",[-0.18133183 -1.04836345],-1.37226,"[ 1.30449479 -0.38495104 -0.28603439  0.77840626  0.9417488   0.98519115
 -0.24247318  0.3808568  -0.41561616 -0.25908469  0.        ]",[-0.77725792 -0.54075271],[ 0.13958613 -0.64990494]
14,-0.052953843048,"[[-0.39933093  2.08196378  0.10880962  0.11476875]
 [ 0.14874547  1.50617323  0.          0.        ]]",[-0.21065316 -0.79254609],-1.37903,"[ 1.30306427 -0.45886988 -0.28958929  0.70824731  0.94174817  0.98519046
 -0.21146079 -0.08276564 -0.47158167 -0.26879169  0.        ]",[-0.77725792 -0.54075271],[-0.31831484 -0.9498533 ]
15,-0.0527151247157,"[[-0.40902531  2.07405326  0.10880962  0.11476875]
 [-1.11397146 -2.28459261  0.          0.        ]]",[ 0.32614079  0.1048786 ],-1.43396,"[ 1.29768775 -0.44867089 -0.30273204  0.71850736  0.94174755  0.98518977
 -0.28127557 -0.74452043 -0.45722024 -0.27779632  0.        ]",[-0.77725792 -0.54075271],[ 0.39644623  0.59442305]
16,-0.0516006706678,"[[-0.4153398   2.05242924  0.10880962  0.11476875]
 [ 0.47721169  0.11419574  0.          0.        ]]",[-0.12702143 -0.40091211],-1.40759,"[ 1.29411989 -0.42056624 -0.31126304  0.74580583  0.94174692  0.98518909
 -0.19329988 -0.32576299 -0.43104565 -0.28213122  0.        ]",[-0.77725792 -0.54075271],[ 0.0433087  -0.30274534]
17,-0.0505715838495,"[[-0.40416944  2.04266292  0.10880962  0.11476875]
 [ 0.63928399 -1.08682451  0.          0.        ]]",[-0.10852011 -0.12463033],-1.36481,"[ 1.30039297 -0.40776739 -0.29615541  0.75777275  0.94174629  0.9851884
 -0.18433892 -0.53542534 -0.42835879 -0.26891986  0.        ]",[-0.77725792 -0.54075271],[ 0.90323242 -1.10099907]
18,-0.0450132962947,"[[-0.35563566  1.98141162  0.10880962  0.11476875]
 [ 4.20220541 -5.02519818  0.          0.        ]]",[-0.4024975   0.77745938],-1.48786,"[ 1.32576494 -0.32608909 -0.22969956  0.8276107   0.94174566  0.98518772
  0.01265312 -1.2229479  -0.39863326 -0.2091362   0.        ]",[-0.77725792 -0.54075271],[-0.68877806  0.73163539]
19,-0.0386816795623,"[[-0.29978338  1.91097426  0.10880962  0.11476875]
 [ 1.39240035 -2.02850857  0.          0.        ]]",[-0.38496238  0.26840267],-1.43363,"[ 1.35110739 -0.22945081 -0.15173626  0.89655648  0.94174503  0.98518703
 -0.14269952 -0.69981419 -0.36699673 -0.13926145  0.        ]",[-0.77725792 -0.54075271],[-0.49843568 -0.5611972 ]
20,-0.0354729111907,"[[-0.29200391  1.84851391  0.10880962  0.11476875]
 [-0.60776015 -4.21025038  0.          0.        ]]",[ 0.16311535  0.99823594],-1.47273,"[ 1.3543044  -0.14169966 -0.14076364  0.94726008  0.94174441  0.98518634
 -0.25328733 -1.080681   -0.30896943 -0.12855364  0.        ]",[-0.77725792 -0.54075271],[-0.12886391  0.5693806 ]
21,-0.0358253195243,"[[-0.30915792  1.78776604  0.10880962  0.11476875]
 [-1.10599297 -1.87232779  0.          0.        ]]",[ 0.1918575   0.65832889],-1.4715,"[ 1.34714226 -0.05483852 -0.16492342  0.98696795  0.94174378  0.98518566
 -0.28083428 -0.67254849 -0.23409445 -0.15583323  0.        ]",[-0.77725792 -0.54075271],[-0.02463999  0.92659891]
