timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.345569600021,[-2.07772287 -3.21321062],-0.345569600021,[-2.02832055 -2.87117243],"[[-0.07538193  0.07884613 -0.13334403 -0.04872655]
 [-0.00495088  0.00259527  0.          0.        ]]","[ 1.05347277  2.07991197 -0.18266558  1.0951441  -1.16084823 -0.41585616
  0.00704378  0.36828988  2.42711069  0.46471715  0.        ]",[-0.21874097 -0.19640088]
1,-0.343581934892,[-0.79632667 -2.54432458],-0.343581934892,[-1.69670188 -2.63005972],"[[-0.11515506  0.0391851  -0.13334403 -0.04872655]
 [-3.95919913 -3.95551296  0.          0.        ]]","[ 1.04810036  2.08308179 -0.24258835  0.9723948  -1.16084442 -0.41585548
 -0.37290762 -0.19146232  2.42159306  0.35240584  0.        ]",[-0.21874097 -0.19640088]
2,-0.335840909685,[-2.12849839 -0.3286307 ],-0.335840909685,[-1.14846551 -2.2943778 ],"[[-0.22514481 -0.07885529 -0.13334403 -0.04872655]
 [-7.0295691  -7.83559564  0.          0.        ]]","[ 1.02167732  2.07988001 -0.40658008  0.60669458 -1.16084062 -0.4158548
 -0.66792938 -0.74017963  2.36945438  0.0388154   0.        ]",[-0.21874097 -0.19640088]
3,-0.317987433538,[-0.1064896  -1.67446293],-0.317987433538,[-0.39516208 -1.93938828],"[[ -0.40402859  -0.24705129  -0.13334403  -0.04872655]
 [-10.84615026  -8.98017974   0.           0.        ]]","[ 0.94322134  2.04275055 -0.66370466  0.09271822 -1.16083681 -0.41585412
 -1.03465109 -0.90204383  2.18758152 -0.41036344  0.        ]",[-0.21874097 -0.19640088]
4,-0.286413103093,[ 0.32409899 -1.54374139],-0.286413103093,[ 0.35544547 -1.38625014],"[[ -0.62301597  -0.46459652  -0.13334403  -0.04872655]
 [-11.05201401 -12.76172291   0.           0.        ]]","[ 0.79084259  1.9397404  -0.95183138 -0.53828317 -1.16083301 -0.41585344
 -1.05442885 -1.43682167  1.81471522 -0.85116591  0.        ]",[-0.21874097 -0.19640088]
5,-0.240654232091,[ 0.24759735 -2.69454773],-0.240654232091,[ 0.61229849 -1.0411514 ],"[[ -0.8289964   -0.75702667  -0.13334403  -0.04872655]
 [ -9.55118382 -16.46891979   0.           0.        ]]","[ 0.59710094  1.71215261 -1.18456707 -1.27837208 -1.1608292  -0.41585276
 -0.91021596 -1.9610776   1.28912364 -1.09872904  0.        ]",[-0.21874097 -0.19640088]
6,-0.181905963358,[ 1.33611948 -0.87829846],-0.181905963358,[ 0.81916213 -0.54133332],"[[ -1.00830542  -1.1228624   -0.13334403  -0.04872655]
 [ -8.38381772 -20.10252872   0.           0.        ]]","[ 0.39510698  1.31209606 -1.34905216 -1.94366652 -1.1608254  -0.41585208
 -0.79804516 -2.47491337  0.72722496 -1.04610183  0.        ]",[-0.21874097 -0.19640088]
7,-0.118081508892,[ 3.48225792 -0.64684842],-0.118081508892,[ 0.70835471 -0.08929256],"[[ -1.13463818  -1.5558205   -0.13334403  -0.04872655]
 [ -4.26315566 -23.18298226   0.           0.        ]]","[ 0.23780121  0.74270682 -1.44054546 -2.24918211 -1.16082159 -0.4158514
 -0.40210133 -2.91050562  0.31886548 -0.69922445  0.        ]",[-0.21874097 -0.19640088]
8,-0.0710984642678,[ 0.87191538  0.69726435],-0.0710984642678,[ 0.50072205  0.13899243],"[[ -1.17937199  -2.04057829  -0.13334403  -0.04872655]
 [ -0.22346881 -25.28573189   0.           0.        ]]","[ 0.17967421  0.10585994 -1.46776119 -1.91363401 -1.16081779 -0.41585072
 -0.01393836 -3.20781803  0.20206808 -0.21423039  0.        ]",[-0.21874097 -0.19640088]
9,-0.0798170266775,[ 0.28251871 -0.9426892 ],-0.0798170266775,[ 0.28744411  0.00468591],"[[ -1.14918689  -2.51357087  -0.13334403  -0.04872655]
 [  3.23087924 -22.0243451    0.           0.        ]]","[ 0.21902225 -0.37960407 -1.44969012 -0.9707138  -1.16081399 -0.41585003
  0.31798089 -2.74657816  0.33688267  0.20507606  0.        ]",[-0.21874097 -0.19640088]
