timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.230631694899,[ 3.24334136 -0.5848098 ],-0.230631694899,[ 2.00502086 -0.85552794],"[[-0.04111321  0.02905111  0.05108174  0.1617915 ]
 [-0.00465754 -0.00038134  0.          0.        ]]","[ 1.0846791   2.15840718 -0.12951591  0.90119567  0.43203489  1.42025058
  0.01914578  0.374121    0.97094595 -1.3588373   0.        ]",[-0.16561879 -0.17889734]
1,-0.226557040534,[ 0.25600581 -1.95757017],-0.226557040534,[ 1.83413672 -0.88531125],"[[ -1.50590130e-03   5.79488685e-03   5.10817448e-02   1.61791505e-01]
 [  3.95221039e+00  -2.31751405e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08586149  2.15894699 -0.06983442  0.82693053  0.43203403  1.42024339
  0.37910528  0.04825172  0.97164261 -1.30948199  0.        ]",[-0.16561879 -0.17889734]
2,-0.219858571981,[ 1.51597918 -1.15143892],-0.219858571981,[ 1.73844838 -0.86387312],"[[ 0.08693026 -0.07982652  0.05108174  0.1617915 ]
 [ 4.88828489 -6.23157943  0.          0.        ]]","[ 1.08055073  2.15454611  0.06329773  0.55374226  0.43203317  1.42023621
  0.46426008 -0.50220144  0.96873516 -1.23106256  0.        ]",[-0.16561879 -0.17889734]
3,-0.211109670194,[ 0.46955194 -2.95426173],-0.211109670194,[ 1.37241626 -0.90259802],"[[  0.22343163  -0.24296287   0.05108174   0.1617915 ]
 [  8.7490075  -10.06924562   0.           0.        ]]","[ 1.05091092  2.11831444  0.266412    0.04005758  0.43203231  1.42022902
  0.81547256 -1.04190831  0.95245053 -1.14066024  0.        ]",[-0.16561879 -0.17889734]
4,-0.197827704844,[-0.98578715 -0.20612002],-0.197827704844,[ 0.97410083 -0.9131757 ],"[[  0.41532802  -0.48208068   0.05108174   0.1617915 ]
 [ 10.43503146 -13.82997085   0.           0.        ]]","[ 0.96633582  2.00131076  0.54060357 -0.67230187  0.43203145  1.42022184
  0.9688492  -1.57078901  0.90466032 -1.02916052  0.        ]",[-0.16561879 -0.17889734]
5,-0.189189248658,[ 0.03472203  0.27644353],-0.189189248658,[ 1.07922149 -0.83791959],"[[  0.5828317   -0.76410513   0.05108174   0.1617915 ]
 [  6.32891111 -14.37071849   0.           0.        ]]","[ 0.85376075  1.77446705  0.76202097 -1.40133876  0.43203059  1.42021466
  0.59530871 -1.64682665  0.83139841 -1.01029877  0.        ]",[-0.16561879 -0.17889734]
6,-0.184577415603,[ 1.48387916  0.27484478],-0.184577415603,[ 0.93569016 -0.82311761],"[[  0.70952719  -1.03768113   0.05108174   0.1617915 ]
 [  6.34062105 -12.99147302   0.           0.        ]]","[ 0.74658318  1.47882772  0.91438106 -1.94215286  0.43202973  1.42020747
  0.59637262 -1.45284983  0.74186422 -1.05759843  0.        ]",[-0.16561879 -0.17889734]
7,-0.171990819602,[ 0.6945831  -0.13744832],-0.171990819602,[ 0.42345738 -0.89525187],"[[  0.874779    -1.28401889   0.05108174   0.1617915 ]
 [ 10.17194876 -11.64670252   0.           0.        ]]","[ 0.58139381  1.16718869  1.08911089 -2.25490563  0.43202887  1.42020029
  0.94491127 -1.26372381  0.62726601 -1.02953822  0.        ]",[-0.16561879 -0.17889734]
8,-0.150413563844,[ 1.08094266 -2.23760293],-0.150413563844,[-0.04643941 -0.88198602],"[[  1.1037823   -1.52010033   0.05108174   0.1617915 ]
 [ 12.71998192 -11.96032718   0.           0.        ]]","[ 0.31296065  0.84610369  1.27829096 -2.38120814  0.43202802  1.42019311
  1.17670502 -1.30782413  0.47864218 -0.92801991  0.        ]",[-0.16561879 -0.17889734]
9,-0.125985042962,[-0.75951198 -1.17293105],-0.125985042962,[-0.58294916 -0.78561282],"[[  1.39537942  -1.79665654   0.05108174   0.1617915 ]
 [ 16.42748932 -15.68277451   0.           0.        ]]","[-0.07462791  0.46634464  1.41655723 -2.30417164  0.43202716  1.42018593
  1.51397404 -1.83131246  0.27254113 -0.83633649  0.        ]",[-0.16561879 -0.17889734]
10,-0.116588589787,[-0.45063844 -2.2273669 ],-0.116588589787,[-0.52803683 -0.65431535],"[[  1.69051754  -2.14691166   0.05108174   0.1617915 ]
 [ 13.09718393 -19.33070715   0.           0.        ]]","[-0.48787338  0.02268905  1.42889166 -1.86975801  0.4320263   1.42017874
  1.21100693 -2.34430734  0.02810282 -0.87655803  0.        ]",[-0.16561879 -0.17889734]
11,-0.133721631643,[-1.04707362 -1.59968278],-0.133721631643,[-0.47293407 -0.60353291],"[[  1.93196534  -2.56940809   0.05108174   0.1617915 ]
 [ 11.05423    -22.90709522   0.           0.        ]]","[-0.81673868 -0.38656659  1.34243188 -0.92085485  0.43202544  1.42017156
  1.02515345 -2.84721894 -0.23025817 -1.07138568  0.        ]",[-0.16561879 -0.17889734]
12,-0.170071508889,[-0.30382031  0.11065054],-0.170071508889,[-0.16398764 -0.50581759],"[[  2.11112832  -3.06272695   0.05108174   0.1617915 ]
 [  6.87613294 -21.47486324   0.           0.        ]]","[-1.04314647 -0.60252869  1.22494048  0.55682957  0.43202458  1.42016438
  0.64506547 -2.64576802 -0.54165575 -1.34495096  0.        ]",[-0.16561879 -0.17889734]
13,-0.181700384663,[ 0.96206239 -1.7170617 ],-0.181700384663,[ 0.10643245 -0.46138901],"[[ 2.2352289  -3.20337129  0.05108174  0.1617915 ]
 [ 5.53810259  1.12469918  0.          0.        ]]","[-1.18680518 -0.60418756  1.1190188   1.00561769  0.43202372  1.42015719
  0.52334203  0.53238557 -0.63832594 -1.41947459  0.        ]",[-0.16561879 -0.17889734]
14,-0.174545772513,[ 1.38921775 -1.87304459],-0.174545772513,[-0.08372995 -0.49991068],"[[ 2.38311068 -3.14225881  0.05108174  0.1617915 ]
 [ 9.23768617  3.6548573   0.          0.        ]]","[-1.34041082 -0.60682394  0.96912322  0.81056506  0.43202286  1.42015001
  0.85989577  0.88819704 -0.58270119 -1.37309378  0.        ]",[-0.16561879 -0.17889734]
15,-0.165578922124,[-1.00661688 -0.00267259],-0.165578922124,[-0.32294157 -0.55177176],"[[  2.60575405  -3.07880779   0.05108174   0.1617915 ]
 [ 13.01405483   2.53894092   0.           0.        ]]","[-1.52872555 -0.60409818  0.70194615  0.60805073  0.432022    1.42014283
  1.20343247  0.73126467 -0.5453306  -1.30435058  0.        ]",[-0.16561879 -0.17889734]
16,-0.157661641558,[ 0.30898979 -1.17608031],-0.157661641558,[-0.25195163 -0.58969015],"[[ 2.82372504 -3.02864092  0.05108174  0.1617915 ]
 [ 8.79709764  2.47794888  0.          0.        ]]","[-1.65532757 -0.59800951  0.40347511  0.44846572  0.43202114  1.42013565
  0.81980785  0.72268555 -0.53930147 -1.23608934  0.        ]",[-0.16561879 -0.17889734]
17,-0.153293075664,[-1.32093248 -1.31875577],-0.153293075664,[-0.36775666 -0.63798034],"[[ 3.01019299 -3.00394486  0.05108174  0.1617915 ]
 [ 9.84622545  0.45529671  0.          0.        ]]","[-1.71362295 -0.59374031  0.12987527  0.37021292  0.43202028  1.42012847
  0.91524566  0.43824016 -0.55345774 -1.19322933  0.        ]",[-0.16561879 -0.17889734]
18,-0.152199706229,[-0.61651988 -1.04401046],-0.152199706229,[-0.25805759 -0.65400469],"[[ 3.16543669 -3.00066763  0.05108174  0.1617915 ]
 [ 5.69199413 -0.015053    0.          0.        ]]","[-1.72533063 -0.59310976 -0.10354642  0.35984702  0.43201942  1.42012128
  0.53732813  0.37209432 -0.57123255 -1.17788429  0.        ]",[-0.16561879 -0.17889734]
19,-0.152034566166,[ 0.62207235 -0.22318835],-0.152034566166,[-0.17718354 -0.65875995],"[[ 3.25365483 -3.00172099  0.05108174  0.1617915 ]
 [ 3.13833084 -0.06176738  0.          0.        ]]","[-1.71690112 -0.59331225 -0.23616519  0.36317738  0.43201856  1.4201141
  0.30501689  0.36552419 -0.58183572 -1.1728833   0.        ]",[-0.16561879 -0.17889734]
20,-0.151948551391,[ 0.32163535 -1.04770289],-0.151948551391,[-0.2769444  -0.67714965],"[[ 3.34050986 -3.001954    0.05108174  0.1617915 ]
 [ 5.53917067  0.01508666  0.          0.        ]]","[-1.69798703 -0.5933558  -0.36545918  0.3639136   0.4320177   1.42010692
  0.5234242   0.37633146 -0.59274292 -1.16835484  0.        ]",[-0.16561879 -0.17889734]
21,-0.152068337207,[-0.79308342  0.97698038],-0.152068337207,[-0.32677054 -0.69549072],"[[ 3.46296994 -3.00238578  0.05108174  0.1617915 ]
 [ 6.70296003 -0.03745232  0.          0.        ]]","[-1.65372249 -0.59343743 -0.54371749  0.36527852  0.43201684  1.42009974
  0.62929473  0.36894218 -0.60862361 -1.16373067  0.        ]",[-0.16561879 -0.17889734]
22,-0.14983163091,[-0.668484    0.41562925],-0.14983163091,[-0.16960239 -0.70479029],"[[ 3.56419426 -2.96431529  0.05108174  0.1617915 ]
 [ 3.43037241  3.83160469  0.          0.        ]]","[-1.60201323 -0.58514041 -0.68579364  0.24521692  0.43201598  1.42009256
  0.33158066  0.91304673 -0.63973777 -1.13134369  0.        ]",[-0.16561879 -0.17889734]
23,-0.145320312585,[-0.24979167 -1.41102683],-0.145320312585,[-0.09241617 -0.7303744 ],"[[ 3.60556536 -2.87193331  0.05108174  0.1617915 ]
 [ 0.71578452  5.40136254  0.          0.        ]]","[-1.57706078 -0.55683755 -0.74211857 -0.04238955  0.43201512  1.42008538
  0.08462898  1.13379826 -0.69578471 -1.06431767  0.        ]",[-0.16561879 -0.17889734]
24,-0.142808120135,[ 0.05056678 -1.20253857],-0.142808120135,[-0.1405676  -0.74742424],"[[ 3.60981437 -2.80470718  0.05108174  0.1617915 ]
 [-0.28752756  1.33480434  0.          0.        ]]","[-1.57436723 -0.52907796 -0.74783792 -0.24725639  0.43201426  1.42007819
 -0.00664449  0.56191509 -0.73621359 -1.01913925  0.        ]",[-0.16561879 -0.17889734]
25,-0.143163558946,[-0.57082457 -0.99447674],-0.143163558946,[-0.18855327 -0.74507737],"[[ 3.60612831 -2.818004    0.05108174  0.1617915 ]
 [-0.08176641 -2.65120247  0.          0.        ]]","[ -1.57668804e+00  -5.35039360e-01  -7.42873395e-01  -2.07084091e-01
   4.32013405e-01   1.42007101e+00   1.20740608e-02   1.36048930e-03
  -7.27250050e-01  -1.02751010e+00   0.00000000e+00]",[-0.16561879 -0.17889734]
