timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02330666  1.75112902  0.01353897  0.88781333  0.83695137 -0.5056747
 -0.05069994  0.34295811  0.60781387  0.76429891  0.        ]",[-2.1669889  -2.91356154],-0.127718777519,-0.127718777519,[-1.27034676 -2.37490559],"[[ 0.04261455 -0.06251119  0.09772759 -0.0590205 ]
 [ 0.00046875 -0.00149239  0.          0.        ]]",[-0.35868764 -0.30579594]
1,"[ 1.02466016  1.74687696 -0.04531114  0.77958657  0.83695017 -0.50567417
 -0.50538997 -0.24876281  0.60397403  0.63365499  0.        ]",[-0.49538508 -1.81736321],-0.121769059049,-0.121769059049,[-0.08298831 -1.3515296 ],"[[  2.94868751e-03  -1.02253150e-01   9.77275915e-02  -5.90204990e-02]
 [ -3.95389825e+00  -3.95951703e+00   0.00000000e+00   0.00000000e+00]]",[-0.35868764 -0.30579594]
2,"[ 1.01790242  1.72225029 -0.19045614  0.46116903  0.83694897 -0.50567364
 -0.72156707 -0.82888679  0.55629865  0.29362891  0.        ]",[ 1.45904261 -0.76343229],-0.10750911329,-0.10750911329,[ 0.98259604 -0.39275163],"[[-0.0949922  -0.22037738  0.09772759 -0.0590205 ]
 [-5.83396079 -7.839973    0.          0.        ]]",[-0.35868764 -0.30579594]
3,"[ 1.00283361  1.64811242 -0.30196543 -0.02061805  0.83694777 -0.5056731
 -0.25332298 -1.25782427  0.43671813 -0.05043233  0.        ]",[ 1.714903    1.18766333],-0.0947402197397,-0.0947402197397,[ 1.09230256  0.17761704],"[[ -0.17081336  -0.40596435   0.09772759  -0.0590205 ]
 [ -1.76172726 -10.70915242   0.           0.        ]]",[-0.35868764 -0.30579594]
4,"[ 1.00403636  1.54250135 -0.29495625 -0.435168    0.83694658 -0.50567257
  0.20538335 -0.6343867   0.33644155 -0.19539788  0.        ]",[ 1.5798867 -1.6376891],-0.0878522807054,-0.0878522807054,[ 0.51804763 -0.49370596],"[[-0.16602302 -0.57830691  0.09772759 -0.0590205 ]
 [ 2.22755848 -6.53898387  0.          0.        ]]",[-0.35868764 -0.30579594]
5,"[ 1.01959419  1.4074352  -0.17155477 -0.79921677  0.83694538 -0.50567203
  0.65537372 -1.20717841  0.28627275 -0.17800917  0.        ]",[-0.51708122 -0.13153233],-0.0820128945703,-0.0820128945703,[-0.21813078  0.07404977],"[[ -0.08220693  -0.74752881   0.09772759  -0.0590205 ]
 [  6.14104525 -10.37040207   0.           0.        ]]",[-0.35868764 -0.30579594]
6,"[ 1.02439097  1.20189949 -0.02168165 -1.17705639  0.83694418 -0.5056715
  0.40617638 -1.25422884  0.20589329 -0.15251995  0.        ]",[ 0.57057172  1.55228563],-0.0727518793711,-0.0727518793711,[ 0.13913614  0.45923215],"[[  0.01887018  -0.95809449   0.09772759  -0.0590205 ]
 [  3.97382827 -10.68514048   0.           0.        ]]",[-0.35868764 -0.30579594]
7,"[ 1.0138339   1.00923762  0.12827357 -1.41286706  0.83694298 -0.50567096
  0.65659731 -0.63072358  0.14219727 -0.0933279   0.        ]",[ 0.02272724  0.08240235],-0.0640218140784,-0.0640218140784,[-0.52435642 -0.10253012],"[[ 0.12019702 -1.12995237  0.09772759 -0.0590205 ]
 [ 6.15169536 -6.51451761  0.          0.        ]]",[-0.35868764 -0.30579594]
8,"[ 0.98061726  0.85761693  0.3072941  -1.53956645  0.83694179 -0.50567043
  0.65294665 -0.5626391   0.11991609  0.02919571  0.        ]",[-0.76645928  1.22225611],-0.0584869184971,-0.0584869184971,[-0.7530185  -0.02969867],"[[ 0.24291242 -1.25567342  0.09772759 -0.0590205 ]
 [ 6.11995318 -6.05910476  0.          0.        ]]",[-0.35868764 -0.30579594]
9,"[ 0.94192988  0.75736726  0.43636987 -1.59908942  0.83694059 -0.5056699
  0.29017843  0.04737112  0.10558661  0.12519196  0.        ]",[ 0.49353075 -0.78652906],-0.0559884027542,-0.0559884027542,[-0.50313854 -0.56404102],"[[ 0.33365747 -1.33591566  0.09772759 -0.0590205 ]
 [ 2.96503657 -1.97874942  0.          0.        ]]",[-0.35868764 -0.30579594]
10,"[ 0.89915194  0.66774857  0.54458709 -1.63725065  0.83693939 -0.50566936
  0.50808387 -0.41241347  0.08662142  0.20516121  0.        ]",[-1.56497613 -0.36509545],-0.0542913860337,-0.0542913860337,[-0.89644003 -0.02934426],"[[ 0.41197202 -1.40634829  0.09772759 -0.0590205 ]
 [ 4.86011758 -5.05424618  0.          0.        ]]",[-0.35868764 -0.30579594]
11,"[ 0.86301658  0.51990999  0.62048167 -1.67071433  0.83693819 -0.50566883
  0.04201275 -0.61344983  0.01636156  0.22365324  0.        ]",[-0.06015448  0.21587922],-0.0468026179076,-0.0468026179076,[-0.07627143  0.55310637],"[[ 0.46850699 -1.52092501  0.09772759 -0.0590205 ]
 [ 0.80680106 -6.39898007  0.          0.        ]]",[-0.35868764 -0.30579594]
12,"[ 0.85369108  0.36661702  0.6384071  -1.6677427   0.836937   -0.50566829
  0.01277027 -0.46671188 -0.0810112   0.18283413  0.        ]",[-0.27526971  1.05428794],-0.0354170965606,-0.0354170965606,[ 0.01515335  0.57423306],"[[ 0.48209131 -1.63905664  0.09772759 -0.0590205 ]
 [ 0.55248605 -5.41745588  0.          0.        ]]",[-0.35868764 -0.30579594]
13,"[ 0.85368816  0.27938741  0.63840952 -1.64894148  0.8369358  -0.50566776
 -0.11383322  0.14130402 -0.14268928  0.15443752  0.        ]",[-0.01382957 -0.15815564],-0.0282735013085,-0.0282735013085,[ 0.11620864 -0.00483704],"[[ 0.48209373 -1.70660013  0.09772759 -0.0590205 ]
 [-0.54855527 -1.35045106  0.          0.        ]]",[-0.35868764 -0.30579594]
14,"[ 0.86153578  0.23700559  0.62335937 -1.63524481  0.8369346  -0.50566722
 -0.1188714   0.0516807  -0.17941337  0.12795053  0.        ]",[ 1.31933015 -0.40419991],-0.0241096342563,-0.0241096342563,[ 0.21066569  0.17527485],"[[ 0.47068303 -1.73962401  0.09772759 -0.0590205 ]
 [-0.59237203 -1.94993851  0.          0.        ]]",[-0.35868764 -0.30579594]
15,"[ 0.84197846  0.16738313  0.66010502 -1.60612303  0.8369334  -0.50566669
  0.33760351 -0.18189194 -0.21623546  0.14483835  0.        ]",[ 0.4069949   0.40414825],-0.020005904442,-0.020005904442,[-0.54784799  0.34117126],"[[ 0.4986661  -1.79429863  0.09772759 -0.0590205 ]
 [ 3.3774782  -3.51229888  0.          0.        ]]",[-0.35868764 -0.30579594]
16,"[ 0.77793535  0.10009561  0.76576884 -1.56992242  0.83693221 -0.50566616
  0.51513135  0.06772665 -0.22656899  0.22779294  0.        ]",[-0.60968164  1.19176673],-0.0208802833017,-0.0208802833017,[-1.14112902 -0.03859939],"[[ 0.58170616 -1.84779219  0.09772759 -0.0590205 ]
 [ 4.92139671 -1.84260974  0.          0.        ]]",[-0.35868764 -0.30579594]
17,"[ 0.71427122  0.10415048  0.85431445 -1.57232905  0.83693101 -0.50566562
  0.22640163  0.66518897 -0.19370195  0.31844046  0.        ]",[-1.22177131 -1.29750952],-0.0287086157873,-0.0287086157873,[-0.96431899 -0.73865587],"[[ 0.65494059 -1.84454702  0.09772759 -0.0590205 ]
 [ 2.41039217  2.15379381  0.          0.        ]]",[-0.35868764 -0.30579594]
