timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
10,-0.0644221321485,[-0.1845569  -0.44300595],-0.0644221321485,[-0.01429734 -0.83520746],"[[ 1.9592179  -0.08649228 -0.13295329  0.18144061]
 [ 4.47669359 -0.61181924  0.          0.        ]]","[-1.0402712   1.65889429  1.34268026  0.90550574 -1.14833684  1.57645737
  0.52047819  0.24362783  0.17142934  0.3300015   0.        ]",[-0.4726423  -0.37824273]
11,-0.0507894461445,[ 0.74079567  0.32654583],-0.0507894461445,[ 0.06971299 -0.65071726],"[[ 2.040545   -0.11620354 -0.13295329  0.18144061]
 [ 3.65873811 -2.35350385  0.          0.        ]]","[-1.15171924  1.65499616  1.29295573  0.82682514 -1.14833489  1.57645335
  0.42171518 -0.02361862  0.05329621  0.27316695  0.        ]",[-0.4726423  -0.37824273]
12,-0.033964278437,[-1.18014737 -1.14452843],-0.033964278437,[-0.79125816 -0.58424056],"[[ 2.1423912  -0.14984414 -0.13295329  0.18144061]
 [ 6.51637103 -1.01500929  0.          0.        ]]","[-1.28484005  1.6492125   1.21851176  0.73807181 -1.14833294  1.57644932
  0.76675451  0.18176183 -0.0926231   0.18701359  0.        ]",[-0.4726423  -0.37824273]
13,-0.0238473341254,[-0.70610521 -0.03802717],-0.0238473341254,[ 0.09125657 -0.27493852],"[[ 2.23175006 -0.20965453 -0.13295329  0.18144061]
 [ 2.43309951 -4.95291607  0.          0.        ]]","[-1.39472192  1.63535932  1.14261388  0.58145056 -1.14833099  1.5764453
  0.27372619 -0.42247647 -0.18738658  0.11565584  0.        ]",[-0.4726423  -0.37824273]
14,-0.0300425453294,[ 0.59813118 -0.0297859 ],-0.0300425453294,[ 0.73129642 -0.27401006],"[[ 2.25190325 -0.30922881 -0.13295329  0.18144061]
 [-0.40833126 -5.00434759  0.          0.        ]]","[-1.41851091  1.60228033  1.12419238  0.32537002 -1.14832904  1.57644127
 -0.06935801 -0.43036783 -0.12790702  0.14011829  0.        ]",[-0.4726423  -0.37824273]
15,-0.0376241890782,[ 0.92890766 -0.19548508],-0.0376241890782,[ 0.41689813 -0.09476264],"[[ 2.26755816 -0.40951399 -0.13295329  0.18144061]
 [ 1.96592718 -5.02409772  0.          0.        ]]","[-1.43672375  1.55661158  1.10956183  0.07557871 -1.14832709  1.57643724
  0.21731827 -0.43339795 -0.05757989  0.16214085  0.        ]",[-0.4726423  -0.37824273]
16,-0.0354915299209,[-0.56696159 -0.79000943],-0.0354915299209,[-0.37634885  0.24902961],"[[ 2.34335952 -0.51677738 -0.13295329  0.18144061]
 [ 5.60212492 -5.69996766  0.          0.        ]]","[-1.52149041  1.49456487  1.03488714 -0.17974381 -1.14832514  1.57643322
  0.6563654  -0.53710419 -0.07875823  0.11685471  0.        ]",[-0.4726423  -0.37824273]
17,-0.0362517665682,[-0.49517379  0.27242926],-0.0362517665682,[ 0.24508092  0.65245974],"[[ 2.43179687 -0.66102092 -0.13295329  0.18144061]
 [ 3.24939848 -8.71435689  0.          0.        ]]","[-1.61271784  1.39087278  0.94015572 -0.49875169 -1.14832318  1.57642919
  0.37228817 -0.99963646 -0.07948386  0.06165205  0.        ]",[-0.4726423  -0.37824273]
18,-0.0462720204468,[ 1.11641212  0.43232837],-0.0462720204468,[ 0.73635715  0.68336904],"[[ 2.47647916 -0.82274702 -0.13295329  0.18144061]
 [ 1.2255491  -7.46243921  0.          0.        ]]","[-1.65545119  1.24948078  0.88939701 -0.81576795 -1.14832123  1.57642517
  0.12792084 -0.8075388   0.01216672  0.04377982  0.        ]",[-0.4726423  -0.37824273]
19,-0.0509235236057,[ 0.28658923  2.19813527],-0.0509235236057,[-0.08653463  0.84919477],"[[ 2.54043728 -0.95335006 -0.13295329  0.18144061]
 [ 5.15724317 -5.60402479  0.          0.        ]]","[-1.71248064  1.11832272  0.81361677 -1.03495432 -1.14831928  1.57642114
  0.60264821 -0.52237952  0.04493215 -0.0084688   0.        ]",[-0.4726423  -0.37824273]
20,-0.0455101783956,[-0.9593719  -0.07715361],-0.0455101783956,[-0.66446632  0.58088589],"[[ 2.65392461 -1.02459146 -0.13295329  0.18144061]
 [ 6.1880694  -1.53366962  0.          0.        ]]","[-1.80102826  1.04124185  0.67099018 -1.13914591 -1.14831733  1.57641712
  0.7271134   0.10218409 -0.05239065 -0.11621848  0.        ]",[-0.4726423  -0.37824273]
21,-0.0437915449612,[ 0.13802779  1.00116038],-0.0437915449612,[-0.07562699  0.56046879],"[[ 2.73837292 -1.05801332 -0.13295329  0.18144061]
 [ 2.26979449 -1.80763164  0.          0.        ]]","[-1.85585338  1.00387893  0.55900229 -1.18407808 -1.14831538  1.57641309
  0.25400513  0.06014672 -0.13783395 -0.2044894   0.        ]",[-0.4726423  -0.37824273]
22,-0.0438126604093,[-1.22008903  0.87532518],-0.0438126604093,[-0.51237524  0.10637414],"[[ 2.7887868  -1.05408022 -0.13295329  0.18144061]
 [ 2.76991722  2.18762888  0.          0.        ]]","[-1.88389162  1.00831182  0.49013573 -1.17892168 -1.14831343  1.57640906
  0.31439173  0.67318791 -0.20979127 -0.26445914  0.        ]",[-0.4726423  -0.37824273]
23,-0.0432554594099,[-0.30096391 -0.98287535],-0.0432554594099,[-0.10346932 -0.54929578],"[[ 2.80392597 -0.97597591 -0.13295329  0.18144061]
 [-1.24262332  5.61139321  0.          0.        ]]","[-1.8916082   1.0942305   0.46919494 -1.06925739 -1.14831148  1.57640504
 -0.17009887  1.1985362  -0.30732627 -0.30339655  0.        ]",[-0.4726423  -0.37824273]
24,-0.0403934909583,[ 0.66465765 -0.93971873],-0.0403934909583,[ 0.31094646 -0.19235308],"[[ 2.76738438 -0.90390661 -0.13295329  0.18144061]
 [-2.4076325   1.60888004  0.          0.        ]]","[-1.87240843  1.16959565  0.51953878 -0.95612558 -1.14830953  1.57640101
 -0.31076675  0.58438081 -0.33035864 -0.27760207  0.        ]",[-0.4726423  -0.37824273]
25,-0.0386160857278,[-0.60665968  0.02603355],-0.0386160857278,[ 0.06894363  0.36638126],"[[ 2.74610613 -0.90938975 -0.13295329  0.18144061]
 [ 0.27087883 -2.14468408  0.          0.        ]]","[-1.86036114  1.16400099  0.54852767 -0.96512075 -1.14830758  1.57639699
  0.01264822  0.00842502 -0.29676564 -0.24721361  0.        ]",[-0.4726423  -0.37824273]
26,-0.0384937176103,[ 0.08970423 -0.58152243],-0.0384937176103,[ 0.62931514  0.29751417],"[[ 2.72738649 -0.95081582 -0.13295329  0.18144061]
 [-2.13484199 -1.99841357  0.          0.        ]]","[-1.84924093  1.12098461  0.57381912 -1.03102989 -1.14830563  1.57639296
 -0.27782885  0.03086911 -0.23044765 -0.21160461  0.        ]",[-0.4726423  -0.37824273]
27,-0.0423865791696,[ 0.13279437  1.99373968],-0.0423865791696,[ 0.86984938  0.64087927],"[[ 2.68868049 -1.01349079 -0.13295329  0.18144061]
 [-1.73710074 -4.26154069  0.          0.        ]]","[-1.8247257   1.05347462  0.62544663 -1.12364502 -1.14830368  1.57638894
 -0.22980362 -0.31639074 -0.11350111 -0.15449497  0.        ]",[-0.4726423  -0.37824273]
28,-0.0480775295249,[ 1.16734881 -1.03344757],-0.0480775295249,[ 0.69390386  0.18606287],"[[ 2.65954292 -1.05814875 -0.13295329  0.18144061]
 [-1.17848542 -0.21773225  0.          0.        ]]","[-1.80492796  1.00371394  0.66367966 -1.18424296 -1.14830172  1.57638491
 -0.16235374  0.3041019  -0.02640891 -0.12014802  0.        ]",[-0.4726423  -0.37824273]
29,-0.0507684412783,[-0.54706998  0.72068487],-0.0507684412783,[ 0.17368475  0.89275551],"[[ 2.67591749 -1.10219901 -0.13295329  0.18144061]
 [ 2.80268919 -4.1740942   0.          0.        ]]","[-1.81618553  0.95338898  0.64226175 -1.23948499 -1.14829977  1.57638089
  0.3183515  -0.30297312 -0.00517403 -0.13547208  0.        ]",[-0.4726423  -0.37824273]
30,-0.0530631132567,[ 0.54745275  1.04811245],-0.0530631132567,[ 0.43665427  0.55196452],"[[ 2.70968839 -1.15621441 -0.13295329  0.18144061]
 [ 0.58179419 -1.23724469  0.          0.        ]]","[-1.83826532  0.89014093  0.5975378  -1.30092482 -1.14829782  1.57637686
  0.05019012  0.14766548  0.0018652  -0.1688621   0.        ]",[-0.4726423  -0.37824273]
31,-0.0496423639779,[-0.58314144  1.22113506],-0.0496423639779,[-0.29581916  0.12742898],"[[ 2.74293268 -1.14099122 -0.13295329  0.18144061]
 [ 2.73544613  2.74629298  0.          0.        ]]","[-1.85847585  0.90812671  0.55282569 -1.28431785 -1.14829587  1.57637284
  0.31023216  0.75891063 -0.05983477 -0.20242559  0.        ]",[-0.4726423  -0.37824273]
32,-0.0431754886962,[-0.16724836 -1.18933791],-0.0431754886962,[-0.28272372 -0.55706459],"[[ 2.77393609 -1.04687655 -0.13295329  0.18144061]
 [ 0.3727534   6.65215691  0.          0.        ]]","[-1.87594047  1.01639204  0.5105582  -1.16936937 -1.14829392  1.57636881
  0.02494907  1.35823551 -0.19728041 -0.24784975  0.        ]",[-0.4726423  -0.37824273]
33,-0.0409168524078,[-0.15063736 -0.22823607],-0.0409168524078,[-0.07897193 -0.18125822],"[[ 2.77468831 -0.9548807  -0.13295329  0.18144061]
 [-0.29526792  2.56106399  0.          0.        ]]","[-1.87634141  1.11668297  0.50952575 -1.0372843  -1.14829197  1.57636479
 -0.05571111  0.73048526 -0.28998281 -0.27100544  0.        ]",[-0.4726423  -0.37824273]
34,-0.0399276891048,[ 0.77543492 -0.74289617],-0.0399276891048,[ 0.04823694 -0.13789266],"[[ 2.76286439 -0.91323369 -0.13295329  0.18144061]
 [-0.88515476  1.60681801  0.          0.        ]]","[-1.86984342  1.16005204  0.52571174 -0.97137284 -1.14829002  1.57636076
 -0.12693693  0.58406231 -0.31528453 -0.26832409  0.        ]",[-0.4726423  -0.37824273]
35,-0.0411490508853,[-0.1743106   1.01246095],-0.0411490508853,[-0.4005726   0.35330841],"[[ 2.77612863 -0.91093961 -0.13295329  0.18144061]
 [ 2.20129948 -1.36749202  0.          0.        ]]","[-1.87710639  1.16239986  0.50754796 -0.96763363 -1.14828807  1.57635674
  0.24573725  0.12767488 -0.33492242 -0.28706299  0.        ]",[-0.4726423  -0.37824273]
36,-0.0455994844253,[-1.08560591 -0.29774046],-0.0455994844253,[-0.56913376 -0.13713698],"[[ 2.81278586 -0.8982876  -0.13295329  0.18144061]
 [ 1.46686165  2.61940372  0.          0.        ]]","[-1.89589732  1.17528187  0.45688031 -0.94681958 -1.14828612  1.57635271
  0.15705727  0.73943609 -0.39409907 -0.34323164  0.        ]",[-0.4726423  -0.37824273]
37,-0.0457365491832,[ 0.53046603 -0.58566203],-0.0457365491832,[ 0.19027454 -0.18013974],"[[ 2.80213877 -0.85823601 -0.13295329  0.18144061]
 [-2.51827974  1.38985574  0.          0.        ]]","[-1.89062776  1.21520449  0.47166495 -0.87875149 -1.14828417  1.57634869
 -0.32412964  0.55076973 -0.41892975 -0.34466476  0.        ]",[-0.4726423  -0.37824273]
38,-0.0421074095054,[ 0.2547538   1.43747881],-0.0421074095054,[-0.02790327  0.16388249],"[[ 2.77333807 -0.85398873 -0.13295329  0.18144061]
 [-0.36895399 -0.95730702  0.          0.        ]]","[-1.87557875  1.21935755  0.51137574 -0.87134077 -1.14828222  1.57634466
 -0.0646084   0.19061311 -0.38628879 -0.30475703  0.        ]",[-0.4726423  -0.37824273]
39,-0.0432320451441,[-0.43043323 -0.7268509 ],-0.0432320451441,[-0.44434655 -0.29960981],"[[ 2.77613243 -0.83322008 -0.13295329  0.18144061]
 [ 0.64500848  3.02091482  0.          0.        ]]","[-1.87708334  1.23945157  0.50754102 -0.83458895 -1.14828027  1.57634064
  0.05782295  0.80104419 -0.40963726 -0.31756663  0.        ]",[-0.4726423  -0.37824273]
40,-0.0440349813825,[ 0.79344218  0.36006441],-0.0440349813825,[-0.02810045 -0.04110205],"[[ 2.77182738 -0.80227255 -0.13295329  0.18144061]
 [-1.06979372  0.08362721  0.          0.        ]]","[-1.87474499  1.26869518  0.51344595 -0.77825382 -1.14827832  1.57633661
 -0.14923171  0.35033627 -0.43337244 -0.32523289  0.        ]",[-0.4726423  -0.37824273]
41,-0.0464389442543,[-0.69546369 -0.58512168],-0.0464389442543,[-0.69085175 -0.0679988 ],"[[ 2.78213545 -0.78632227 -0.13295329  0.18144061]
 [ 2.09007207  1.5066619   0.          0.        ]]","[-1.88027931  1.28343104  0.49928926 -0.74849926 -1.14827636  1.57633259
  0.23230819  0.56869125 -0.46121865 -0.34831267  0.        ]",[-0.4726423  -0.37824273]
42,-0.049038479885,[-0.05938878 -0.18101604],-0.049038479885,[-0.12800264  0.09936526],"[[ 2.79592287 -0.77972474 -0.13295329  0.18144061]
 [-0.70203033 -0.83909545  0.          0.        ]]","[-1.88744924  1.28945692  0.48026873 -0.7360508  -1.14827441  1.57632856
 -0.10482621  0.20874951 -0.48448091 -0.37278616  0.        ]",[-0.4726423  -0.37824273]
43,-0.0451194856745,[-0.20993467  0.40153328],-0.0451194856745,[ 0.01666114  0.1746932 ],"[[ 2.77966633 -0.8035306  -0.13295329  0.18144061]
 [-0.92289191 -1.53915837  0.          0.        ]]","[-1.87895327  1.26751551  0.50268433 -0.78057741 -1.14827246  1.57632454
 -0.13149423  0.10132915 -0.44211257 -0.33629376  0.        ]",[-0.4726423  -0.37824273]
44,-0.0407905647354,[ 1.71272218 -0.6941731 ],-0.0407905647354,[ 0.16722068 -0.06670034],"[[ 2.7530528  -0.81805332 -0.13295329  0.18144061]
 [-1.73574962  0.08148578  0.          0.        ]]","[-1.86424558  1.25387828  0.53908149 -0.80720869 -1.14827051  1.57632051
 -0.22964331  0.35000678 -0.3942799  -0.29075502  0.        ]",[-0.4726423  -0.37824273]
45,-0.0406003336212,[ 0.03572179 -0.62126288],-0.0406003336212,[-0.39102566  0.43755731],"[[ 2.75838712 -0.84403056 -0.13295329  0.18144061]
 [ 2.2558925  -2.67003121  0.          0.        ]]","[-1.86726568  1.22902302  0.53181635 -0.85382003 -1.14826856  1.57631649
  0.25233133 -0.07219687 -0.37642136 -0.28754108  0.        ]",[-0.4726423  -0.37824273]
46,-0.0439423499284,[-1.70249779 -1.4043431 ],-0.0439423499284,[-0.33773237  0.77865338],"[[ 2.8044829  -0.92158237 -0.13295329  0.18144061]
 [ 2.35335051 -5.07712714  0.          0.        ]]","[-1.89174414  1.15143858  0.46841009 -0.98486936 -1.14826661  1.57631246
  0.2640988  -0.44155111 -0.36116206 -0.32246388  0.        ]",[-0.4726423  -0.37824273]
47,-0.0448948642619,[ 0.05148846  0.85313452],-0.0448948642619,[ 0.66296846  1.05354238],"[[ 2.81139528 -1.06183228 -0.13295329  0.18144061]
 [-1.64890742 -8.9350287   0.          0.        ]]","[-1.89515004  0.99951515  0.45880917 -1.1890101  -1.14826466  1.57630844
 -0.21915835 -1.03352206 -0.23174522 -0.29076147  0.        ]",[-0.4726423  -0.37824273]
48,-0.0530458140358,[ 1.93530625  2.43785186],-0.0530458140358,[ 0.82071877  0.96571398],"[[ 2.7807757  -1.20486535 -0.13295329  0.18144061]
 [-1.41377114 -5.38012525  0.          0.        ]]","[-1.87951328  0.83183298  0.50115664 -1.35016238 -1.14826271  1.57630441
 -0.19076638 -0.48804242 -0.04632954 -0.24020194  0.        ]",[-0.4726423  -0.37824273]
49,-0.0581008310069,[-1.53597886  0.40802193],-0.0581008310069,[ 0.00782786  0.83599591],"[[ 2.79247224 -1.27168102 -0.13295329  0.18144061]
 [ 2.57022058 -1.31497387  0.          0.        ]]","[-1.88563464  0.7500422   0.48503475 -1.40820611 -1.14826076  1.57630039
  0.29028581  0.13573159  0.00600845 -0.25363598  0.        ]",[-0.4726423  -0.37824273]
