timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.342674200428,[ 1.14768966 -3.08867939],-0.342674200428,[ 0.1959769  -1.98065126],"[[-0.02564198 -0.08181963 -0.11113427  0.10699122]
 [-0.0039218  -0.00083107  0.          0.        ]]","[ 1.04745647  2.05310186 -0.10106635  0.61214761 -0.96000382  0.9388236
  0.00454106  0.36618579  2.25564552 -0.98409768  0.        ]",[-0.22489303 -0.18564019]
1,-0.341316813792,[-1.0091731  -1.35551296],-0.341316813792,[ 0.06155022 -1.89228654],"[[ 0.01398636 -0.12157933 -0.11113427  0.10699122]
 [ 3.9535749  -3.96193052  0.          0.        ]]","[ 1.04778259  2.04762118 -0.04103883  0.49071772 -0.96000137  0.93882125
  0.39062574 -0.19563738  2.2557993  -0.94884607  0.        ]",[-0.22489303 -0.18564019]
2,-0.341673773976,[-0.72681213 -1.26017044],-0.341673773976,[ 0.30723047 -1.74451101],"[[ 0.05259754 -0.23974309 -0.11113427  0.10699122]
 [-0.07905509 -7.84152632  0.          0.        ]]","[ 1.04594854  2.01886961  0.01741674  0.1340498  -0.95999891  0.9388189
 -0.00278983 -0.74589989  2.24451042 -0.99160891  0.        ]",[-0.22489303 -0.18564019]
3,-0.345591034658,[ 1.03499984 -1.86789492],-0.345591034658,[ 0.63648778 -1.55197918],"[[  0.02219711  -0.43473287  -0.11113427   0.10699122]
 [ -2.95150231 -11.64478341   0.           0.        ]]","[ 1.0475651   1.93161682 -0.02860258 -0.42998153 -0.95999645  0.93881655
 -0.28302018 -1.2853322   2.18709799 -1.22986666  0.        ]",[-0.22489303 -0.18564019]
4,-0.344489783165,[ 0.86787823 -1.12621045],-0.344489783165,[ 0.40780464 -1.60902321],"[[  3.45463937e-03  -7.05057705e-01  -1.11134272e-01   1.06991220e-01]
 [  1.06386955e+00  -1.53752441e+01   0.00000000e+00   0.00000000e+00]]","[ 1.04790468  1.73467836 -0.05699257 -1.12662457 -0.959994    0.93881419
  0.10871257 -1.8144331   2.05359398 -1.48688015  0.        ]",[-0.22489303 -0.18564019]
5,-0.332983554188,[ 0.41008508 -1.62187191],-0.332983554188,[ 0.1169815  -1.62926853],"[[  0.05897752  -1.04924709  -0.11113427   0.10699122]
 [  4.47705314 -19.03146131   0.           0.        ]]","[ 1.04543289  1.37801424  0.02706691 -1.79888652 -0.95999154  0.93881184
  0.44169674 -2.33299241  1.86319743 -1.62469942  0.        ]",[-0.22489303 -0.18564019]
6,-0.30956145121,[-1.49661581 -1.16814509],-0.30956145121,[-0.13994086 -1.54976726],"[[  0.16391154  -1.46582666  -0.11113427   0.10699122]
 [  6.01117609 -22.61451707   0.           0.        ]]","[ 1.02880929  0.84516219  0.18497222 -2.19015078 -0.95998908  0.93880949
  0.59136248 -2.84115756  1.60566949 -1.65723795  0.        ]",[-0.22489303 -0.18564019]
7,-0.272066490233,[ 0.24901126  0.09628679],-0.272066490233,[-0.17289582 -1.30838513],"[[  0.24322367  -1.95334516  -0.11113427   0.10699122]
 [  1.93319311 -26.12572817   0.           0.        ]]","[ 1.00596609  0.19771468  0.30260986 -1.9851163  -0.95998662  0.93880713
  0.19351978 -3.33910829  1.23784331 -1.61363982  0.        ]",[-0.22489303 -0.18564019]
8,-0.222096135601,[-1.4867968  -1.46675963],-0.222096135601,[-0.41849369 -1.21761835],"[[  0.29137278  -2.46684523  -0.11113427   0.10699122]
 [  2.87877939 -25.22725778   0.           0.        ]]","[ 0.98784454 -0.35427428  0.3729533  -1.05482017 -0.95998417  0.93880478
  0.28576959 -3.21162907  0.85059572 -1.40748083  0.        ]",[-0.22489303 -0.18564019]
9,-0.16374571401,[-0.97935998 -1.6082838 ],-0.16374571401,[-0.38833851 -1.00270319],"[[  0.30864089  -3.00610772  -0.11113427   0.10699122]
 [ -1.13831299 -23.60964141   0.           0.        ]]","[ 0.98057069 -0.63864045  0.39794345  0.44839534 -0.95998171  0.93880243
 -0.10613328 -2.98216472  0.552958   -1.00662358  0.        ]",[-0.22489303 -0.18564019]
10,-0.144755390394,[-0.58488653 -0.36109651],-0.144755390394,[-0.11596365 -1.14231133],"[[  2.47208236e-01  -3.17859060e+00  -1.11134272e-01   1.06991220e-01]
 [ -4.99235190e+00   2.60410671e-03   0.00000000e+00   0.00000000e+00]]","[ 1.00457995 -0.65012343  0.30846369  0.9766376  -0.95997925  0.93880008
 -0.48212868  0.36670268  0.49875952 -0.83250097  0.        ]",[-0.22489303 -0.18564019]
11,-0.148869176465,[-0.88324241 -1.78569688],-0.148869176465,[-0.08489249 -1.25987148],"[[ 0.1251203  -3.13159608 -0.11113427  0.10699122]
 [-7.20911995  3.24589692  0.          0.        ]]","[ 1.03675535 -0.65098135  0.12682041  0.83238362 -0.95997679  0.93879772
 -0.6983932   0.82668977  0.50698737 -0.87434194  0.        ]",[-0.22489303 -0.18564019]
12,-0.152208565596,[ 0.53699867 -1.89629746],-0.152208565596,[-0.03415103 -1.2860713 ],"[[ -0.05271726  -3.07397006  -0.11113427   0.10699122]
 [-10.56346308   2.34293517   0.           0.        ]]","[ 1.04591164 -0.64795245 -0.14205568  0.6556215  -0.95997434  0.93879537
 -1.02563733  0.69862329  0.50448885 -0.91715851  0.        ]",[-0.22489303 -0.18564019]
13,-0.152519614925,[-0.53305696 -0.82750425],-0.152519614925,[-0.08820289 -1.27515483],"[[-0.24055649 -3.03824322 -0.11113427  0.10699122]
 [-8.22824104  1.28566755  0.          0.        ]]","[ 1.00686011 -0.6438202  -0.42314689  0.5463413  -0.95997188  0.93879302
 -0.79781328  0.54867228  0.49076819 -0.93423827  0.        ]",[-0.22489303 -0.18564019]
14,-0.150925520399,[ 0.4510594  -2.12107356],-0.150925520399,[ 0.05026189 -1.17532682],"[[ -0.42466284  -3.01955651  -0.11113427   0.10699122]
 [-10.17590092   0.64206063   0.           0.        ]]","[ 0.92132605 -0.64097306 -0.68639234  0.48933477 -0.95996942  0.93879067
 -0.98782284  0.45739003  0.47449514 -0.93103304  0.        ]",[-0.22489303 -0.18564019]
15,-0.148405470199,[-0.80169183 -1.61821172],-0.148405470199,[ 0.07068543 -1.09701002],"[[-0.60824153 -3.01072519 -0.11113427  0.10699122]
 [-8.18858942  0.28604027  0.          0.        ]]","[ 0.79234012 -0.63946347 -0.92788469  0.46243734 -0.95996697  0.93878831
 -0.79394057  0.40689568  0.46049612 -0.91479964  0.        ]",[-0.22489303 -0.18564019]
16,-0.145459352618,[-0.11056826 -1.50230797],-0.145459352618,[ 0.3068265  -0.92974985],"[[ -0.80223401  -3.00684518  -0.11113427   0.10699122]
 [-11.20062028   0.12367504   0.           0.        ]]","[ 0.61344418 -0.63876645 -1.15130874  0.45062939 -0.95996451  0.93878596
 -1.08778891  0.3838671   0.45057549 -0.88972679  0.        ]",[-0.22489303 -0.18564019]
17,-0.14223698535,[-0.17442399 -0.18590744],-0.14223698535,[ 0.42095143 -0.80223405],"[[ -1.02841403  -3.00518405  -0.11113427   0.10699122]
 [-11.41666159   0.05233547   0.           0.        ]]","[ 0.35849931 -0.63846118 -1.35971101  0.44557559 -0.95996205  0.93878361
 -1.10886244  0.37374854  0.44607822 -0.85605311  0.        ]",[-0.22489303 -0.18564019]
18,-0.13949507194,[ 0.31768578 -0.83039644],-0.13949507194,[ 0.49057972 -0.70437229],"[[ -1.26140857  -3.00362291  -0.11113427   0.10699122]
 [-11.881245     0.08144614   0.           0.        ]]","[ 0.05685046 -0.63817083 -1.50519451  0.44082703 -0.95995959  0.93878126
 -1.15418325  0.37787669  0.44858429 -0.82070314  0.        ]",[-0.22489303 -0.18564019]
19,-0.137641241664,[ 0.28194671 -0.91080715],-0.137641241664,[ 0.47397277 -0.64359558],"[[ -1.48405359e+00  -3.00294587e+00  -1.11134272e-01   1.06991220e-01]
 [ -1.03882315e+01   5.65853945e-03   0.00000000e+00   0.00000000e+00]]","[-0.25354593 -0.63804322 -1.57141907  0.43876758 -0.95995714  0.9387789
 -1.00852339  0.36712727  0.4582361  -0.7879389   0.        ]",[-0.22489303 -0.18564019]
20,-0.13679721489,[ 0.05655854 -1.20591026],-0.13679721489,[ 0.43096012 -0.61767447],"[[-1.67855459 -3.00308913 -0.11113427  0.10699122]
 [-9.06627367 -0.01275558  0.          0.        ]]","[-0.5302329  -0.63806882 -1.56832066  0.43920247 -0.95995468  0.93877655
 -0.87955221  0.36451507  0.47248306 -0.76172289  0.        ]",[-0.22489303 -0.18564019]
21,-0.136695150985,[ 0.48127834 -1.51042415],-0.136695150985,[ 0.39446083 -0.61561048],"[[-1.85583251 -3.00342396 -0.11113427  0.10699122]
 [-8.66286238 -0.01669577  0.          0.        ]]","[-0.77765026 -0.63813016 -1.51597686  0.44021994 -0.95995222  0.9387742
 -0.84019383  0.36395568  0.48935904 -0.74097584  0.        ]",[-0.22489303 -0.18564019]
