timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02062876  1.82286032 -0.15213863  0.93824703  0.22748688  1.61339344
 -0.05048988  0.34862883  1.20341969 -1.87692083  0.        ]",[ 2.57970792 -0.60602293],-0.272087908305,-0.272087908305,[ 2.60409665 -0.44596991],"[[-0.06231836 -0.02367093  0.0272687   0.18646413]
 [ 0.0013674   0.00103812  0.          0.        ]]",[-0.31754056 -0.26670918]
1,"[ 1.02312648  1.82173054 -0.09281645  0.87102646  0.22748666  1.613388
  0.38704113 -0.00498405  1.20605211 -1.82058653  0.        ]",[ 2.65272782  1.58866127],-0.268098712427,-0.268098712427,[ 2.40987396 -0.36310524],"[[-0.02259141 -0.04774179  0.0272687   0.18646413]
 [ 3.95815006 -2.40011644  0.          0.        ]]",[-0.31754056 -0.26670918]
2,"[ 1.01675258  1.82119634  0.08341603  0.84922222  0.22748644  1.61338257
  0.81564334  0.58491367  1.20391838 -1.58364873  0.        ]",[ 1.06557361 -1.84845958],-0.250930199456,-0.250930199456,[ 2.13929677 -0.52982229],"[[ 0.09546101 -0.05555457  0.0272687   0.18646413]
 [ 7.83419049  1.60549561  0.          0.        ]]",[-0.31754056 -0.26670918]
3,"[ 0.96146693  1.82057106  0.36878244  0.82704069  0.22748621  1.61337713
  1.23610911 -0.0031019   1.14774845 -1.19275612  0.        ]",[ 0.38053986 -0.24216601],-0.220452223608,-0.220452223608,[ 1.77876198 -0.2776072 ],"[[  0.29029618  -0.06350606   0.0272687    0.18646413]
 [ 11.63666346  -2.38732857   0.           0.        ]]",[-0.31754056 -0.26670918]
4,"[ 0.81570484  1.81374016  0.70406676  0.66873824  0.22748599  1.6133717
  1.37715631 -0.13741733  1.00536173 -0.7755855   0.        ]",[ 1.67240532 -0.38812539],-0.183519964557,-0.183519964557,[ 1.34731674 -0.24776211],"[[  0.53582772  -0.1204036    0.0272687    0.18646413]
 [ 12.91224623  -3.29937568   0.           0.        ]]",[-0.31754056 -0.26670918]
5,"[ 0.54014107  1.79684831  1.04514315  0.44602037  0.22748577  1.61336626
  1.78641244 -0.35430902  0.74140464 -0.34710415  0.        ]",[ 0.74537573 -1.08683347],-0.137576231713,-0.137576231713,[-0.10992622 -0.21889354],"[[  0.83120715  -0.20116819   0.0272687    0.18646413]
 [ 16.61338756  -4.77214331   0.           0.        ]]",[-0.31754056 -0.26670918]
6,"[ 0.09221096  1.75039987  1.32844637  0.08461761  0.22748554  1.61336083
  2.07630785 -0.92360907  0.33385108  0.02063317  0.        ]",[-1.92135956  1.68137668],-0.0828446637695,-0.0828446637695,[-1.63516939  0.19310293],"[[  1.18977927  -0.33539785   0.0272687    0.18646413]
 [ 19.23513424  -8.63788333   0.           0.        ]]",[-0.31754056 -0.26670918]
7,"[-0.40007914  1.68349313  1.43444563 -0.25291393  0.22748532  1.61335539
  1.59665132 -0.3149922  -0.11908487  0.22203867  0.        ]",[-2.286739    1.14138171],-0.0315860551903,-0.0315860551903,[-1.93780935 -0.16022149],"[[  1.53096068  -0.46669048   0.0272687    0.18646413]
 [ 14.89742097  -4.50518315   0.           0.        ]]",[-0.31754056 -0.26670918]
8,"[-0.77609082  1.65300351  1.40107053 -0.37476131  0.22748509  1.61334995
  1.12646441  0.28154207 -0.52044226  0.28787788  0.        ]",[-1.9669382  -0.90431115],-0.0228796785045,-0.0228796785045,[-2.0101676  -0.48409286],"[[  1.78624677  -0.51615217   0.0272687    0.18646413]
 [ 10.64531336  -0.45452701   0.           0.        ]]",[-0.31754056 -0.26670918]
9,"[-1.01808523  1.62291065  1.32533035 -0.48248062  0.22748487  1.61334452
  0.6658732  -0.24421402 -0.77970727  0.27002449  0.        ]",[-1.2219692   0.68376894],-0.0481100476797,-0.0481100476797,[-1.73630774 -0.03011456],"[[ 1.95736094 -0.56106183  0.0272687   0.18646413]
 [ 6.47996995 -4.02457384  0.          0.        ]]",[-0.31754056 -0.26670918]
