timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.206799979416,[-2.4360595  -1.74654515],-0.206799979416,[-0.53079939 -1.25725365],"[[ 0.08476233  0.01965402  0.14495281 -0.17668745]
 [-0.00334183  0.00103028  0.          0.        ]]","[ 1.09638878  2.04883347  0.12586643  0.77801437  1.2504835  -1.51422572
  0.04360698  0.36430124  0.23809173  1.65044724  0.        ]",[-0.12403485 -0.21174155]
1,-0.195058568665,[-0.3835442   0.73574813],-0.195058568665,[-0.25685695 -1.08051109],"[[ 0.0450211  -0.02003798  0.14495281 -0.17668745]
 [-3.9576205  -3.95704377  0.          0.        ]]","[ 1.09996316  2.04879492  0.06601985  0.65791514  1.25047497 -1.51421245
 -0.28671493 -0.19009707  0.24411572  1.54736767  0.        ]",[-0.12403485 -0.21174155]
2,-0.171376287735,[ 1.55091736 -1.45811063],-0.171376287735,[-0.04825402 -1.03907633],"[[-0.0485807  -0.06915749  0.14495281 -0.17668745]
 [-5.39776022 -0.96488035  0.          0.        ]]","[ 1.09972528  2.04582977 -0.07519028  0.50944446  1.25046644 -1.51419919
 -0.40701678  0.22900919  0.23866582  1.34385537  0.        ]",[-0.12403485 -0.21174155]
3,-0.151467732363,[-0.16864073 -0.85490628],-0.151467732363,[-0.05643117 -0.97610331],"[[-0.11575888 -0.12800705  0.14495281 -0.17668745]
 [-1.33359775 -4.906933    0.          0.        ]]","[ 1.09205841  2.03803424 -0.17621309  0.33225927  1.25045791 -1.51418592
 -0.06751309 -0.32314742  0.21637817  1.17861827  0.        ]",[-0.12403485 -0.21174155]
4,-0.130348231178,[-0.99991272 -1.84555535],-0.130348231178,[ 0.14928022 -0.81225479],"[[-0.14884735 -0.25913209  0.14495281 -0.17668745]
 [-1.97314273 -8.19461408  0.          0.        ]]","[ 1.08598689  2.0042008  -0.22571056 -0.05682696  1.25044938 -1.51417266
 -0.12093787 -0.78364584  0.17086637  1.01300923  0.        ]",[-0.12403485 -0.21174155]
5,-0.0921495891826,[ 1.00447989 -0.09738552],-0.0921495891826,[ 0.62605929 -0.50914007],"[[ -0.22759435  -0.46110942   0.14495281  -0.17668745]
 [ -5.88862757 -11.99047288   0.           0.        ]]","[ 1.06551123  1.90887842 -0.34242488 -0.62782027  1.25044085 -1.51415939
 -0.44802176 -1.3153185   0.04253922  0.73661291  0.        ]",[-0.12403485 -0.21174155]
6,-0.0545186149029,[-0.20520535 -0.81536982],-0.0545186149029,[ 0.72895765 -0.41502875],"[[ -0.30451033  -0.70242017   0.14495281  -0.17668745]
 [ -1.81648869 -12.14008927   0.           0.        ]]","[ 1.03741057  1.7314453  -0.454393   -1.23640499  1.25043232 -1.51414613
 -0.10784912 -1.33626518 -0.16380731  0.48874334  0.        ]",[-0.12403485 -0.21174155]
7,-0.0431965177571,[-0.29662596  0.19933639],-0.0431965177571,[ 0.76321471 -0.39187342],"[[ -0.34862265  -0.97520067   0.14495281  -0.17668745]
 [ -2.5922924  -15.12800718   0.           0.        ]]","[ 1.01774266  1.46013406 -0.51744198 -1.78634274  1.2504238  -1.51413287
 -0.17265677 -1.75475917 -0.40785627  0.34349949  0.        ]",[-0.12403485 -0.21174155]
8,-0.0706343974416,[-0.14434037 -1.33640286],-0.0706343974416,[ 0.74781513 -0.39663786],"[[ -0.4117445   -1.26683316   0.14495281  -0.17668745]
 [ -3.71618322 -14.03887694   0.           0.        ]]","[ 0.98519319  1.10913591 -0.60588661 -2.16861504  1.25041527 -1.5141196
 -0.26654243 -1.60219202 -0.70874797  0.27390473  0.        ]",[-0.12403485 -0.21174155]
9,-0.114886688442,[ 1.2448989  -0.21846378],-0.114886688442,[ 0.66948879 -0.38300368],"[[ -0.49106838  -1.58454814   0.14495281  -0.17668745]
 [ -4.21472904 -17.72035464   0.           0.        ]]","[ 0.9371163   0.68926074 -0.71358013 -2.30700377  1.25040674 -1.51410634
 -0.30818864 -2.117815   -1.03717185  0.32224274  0.        ]",[-0.12403485 -0.21174155]
10,-0.156781139355,[ 1.1436875   1.30194403],-0.156781139355,[ 0.52452773 -0.37724361],"[[ -0.53483351  -1.94411978   0.14495281  -0.17668745]
 [ -0.17503687 -18.2350532    0.           0.        ]]","[ 0.90726896  0.21854827 -0.77112223 -2.09883971  1.25039821 -1.51409308
  0.02927654 -2.1898729  -1.29850965  0.52381871  0.        ]",[-0.12403485 -0.21174155]
11,-0.182219252354,[ 1.76542255  0.25459608],-0.182219252354,[ 0.42764652 -0.38230962],"[[ -0.49859625  -2.26547352   0.14495281  -0.17668745]
 [  3.78587009 -13.91467117   0.           0.        ]]","[ 0.93213968 -0.15085569 -0.72357219 -1.60603747  1.25038968 -1.51407982
  0.36016009 -1.58472646 -1.39919109  0.76996389  0.        ]",[-0.12403485 -0.21174155]
12,-0.196274621514,[-0.61362345 -0.37742763],-0.196274621514,[ 0.32563958 -0.38617462],"[[ -0.38391249  -2.53088831   0.14495281  -0.17668745]
 [  7.66968781 -12.63104346   0.           0.        ]]","[ 1.00015717 -0.39107561 -0.56715231 -1.01655479  1.25038116 -1.51406655
  0.68460295 -1.40492555 -1.39942294  0.98277944  0.        ]",[-0.12403485 -0.21174155]
13,-0.211958085834,[ 1.07104512 -0.82248805],-0.211958085834,[ 0.33609691 -0.37324506],"[[ -0.25641679  -2.79599393   0.14495281  -0.17668745]
 [  5.08842806 -13.87540029   0.           0.        ]]","[ 1.05587199 -0.55420422 -0.38463454 -0.30644098  1.25037263 -1.51405329
  0.4689684  -1.57919979 -1.38745667  1.20251529  0.        ]",[-0.12403485 -0.21174155]
14,-0.225912806899,[ 0.10602849  1.28757529],-0.225912806899,[ 0.19153348 -0.42232391],"[[-0.11593397 -3.05826165  0.14495281 -0.17668745]
 [ 8.94729411 -6.24213273  0.          0.        ]]","[ 1.09197034 -0.62885055 -0.17645007  0.46673309  1.2503641  -1.51404003
  0.79132723 -0.5100605  -1.37155644  1.38332213  0.        ]",[-0.12403485 -0.21174155]
15,-0.229937653531,[-0.63011631 -1.56922328],-0.229937653531,[ 0.07851675 -0.48900127],"[[ 0.06545116 -3.08732338  0.14495281 -0.17668745]
 [ 9.19031368  1.33251218  0.          0.        ]]","[ 1.09831662 -0.6315277   0.09683774  0.55445597  1.25035558 -1.51402677
  0.81162505  0.5508664  -1.36273608  1.43702111  0.        ]",[-0.12403485 -0.21174155]
16,-0.224797743968,[ 0.1264592 -0.3757986],-0.224797743968,[ 0.10461812 -0.48132893],"[[ 0.22240082 -3.05546128  0.14495281 -0.17668745]
 [ 6.51355759  1.52879735  0.          0.        ]]","[ 1.06706126 -0.62852799  0.33101946  0.45828646  1.25034705 -1.51401351
  0.58801146  0.57835672 -1.34680042  1.39655749  0.        ]",[-0.12403485 -0.21174155]
17,-0.220350144806,[-2.36439188 -2.14416385],-0.220350144806,[ 0.0221739  -0.50972921],"[[ 0.35640149 -3.02994767  0.14495281 -0.17668745]
 [ 6.88526975  0.99102446  0.          0.        ]]","[ 1.01395637 -0.62514737  0.5247003   0.38146433  1.25033852 -1.51400025
  0.61906142  0.50303259 -1.32605928  1.36857586  0.        ]",[-0.12403485 -0.21174155]
18,-0.217559144062,[-0.50498957  1.00471197],-0.217559144062,[ 0.12399654 -0.47036567],"[[ 0.45301412 -3.01580326  0.14495281 -0.17668745]
 [ 2.78964574  0.47696675  0.          0.        ]]","[ 0.96111028 -0.6228982   0.65867753  0.33896604  1.25033    -1.51398699
  0.27691826  0.43103027 -1.3092542   1.35488012  0.        ]",[-0.12403485 -0.21174155]
19,-0.211750321795,[-0.08788788 -0.652911  ],-0.211750321795,[ 0.16519359 -0.48142982],"[[ 0.48819397 -2.9666317   0.14495281 -0.17668745]
 [ 0.73518264  4.42702441  0.          0.        ]]","[ 0.93894079 -0.61301697  0.70599523  0.19187324  1.25032147 -1.51397373
  0.10529075  0.98428703 -1.28143177  1.3190955   0.        ]",[-0.12403485 -0.21174155]
20,-0.204822441508,[-0.00079189 -0.35625683],-0.204822441508,[ 0.20628464 -0.45299438],"[[ 0.49925904 -2.90490948  0.14495281 -0.17668745]
 [ 0.37253657  1.75410588  0.          0.        ]]","[ 0.93164939 -0.59609877  0.72069763  0.00908103  1.25031294 -1.51396047
  0.07499548  0.60990441 -1.24749031  1.27719532  0.        ]",[-0.12403485 -0.21174155]
