timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.405504515516,[ 2.30653348 -0.16488643],-0.405504515516,[ 1.94546974  0.23084295],"[[ 0.01928313  0.0726097  -0.16383133  0.1702774 ]
 [ 0.00360478  0.00328587  0.          0.        ]]","[ 1.07970628  1.44662342  0.02440175  1.52961104 -1.41808269  1.47925527
 -0.02508787  0.32301842  3.40351327 -1.88132587  0.        ]",[-0.87427717 -0.73034567]
1,-0.402085013349,[ 2.53970329  0.14462881],-0.402085013349,[ 1.95403326  0.42026448],"[[ 0.0590476   0.06610875 -0.16383133  0.1702774 ]
 [ 3.95966844 -0.65119522  0.          0.        ]]","[ 1.07740817  1.44720967  0.08243286  1.51251185 -1.41808061  1.47925296
  0.52207126  0.21324256  3.39788033 -1.7837802   0.        ]",[-0.87427717 -0.73034567]
2,-0.390424864091,[ 1.9743333   0.49841206],-0.390424864091,[ 2.05417562  0.46657181],"[[ 0.1771434   0.05894479 -0.16383133  0.1702774 ]
 [ 7.83700267 -0.06714423  0.          0.        ]]","[ 1.05689054  1.44779215  0.25362125  1.4936606  -1.41807852  1.47925066
  1.05834082  0.31120499  3.36143176 -1.47966208  0.        ]",[-0.87427717 -0.73034567]
3,-0.366342489802,[ 2.04510769  0.25223929],-0.366342489802,[ 2.03341842  0.30360842],"[[  0.37201105   0.07740103  -0.16383133   0.1702774 ]
 [ 11.63711532   1.90619149   0.           0.        ]]","[ 0.97906008  1.44614792  0.52714742  1.54219917 -1.41807643  1.47924835
  1.58392828  0.64219134  3.22769097 -0.95669933  0.        ]",[-0.87427717 -0.73034567]
4,-0.324880979292,[ 1.66830111 -0.29534177],-0.324880979292,[ 1.60848749 -0.01146924],"[[  0.64213103   0.12515195  -0.16383133   0.1702774 ]
 [ 15.36248704   2.86569454   0.           0.        ]]","[ 0.78611623  1.43984084  0.87098968  1.66742135 -1.41807435  1.47924605
  2.09917517  0.8031278   2.89223122 -0.28847703  0.        ]",[-0.87427717 -0.73034567]
5,-0.263707519064,[ 0.48918402 -0.77828804],-0.263707519064,[ 0.27650613 -0.50839287],"[[  0.986028     0.17014741  -0.16383133   0.1702774 ]
 [ 19.01504723   1.63792644   0.           0.        ]]","[ 0.4190238   1.43119385  1.21413442  1.78473527 -1.41807226  1.47924375
  2.60434638  0.59719427  2.28446149  0.32461275  0.        ]",[-0.87427717 -0.73034567]
6,-0.188346716938,[-2.40271675 -0.9539889 ],-0.188346716938,[-1.6825    -0.8103267],"[[  1.38198364   0.17165194  -0.16383133   0.1702774 ]
 [ 20.57530256  -1.47709831   0.           0.        ]]","[-0.11847035  1.43085753  1.43086604  1.78864008 -1.41807017  1.47924144
  2.82013043  0.07471198  1.48228507  0.63419367  0.        ]",[-0.87427717 -0.73034567]
7,-0.120099502139,[-1.64642177 -0.41264213],-0.120099502139,[-1.85868394 -0.60275847],"[[  1.74972964   0.10451789  -0.16383133   0.1702774 ]
 [ 16.21381542  -5.22379073   0.           0.        ]]","[-0.65797     1.44292233  1.4335022   1.61337482 -1.41806809  1.47923914
  2.21689585 -0.55371966  0.77811939  0.58041857  0.        ]",[-0.87427717 -0.73034567]
8,-0.0744154546969,[-2.31570754 -1.11653178],-0.0744154546969,[-1.61682951 -0.20721725],"[[  2.03110329  -0.01529765  -0.16383133   0.1702774 ]
 [ 11.93779897  -6.75265185   0.           0.        ]]","[-1.05077424  1.44989466  1.30479643  1.29801649 -1.418066    1.47923683
  1.62548719 -0.81015467  0.33857064  0.38633892  0.        ]",[-0.87427717 -0.73034567]
9,-0.0535673955501,[ 0.1475421  -0.01752337],-0.0535673955501,[-0.53945762  0.54824173],"[[  2.2278148   -0.18872056  -0.16383133   0.1702774 ]
 [  7.74729894 -10.57689509   0.           0.        ]]","[-1.29647305  1.4268559   1.15274871  0.84378216 -1.41806391  1.47923453
  1.04590839 -1.45159237  0.1457711   0.23836658  0.        ]",[-0.87427717 -0.73034567]
10,-0.0463922373628,[-0.68953758  0.67654163],-0.0463922373628,[-0.93034995  1.12255669],"[[  2.38707948  -0.39885459  -0.16383133   0.1702774 ]
 [  8.17774819 -10.43696239   0.           0.        ]]","[-1.47033684  1.34752425  0.99663616  0.31453348 -1.41806183  1.47923222
  1.10544156 -1.42811937  0.07736926  0.13210013  0.        ]",[-0.87427717 -0.73034567]
11,-0.0435334950545,[-0.61933931  1.85560782],-0.0435334950545,[-0.35889405  1.53461373],"[[ 2.52163243 -0.5786315  -0.16383133  0.1702774 ]
 [ 5.28715812 -7.55036887  0.          0.        ]]","[-1.59617727  1.23742689  0.8448347  -0.10334788 -1.41805974  1.47922992
  0.70565072 -0.94395098  0.03729882  0.02335395  0.        ]",[-0.87427717 -0.73034567]
12,-0.0438509482172,[-0.11564911  1.10270462],-0.0438509482172,[-0.03223731  1.33672452],"[[ 2.60172844 -0.68840181 -0.16383133  0.1702774 ]
 [ 2.73095112 -3.44037617  0.          0.        ]]","[-1.66090851  1.15259609  0.74699916 -0.33645532 -1.41805766  1.47922761
  0.3521078  -0.25458291  0.02377949 -0.04788924  0.        ]",[-0.87427717 -0.73034567]
13,-0.0417971182882,[ 0.02546831  0.16142534],-0.0417971182882,[-0.41837209  0.74169934],"[[ 2.65120133 -0.71679618 -0.16383133  0.1702774 ]
 [ 2.21804796  0.58751294  0.          0.        ]]","[-1.69686     1.12863092  0.68412268 -0.39357897 -1.41805557  1.47922531
  0.28116925  0.42101389 -0.02312805 -0.11335314  0.        ]",[-0.87427717 -0.73034567]
14,-0.0389852858737,[-0.15315834  0.29652713],-0.0389852858737,[-0.81133413  0.60088468],"[[ 2.69613079 -0.69874959 -0.16383133  0.1702774 ]
 [ 2.27470749  1.21505433  0.          0.        ]]","[-1.72675202  1.14395352  0.62555789 -0.35743141 -1.41805348  1.479223
  0.28900554  0.526271   -0.10877927 -0.19895128  0.        ]",[-0.87427717 -0.73034567]
15,-0.0392438656289,[-0.81144991  0.32439124],-0.0392438656289,[-1.0478071  0.3345862],"[[ 2.73508977 -0.66290715 -0.16383133  0.1702774 ]
 [ 1.62335861  2.36535528  0.          0.        ]]","[-1.75049801  1.17341655  0.57374296 -0.28401267 -1.4180514   1.4792207
  0.19891886  0.71921036 -0.19998891 -0.29164542  0.        ]",[-0.87427717 -0.73034567]
16,-0.0399308636079,[-0.2102339  -0.41077158],-0.0399308636079,[-0.31498632 -0.01120073],"[[ 2.73502053 -0.60317127 -0.16383133  0.1702774 ]
 [-1.61947042  3.60410449  0.          0.        ]]","[-1.75045414  1.21956467  0.57383547 -0.15706826 -1.41804931  1.47921839
 -0.24958955  0.92698488 -0.25753023 -0.33421043  0.        ]",[-0.87427717 -0.73034567]
17,-0.0374103257093,[ 0.25523088  0.72985928],-0.0374103257093,[ 0.14815065  0.2485919 ],"[[ 2.69461371 -0.54812124 -0.16383133  0.1702774 ]
 [-2.41854698  1.90655665  0.          0.        ]]","[-1.72577583  1.25869878  0.62755561 -0.03534758 -1.41804722  1.47921609
 -0.36010792  0.64225478 -0.25432384 -0.29815645  0.        ]",[-0.87427717 -0.73034567]
18,-0.0355718818027,[-0.79495676  0.63769209],-0.0355718818027,[-0.42362678 -0.33988133],"[[ 2.65684341 -0.48137681 -0.16383133  0.1702774 ]
 [-1.36200956  4.75838072  0.          0.        ]]","[-1.70074292  1.30160616  0.67684022  0.11777655 -1.41804514  1.47921379
 -0.21398032  1.12059007 -0.26397316 -0.27760172  0.        ]",[-0.87427717 -0.73034567]
19,-0.0336816973449,[ 0.01565617  0.06566039],-0.0336816973449,[ 0.21142408 -0.89079499],"[[ 2.59831091 -0.36180864 -0.16383133  0.1702774 ]
 [-4.48083882  7.19033719  0.          0.        ]]","[-1.65828662  1.36547146  0.75127355  0.40521348 -1.41804305  1.47921148
 -0.64533885  1.52849965 -0.2896959  -0.26336281  0.        ]",[-0.87427717 -0.73034567]
20,-0.0305517254925,[ 0.32189598 -2.13777074],-0.0305517254925,[ 0.22056335 -1.04843497],"[[ 2.51020451 -0.21682194 -0.16383133  0.1702774 ]
 [-4.33030428  7.30793844  0.          0.        ]]","[-1.5862752   1.41944698  0.85836024  0.77122471 -1.41804096  1.47920918
 -0.62451829  1.54822233 -0.28894819 -0.22065049  0.        ]",[-0.87427717 -0.73034567]
21,-0.0281978261599,[ 0.91557225 -0.63415174],-0.0281978261599,[ 0.32803142 -0.65365106],"[[ 2.43725004 -0.1118478  -0.16383133  0.1702774 ]
 [-2.96967861  3.20315457  0.          0.        ]]","[-1.519629    1.44186432  0.94200331  1.04410563 -1.41803888  1.47920687
 -0.43633254  0.85972709 -0.26949607 -0.1776322   0.        ]",[-0.87427717 -0.73034567]
22,-0.0278481275629,[-0.70502136  0.58029101],-0.0278481275629,[-0.5585143  -0.40722236],"[[ 2.41479543 -0.07362878 -0.16383133  0.1702774 ]
 [ 0.71195487  0.6273358   0.          0.        ]]","[-1.49789331  1.44648444  0.96675442  1.1444193  -1.41803679  1.47920457
  0.07286722  0.42768527 -0.26724684 -0.17123593  0.        ]",[-0.87427717 -0.73034567]
23,-0.0280990051756,[ 0.22015049 -0.24288082],-0.0280990051756,[ 0.10607474 -0.72598577],"[[ 2.40090166 -0.03814204 -0.16383133  0.1702774 ]
 [-2.09199292  2.91371543  0.          0.        ]]","[-1.48416442  1.44907097  0.98182451  1.23781792 -1.4180347   1.47920226
 -0.31494154  0.81117877 -0.2749629  -0.1794816   0.        ]",[-0.87427717 -0.73034567]
24,-0.0275251974912,[-0.30174691 -1.36531582],-0.0275251974912,[-0.04696865 -0.67180061],"[[ 2.36821882  0.0099008  -0.16383133  0.1702774 ]
 [-1.17933079  1.8939683   0.          0.        ]]","[-1.45104881  1.44995469  1.01652037  1.36444299 -1.41803262  1.47919996
 -0.18871275  0.64013625 -0.26409804 -0.16454105  0.        ]",[-0.87427717 -0.73034567]
25,-0.0262960671683,[ 1.41492691 -0.18218652],-0.0262960671683,[ 0.8500756  -0.18537895],"[[ 2.33290535  0.00768068 -0.16383133  0.1702774 ]
 [-2.3481297  -2.10266263  0.          0.        ]]","[-1.4140018   1.44997798  1.05278295  1.35858858 -1.41803053  1.47919765
 -0.35036716 -0.03021843 -0.20897737 -0.09518461  0.        ]",[-0.87427717 -0.73034567]
26,-0.027309798231,[ 0.30662873 -0.32831389],-0.027309798231,[-0.15637565 -0.11819811],"[[ 2.3261019  -0.04120841 -0.16383133  0.1702774 ]
 [ 1.65445695 -2.78396982  0.          0.        ]]","[-1.40671534  1.44890553  1.05961838  1.22973544 -1.41802845  1.47919535
  0.20322398 -0.14449403 -0.15797769 -0.03605752  0.        ]",[-0.87427717 -0.73034567]
27,-0.0271028184965,[-0.94685687  0.12204339],-0.0271028184965,[-0.48756802  0.11170784],"[[ 2.37103783 -0.10938259 -0.16383133  0.1702774 ]
 [ 2.83520319 -4.02929591  0.          0.        ]]","[-1.45394352  1.44220662  1.01356689  1.05055593 -1.41802636  1.47919304
  0.36653094 -0.35337252 -0.17071749 -0.055331    0.        ]",[-0.87427717 -0.73034567]
28,-0.0288777451969,[ 0.23911446  0.78696035],-0.0288777451969,[ 0.83132136  0.27873027],"[[ 2.38959566 -0.18430483 -0.16383133  0.1702774 ]
 [-0.96676628 -3.46481618  0.          0.        ]]","[-1.47282837  1.42789017  0.99394307  0.85521484 -1.41802427  1.47919074
 -0.15931365 -0.2586921  -0.13405225 -0.02368414  0.        ]",[-0.87427717 -0.73034567]
29,-0.0320023025691,[ 0.6633795   0.12702776],-0.0320023025691,[ 0.42457935 -0.07449612],"[[ 2.37993048 -0.22165239 -0.16383133  0.1702774 ]
 [-0.00295216 -0.28055077  0.          0.        ]]","[-1.46303534  1.41805547  1.00420524  0.75878462 -1.41802219  1.47918844
 -0.0260099   0.27540541 -0.08417517  0.02340592  0.        ]",[-0.87427717 -0.73034567]
