timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.21099416947,[ 0.08479411 -1.9892107 ],-0.21099416947,[-0.30620056 -2.00676537],"[[ -4.35664590e-02   4.67902946e-02  -2.46382589e-05   1.71719538e-02]
 [  1.36805068e-03   4.21923697e-03   0.00000000e+00   0.00000000e+00]]","[ 1.02435198  1.93014205 -0.10930892  1.06661344  0.00806826  0.15564364
 -0.00717905  0.35937258  1.40018287 -0.07686377  0.        ]",[-0.27507135 -0.22543348]
1,-0.211346117474,[-0.48034387 -2.16835127],-0.211346117474,[-0.183549   -1.73682714],"[[ -4.01584061e-02   7.14468998e-03  -2.46382589e-05   1.71719538e-02]
 [  3.38310478e-01  -3.95558227e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02455728  1.93154622 -0.10417536  0.95050812  0.00806825  0.15564346
  0.02783854 -0.21214754  1.39980298 -0.11104827  0.        ]",[-0.27507135 -0.22543348]
2,-0.212284632747,[ 1.18910593 -0.39934062],-0.212284632747,[ 0.15420526 -1.45448101],"[[ -5.25093487e-02  -1.10901621e-01  -2.46382589e-05   1.71719538e-02]
 [ -1.56707382e+00  -7.83611866e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02372223  1.92344206 -0.12277528  0.60532247  0.00806825  0.15564329
 -0.17018353 -0.77222675  1.38761823 -0.25644273  0.        ]",[-0.27507135 -0.22543348]
3,-0.211886909355,[ 1.36420047 -1.49091375],-0.211886909355,[ 0.14879359 -1.30816841],"[[ -4.38440680e-02  -2.81947809e-01  -2.46382589e-05   1.71719538e-02]
 [  2.42032990e+00  -9.26373154e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02432736  1.87932014 -0.10972665  0.11442844  0.00806824  0.15564311
  0.24421843 -0.9782731   1.35196201 -0.41080244  0.        ]",[-0.27507135 -0.22543348]
4,-0.207819010572,[-0.59567741 -2.30376025],-0.207819010572,[-0.02164669 -0.98680389],"[[  4.37875314e-02  -5.05124638e-01  -2.46382589e-05   1.71719538e-02]
 [  6.32982662e+00  -1.30413319e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02432864  1.76632199  0.02234385 -0.4881982   0.00806823  0.15564293
  0.65052337 -1.52349152  1.30437334 -0.45769658  0.        ]",[-0.27507135 -0.22543348]
5,-0.198731389394,[ 0.07661339 -0.97987901],-0.198731389394,[ 0.20137474 -0.61004734],"[[  1.45495016e-01  -8.03079126e-01  -2.46382589e-05   1.71719538e-02]
 [  3.84904424e+00  -1.67418096e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01034141  1.52734796  0.17492535 -1.17840026  0.00806822  0.15564276
  0.39270009 -2.05757166  1.20109941 -0.53407813  0.        ]",[-0.27507135 -0.22543348]
6,-0.182263337084,[ 0.32543869 -2.06309196],-0.182263337084,[ 0.1530458  -0.33051932],"[[  2.24757743e-01  -1.17351837e+00  -2.46382589e-05   1.71719538e-02]
 [  4.07634686e+00  -2.02902825e+01   0.00000000e+00   0.00000000e+00]]","[ 0.98910661  1.12039622  0.29234862 -1.77202588  0.00806821  0.15564258
  0.41632268 -2.56970132  0.9976441  -0.66897286  0.        ]",[-0.27507135 -0.22543348]
7,-0.154888057129,[-0.22781845 -0.28254391],-0.154888057129,[-0.06945567 -0.01140901],"[[  3.18393285e-01  -1.61502331e+00  -2.46382589e-05   1.71719538e-02]
 [  5.28310147e+00  -2.38483242e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95255481  0.55000091  0.42828937 -1.99732876  0.0080682   0.15564241
  0.54173774 -3.08319463  0.69089868 -0.73914563  0.        ]",[-0.27507135 -0.22543348]
8,-0.117017929399,[ 0.59518991  0.97286593],-0.117017929399,[-0.0649365   0.26356438],"[[  4.13945799e-01  -2.09847511e+00  -2.46382589e-05   1.71719538e-02]
 [  4.27544613e+00  -2.44947274e+01   0.00000000e+00   0.00000000e+00]]","[ 0.90277078 -0.05769644  0.56274226 -1.60167383  0.00806819  0.15564223
  0.43701328 -3.1764496   0.3103431  -0.68734147  0.        ]",[-0.27507135 -0.22543348]
9,-0.0767094274766,[-0.60715515  1.314177  ],-0.0767094274766,[-0.42810822  0.14705828],"[[  5.22233946e-01  -2.54485414e+00  -2.46382589e-05   1.71719538e-02]
 [  6.54609571e+00  -2.01575979e+01   0.00000000e+00   0.00000000e+00]]","[ 0.83168309 -0.48589184  0.70836408 -0.71679208  0.00806818  0.15564205
  0.67299712 -2.55046635 -0.02642483 -0.49981066  0.        ]",[-0.27507135 -0.22543348]
