timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.38786262622,[-0.36556603 -1.33385716],-0.38786262622,[-0.44122407 -1.40737104],"[[ 0.09698155  0.09125033 -0.17607498  0.08719446]
 [ 0.00121429 -0.00308701  0.          0.        ]]","[ 1.06421974  1.66972677  0.17731903  0.80679566 -1.56247291  0.75403589
  0.10153547  0.3146203   2.41873185 -0.36734083  0.        ]",[ 0.00410125 -0.16292474]
1,-0.39007732683,[ 0.55999562 -0.52206456],-0.39007732683,[-0.4346447  -1.37398911],"[[ 0.08251151  0.051467   -0.17607498  0.08719446]
 [-1.44341222 -3.96205411  0.          0.        ]]","[ 1.06601389  1.67320914  0.15536608  0.71052343 -1.56244144  0.75402896
 -0.02828775 -0.24091717  2.42616803 -0.42293073  0.        ]",[ 0.00410125 -0.16292474]
2,-0.393245472098,[-1.09551109 -1.66737606],-0.393245472098,[-0.4354012  -1.35807669],"[[ 0.076164   -0.04773633 -0.17607498  0.08719446]
 [ 0.80118371 -5.95164424  0.          0.        ]]","[ 1.06670167  1.67340145  0.14572701  0.46994226 -1.56240997  0.75402204
  0.17342613 -0.52010252  2.4329488  -0.51551035  0.        ]",[ 0.00410125 -0.16292474]
3,-0.397119141659,[ 0.2505393  -1.76445056],-0.397119141659,[-0.41734457 -1.305897  ],"[[ 0.05235274 -0.20529935 -0.17607498  0.08719446]
 [-3.16912567 -9.79186653  0.          0.        ]]","[ 1.06881924  1.64872055  0.10953212  0.09112423 -1.5623785   0.75401512
 -0.18337426 -1.05897083  2.42531844 -0.68434206  0.        ]",[ 0.00410125 -0.16292474]
4,-0.398823157122,[ 0.75090165 -1.81331415],-0.398823157122,[-0.3856197  -1.22932792],"[[ -4.44511008e-04  -4.38923407e-01  -1.76074984e-01   8.71944573e-02]
 [ -2.11417224e+00  -1.35579834e+01   0.00000000e+00   0.00000000e+00]]","[ 1.07071516  1.55712496  0.02914574 -0.44530029 -1.56234704  0.75400819
 -0.08856725 -1.58742033  2.36264052 -0.95223789  0.        ]",[ 0.00410125 -0.16292474]
5,-0.391885049681,[-0.61929637 -0.48893842],-0.391885049681,[-0.34844664 -1.12688589],"[[ -1.24951803e-02  -7.47128562e-01  -1.76074984e-01   8.71944573e-02]
 [  8.99024382e-01  -1.72502056e+01   0.00000000e+00   0.00000000e+00]]","[ 1.07059305  1.34421237  0.01079006 -1.06290739 -1.56231558  0.75400127
  0.18222299 -2.10546165  2.22528117 -1.18108792  0.        ]",[ 0.00410125 -0.16292474]
6,-0.374186986848,[ 0.34850918 -1.65500509],-0.374186986848,[-0.29075798 -1.00969768],"[[ -0.01928253  -1.10812283  -0.17607498   0.08719446]
 [ -1.56974672 -18.84393642   0.           0.        ]]","[  1.07042931e+00   9.87701590e-01   4.52525450e-04  -1.58528759e+00
  -1.56228411e+00   7.53994351e-01  -3.96426914e-02  -2.32900865e+00
   1.99934155e+00  -1.36532278e+00   0.00000000e+00]",[ 0.00410125 -0.16292474]
7,-0.342527250079,[-0.16541058  0.10081152],-0.342527250079,[-0.21194518 -0.84088027],"[[ -0.03653885  -1.52098962  -0.17607498   0.08719446]
 [ -0.16069463 -22.43076884   0.           0.        ]]","[ 1.06974472  0.49562879 -0.02582266 -1.83730736 -1.56225265  0.75398743
  0.0869876  -2.83215551  1.68190354 -1.45902187  0.        ]",[ 0.00410125 -0.16292474]
8,-0.298863054144,[-0.48009254  0.61430799],-0.298863054144,[-0.1520001  -0.72529525],"[[ -0.04631229  -1.96114335  -0.17607498   0.08719446]
 [ -0.81444455 -21.58742483   0.           0.        ]]","[ 1.06916721 -0.03830839 -0.04069719 -1.65778297 -1.5622212   0.75398051
  0.02823491 -2.71369136  1.34894355 -1.38817115  0.        ]",[ 0.00410125 -0.16292474]
9,-0.2531988776,[ 0.29265232 -0.95292629],-0.2531988776,[-0.11597029 -0.66196746],"[[ -0.08152693  -2.36419734  -0.17607498   0.08719446]
 [ -2.70063781 -18.72752576   0.           0.        ]]","[ 1.06601908 -0.45056375 -0.09422607 -1.11590538 -1.56218974  0.75397359
 -0.14127745 -2.31234219  1.08457791 -1.1935674   0.        ]",[ 0.00410125 -0.16292474]
