timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06625477  1.49291519  0.07615351  1.33754604 -0.04420706 -1.18058097
 -0.05102441  0.32497457  1.73070661  2.03137687  0.        ]",[-3.62260939 -2.33738828],-0.26284425532,-0.26284425532,[-3.58836746 -3.1420753 ],"[[ 0.07418404  0.01726883 -0.00366247 -0.1366493 ]
 [ 0.00289629  0.00364212  0.          0.        ]]",[-0.76535279 -0.64314222]
1,"[ 1.06942888  1.49278118  0.01811541  1.23323495 -0.04420704 -1.18057944
 -0.58057359 -0.32347769  1.73734908  1.87570843  0.        ]",[-2.75230739 -1.95358794],-0.256185951565,-0.256185951565,[-2.62300467 -2.41204715],"[[  3.45663397e-02  -2.23714456e-02  -3.66246676e-03  -1.36649301e-01]
 [ -3.95150588e+00  -3.95448353e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
2,"[ 1.06518796  1.48032017 -0.15474955  0.92387088 -0.04420701 -1.18057791
 -1.0996585  -0.95909464  1.707238    1.4140525   0.        ]",[-1.42364578 -1.38638346],-0.23482168915,-0.23482168915,[-1.43129516 -1.52410829],"[[ -8.33552373e-02  -1.40388239e-01  -3.66246676e-03  -1.36649301e-01]
 [ -7.82777167e+00  -7.83426601e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
3,"[ 1.01366845  1.42077131 -0.43529411  0.42634773 -0.04420699 -1.18057639
 -1.60852142 -1.58211966  1.49993635  0.70030913  0.        ]",[-0.16272021 -1.24553861],-0.195250771618,-0.195250771618,[ 0.21370988 -0.43596551],"[[ -2.78035653e-01  -3.35229788e-01  -3.66246676e-03  -1.36649301e-01]
 [ -1.16277188e+01  -1.16371999e+01   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
4,"[ 0.87920122  1.26217776 -0.75490902 -0.20547731 -0.04420696 -1.18057486
 -1.66387348 -2.1929905   0.98992984 -0.00691961  0.        ]",[ 2.19765157  0.60020083],-0.139103814756,-0.139103814756,[ 1.85158992  1.30352855],"[[ -5.14735669e-01  -6.05386034e-01  -3.66246676e-03  -1.36649301e-01]
 [ -1.20410849e+01  -1.53659721e+01   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
5,"[ 0.71056051  1.01577939 -0.99285663 -0.74588314 -0.04420694 -1.18057333
 -1.10247006 -1.75398213  0.36697503 -0.34098726  0.        ]",[ 2.26303899  1.04656208],-0.0854262354758,-0.0854262354758,[ 1.88394177  1.10313463],"[[ -7.13496388e-01  -8.85819540e-01  -3.66246676e-03  -1.36649301e-01]
 [ -7.84881812e+00  -1.26863014e+01   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
6,"[ 0.59162721  0.78622868 -1.11454123 -1.04996007 -0.04420692 -1.1805718
 -0.55210147 -1.06431756 -0.0640805  -0.35881495  0.        ]",[ 1.35461391  0.76215083],-0.0519432017514,-0.0519432017514,[ 1.4394294   0.71806657],"[[ -8.29239175e-01  -1.09730842e+00  -3.66246676e-03  -1.36649301e-01]
 [ -3.73894641e+00  -8.47661165e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
7,"[ 0.55369058  0.62203014 -1.14793433 -1.19240142 -0.04420689 -1.18057028
 -0.01245651 -0.54259024 -0.25994202 -0.28748052  0.        ]",[ 0.24734002  0.4526264 ],-0.0368656597034,-0.0368656597034,[ 0.50855827  0.11616898],"[[ -8.63587202e-01  -1.23488855e+00  -3.66246676e-03  -1.36649301e-01]
 [  2.90847956e-01  -5.29200181e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
8,"[ 0.57103402  0.51405689 -1.1329519  -1.2582513  -0.04420687 -1.18056875
  0.11777481 -0.23184825 -0.31422325 -0.22346403  0.        ]",[-0.06398786 -0.48184572],-0.0302241336105,-0.0302241336105,[ 0.11002468 -0.22190762],"[[-0.84801312 -1.32169781 -0.00366247 -0.1366493 ]
 [ 1.26334919 -3.39524105  0.          0.        ]]",[-0.76535279 -0.64314222]
9,"[ 0.59564908  0.40423136 -1.11085751 -1.30470796 -0.04420684 -1.18056722
  0.08056626 -0.53339346 -0.35413038 -0.15396906  0.        ]",[ 0.07752807  0.44000102],-0.0238551672517,-0.0238551672517,[ 0.30696091  0.46350729],"[[ -8.25533743e-01  -1.40807022e+00  -3.66246676e-03  -1.36649301e-01]
 [  9.85495271e-01  -5.23586706e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
10,"[ 0.61987436  0.29306296 -1.08810728 -1.33176866 -0.04420682 -1.1805657
  0.11898708 -0.23099491 -0.39135362 -0.07980097  0.        ]",[ 0.23401192 -0.17443239],-0.0175222402597,-0.0175222402597,[ 0.08432613  0.22342125],"[[-0.8029454  -1.49426775 -0.00366247 -0.1366493 ]
 [ 1.27240251 -3.39003606  0.          0.        ]]",[-0.76535279 -0.64314222]
11,"[ 0.65584992  0.19692965 -1.05233767 -1.33946094 -0.0442068  -1.18056417
  0.23964859 -0.33317638 -0.39889087 -0.01347769  0.        ]",[-0.09634591  0.78297371],-0.0121503725214,-0.0121503725214,[-0.17035113  0.421893  ],"[[ -7.68457014e-01  -1.56832644e+00  -3.66246676e-03  -1.36649301e-01]
 [  2.17344040e+00  -4.01374958e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
12,"[ 0.69521288  0.13409833 -1.01020444 -1.33669519 -0.04420677 -1.18056264
  0.18275867  0.18776426 -0.37949886  0.03049726  0.        ]",[ 0.09308029 -0.94998683],-0.00864601844486,-0.00864601844486,[-0.33994949 -0.20679903],"[[-0.72925065 -1.6166974  -0.00366247 -0.1366493 ]
 [ 1.74861732 -0.83394588  0.          0.        ]]",[-0.76535279 -0.64314222]
13,"[ 0.73205988  0.06379755 -0.96756301 -1.32627713 -0.04420675 -1.18056112
  0.22753644 -0.4257849  -0.36695232  0.08142228  0.        ]",[-1.1193524  0.4831573],-0.00507749525964,-0.00507749525964,[-0.26685035  0.7315495 ],"[[ -6.90923283e-01  -1.67095197e+00  -3.66246676e-03  -1.36649301e-01]
 [  2.08299485e+00  -4.57902780e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
14,"[ 0.73349882 -0.02819385 -0.96582738 -1.30080095 -0.04420672 -1.18055959
 -0.30803748 -0.0974194  -0.41794249  0.15246342  0.        ]",[ 0.59737726 -0.16030182],-0.0029412658636,-0.0029412658636,[ 0.77801812  0.99418223],"[[-0.68939017 -1.74242231 -0.00366247 -0.1366493 ]
 [-1.91638572 -2.57469876  0.          0.        ]]",[-0.76535279 -0.64314222]
15,"[ 0.72003947 -0.10121853 -0.98183583 -1.27077298 -0.0442067  -1.18055806
  0.01366837 -0.19310469 -0.47604402  0.21469125  0.        ]",[ 0.02105027  1.14401443],-0.0106005482331,-0.0106005482331,[ 0.15258704  1.08807385],"[[-0.70361475 -1.79977638 -0.00366247 -0.1366493 ]
 [ 0.48594013 -3.15875814  0.          0.        ]]",[-0.76535279 -0.64314222]
16,"[ 0.72995175 -0.13001702 -0.9700883  -1.25647418 -0.04420668 -1.18055653
  0.02347341  0.4658315  -0.47735449  0.23805971  0.        ]",[-0.60695325  1.7138999 ],-0.0119417040203,-0.0119417040203,[-0.20234875  0.20404291],"[[-0.69316141 -1.82259633 -0.00366247 -0.1366493 ]
 [ 0.55915893  0.86335858  0.          0.        ]]",[-0.76535279 -0.64314222]
17,"[ 0.7175702  -0.05802212 -0.98471996 -1.28959664 -0.04420665 -1.18055501
 -0.29977895  1.11177138 -0.45673778  0.17854193  0.        ]",[-0.21777166 -0.06810787],-0.00737272228875,-0.00737272228875,[ 0.13862057 -0.5751766 ],"[[ -7.06197382e-01  -1.76576989e+00  -3.66246676e-03  -1.36649301e-01]
 [ -1.85471405e+00   4.80615115e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
18,"[ 0.67300304  0.06075489 -1.03437239 -1.32564113 -0.04420663 -1.18055348
 -0.41027881  1.05202302 -0.45386475  0.08788619  0.        ]",[ 0.28005665 -0.66739998],-0.0073290833016,-0.0073290833016,[ 0.51699322 -0.61636811],"[[ -7.51570824e-01  -1.67330601e+00  -3.66246676e-03  -1.36649301e-01]
 [ -2.67986806e+00   4.44145746e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
19,"[ 0.62983346  0.14035906 -1.07843577 -1.33723357 -0.04420661 -1.18055195
 -0.25468936  0.60465284 -0.46885171  0.03122008  0.        ]",[ 1.08228841 -0.12480629],-0.0114766381008,-0.0114766381008,[ 0.53509426 -0.2474924 ],"[[-0.79351092 -1.61187504 -0.00366247 -0.1366493 ]
 [-1.5180134   1.71073472  0.          0.        ]]",[-0.76535279 -0.64314222]
20,"[ 0.6399299   0.17790957 -1.06845566 -1.33925674 -0.04420658 -1.18055043
  0.27932839  0.51803574 -0.43306074  0.00161804  0.        ]",[-0.91455061 -1.10912885],-0.0116572188934,-0.0116572188934,[-0.5590229  -0.75020307],"[[-0.78386072 -1.58296502 -0.00366247 -0.1366493 ]
 [ 2.46973433  1.18203061  0.          0.        ]]",[-0.76535279 -0.64314222]
21,"[ 0.65296214  0.15671373 -1.05528433 -1.33838205 -0.04420656 -1.1805489
 -0.21182456 -0.13438894 -0.4270412   0.01624566  0.        ]",[ 0.30052738  0.09876946],-0.0103323527662,-0.0103323527662,[ 0.72369772  0.65245032],"[[-0.77126462 -1.5992807  -0.00366247 -0.1366493 ]
 [-1.19792087 -2.80033492  0.          0.        ]]",[-0.76535279 -0.64314222]
22,"[ 0.64076972  0.08986421 -1.0676135  -1.33102833 -0.04420653 -1.18054737
 -0.04938796 -0.06126635 -0.48210326  0.06922049  0.        ]",[-0.0839172   0.69301108],-0.0105375605011,-0.0105375605011,[ 0.38823688  0.62356198],"[[-0.7830529  -1.65080919 -0.00366247 -0.1366493 ]
 [ 0.01506361 -2.35399897  0.          0.        ]]",[-0.76535279 -0.64314222]
23,"[ 0.63760321  0.06517155 -1.07076712 -1.32653594 -0.04420651 -1.18054584
 -0.09396142  0.39592873 -0.49980368  0.08953887  0.        ]",[ 0.3212573   0.39964877],-0.011453216439,-0.011453216439,[ 0.29017812  0.09102824],"[[-0.78609129 -1.66988923 -0.00366247 -0.1366493 ]
 [-0.31778596  0.4366936   0.          0.        ]]",[-0.76535279 -0.64314222]
24,"[ 0.64432447  0.09691471 -1.06404488 -1.33213021 -0.04420649 -1.18054432
  0.07711377  0.65372998 -0.47334997  0.06313442  0.        ]",[ 0.35937965 -0.21781916],-0.0100759465013,-0.0100759465013,[-0.21992786 -0.54070544],"[[-0.77962945 -1.64536686 -0.00366247 -0.1366493 ]
 [ 0.95970569  2.01029925  0.          0.        ]]",[-0.76535279 -0.64314222]
25,"[ 0.67823809  0.13731986 -1.0287582  -1.33696137 -0.04420646 -1.18054279
  0.26505436  0.50587685 -0.40233251  0.02886158  0.        ]",[-0.53464345 -0.06108337],-0.00875062140093,-0.00875062140093,[-0.60738599 -0.70600629],"[[-0.74635424 -1.61421581 -0.00366247 -0.1366493 ]
 [ 2.36313863  1.10781542  0.          0.        ]]",[-0.76535279 -0.64314222]
26,"[ 0.70348007  0.16266026 -1.00089741 -1.33868759 -0.04420644 -1.18054126
 -0.0245591   0.46271846 -0.34967149  0.00988571  0.        ]",[-0.67249919 -0.4142798 ],-0.0110747179499,-0.0110747179499,[-0.06380253 -0.50543988],"[[-0.72079023 -1.59470259 -0.00366247 -0.1366493 ]
 [ 0.20047355  0.84438142  0.          0.        ]]",[-0.76535279 -0.64314222]
27,"[ 0.6810693   0.16300567 -1.02570056 -1.33870221 -0.04420641 -1.18053974
 -0.38146903  0.1913126  -0.3827362   0.00993562  0.        ]",[ 0.69373509  1.05177297],-0.0102684574948,-0.0102684574948,[ 0.86318946  0.25634497],"[[-0.74352146 -1.59443662 -0.00366247 -0.1366493 ]
 [-2.4647226  -0.81226027  0.          0.        ]]",[-0.76535279 -0.64314222]
28,"[ 0.65959616  0.19371952 -1.04843925 -1.3394355  -0.04420639 -1.18053821
 -0.00735802  0.8425662  -0.39542559 -0.01133349  0.        ]",[-0.26404254 -0.2122973 ],-0.0119610516838,-0.0119610516838,[-0.19077606 -1.03363681],"[[-0.76478633 -1.5707972  -0.00366247 -0.1366493 ]
 [ 0.32891807  3.1629487   0.          0.        ]]",[-0.76535279 -0.64314222]
29,"[ 0.65553312  0.26410982 -1.052633   -1.33556949 -0.04420637 -1.18053668
 -0.1481479   0.6946211  -0.35744867 -0.06067617  0.        ]",[-0.07216903 -1.288066  ],-0.0163377568817,-0.0163377568817,[ 0.1663191  -0.86678237],"[[-0.76875648 -1.51659876 -0.00366247 -0.1366493 ]
 [-0.72241785  2.2599062   0.          0.        ]]",[-0.76535279 -0.64314222]
30,"[ 0.63777869  0.2706246  -1.07058085 -1.33481846 -0.04420634 -1.18053516
 -0.18438232  0.03860446 -0.37944704 -0.06489588  0.        ]",[ 0.63635772  1.72381181],-0.0163583312419,-0.0163583312419,[ 0.58064604  0.12120754],"[[-0.78591958 -1.51157685 -0.00366247 -0.1366493 ]
 [-0.99299564 -1.74436936  0.          0.        ]]",[-0.76535279 -0.64314222]
31,"[ 0.6436024   0.2773454  -1.06475912 -1.33397405 -0.04420632 -1.18053363
  0.15539954  0.69288178 -0.36667879 -0.06961815  0.        ]",[-0.11116981 -1.92279497],-0.0168853624502,-0.0168853624502,[-0.41781473 -1.16160607],"[[-0.78032207 -1.50639456 -0.00366247 -0.1366493 ]
 [ 1.54429175  2.24929087  0.          0.        ]]",[-0.76535279 -0.64314222]
32,"[ 0.67039554  0.28358415 -1.03711672 -1.33312666 -0.04420629 -1.1805321
  0.09249009  0.03690593 -0.32254389 -0.07349506  0.        ]",[ 0.09685939  0.27057739],-0.0183786235193,-0.0183786235193,[-0.08279327 -0.24219516],"[[-0.75414965 -1.50158241 -0.00366247 -0.1366493 ]
 [ 1.07452244 -1.75473242  0.          0.        ]]",[-0.76535279 -0.64314222]
33,"[ 0.69542008  0.25245393 -1.0099373  -1.33673574 -0.04420627 -1.18053057
  0.14094899  0.21811006 -0.30469713 -0.05165228  0.        ]",[-0.12446498 -0.93348245],-0.0175683982171,-0.0175683982171,[-0.30302769 -0.53121978],"[[-0.72902855 -1.52557965 -0.00366247 -0.1366493 ]
 [ 1.4363846  -0.64867693  0.          0.        ]]",[-0.76535279 -0.64314222]
34,"[ 0.71820831  0.18759655 -0.98394527 -1.33939422 -0.04420625 -1.18052905
  0.07126524 -0.38531655 -0.31148637 -0.00692935  0.        ]",[-0.31361416 -0.81490846],-0.0141294096251,-0.0141294096251,[ 0.02459361  0.51614064],"[[ -7.05521548e-01  -1.57550857e+00  -3.66246676e-03  -1.36649301e-01]
 [  9.16029313e-01  -4.33194162e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
35,"[ 0.72363077  0.03447336 -0.97757377 -1.31958437 -0.04420622 -1.18052752
 -0.09732925 -0.89986083 -0.39661079  0.10390167  0.        ]",[ 0.75702095  2.9260253 ],-0.00263011885605,-0.00263011885605,[ 0.62370378  1.76707911],"[[ -6.99831877e-01  -1.69365938e+00  -3.66246676e-03  -1.36649301e-01]
 [ -3.42930792e-01  -7.47267882e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
36,"[ 0.74542246 -0.1039154  -0.95120878 -1.26945483 -0.0442062  -1.18052599
  0.30473622 -0.22698948 -0.44234011  0.2135428   0.        ]",[-0.19313686  0.92626185],-0.0080975774129,-0.0080975774129,[-0.4805119  0.8105787],"[[-0.6765676  -1.80190481 -0.00366247 -0.1366493 ]
 [ 2.65944596 -3.36553408  0.          0.        ]]",[-0.76535279 -0.64314222]
37,"[ 0.78578672 -0.14152352 -0.89882964 -1.25032687 -0.04420617 -1.18052447
  0.19526108  0.38480912 -0.40471303  0.24139973  0.        ]",[-0.54646328  0.62244484],-0.00868488025678,-0.00868488025678,[-0.6551587   0.04589009],"[[-0.63158081 -1.83174737 -0.00366247 -0.1366493 ]
 [ 1.84195474  0.36882846  0.          0.        ]]",[-0.76535279 -0.64314222]
38,"[ 0.79851646 -0.10114226 -0.88124559 -1.27076629 -0.04420615 -1.18052294
 -0.09930971  0.78743372 -0.3629708   0.20777004  0.        ]",[-0.07963847 -0.84939617],-0.00653715627966,-0.00653715627966,[-0.30360919 -0.40308979],"[[-0.6168117  -1.79971303 -0.00366247 -0.1366493 ]
 [-0.35771521  2.82641422  0.          0.        ]]",[-0.76535279 -0.64314222]
39,"[ 0.78971558 -0.07294908 -0.89345768 -1.28340094 -0.04420613 -1.18052141
 -0.14051587  0.22727129 -0.3601394   0.18543709  0.        ]",[-0.42922641  0.30565749],-0.00514766318964,-0.00514766318964,[ 0.06169006  0.37273222],"[[-0.62705332 -1.77749046 -0.00366247 -0.1366493 ]
 [-0.66541735 -0.59276147  0.          0.        ]]",[-0.76535279 -0.64314222]
40,"[ 0.76301895 -0.07243035 -0.92896584 -1.28361915 -0.0442061  -1.18051989
 -0.36627666  0.42750971 -0.39980063  0.18595779  0.        ]",[ 0.40085491  0.93984902],-0.00415824309288,-0.00415824309288,[ 0.52683991  0.3601737 ],"[[-0.65727626 -1.77708261 -0.00366247 -0.1366493 ]
 [-2.35125703  0.62947524  0.          0.        ]]",[-0.76535279 -0.64314222]
41,"[ 0.73486114 -0.00878763 -0.96413328 -1.3072558  -0.04420608 -1.18051836
 -0.14764643  1.03511217 -0.40505841  0.13694295  0.        ]",[ 0.17863073 -0.80737572],-0.00131995755268,-0.00131995755268,[-0.15975218 -0.80238867],"[[ -6.87920895e-01  -1.72728196e+00  -3.66246676e-03  -1.36649301e-01]
 [ -7.18666922e-01   4.33822453e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
42,"[ 0.72815218  0.06055969 -0.97219376 -1.32555382 -0.04420605 -1.18051683
 -0.05100499  0.4972806  -0.37467623  0.08391828  0.        ]",[ 0.2016031  -0.54777167],-0.00455437268886,-0.00455437268886,[-0.08198273 -0.31066501],"[[-0.69505374 -1.67345552 -0.00366247 -0.1366493 ]
 [ 0.00298893  1.05535847  0.          0.        ]]",[-0.76535279 -0.64314222]
43,"[ 0.73573516  0.05944106 -0.9630708  -1.32531747 -0.04420603 -1.18051531
  0.05588228  0.13849934 -0.36401791  0.08461929  0.        ]",[-0.00240138 -0.79444731],-0.0050110346253,-0.0050110346253,[-0.15175588  0.08282852],"[[-0.68698572 -1.67432097 -0.00366247 -0.1366493 ]
 [ 0.80115407 -1.13460376  0.          0.        ]]",[-0.76535279 -0.64314222]
44,"[ 0.75034578 -0.01015758 -0.9450618  -1.30681075 -0.04420601 -1.18051378
  0.05254439 -0.37317645 -0.38306791  0.13718931  0.        ]",[-0.74908526  0.94628852],-0.000897330420249,-0.000897330420249,[ 0.02151985  0.97887063],"[[ -6.71212554e-01  -1.72834928e+00  -3.66246676e-03  -1.36649301e-01]
 [  7.76229103e-01  -4.25781818e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
45,"[ 0.73703419 -0.06985995 -0.96148964 -1.28469353 -0.04420598 -1.18051225
 -0.34662131  0.25455505 -0.43580785  0.18604652  0.        ]",[-0.03400895  1.67898096],-0.0060079679279,-0.0060079679279,[ 0.67403585  0.64353395],"[[-0.68559441 -1.77506188 -0.00366247 -0.1366493 ]
 [-2.20448014 -0.42621468  0.          0.        ]]",[-0.76535279 -0.64314222]
46,"[ 0.69386467 -0.02992627 -1.01164509 -1.30012961 -0.04420596 -1.18051072
 -0.35887138  0.90464162 -0.47439299  0.15850054  0.        ]",[ 0.24128929  0.22969671],-0.00847594428139,-0.00847594428139,[ 0.44529206 -0.25767431],"[[-0.73060185 -1.74377334 -0.00366247 -0.1366493 ]
 [-2.29595724  3.54184418  0.          0.        ]]",[-0.76535279 -0.64314222]
47,"[ 0.65784887  0.07212003 -1.05021595 -1.32785038 -0.04420594 -1.1805092
 -0.2249161   1.04213568 -0.46850032  0.08084593  0.        ]",[ 0.03896755 -0.4480678 ],-0.00888252048271,-0.00888252048271,[ 0.17008674 -0.76560903],"[[ -7.66484628e-01  -1.66451589e+00  -3.66246676e-03  -1.36649301e-01]
 [ -1.29566897e+00   4.38109914e+00   0.00000000e+00   0.00000000e+00]]",[-0.76535279 -0.64314222]
48,"[ 0.63288228  0.16153987 -1.07539464 -1.33858961 -0.04420591 -1.18050767
 -0.20079224  0.73725991 -0.45246042  0.01463205  0.        ]",[ 0.93706494 -0.26331586],-0.0115665555349,-0.0115665555349,[ 0.32413328 -0.54156995],"[[-0.79059069 -1.59556514 -0.00366247 -0.1366493 ]
 [-1.11552891  2.52017647  0.          0.        ]]",[-0.76535279 -0.64314222]
