timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.1068256   2.17022217 -0.05805924  1.00438931 -1.31809263 -1.51435188
 -0.01314141  0.3711602   2.48326632  1.63057647  0.        ]",[-3.09270288 -3.66728134],-0.407392773767,-0.407392773767,[-2.70347953 -2.62638402],"[[ 0.00729817  0.06901517 -0.1519908  -0.17840757]
 [-0.00306742  0.0007795   0.          0.        ]]",[-0.16669023 -0.17442375]
1,"[ 1.10612368  2.17290521 -0.11781696  0.87790691 -1.31808598 -1.51434269
 -0.36285276 -0.18361949  2.48526992  1.52358452  0.        ]",[-2.41536863 -3.03840571],-0.401949288197,-0.401949288197,[-2.44303203 -2.41598392],"[[-0.03243766  0.02931819 -0.1519908  -0.17840757]
 [-3.95735208 -3.95729203  0.          0.        ]]",[-0.16669023 -0.17442375]
2,"[ 1.09107471  2.16801899 -0.29451153  0.50161714 -1.31807934 -1.5143335
 -0.70565066 -0.72741817  2.45346494  1.20787256  0.        ]",[-1.56029975 -2.77148968],-0.383193311961,-0.383193311961,[-2.02448869 -2.13657022],"[[-0.15047477 -0.08875427 -0.1519908  -0.17840757]
 [-7.83347173 -7.83702488  0.          0.        ]]",[-0.16669023 -0.17442375]
3,"[ 1.02444231  2.11803116 -0.57809479 -0.10842571 -1.31807269 -1.51432431
 -1.0416924  -1.26044292  2.28218096  0.72339748  0.        ]",[-1.52305063 -1.23385458],-0.344430463229,-0.344430463229,[-1.25956631 -1.699682  ],"[[ -0.34526728  -0.28365056  -0.1519908   -0.17840757]
 [-11.63321755 -11.63991643   0.           0.        ]]",[-0.16669023 -0.17442375]
4,"[ 0.85074368  1.96608737 -0.9372153  -0.89353626 -1.31806604 -1.51431512
 -1.37116699 -1.78288358  1.84135618  0.21436296  0.        ]",[ 0.08164793 -1.71432901],-0.277338803575,-0.277338803575,[-0.23484178 -1.07516849],"[[ -0.61530859  -0.55384793  -0.1519908   -0.17840757]
 [-15.35874478 -15.36735512   0.           0.        ]]",[-0.16669023 -0.17442375]
5,"[ 0.56063141  1.65090638 -1.26222369 -1.71032726 -1.31805939 -1.51430593
 -1.31582181 -2.29514373  1.15979417 -0.01419474  0.        ]",[ 1.41683679 -0.22383532],-0.18653707653,-0.18653707653,[ 0.41462064 -0.52001011],"[[ -0.91620259  -0.89786636  -0.1519908   -0.17840757]
 [-14.73301801 -19.0222671    0.           0.        ]]",[-0.16669023 -0.17442375]
6,"[ 0.25748391  1.17951731 -1.45290448 -2.27494962 -1.31805275 -1.51429675
 -0.94038224 -2.36663143  0.55536728  0.18864908  0.        ]",[ 0.85183343 -0.05761309],-0.107573781528,-0.107573781528,[ 0.54043615 -0.23350294],"[[ -1.16827071  -1.28343118  -0.1519908   -0.17840757]
 [-10.48786072 -19.53250584   0.           0.        ]]",[-0.16669023 -0.17442375]
7,"[ 0.02695428  0.64558407 -1.53396737 -2.38925329 -1.3180461  -1.51428756
 -0.62416785 -2.34442653  0.24750994  0.61578292  0.        ]",[-0.78730085 -0.65975218],-0.0937862252769,-0.0937862252769,[ 0.5241524  -0.13798341],"[[ -1.34215573  -1.67249389  -0.1519908   -0.17840757]
 [ -6.91236019 -19.37428249   0.           0.        ]]",[-0.16669023 -0.17442375]
8,"[-0.20515019  0.10742316 -1.57035146 -1.99735494 -1.31803945 -1.51427837
 -0.88791717 -2.65668765  0.19841352  1.11673002  0.        ]",[-0.27688583 -0.2428093 ],-0.139634143169,-0.139634143169,[ 0.68491048 -0.04582867],"[[ -1.5103232   -2.0823353   -0.1519908   -0.17840757]
 [ -9.89467225 -21.6024474    0.           0.        ]]",[-0.16669023 -0.17442375]
9,"[-0.49336076 -0.34097071 -1.55698279 -1.07398128 -1.3180328  -1.51426918
 -0.96779369 -2.73140218  0.40990927  1.54425488  0.        ]",[ 1.61421507  1.09571506],-0.197500887014,-0.197500887014,[ 0.67348933 -0.08947876],"[[ -1.71728026  -2.51973553  -0.1519908   -0.17840757]
 [-10.79789468 -22.13582153   0.           0.        ]]",[-0.16669023 -0.17442375]
10,"[-0.72958174 -0.56619603 -1.49644813  0.07805912 -1.31802616 -1.51426
 -0.5988549  -2.11495808  0.74298153  1.67653234  0.        ]",[ 0.29415231  0.3018    ],-0.233339730537,-0.233339730537,[ 0.40016621 -0.30403218],"[[ -1.89138646  -2.91832439  -0.1519908   -0.17840757]
 [ -6.62623115 -17.73774008   0.           0.        ]]",[-0.16669023 -0.17442375]
11,"[-0.88445346 -0.59870414 -1.4297433   0.61670909 -1.31801951 -1.51425081
 -0.4842019   0.17035576  0.89811972  1.6468911   0.        ]",[-0.75856905 -0.60860432],-0.242725594717,-0.242725594717,[ 0.06214415 -0.63539553],"[[-2.01090383 -3.08900011 -0.1519908  -0.17840757]
 [-5.32983582 -1.43227173  0.          0.        ]]",[-0.16669023 -0.17442375]
12,"[-1.04985382 -0.59768683 -1.33056202  0.57703431 -1.31801286 -1.51424162
 -0.74047468  0.59310214  0.89632854  1.65473402  0.        ]",[-1.32926303 -1.61079605],-0.243306398493,-0.243306398493,[ 0.02204067 -0.6953783 ],"[[-2.14657418 -3.0765422  -0.1519908  -0.17840757]
 [-8.22759073  1.58398291  0.          0.        ]]",[-0.16669023 -0.17442375]
13,"[-1.27001535 -0.59424616 -1.13992178  0.47895191 -1.31800622 -1.51423243
 -1.07622306  0.55773247  0.8940741   1.67279388  0.        ]",[-0.60565744  0.13855635],-0.244804177292,-0.244804177292,[  5.51074743e-04  -7.21510291e-01],"[[ -2.34921669  -3.04569594  -0.1519908   -0.17840757]
 [-12.02401451   1.3316345    0.           0.        ]]",[-0.16669023 -0.17442375]
14,"[-1.49418118 -0.58931127 -0.82963287  0.37791286 -1.31799957 -1.51422325
 -1.26723685  0.63092784  0.90594156  1.69435488  0.        ]",[ 1.51609379  0.1876055 ],-0.247789252415,-0.247789252415,[-0.10724325 -0.7985903 ],"[[ -2.611368    -3.01382343  -0.1519908   -0.17840757]
 [-14.18391581   1.85388496   0.           0.        ]]",[-0.16669023 -0.17442375]
