timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.212035492483,[-0.47109132 -1.23554364],-0.212035492483,[-1.93549252 -2.26524687],"[[-0.00644792 -0.03633033  0.02071663 -0.10110765]
 [-0.00304007 -0.00459292  0.          0.        ]]","[  1.03463210e+00   1.99524816e+00  -6.10817922e-02   7.83125744e-01
   1.84014671e-01  -8.66890363e-01  -2.07057351e-04   3.62318893e-01
   1.21661781e+00   9.81577772e-01   0.00000000e+00]",[-0.25441101 -0.20535073]
1,-0.207973865217,[-1.90550121 -1.950194  ],-0.207973865217,[-1.49937236 -1.80474472],"[[-0.02519055 -0.07614184  0.02071663 -0.10110765]
 [-1.86503058 -3.96336737  0.          0.        ]]","[ 1.0342028   1.99224351 -0.08942926  0.66352108  0.18401444 -0.86688851
 -0.18727984 -0.20351413  1.21260026  0.90586316  0.        ]",[-0.25441101 -0.20535073]
2,-0.193162036941,[ 0.47555687 -1.90431986],-0.193162036941,[-0.56442189 -1.11241364],"[[-0.1017969  -0.19433444  0.02071663 -0.10110765]
 [-5.78259058 -7.84296612  0.          0.        ]]","[ 1.02720633  1.97093139 -0.20504798  0.31130792  0.18401421 -0.86688666
 -0.58087414 -0.75802991  1.17425867  0.64464662  0.        ]",[-0.25441101 -0.20535073]
3,-0.170191138271,[-0.50828559 -0.83465726],-0.170191138271,[-0.10817489 -0.59568882],"[[ -0.19741314  -0.38937106   0.02071663  -0.10110765]
 [ -3.78572783 -11.64800825   0.           0.        ]]","[ 1.0067011   1.89598623 -0.34801424 -0.24988759  0.18401397 -0.8668848
 -0.38024966 -1.30188665  1.05182134  0.29536768  0.        ]",[-0.25441101 -0.20535073]
4,-0.140428978542,[ 0.06162051  0.05631882],-0.140428978542,[ 0.80313438  0.1883038 ],"[[ -0.29254571  -0.65316911   0.02071663  -0.10110765]
 [ -5.72122894 -14.72155449   0.           0.        ]]","[ 0.9735045   1.72079273 -0.48756949 -0.93628464  0.18401374 -0.86688295
 -0.5747079  -1.7411848   0.81133806 -0.04713129  0.        ]",[-0.25441101 -0.20535073]
5,-0.105996582929,[ 3.01694973  1.09398227],-0.105996582929,[ 1.16071272  0.50356579],"[[ -0.40340149  -0.94243875   0.02071663  -0.10110765]
 [ -5.36556214 -14.20711846   0.           0.        ]]","[ 0.91912694  1.44481515 -0.64512698 -1.54199525  0.18401351 -0.86688109
 -0.53897329 -1.66764815  0.45625745 -0.30680653  0.        ]",[-0.25441101 -0.20535073]
6,-0.0800628945955,[ 1.21885495  1.52931228],-0.0800628945955,[ 0.74370247  0.26054469],"[[-0.46997079 -1.18404212  0.02071663 -0.10110765]
 [-1.30466789 -9.96732995  0.          0.        ]]","[ 0.8786122   1.16310592 -0.73635738 -1.89449524  0.18401328 -0.86687924
 -0.13097572 -1.06164868  0.15908516 -0.38369739  0.        ]",[-0.25441101 -0.20535073]
7,-0.0668888768784,[ 0.1149198  1.1507529],-0.0668888768784,[ 0.18065017 -0.09832904],"[[-0.45611613 -1.3416906   0.02071663 -0.10110765]
 [ 2.67702556 -5.81133963  0.          0.        ]]","[ 0.88751669  0.96238563 -0.71760536 -2.0381163   0.18401304 -0.86687739
  0.26906453 -0.46762871  0.03699833 -0.350088    0.        ]",[-0.25441101 -0.20535073]
8,-0.0630785465252,[-0.72334118 -1.79041267],-0.0630785465252,[-0.0179844  -0.37466735],"[[-0.39855283 -1.41703572  0.02071663 -0.10110765]
 [ 3.07799223 -1.73674899  0.          0.        ]]","[ 0.92184475  0.8634793  -0.63837036 -2.08123105  0.18401281 -0.86687553
  0.30934927  0.11475645  0.04095401 -0.29808914  0.        ]",[-0.25441101 -0.20535073]
9,-0.0578276275003,[ 0.89785053  1.32628774],-0.0578276275003,[ 0.37587926  0.09806511],"[[-0.36631663 -1.49114744  0.02071663 -0.10110765]
 [ 0.15530619 -5.66135995  0.          0.        ]]","[ 0.93915531  0.76505546 -0.59313077 -2.10717895  0.18401258 -0.86687368
  0.01570643 -0.44619213  0.014608   -0.25974692  0.        ]",[-0.25441101 -0.20535073]
