timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06153012  2.0740999  -0.1403712   1.04868059 -1.30406448  0.31645474
 -0.03124849  0.36385972  2.55725673 -0.23768775  0.        ]",[-0.3719828  -2.33765551],-0.361975197706,-0.361975197706,[-1.19227731 -2.68387151],"[[-0.03761527  0.06243037 -0.15026605  0.0351596 ]
 [-0.00045676  0.00341171  0.          0.        ]]",[-0.21864036 -0.18232438]
1,"[ 1.06058924  2.0763825  -0.16273698  0.9266449  -1.30405966  0.31645426
 -0.17315868 -0.19516182  2.55659186 -0.30349953  0.        ]",[-1.87242258 -2.39323909],-0.362716493338,-0.362716493338,[-1.01126099 -2.5144062 ],"[[-0.05237307  0.02277583 -0.15026605  0.0351596 ]
 [-1.4704326  -3.95567357  0.          0.        ]]",[-0.21864036 -0.18232438]
2,"[ 1.05216542  2.07055128 -0.26668751  0.56348155 -1.30405483  0.31645378
 -0.5521047  -0.74298048  2.53189919 -0.54374049  0.        ]",[-0.4443223  -0.18214884],-0.363933324256,-0.363933324256,[-0.58114624 -2.2816937 ],"[[-0.12116534 -0.09526439 -0.15026605  0.0351596 ]
 [-5.39574094 -7.83542231  0.          0.        ]]",[-0.21864036 -0.18232438]
3,"[ 1.0201099   2.03179735 -0.45224473  0.07158681 -1.30405001  0.31645331
 -0.71147877 -0.82281928  2.42615996 -0.91153478  0.        ]",[ 0.71057142 -2.21044782],-0.361581388703,-0.361581388703,[-0.12968555 -2.06502986],"[[-0.24564367 -0.25764616 -0.15026605  0.0351596 ]
 [-7.04662489 -8.40086626  0.          0.        ]]",[-0.21864036 -0.18232438]
4,"[ 0.973459    1.93300387 -0.61343364 -0.52134632 -1.30404518  0.31645283
 -0.42654379 -1.35857313  2.23064441 -1.24741312  0.        ]",[-0.01887854 -2.66230542],-0.352709900781,-0.352709900781,[ 0.1404493  -1.76914287],"[[ -0.35696267  -0.46373328  -0.15026605   0.0351596 ]
 [ -4.09514858 -12.19519244   0.           0.        ]]",[-0.21864036 -0.18232438]
5,"[ 0.92867326  1.71631142 -0.72785068 -1.23180689 -1.30404036  0.31645235
 -0.42588251 -1.88355811  1.94036943 -1.50272645  0.        ]",[ 1.09976137 -0.86525115],-0.334551195345,-0.334551195345,[ 0.11080891 -1.73475575],"[[ -0.43879565  -0.74494216  -0.15026605   0.0351596 ]
 [ -4.08830591 -15.91330178   0.           0.        ]]",[-0.21864036 -0.18232438]
6,"[ 0.90282379  1.34001016 -0.78395073 -1.88096099 -1.30403554  0.31645187
 -0.03614286 -2.32297736  1.59365124 -1.60720203  0.        ]",[ 0.32542985 -2.69689155],-0.305811880281,-0.305811880281,[-0.15198271 -1.7072736 ],"[[ -0.48005645  -1.0944342   -0.15026605   0.0351596 ]
 [ -0.05121846 -19.02549306   0.           0.        ]]",[-0.21864036 -0.18232438]
7,"[ 0.91049616  0.79758101 -0.76788871 -2.21836308 -1.30403071  0.3164514
  0.08819133 -2.82888734  1.25517927 -1.51805201  0.        ]",[-2.43771733 -2.1656232 ],-0.266835433526,-0.266835433526,[-0.35664466 -1.51943088],"[[ -0.46815773  -1.51089584  -0.15026605   0.0351596 ]
 [  1.23668709 -22.60870826   0.           0.        ]]",[-0.21864036 -0.18232438]
8,"[ 0.90063191  0.15204968 -0.78844006 -1.94664996 -1.30402589  0.31645092
 -0.29647841 -3.3246384   0.90711127 -1.23407604  0.        ]",[-0.52406526 -0.52872343],-0.212833102307,-0.212833102307,[-0.11677858 -0.94310045],"[[ -0.48339817  -1.99830079  -0.15026605   0.0351596 ]
 [ -2.74787827 -26.12015111   0.           0.        ]]",[-0.21864036 -0.18232438]
9,"[ 0.84771799 -0.40286014 -0.88743732 -0.89568305 -1.30402106  0.31645044
 -0.49179619 -3.54713656  0.69538613 -0.74149195  0.        ]",[-1.26033988 -0.07515024],-0.156107939501,-0.156107939501,[ 0.0118321  -0.52754748],"[[ -0.55865534  -2.53651895  -0.15026605   0.0351596 ]
 [ -4.77106299 -27.69643732   0.           0.        ]]",[-0.21864036 -0.18232438]
10,"[ 0.73673652 -0.6424517  -1.05234688  0.69128868 -1.30401624  0.31644997
 -0.8650222  -2.81688895  0.80427263 -0.2131379   0.        ]",[ 1.02922247  1.09898008],-0.142886796149,-0.142886796149,[ 0.18421325 -0.37026936],"[[ -0.69287136  -3.08793202  -0.15026605   0.0351596 ]
 [ -8.63709763 -22.52470093   0.           0.        ]]",[-0.21864036 -0.18232438]
11,"[ 0.60924395 -0.63925702 -1.19681272  1.12431321 -1.30401142  0.31644949
 -0.46617772  0.59639257  0.90568321 -0.10271595  0.        ]",[ 0.34911309 -0.79447821],-0.153158198628,-0.153158198628,[ 0.06100547 -0.6998775 ],"[[-0.82415893 -3.22864383 -0.15026605  0.0351596 ]
 [-4.50572825  1.65011164  0.          0.        ]]",[-0.21864036 -0.18232438]
12,"[ 0.52846004 -0.64425106 -1.27121327  0.90322067 -1.30400659  0.31644901
 -0.32411321  0.9470655   0.85686298 -0.14899014  0.        ]",[ 0.7369082  -1.84872427],-0.147892915208,-0.147892915208,[ 0.04791915 -0.76067317],"[[-0.89950834 -3.15676078 -0.15026605  0.0351596 ]
 [-3.03417863  4.13379242  0.          0.        ]]",[-0.21864036 -0.18232438]
13,"[ 0.49396649 -0.64230097 -1.29971122  0.68519741 -1.30400177  0.31644854
 -0.03664925  0.75950476  0.80891199 -0.19107213  0.        ]",[ 0.30283503 -0.99247551],-0.142895398598,-0.142895398598,[-0.03037602 -0.76775622],"[[-0.93031611 -3.0859539  -0.15026605  0.0351596 ]
 [-0.0565289   2.80539333  0.          0.        ]]",[-0.21864036 -0.18232438]
14,"[ 0.50627405 -0.63788483 -1.28974335  0.55528334 -1.30399695  0.31644806
  0.07920654  0.57611127  0.78078017 -0.21968896  0.        ]",[ 0.30448648 -1.63984546],-0.14018558312,-0.14018558312,[-0.08140104 -0.76883537],"[[-0.919406   -3.04365176 -0.15026605  0.0351596 ]
 [ 1.14354464  1.50650569  0.          0.        ]]",[-0.21864036 -0.18232438]
15,"[ 0.54477837 -0.63470134 -1.25706437  0.48927317 -1.30399212  0.31644758
  0.19340218  0.46631319  0.76740481 -0.23903027  0.        ]",[ 0.82027773 -1.85462557],-0.139105482933,-0.139105482933,[-0.14718285 -0.79018712],"[[-0.88466695 -3.02209514 -0.15026605  0.0351596 ]
 [ 2.32642183  0.72886055  0.          0.        ]]",[-0.21864036 -0.18232438]
16,"[ 0.62789475 -0.63298591 -1.17791385  0.4582773  -1.3039873   0.31644711
  0.50249109  0.4103762   0.76299002 -0.25770389  0.        ]",[-0.64894729  0.20578729],-0.139137786486,-0.139137786486,[-0.33824956 -0.86518943],"[[-0.80601538 -3.01195444 -0.15026605  0.0351596 ]
 [ 5.52806676  0.33268902  0.          0.        ]]",[-0.21864036 -0.18232438]
17,"[ 0.70967714 -0.63024135 -1.08628034  0.4132301  -1.30398248  0.31644663
  0.24387902  0.52447852  0.7585622  -0.281706    0.        ]",[ 0.91516572 -1.84122392],-0.139380052019,-0.139380052019,[-0.27311921 -0.91345811],"[[-0.72233107 -2.99719231 -0.15026605  0.0351596 ]
 [ 2.84929149  1.14082929  0.          0.        ]]",[-0.21864036 -0.18232438]
18,"[ 0.79164822 -0.6317167  -0.97651911  0.43686215 -1.30397765  0.31644615
  0.58823162  0.22685618  0.76330874 -0.29599818  0.        ]",[-1.14831879 -1.24843833],-0.140437667339,-0.140437667339,[-0.48895684 -0.95787644],"[[-0.6295577  -3.0049407  -0.15026605  0.0351596 ]
 [ 6.4162024  -0.96708734  0.          0.        ]]",[-0.21864036 -0.18232438]
19,"[ 0.85984339 -0.63295144 -0.86616701  0.45773988 -1.30397283  0.31644567
  0.19373832  0.36562795  0.77445535 -0.29450481  0.        ]",[-0.00377322 -1.07760788],-0.141727488963,-0.141727488963,[-0.36633563 -0.98052454],"[[-0.54223234 -3.01177917 -0.15026605  0.0351596 ]
 [ 2.32993804  0.01577058  0.          0.        ]]",[-0.21864036 -0.18232438]
20,"[ 0.89207751 -0.63256331 -0.80560057  0.45108546 -1.30396801  0.3164452
  0.18784338  0.38353141  0.77651923 -0.30283369  0.        ]",[-0.75833771 -0.95801152],-0.142262327313,-0.142262327313,[-0.38985351 -1.01202166],"[[-0.49624617 -3.00960053 -0.15026605  0.0351596 ]
 [ 2.26887946  0.14257632  0.          0.        ]]",[-0.21864036 -0.18232438]
21,"[ 0.9018958  -0.63209658 -0.78577306  0.44322364 -1.30396318  0.31644472
 -0.10635671  0.37835585  0.77672826 -0.30719002  0.        ]",[-0.67970686 -1.02695778],-0.142439573176,-0.142439573176,[-0.27073625 -0.98200309],"[[-0.4814441  -3.00702573 -0.15026605  0.0351596 ]
 [-0.77851738  0.10592455  0.          0.        ]]",[-0.21864036 -0.18232438]
22,"[ 0.87302594 -0.63180549 -0.84215772  0.43840387 -1.30395836  0.31644424
 -0.36467708  0.37125167  0.77331078 -0.30301119  0.        ]",[ 0.32807877 -1.35637406],-0.141883511161,-0.141883511161,[-0.14727868 -0.92622769],"[[-0.52386109 -3.00544687 -0.15026605  0.0351596 ]
 [-3.45426413  0.05561338  0.          0.        ]]",[-0.21864036 -0.18232438]
23,"[ 0.83204073 -0.6316577  -0.91368696  0.43598775 -1.30395354  0.31644377
 -0.23267137  0.36715601  0.76949942 -0.29614123  0.        ]",[ 0.58005337 -1.0487364 ],-0.141188063762,-0.141188063762,[-0.16718936 -0.90986037],"[[-0.57922741 -3.00465538 -0.15026605  0.0351596 ]
 [-2.08692415  0.02660995  0.          0.        ]]",[-0.21864036 -0.18232438]
24,"[ 0.81770433 -0.63158786 -0.93675525  0.43486093 -1.30394871  0.31644329
 -0.00696494  0.36510163  0.7682671  -0.29391069  0.        ]",[-0.94384572 -0.9582901 ],-0.140963570703,-0.140963570703,[-0.24567103 -0.92461002],"[[-0.59750885 -3.00428635 -0.15026605  0.0351596 ]
 [ 0.25098826  0.01206384  0.          0.        ]]",[-0.21864036 -0.18232438]
25,"[ 0.79123838 -0.63154775 -0.97708728  0.43422332 -1.30394389  0.31644281
 -0.3682175   0.36457407  0.76634109 -0.289496    0.        ]",[ 0.45213708  0.50550118],-0.140581609505,-0.140581609505,[-0.08107418 -0.8652041 ],"[[-0.63003306 -3.00407762 -0.15026605  0.0351596 ]
 [-3.49093913  0.00833144  0.          0.        ]]",[-0.21864036 -0.18232438]
26,"[ 0.74717381 -0.62749405 -1.03860473  0.37252902 -1.30393907  0.31644234
 -0.18871287  0.64717168  0.7547359  -0.29905452  0.        ]",[-0.58352059 -0.58569882],-0.139515952769,-0.139515952769,[-0.12080458 -0.91760492],"[[-0.6811965  -2.98382932 -0.15026605  0.0351596 ]
 [-1.63160164  2.00982703  0.          0.        ]]",[-0.21864036 -0.18232438]
27,"[ 0.69614103 -0.62377655 -1.10249188  0.32231643 -1.30393424  0.31644186
 -0.40864703  0.31409375  0.74365051 -0.30385744  0.        ]",[ 0.13917654 -0.40155285],-0.138357151712,-0.138357151712,[ 0.00440755 -0.80717909],"[[-0.73668566 -2.96730148 -0.15026605  0.0351596 ]
 [-3.90972178 -0.34917937  0.          0.        ]]",[-0.21864036 -0.18232438]
