timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.36533367328,[-0.92892217 -2.02869389],-0.36533367328,[-0.1861345  -1.59264481],"[[ 0.03719172 -0.09109511 -0.13483608  0.11909555]
 [-0.00323888 -0.002426    0.          0.        ]]","[ 1.08543634  1.83717504  0.07670869  0.40579399 -1.19372614  1.03748828
  0.06988988  0.34127818  2.21849834 -0.88571391  0.        ]",[-0.0416407 -0.2088611]
1,-0.368862017178,[-0.16814077 -1.3393003 ],-0.368862017178,[-0.13394593 -1.5201509 ],"[[  2.73495926e-04  -1.30856670e-01  -1.34836082e-01   1.19095554e-01]
 [ -3.67636480e+00  -3.96054281e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08639014  1.83150311  0.0208282   0.29976321 -1.19371404  1.03747927
 -0.24487761 -0.21538563  2.21341356 -0.98016346  0.        ]",[-0.0416407 -0.2088611]
2,-0.375604358388,[-0.64903688 -0.76575113],-0.375604358388,[-0.08279672 -1.43636775],"[[-0.07918333 -0.24900625 -0.13483608  0.11909555]
 [-4.26737771 -7.84147986  0.          0.        ]]","[ 1.08201355  1.80292435 -0.09934253 -0.01138806 -1.19370194  1.03747027
 -0.29552332 -0.76119306  2.17603454 -1.20743099  0.        ]",[-0.0416407 -0.2088611]
3,-0.380488523095,[-0.5690174  -1.54793439],-0.380488523095,[ 0.01633023 -1.31807232],"[[ -0.18943646  -0.43469006  -0.13483608   0.11909555]
 [ -6.74974681 -10.71731537   0.           0.        ]]","[ 1.06143919  1.72330156 -0.26467646 -0.48013284 -1.19368984  1.03746126
 -0.50824894 -1.16563791  2.05975079 -1.51812576  0.        ]",[-0.0416407 -0.2088611]
4,-0.37766155029,[ 0.35662116 -1.42849061],-0.37766155029,[ 0.13523859 -1.13961315],"[[ -0.3456711   -0.68662645  -0.13483608   0.11909555]
 [ -8.86684609 -14.46382815   0.           0.        ]]","[ 1.00392556  1.5521871  -0.49256472 -1.05114555 -1.19367774  1.03745225
 -0.6896715  -1.69251782  1.7967231  -1.87146393  0.        ]",[-0.0416407 -0.2088611]
5,-0.359072650391,[-0.59845779 -0.1379423 ],-0.359072650391,[ 0.15381335 -0.95888007],"[[ -0.50709559  -1.01276081  -0.13483608   0.11909555]
 [ -7.28104428 -18.13735183   0.           0.        ]]","[ 0.9109765   1.23989758 -0.7148341  -1.62633606 -1.19366563  1.03744325
 -0.5537714  -2.20910159  1.38783338 -2.10678578  0.        ]",[-0.0416407 -0.2088611]
6,-0.322662235036,[ 0.21503142  0.30904861],-0.322662235036,[ 0.12640846 -0.82069051],"[[ -0.67505422  -1.37737676  -0.13483608   0.11909555]
 [ -9.50758378 -18.32362049   0.           0.        ]]","[ 0.78068471  0.80796974 -0.9257266  -1.98332667 -1.19365353  1.03743424
 -0.74457293 -2.23524164  0.91906105 -2.11891751  0.        ]",[-0.0416407 -0.2088611]
7,-0.274650374976,[-1.7152484  -0.95875084],-0.274650374976,[ 0.07031889 -0.73453444],"[[ -0.85481094  -1.72792988  -0.13483608   0.11909555]
 [ -8.47140736 -16.73697808   0.           0.        ]]","[ 0.60743326  0.36144913 -1.12179056 -2.00026263 -1.19364143  1.03742524
 -0.65577228 -2.01206385  0.52967331 -1.91397187  0.        ]",[-0.0416407 -0.2088611]
8,-0.217276346108,[ 0.7319584  0.9598798],-0.217276346108,[ 0.0193988  -0.61434829],"[[ -1.06229335  -2.09742564  -0.13483608   0.11909555]
 [-12.26450399 -20.20105867   0.           0.        ]]","[ 0.37121884 -0.08178137 -1.30198396 -1.66972937 -1.19362933  1.03741623
 -0.98082026 -2.49914826  0.29022534 -1.53551676  0.        ]",[-0.0416407 -0.2088611]
9,-0.169611058941,[-0.56021257 -1.51425482],-0.169611058941,[-0.03154576 -0.62359744],"[[ -1.27610432  -2.45929703  -0.13483608   0.11909555]
 [ -9.12662557 -16.00010581   0.           0.        ]]","[ 0.09746789 -0.43200824 -1.42825954 -1.04203124 -1.19361723  1.03740723
 -0.71190978 -1.90833635  0.28431367 -1.13514292  0.        ]",[-0.0416407 -0.2088611]
