timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02374321  1.77276939 -0.0362198   1.13900033 -1.13015313 -0.33359122
 -0.05071327  0.34544894  2.61339918  0.59467065  0.        ]",[-2.58579899 -3.12815796],-0.341780133018,-0.341780133018,[-2.76688385 -3.38164616],"[[ 0.01029872  0.03504932 -0.12887727 -0.03932758]
 [ 0.00047007  0.00422123  0.          0.        ]]",[-0.33701676 -0.28937212]
1,"[ 1.02317543  1.77354815 -0.09517645  1.03014404 -1.1301509  -0.3335909
 -0.50048652 -0.24382251  2.6134885   0.46541238  0.        ]",[-3.49625499 -4.06242327],-0.340341946683,-0.340341946683,[-2.40881634 -2.96353149],"[[-0.02936703 -0.0045795  -0.12887727 -0.03932758]
 [-3.95388347 -3.95391651  0.          0.        ]]",[-0.33701676 -0.28937212]
2,"[ 1.00760348  1.76379579 -0.26975179  0.70678338 -1.13014867 -0.33359058
 -0.94137062 -0.82143017  2.56948383  0.08476909  0.        ]",[-2.81818398 -3.21036231],-0.333844958663,-0.333844958663,[-1.88367474 -2.52790976],"[[-0.1473356  -0.12258508 -0.12887727 -0.03932758]
 [-7.83009097 -7.83371201  0.          0.        ]]",[-0.33701676 -0.28937212]
3,"[ 0.93710701  1.70857973 -0.55014619  0.18524239 -1.13014644 -0.33359026
 -1.37357013 -1.38759504  2.35842674 -0.49551704  0.        ]",[-0.94269331 -2.81425691],-0.316083115099,-0.316083115099,[-0.88740444 -1.86404324],"[[ -0.34206167  -0.31741569  -0.12887727  -0.03932758]
 [-11.62996098 -11.63666084   0.           0.        ]]",[-0.33701676 -0.28937212]
4,"[ 0.7540873   1.55544113 -0.90281057 -0.48019513 -1.13014421 -0.33358994
 -1.77154304 -1.94253431  1.8348177  -1.09432211  0.        ]",[ 0.237509   -1.26053505],-0.278357985334,-0.278357985334,[ 0.19263297 -1.32411194],"[[ -0.60976482  -0.58754936  -0.12887727  -0.03932758]
 [-15.12894372 -15.36424078   0.           0.        ]]",[-0.33701676 -0.28937212]
5,"[ 0.45757505  1.24892329 -1.21587205 -1.16207988 -1.13014198 -0.33358962
 -1.6307511  -2.48668851  1.05158714 -1.34844993  0.        ]",[ 0.79336863 -0.10889614],-0.2181257621,-0.2181257621,[ 0.92604196 -0.6344952 ],"[[ -0.89992213  -0.93150827  -0.12887727  -0.03932758]
 [-13.89116222 -19.01943616   0.           0.        ]]",[-0.33701676 -0.28937212]
6,"[ 0.14733988  0.80524471 -1.40438836 -1.61344501 -1.13013975 -0.33358929
 -1.24279077 -2.49485607  0.36387371 -1.10424747  0.        ]",[ 0.26979642 -0.69396134],-0.148238850492,-0.148238850492,[ 1.36455119  0.22640914],"[[ -1.1435236   -1.31244859  -0.12887727  -0.03932758]
 [-10.48027747 -19.07440296   0.           0.        ]]",[-0.33701676 -0.28937212]
7,"[-0.13103452  0.28257817 -1.49873083 -1.67501681 -1.13013752 -0.33358897
 -1.09810404 -2.84766345 -0.01819304 -0.55255944  0.        ]",[ 2.00069385  1.44340314],-0.0793030264999,-0.0793030264999,[ 1.74236226  1.44268489],"[[ -1.34036547  -1.71771552  -0.12887727  -0.03932758]
 [ -9.20822398 -21.44438745   0.           0.        ]]",[-0.33701676 -0.28937212]
8,"[ -3.41674354e-01  -1.86554449e-01  -1.53229517e+00  -1.32516134e+00
  -1.13013529e+00  -3.33588652e-01  -6.27518866e-01  -2.19499871e+00
  -5.18014105e-02  -3.20635141e-04   0.00000000e+00]",[ 2.82127773  0.87258912],-0.0404657184057,-0.0404657184057,[ 1.2595005   1.47994161],"[[ -1.48302371  -2.10261776  -0.12887727  -0.03932758]
 [ -5.0708897  -17.06043698   0.           0.        ]]",[-0.33701676 -0.28937212]
9,"[-0.43237055 -0.49111761 -1.53746862 -0.80127005 -1.13013306 -0.33358833
 -0.16597813 -1.63035523  0.10132437  0.32492204  0.        ]",[ 0.7079648   1.37852084],-0.0586926914081,-0.0586926914081,[ 0.95694864  1.22665751],"[[ -1.54373105  -2.40577276  -0.12887727  -0.03932758]
 [ -1.01307006 -13.26768334   0.           0.        ]]",[-0.33701676 -0.28937212]
