timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.115867840711,[ 0.68420454 -0.47037013],-0.115867840711,[ 0.10762313 -0.89894462],"[[-0.0549617   0.04103717  0.15011267 -0.10631353]
 [ 0.00268691  0.00256612  0.          0.        ]]","[ 1.07165244  1.71952908 -0.0560271   0.70855876  1.29087464 -0.91237809
  0.09930986  0.32377473  0.18204715  0.81761829  0.        ]",[-0.01089944 -0.17106271]
1,-0.119080531443,[-1.21707937 -0.66653966],-0.119080531443,[ 0.09178635 -0.89015365],"[[-0.0277448   0.02239063  0.15011267 -0.10631353]
 [ 2.70998571 -1.86100628  0.          0.        ]]","[ 1.07320831  1.72023233 -0.01465767  0.6620446   1.29085632 -0.91236919
  0.33961101  0.06202414  0.18289605  0.84544049  0.        ]",[-0.01089944 -0.17106271]
2,-0.115553988102,[-0.31143824 -0.33732146],-0.115553988102,[ 0.12178603 -0.84394264],"[[-0.01376325 -0.04092436  0.15011267 -0.10631353]
 [-1.2984878  -4.46182974  0.          0.        ]]","[ 1.0736004   1.71946241  0.00660829  0.50406898  1.290838   -0.91236029
 -0.01618761 -0.30327776  0.18196078  0.81487269  0.        ]",[-0.01089944 -0.17106271]
3,-0.0985224627492,[-0.02671501 -0.80059212],-0.0985224627492,[ 0.15651798 -0.80741584],"[[-0.05183175 -0.142671    0.15011267 -0.10631353]
 [-2.50435539 -5.70868033  0.          0.        ]]","[ 1.07184841  1.70776632 -0.05127237  0.25133132  1.29081968 -0.91235139
 -0.1232223  -0.47840428  0.16773627  0.66998915  0.        ]",[-0.01089944 -0.17106271]
4,-0.0745414705034,[ 1.82787105  0.18819743],-0.0745414705034,[ 0.20390545 -0.733518  ],"[[-0.10247105 -0.28751616  0.15011267 -0.10631353]
 [-2.55941758 -8.76564777  0.          0.        ]]","[ 1.06639711  1.66909994 -0.1280749  -0.10150087  1.29080136 -0.91234249
 -0.12810907 -0.90777154  0.12176628  0.47529545  0.        ]",[-0.01089944 -0.17106271]
5,-0.0552693706578,[-0.64926733 -0.59540325],-0.0552693706578,[ 0.20325814 -0.72834957],"[[-0.11346473 -0.45362633  0.15011267 -0.10631353]
 [ 1.44674387 -7.84841303  0.          0.        ]]","[ 1.06473394  1.59391859 -0.14470208 -0.48745614  1.29078305 -0.9123336
  0.22748876 -0.77893164  0.05828808  0.3356401   0.        ]",[-0.01089944 -0.17106271]
6,-0.0367504733848,[-0.24897204 -0.86975731],-0.0367504733848,[ 0.25178766 -0.64155251],"[[ -0.11058158  -0.63268025   0.15011267  -0.10631353]
 [ -1.14985073 -10.04965403   0.           0.        ]]","[ 1.06517104  1.47830675 -0.14034245 -0.86947401  1.29076473 -0.9123247
 -0.00299404 -1.08810223 -0.02390874  0.22118665  0.        ]",[-0.01089944 -0.17106271]
7,-0.00749854045287,[ 2.07179601 -1.05686072],-0.00749854045287,[ 0.27575761 -0.55283052],"[[ -0.14322674  -0.86622733   0.15011267  -0.10631353]
 [ -2.11157261 -13.29424581   0.           0.        ]]","[ 1.05940088  1.27975523 -0.18960565 -1.29516012  1.29074642 -0.9123158
 -0.08835982 -1.54380481 -0.18363769  0.05450753  0.        ]",[-0.01089944 -0.17106271]
8,-0.0274748604467,[-0.01606494 -1.49229773],-0.0274748604467,[ 0.23214403 -0.51429558],"[[ -0.14533848  -1.16921115   0.15011267  -0.10631353]
 [  1.88709696 -16.99177208   0.           0.        ]]","[ 1.05896574  0.95853646 -0.19278399 -1.69080483  1.2907281  -0.91230691
  0.26657831 -2.06309215 -0.39832921 -0.04813969  0.        ]",[-0.01089944 -0.17106271]
9,-0.0614923817314,[ 0.6787938  -0.72052759],-0.0614923817314,[ 0.20365576 -0.49461108],"[[ -0.10861159  -1.54539882   0.15011267  -0.10631353]
 [  1.78577009 -20.61492112   0.           0.        ]]","[ 1.06543531  0.50143076 -0.13735992 -1.88849459  1.29070979 -0.91229801
  0.25758259 -2.57187731 -0.65390012 -0.04484423  0.        ]",[-0.01089944 -0.17106271]
10,-0.0988773230986,[-0.30692185 -0.44151073],-0.0988773230986,[ 0.17283718 -0.47816533],"[[ -0.04630723  -1.98223089   0.15011267  -0.10631353]
 [  4.43591843 -23.06008382   0.           0.        ]]","[ 1.07214143 -0.03050955 -0.0428689  -1.6810086   1.29069148 -0.91228911
  0.49282058 -2.91515501 -0.92647654  0.08557481  0.        ]",[-0.01089944 -0.17106271]
11,-0.138335396602,[-0.12874114 -0.62508521],-0.138335396602,[ 0.15122341 -0.46842626],"[[  0.02932776  -2.45639088   0.15011267  -0.10631353]
 [  3.13188607 -24.35163693   0.           0.        ]]","[ 1.07302386 -0.49872357  0.07217137 -0.97297762  1.29067317 -0.91228022
  0.37706498 -3.09637296 -1.16709074  0.3452906   0.        ]",[-0.01089944 -0.17106271]
