timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02355353  1.87816111  0.00225208  0.8725719  -0.16362354 -1.71059455
 -0.04864442  0.35159683  1.57731349  2.09894805  0.        ]",[-3.57800688 -3.45790852],-0.306956753238,-0.306956753238,[-3.43895888 -2.54109693],"[[ 0.04674412 -0.03332905 -0.0179715  -0.19953528]
 [-0.00162147 -0.00470249  0.          0.        ]]",[-0.29496989 -0.24523143]
1,"[ 1.02511685  1.87536687 -0.05742408  0.75931483 -0.16362337 -1.71058773
 -0.47285859 -0.22502743  1.57625686  1.97644143  0.        ]",[-3.87520315 -2.35724782],-0.298498475581,-0.298498475581,[-2.96358395 -1.87610722],"[[ 0.00703692 -0.07313456 -0.0179715  -0.19953528]
 [-3.95594059 -3.96266274  0.          0.        ]]",[-0.29496989 -0.24523143]
2,"[ 1.016131    1.85487648 -0.23451501  0.4257029  -0.1636232  -1.71058091
 -0.88869312 -0.79023755  1.5305774   1.61718031  0.        ]",[-1.98774689 -1.94821786],-0.271471291247,-0.271471291247,[-2.06997228 -1.06052852],"[[-0.11097276 -0.19131329 -0.0179715  -0.19953528]
 [-7.83215539 -7.84227965  0.          0.        ]]",[-0.29496989 -0.24523143]
3,"[ 0.95714384  1.78193142 -0.52057199 -0.10608481 -0.16362302 -1.71057409
 -1.29634468 -1.34424904  1.32312313  1.07268912  0.        ]",[-0.48700603  0.63770803],-0.221507502853,-0.221507502853,[-0.52935338  0.03299657],"[[ -0.30574081  -0.38631343  -0.0179715   -0.19953528]
 [-11.63210965 -11.64504501   0.           0.        ]]",[-0.29496989 -0.24523143]
4,"[ 0.80471574  1.65534778 -0.86082808 -0.62148944 -0.16362285 -1.71056727
 -1.47852939 -0.94265335  0.89822332  0.56448599  0.        ]",[ 1.26678249  0.59356389],-0.155312106627,-0.155312106627,[ 0.62977892  0.44407374],"[[ -0.55542219  -0.59155727  -0.0179715   -0.19953528]
 [-13.33038901  -8.88849933   0.           0.        ]]",[-0.29496989 -0.24523143]
5,"[ 0.6015344   1.53130284 -1.12510225 -0.96221437 -0.16362268 -1.71056045
 -1.02597524 -0.57477099  0.43868801  0.30233882  0.        ]",[-0.06846113  0.09372884],-0.0962236341574,-0.0962236341574,[ 0.79106987  0.58322209],"[[-0.77970573 -0.74399154 -0.0179715  -0.19953528]
 [-9.11192037 -6.36335557  0.          0.        ]]",[-0.29496989 -0.24523143]
6,"[ 0.39631815  1.41542096 -1.30215411 -1.20352398 -0.16362251 -1.71055363
 -1.03576044 -0.50230536  0.03580393  0.22283025  0.        ]",[ 2.61161222  0.93413418],-0.0482813261431,-0.0482813261431,[ 1.37967265  1.10897136],"[[-0.96285951 -0.86626813 -0.0179715  -0.19953528]
 [-9.20315358 -5.86595529  0.          0.        ]]",[-0.29496989 -0.24523143]
7,"[ 0.21681497  1.33361319 -1.41164116 -1.34248276 -0.16362234 -1.71054681
 -0.59192698  0.05332383 -0.26193509  0.2372547   0.        ]",[ 0.16148944  0.30316683],-0.0174359193418,-0.0174359193418,[ 0.95602334  0.77677566],"[[-1.10541385 -0.94532154 -0.0179715  -0.19953528]
 [-5.06596196 -2.05211479  0.          0.        ]]",[-0.29496989 -0.24523143]
8,"[ 0.09103531  1.3028107  -1.46898621 -1.38922803 -0.16362217 -1.71053999
 -0.51267417  0.23410802 -0.43337958  0.2673611   0.        ]",[ 0.17452037  0.12800267],-0.0176679644206,-0.0176679644206,[ 0.9823221   0.78459269],"[[-1.19932113 -0.97391342 -0.0179715  -0.19953528]
 [-4.32721258 -0.81121121  0.          0.        ]]",[-0.29496989 -0.24523143]
9,"[-0.01811854  1.29081821 -1.50757842 -1.40666598 -0.163622   -1.71053316
 -0.42943056  0.31026275 -0.56390838  0.29998432  0.        ]",[ 1.11342627  1.80021171],-0.0301910069627,-0.0301910069627,[ 0.99352717  0.80203909],"[[-1.27808008 -0.98489292 -0.0179715  -0.19953528]
 [-3.55126214 -0.28848364  0.          0.        ]]",[-0.29496989 -0.24523143]
10,"[-0.06132109  1.32765364 -1.52018642 -1.35172308 -0.16362183 -1.71052634
  0.00244432  0.8877878  -0.58661326  0.28963469  0.        ]",[ 0.5379371   0.27291704],-0.0316747736361,-0.0316747736361,[ 0.24863961  0.02667826],"[[-1.30871391 -0.95088908 -0.0179715  -0.19953528]
 [ 0.47445595  3.67564936  0.          0.        ]]",[-0.29496989 -0.24523143]
