timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[  1.02899351e+00   1.68707934e+00   8.71026719e-02   1.10419240e+00
   3.25835373e-01   2.67952290e-01  -5.09079088e-02   3.37635459e-01
   1.16854088e+00   1.46364563e-03   0.00000000e+00]",[-0.69225693 -3.5396108 ],-0.171029318107,-0.171029318107,[ 0.34023854 -2.55737734],"[[ 0.08838706 -0.00645517  0.03867992  0.03048145]
 [-0.00092963 -0.00066565  0.          0.        ]]",[-0.45156202 -0.3588444 ]
1,"[ 1.03206786  1.68571854  0.04664983  0.9978475   0.3258351   0.26795207
 -0.37803958 -0.26553688  1.1737072  -0.10739203  0.        ]",[ 1.80455853 -0.90628237],-0.17263097972,-0.17263097972,[ 0.64732784 -2.21285844],"[[ 0.06090806 -0.0461855   0.03867992  0.03048145]
 [-2.73786348 -3.95917811  0.          0.        ]]",[-0.45156202 -0.3588444 ]
2,"[ 1.0332342   1.67040733  0.02526002  0.69326988  0.32583483  0.26795186
  0.10142086 -0.80062204  1.16794083 -0.2753147   0.        ]",[ 1.45885279 -2.23772768],-0.174762473025,-0.174762473025,[ 0.78957891 -1.74997127],"[[ 0.04639822 -0.16060288  0.03867992  0.03048145]
 [ 1.27351689 -7.47084939  0.          0.        ]]",[-0.45156202 -0.3588444 ]
3,"[ 1.02555709  1.60923026  0.12079068  0.20761688  0.32583456  0.26795164
  0.57141335 -1.38164477  1.14155409 -0.348635    0.        ]",[ 0.50539265 -1.56660795],-0.173613554093,-0.173613554093,[ 0.69240457 -1.30140245],"[[  0.11132113  -0.34827876   0.03867992   0.03048145]
 [  5.20568544 -11.28401279   0.           0.        ]]",[-0.45156202 -0.3588444 ]
4,"[ 0.99377358  1.45211644  0.29977879 -0.41569661  0.32583428  0.26795142
  0.7982394  -1.95102721  1.0793049  -0.37600477  0.        ]",[ 0.71557262 -1.34699989],-0.167794967127,-0.167794967127,[ 0.60010159 -0.72682345],"[[  0.23447544  -0.6114518    0.03867992   0.03048145]
 [  7.10341912 -15.02081225   0.           0.        ]]",[-0.45156202 -0.3588444 ]
5,"[ 0.91427339  1.14604111  0.53650773 -1.05448222  0.32583401  0.26795121
  1.11996959 -2.5091354   0.95501502 -0.38144312  0.        ]",[-1.23200989 -0.31834589],-0.155045567064,-0.155045567064,[ 0.11423102 -0.13379122],"[[  0.4035507   -0.94861934   0.03867992   0.03048145]
 [  9.79516913 -18.68367288   0.           0.        ]]",[-0.45156202 -0.3588444 ]
6,"[ 0.80731594  0.6979611   0.73823417 -1.47977218  0.32583374  0.26795099
  0.62385227 -2.64462456  0.74826728 -0.44752329  0.        ]",[ 0.89235356  0.14449862],-0.136202024135,-0.136202024135,[ 0.75984001  0.47611928],"[[  0.55781099  -1.33121454   0.03867992   0.03048145]
 [  5.64444151 -19.57297376   0.           0.        ]]",[-0.45156202 -0.3588444 ]
7,"[ 0.67701744  0.20635649  0.91347966 -1.52920382  0.32583347  0.26795077
  1.03254059 -2.49844394  0.48423304 -0.4940852   0.        ]",[-0.71058664  1.27376326],-0.112675293143,-0.112675293143,[-0.05859715  0.61082059],"[[  0.7050043   -1.71305014   0.03867992   0.03048145]
 [  9.06371748 -18.61369651   0.           0.        ]]",[-0.45156202 -0.3588444 ]
8,"[ 0.51740436 -0.19838134  1.07196791 -1.26456716  0.3258332   0.26795056
  0.67486039 -1.83887525  0.22674044 -0.47435488  0.        ]",[ 0.91233995  1.36781082],-0.0887877099652,-0.0887877099652,[ 0.410458    0.70848632],"[[  0.85625426  -2.04189258   0.03867992   0.03048145]
 [  6.07121699 -14.28504437   0.           0.        ]]",[-0.45156202 -0.3588444 ]
9,"[ 0.32872068 -0.45927685  1.20907665 -0.90180132  0.32583292  0.26795034
  1.09215806 -1.19244646  0.02850017 -0.40884113  0.        ]",[-0.39779874  0.76544396],-0.0689455137299,-0.0689455137299,[-0.57953471  0.70604587],"[[  1.01270646  -2.28502811   0.03867992   0.03048145]
 [  9.56252288 -10.04259494   0.           0.        ]]",[-0.45156202 -0.3588444 ]
10,"[ 0.09691011 -0.6115343   1.32526443 -0.57910532  0.32583265  0.26795012
  0.88132387 -0.70029941 -0.10861207 -0.32236124  0.        ]",[-0.21912294 -0.02738676],-0.0532331222111,-0.0532331222111,[-0.44641632  0.73399895],"[[ 1.18625918 -2.45347286  0.03867992  0.03048145]
 [ 7.79860348 -6.81267487  0.          0.        ]]",[-0.45156202 -0.3588444 ]
11,"[-0.11109539 -0.71394242  1.39117283 -0.28299732  0.32583238  0.2679499
  0.75919871 -0.69625077 -0.22668327 -0.27083308  0.        ]",[-0.27960658  0.4001443 ],-0.0423992601551,-0.0423992601551,[-0.52095908  0.83759272],"[[ 1.33197993 -2.58945968  0.03867992  0.03048145]
 [ 6.77685974 -6.78610905  0.          0.        ]]",[-0.45156202 -0.3588444 ]
12,"[-0.29283752 -0.78660223  1.42319344 -0.00367473  0.32583211  0.26794969
  0.61086341 -0.43435323 -0.33363032 -0.245807    0.        ]",[-0.17102678 -0.53154886],-0.0363682678819,-0.0363682678819,[-0.48523337  0.76032007],"[[ 1.45506556 -2.70793636  0.03867992  0.03048145]
 [ 5.53582895 -5.06729846  0.          0.        ]]",[-0.45156202 -0.3588444 ]
13,"[-0.44678864 -0.84395487  1.43294259  0.29901261  0.32583183  0.26794947
  0.51682824 -0.73976123 -0.44592053 -0.24539314  0.        ]",[ 0.10091559  1.31564167],-0.0359426359553,-0.0359426359553,[-0.5378322   0.70863974],"[[ 1.55788869 -2.82939281  0.03867992  0.03048145]
 [ 4.74909525 -7.07167186  0.          0.        ]]",[-0.45156202 -0.3588444 ]
14,"[-0.59380605 -0.87763737  1.42771463  0.5583129   0.32583156  0.26794925
  0.55336869 -0.11509524 -0.53821641 -0.24999314  0.        ]",[-0.8240453  -0.69452196],-0.039020893191,-0.039020893191,[-0.92283314  0.30466694],"[[ 1.65593793 -2.92969331  0.03867992  0.03048145]
 [ 5.05481246 -2.97204212  0.          0.        ]]",[-0.45156202 -0.3588444 ]
15,"[-0.69417598 -0.89645055  1.41592627  0.78642928  0.32583129  0.26794904
  0.15143462 -0.33897236 -0.61821534 -0.26497305  0.        ]",[-1.42229983  0.09787351],-0.0442863120638,-0.0442863120638,[-0.24543893  0.2785567 ],"[[ 1.72329421 -3.01613692  0.03867992  0.03048145]
 [ 1.69206747 -4.44132957  0.          0.        ]]",[-0.45156202 -0.3588444 ]
16,"[-0.68494743 -0.90050933  1.41728906  0.86138733  0.32583102  0.26794882
 -0.32578148  0.38287242 -0.64826737 -0.27507389  0.        ]",[ 1.02260553 -0.28682525],-0.0468815720331,-0.0468815720331,[ 0.52339536 -0.00299412],"[[ 1.71707724 -3.0443058   0.03867992  0.03048145]
 [-2.30051823  0.29607244  0.          0.        ]]",[-0.45156202 -0.3588444 ]
