timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.245748341953,[-0.86910565 -0.51680774],-0.245748341953,[-0.34843528 -1.44271243],"[[  4.68229494e-02   3.15058614e-02  -2.71831695e-02  -5.26527398e-02]
 [  5.98616134e-05  -2.58130181e-03   0.00000000e+00   0.00000000e+00]]","[ 1.07598458  1.76475276  0.09980412  0.70353202 -0.2513804  -0.45131098
  0.08820683  0.33011119  1.42198118  0.56888224  0.        ]",[-0.02155881 -0.18954441]
1,-0.243771829252,[-0.69743238 -1.5449892 ],-0.243771829252,[-0.31458884 -1.39685297],"[[ 0.01233687  0.01093651 -0.02718317 -0.05265274]
 [-3.4372249  -2.04754301  0.          0.        ]]","[ 1.07739338  1.76526775  0.04739997  0.6508248  -0.25137909 -0.45130833
 -0.21191696  0.04279285  1.4248327   0.49599343  0.        ]",[-0.02155881 -0.18954441]
2,-0.237166680306,[ 0.18536813 -3.16463152],-0.237166680306,[-0.25150365 -1.2990706 ],"[[-0.08339169 -0.06932495 -0.02718317 -0.05265274]
 [-6.12668732 -5.96554735  0.          0.        ]]","[ 1.07264922  1.76227862 -0.09798975  0.44526897 -0.25137779 -0.45130568
 -0.44674456 -0.50768826  1.41365768  0.2743772   0.        ]",[-0.02155881 -0.18954441]
3,-0.225811918462,[-1.13524245 -1.43199098],-0.225811918462,[-0.183273   -1.17924142],"[[-0.19733799 -0.2271819  -0.02718317 -0.05265274]
 [-5.27082684 -9.80733966  0.          0.        ]]","[ 1.05045257  1.73286967 -0.26942693  0.04556057 -0.25137648 -0.45130303
 -0.37201281 -1.04745584  1.34293309 -0.03169323  0.        ]",[-0.02155881 -0.18954441]
4,-0.206731738819,[-0.56577506 -2.37117568],-0.206731738819,[-0.03122149 -0.97773898],"[[ -0.34138904  -0.46109317  -0.02718317  -0.05265274]
 [ -9.12159994 -13.57123661   0.           0.        ]]","[ 0.99711005  1.63354348 -0.48034939 -0.51748004 -0.25137518 -0.45130037
 -0.70824032 -1.57626266  1.14911038 -0.39773887  0.        ]",[-0.02155881 -0.18954441]
5,-0.17585224866,[ 1.43237517  0.55735125],-0.17585224866,[ 0.12980992 -0.72155243],"[[ -0.54446683  -0.76954038  -0.02718317  -0.05265274]
 [-11.17958732 -17.26116528   0.           0.        ]]","[ 0.87611679  1.40988612 -0.75881693 -1.16043058 -0.25137387 -0.45129772
 -0.88792748 -2.0946448   0.74781046 -0.74804237  0.        ]",[-0.02155881 -0.18954441]
6,-0.142079905969,[ 0.72446991 -0.56529701],-0.142079905969,[ 0.14505398 -0.64173955],"[[ -0.72617036  -1.08920237  -0.02718317  -0.05265274]
 [ -7.00449033 -14.71351374   0.           0.        ]]","[ 0.72617116  1.08824999 -0.98085129 -1.64850237 -0.25137257 -0.45129507
 -0.52337172 -1.7366701   0.28929068 -0.86277505  0.        ]",[-0.02155881 -0.18954441]
7,-0.110987205845,[ 1.05388881  0.01827569],-0.110987205845,[ 0.09367396 -0.54395247],"[[ -0.83611927  -1.40301413  -0.02718317  -0.05265274]
 [ -4.00038571 -16.66115736   0.           0.        ]]","[ 0.61842548  0.71471658 -1.09948099 -1.90397314 -0.25137127 -0.45129242
 -0.26106321 -2.01025854 -0.05636963 -0.76608578  0.        ]",[-0.02155881 -0.18954441]
8,-0.0801805552911,[ 0.5467818  -1.37276621],-0.0801805552911,[ 0.04875349 -0.51668698],"[[ -0.87564236  -1.73220879  -0.02718317  -0.05265274]
 [  0.03484295 -16.25960711   0.           0.        ]]","[ 0.57686538  0.30144631 -1.13885684 -1.90660484 -0.25136996 -0.45128977
  0.09127897 -1.95379689 -0.26350052 -0.55272353  0.        ]",[-0.02155881 -0.18954441]
9,-0.0464312412592,[-0.51984971 -0.37983754],-0.0464312412592,[ 0.01865257 -0.49335778],"[[ -0.85324588  -2.09390138  -0.02718317  -0.05265274]
 [  2.1976012  -19.89749781   0.           0.        ]]","[ 0.60058537 -0.12588642 -1.11674437 -1.59717685 -0.25136866 -0.45128712
  0.2801232  -2.46480954 -0.34434045 -0.27500569  0.        ]",[-0.02155881 -0.18954441]
