timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.03438108  1.9676015  -0.14072738  0.953624    1.08776789  1.3947738
 -0.04199496  0.35758826  0.36319489 -1.45316994  0.        ]",[ 2.50681982  0.14400815],-0.187715343021,-0.187715343021,[ 2.5217135  -0.15589394],"[[-0.04153636  0.01307462  0.12525015  0.16027812]
 [-0.00188238  0.0018122   0.          0.        ]]",[-0.27118999 -0.22248204]
1,"[ 1.03561761  1.96746834 -0.08069716  0.97052588  1.08776515  1.39476906
  0.36335675  0.43918605  0.36414326 -1.37023205  0.        ]",[ 2.00528996  0.6702028 ],-0.179823155214,-0.179823155214,[ 2.16475582 -0.18652883],"[[ -1.88535428e-03   1.88161901e-02   1.25250149e-01   1.60278124e-01]
 [  3.95381277e+00   5.70454697e-01   0.00000000e+00   0.00000000e+00]]",[-0.27118999 -0.22248204]
2,"[ 1.0259294   1.96554833  0.09756704  1.08205323  1.08776241  1.39476431
  0.76060866  0.81814905  0.34519061 -1.10323639  0.        ]",[ 2.21799091 -1.44113533],-0.153754692116,-0.153754692116,[ 1.58182764 -0.40730262],"[[ 0.11608648  0.05672251  0.12525015  0.16027812]
 [ 7.83046966  3.21137851  0.          0.        ]]",[-0.27118999 -0.22248204]
3,"[ 0.96662803  1.96335575  0.38536782  1.15210055  1.08775967  1.39475957
  1.15026659  0.24062051  0.25598971 -0.71364168  0.        ]",[ 0.69655824 -1.69645862],-0.113261906657,-0.113261906657,[ 0.82681817 -0.34628236],"[[  0.31084822   0.08056924   0.12525015   0.16027812]
 [ 11.63303435  -0.81329195   0.           0.        ]]",[-0.27118999 -0.22248204]
4,"[ 0.80891759  1.96726359  0.73793567  0.98791776  1.08775693  1.39475483
  1.40920317 -0.32540463  0.07880973 -0.31675968  0.        ]",[ 0.65175322  1.44548352],-0.0673279597997,-0.0673279597997,[-0.15186012 -0.26810616],"[[  0.5688623    0.02472681   0.12525015   0.16027812]
 [ 14.15995362  -4.75779826   0.           0.        ]]",[-0.27118999 -0.22248204]
5,"[ 0.51872274  1.96706947  1.08463944  0.8274832   1.08775418  1.39475008
  1.644537    0.25617571 -0.23797621  0.08773008  0.        ]",[-1.40201557 -1.45734134],-0.0118896176477,-0.0118896176477,[-1.47267389 -0.72155613],"[[  0.87510389  -0.02976519   0.12525015   0.16027812]
 [ 16.4565657   -0.70489608   0.           0.        ]]",[-0.27118999 -0.22248204]
6,"[ 0.16926886  1.96300971  1.31135837  0.6697251   1.08775144  1.39474534
  1.20596628 -0.30976807 -0.61138123  0.3617273   0.        ]",[-0.79250328 -0.67216647],-0.0438059808811,-0.0438059808811,[-1.61911726 -0.46175048],"[[  1.16129433  -0.08343383   0.12525015   0.16027812]
 [ 12.17672693  -4.6488269    0.           0.        ]]",[-0.27118999 -0.22248204]
7,"[-0.11812454  1.94047267  1.40643113  0.32384422  1.0877487   1.3947406
  0.86013233 -0.67828318 -0.85070609  0.45994974  0.        ]",[-0.91663149  0.46166283],-0.0735360786514,-0.0735360786514,[-1.54660034 -0.05716971],"[[ 1.37096784 -0.20217692  0.12525015  0.16027812]
 [ 8.80185851 -7.21692673  0.          0.        ]]",[-0.27118999 -0.22248204]
8,"[-0.31477668  1.89707151  1.43365913 -0.02991646  1.08774596  1.39473585
  0.47063926 -0.3952517  -0.97471172  0.48183797  0.        ]",[-1.7159116 -1.3493515],-0.0877245143074,-0.0877245143074,[-1.41330981 -0.03790918],"[[ 1.50886922 -0.32672584  0.12525015  0.16027812]
 [ 5.00092514 -5.24455432  0.          0.        ]]",[-0.27118999 -0.22248204]
9,"[-0.40015069  1.82282672  1.43655196 -0.41918051  1.08774322  1.39473111
  0.05526273 -0.9483242  -0.95421783  0.44780087  0.        ]",[-0.78610146  0.40944649],-0.0838305390922,-0.0838305390922,[-0.827672    0.51750767],"[[ 1.56821807 -0.47028755  0.12525015  0.16027812]
 [ 0.94740116 -9.09878986  0.          0.        ]]",[-0.27118999 -0.22248204]
