timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
24,"[-1.62306744 -0.59408573 -0.61023521  0.31165655 -1.13722256  1.05537049
  0.65010295  0.14866583  0.75865522 -0.80170711  0.        ]",[-0.77391123  0.03553053],-0.166935172118,-0.166935172118,[-0.12321621 -0.76928771],"[[ 3.49754612 -2.98040655 -0.13080527  0.12083089]
 [ 7.3131371  -1.5680618   0.          0.        ]]",[-0.17335215 -0.17114045]
25,"[-1.55893735 -0.59940789 -0.76785233  0.39330244 -1.13721841  1.05536694
  0.35456053  0.28887458  0.75249911 -0.81821409  0.        ]",[-0.53550217 -0.35083399],-0.167479036178,-0.167479036178,[-0.07918669 -0.77239203],"[[ 3.61161316 -3.006469   -0.13080527  0.12083089]
 [ 4.10427833 -0.56847985  0.          0.        ]]",[-0.17335215 -0.17114045]
26,"[-1.51862363 -0.59992741 -0.84731556  0.40216444 -1.13721426  1.05536339
  0.15180428  0.38151176  0.74787284 -0.82292233  0.        ]",[ 0.94993519  0.21070092],-0.167346043575,-0.167346043575,[-0.04712673 -0.77287185],"[[ 3.67161116 -3.00929221 -0.13080527  0.12083089]
 [ 1.90284867  0.09195457  0.          0.        ]]",[-0.17335215 -0.17114045]
27,"[-1.46180069 -0.59799421 -0.94326904  0.37018093 -1.13721011  1.05535984
  0.49473929  0.49830363  0.73195983 -0.81572166  0.        ]",[-0.78821207  0.08377602],-0.165204930363,-0.165204930363,[-0.12005298 -0.80624008],"[[ 3.74702656 -2.999099   -0.13080527  0.12083089]
 [ 5.62628123  0.92459367  0.          0.        ]]",[-0.17335215 -0.17114045]
28,"[-1.39428684 -0.59342111 -1.03981855  0.30245541 -1.13720596  1.05535629
  0.19705262  0.5422466   0.70734653 -0.80365091  0.        ]",[ 1.41307823 -2.06661254],-0.161829538506,-0.161829538506,[-0.06432091 -0.80078471],"[[ 3.82712316 -2.97746381 -0.13080527  0.12083089]
 [ 2.39415121  1.23787929  0.          0.        ]]",[-0.17335215 -0.17114045]
29,"[-1.31296233 -0.59670165 -1.13786861  0.35005723 -1.13720182  1.05535274
  0.55733036 -0.01657148  0.70486461 -0.81643147  0.        ]",[-0.84495941 -1.51806272],-0.162518778719,-0.162518778719,[-0.15240631 -0.79337335],"[[ 3.91425372 -2.99267817 -0.13080527  0.12083089]
 [ 6.30587401 -2.74603491  0.          0.        ]]",[-0.17335215 -0.17114045]
30,"[-1.21959001 -0.60205544 -1.23202126  0.44065627 -1.13719767  1.0553492
  0.23772002  0.34180695  0.71400281 -0.83651654  0.        ]",[ 0.23266289 -1.96023073],-0.164924571603,-0.164924571603,[-0.07295521 -0.7976265 ],"[[ 4.00555405 -3.02154238 -0.13080527  0.12083089]
 [ 2.83571768 -0.19109075  0.          0.        ]]",[-0.17335215 -0.17114045]
31,"[-1.14800395 -0.60150803 -1.29362191  0.43043234 -1.13719352  1.05534565
  0.31739422  0.41365839  0.70315991 -0.83699604  0.        ]",[ 0.23128878  0.82924134],-0.163879271924,-0.163879271924,[-0.08173591 -0.80917764],"[[ 4.07094798 -3.01829088 -0.13080527  0.12083089]
 [ 3.70078285  0.321155    0.          0.        ]]",[-0.17335215 -0.17114045]
32,"[-1.0526557  -0.59375876 -1.36390669  0.30721321 -1.13718937  1.0553421
  0.39499977  0.87333809  0.66285802 -0.82609463  0.        ]",[-0.02952095 -2.37205509],-0.159070543997,-0.159070543997,[-0.07767448 -0.84648305],"[[ 4.15341784 -2.97898715 -0.13080527  0.12083089]
 [ 4.5433885   3.5982971   0.          0.        ]]",[-0.17335215 -0.17114045]
33,"[-0.94437253 -0.58601836 -1.42984125  0.20894906 -1.13718522  1.05533855
  0.37593323  0.30793751  0.62620615 -0.82612604  0.        ]",[-0.06519142  0.07448708],-0.155504344867,-0.155504344867,[-0.09234165 -0.82536602],"[[ 4.24220857 -2.94746374 -0.13080527  0.12083089]
 [ 4.33638234 -0.43252203  0.          0.        ]]",[-0.17335215 -0.17114045]
34,"[-0.8382518  -0.5874921  -1.48205389  0.22637982 -1.13718107  1.055335
  0.34425463  0.35050883  0.62060125 -0.83859035  0.        ]",[-0.74771689 -1.31022474],-0.155944427429,-0.155944427429,[-0.07313642 -0.83143067],"[[ 4.32548535 -2.95306905 -0.13080527  0.12083089]
 [ 3.9924414  -0.12902091  0.          0.        ]]",[-0.17335215 -0.17114045]
35,"[-0.7735843  -0.59723822 -1.50844086  0.35843415 -1.13717693  1.05533146
  0.06429599 -0.20455975  0.65022464 -0.85229953  0.        ]",[ 0.4292561  -1.73627851],-0.159865574602,-0.159865574602,[-0.01531778 -0.78031057],"[[ 4.37483671 -2.99535289 -0.13080527  0.12083089]
 [ 0.95282047 -4.08617669  0.          0.        ]]",[-0.17335215 -0.17114045]
36,"[-0.72579497 -0.60417308 -1.52546707  0.48342482 -1.13717278  1.05532791
  0.21910841  0.34929659  0.68136663 -0.86305398  0.        ]",[-0.80907386 -0.78247427],-0.163718216492,-0.163718216492,[-0.02747413 -0.82336497],"[[ 4.41075784 -3.03513242 -0.13080527  0.12083089]
 [ 2.63368163 -0.13766708  0.          0.        ]]",[-0.17335215 -0.17114045]
37,"[-0.69893534 -0.60303382 -1.53414298  0.45988219 -1.13716863  1.05532436
 -0.08073117  0.45083074  0.67195352 -0.86301332  0.        ]",[ 0.0809066  -0.19284145],-0.162801063634,-0.162801063634,[ 0.03693699 -0.82268918],"[[ 4.43076843 -3.02765493 -0.13080527  0.12083089]
 [-0.62178695  0.58618666  0.          0.        ]]",[-0.17335215 -0.17114045]
38,"[-0.71116519 -0.60114534 -1.53025821  0.42394979 -1.13716448  1.05532081
 -0.05009394  0.43782745  0.66297839 -0.86038186  0.        ]",[ 0.08140682 -1.76038533],-0.161728184992,-0.161728184992,[ 0.02842103 -0.82387292],"[[ 4.42167018 -3.01622961 -0.13080527  0.12083089]
 [-0.28914879  0.49349083  0.          0.        ]]",[-0.17335215 -0.17114045]
39,"[-0.71450765 -0.59992478 -1.52916748  0.40239899 -1.13716034  1.05531726
 -0.01988152  0.40014461  0.65736024 -0.85906989  0.        ]",[-0.56717682 -1.00884302],-0.161083861109,-0.161083861109,[ 0.02061904 -0.82313156],"[[ 4.41917838 -3.00936946 -0.13080527  0.12083089]
 [ 0.03887695  0.22485189  0.          0.        ]]",[-0.17335215 -0.17114045]
40,"[-0.74360194 -0.59935656 -1.51932432  0.39275429 -1.13715619  1.05531371
 -0.22678252  0.38245408  0.65699017 -0.85647061  0.        ]",[-0.56475422 -0.79234554],-0.160845565447,-0.160845565447,[ 0.05951166 -0.81106579],"[[ 4.39741712 -3.00629743 -0.13080527  0.12083089]
 [-2.20751575  0.09873974  0.          0.        ]]",[-0.17335215 -0.17114045]
41,"[-0.8307227  -0.59906369 -1.48526998  0.38787884 -1.13715204  1.05531017
 -0.42870367  0.37666516  0.66261155 -0.84994212  0.        ]",[ 0.51874703 -2.5633938 ],-0.160882637109,-0.160882637109,[ 0.09212148 -0.79563153],"[[ 4.33127049 -3.00474412 -0.13080527  0.12083089]
 [-4.39984195  0.05747501  0.          0.        ]]",[-0.17335215 -0.17114045]
42,"[-0.91602959 -0.59894532 -1.44484684  0.38593647 -1.13714789  1.05530662
 -0.23151125  0.3705293   0.66939663 -0.84397795  0.        ]",[-0.21749111 -0.59572317],-0.161083647893,-0.161083647893,[ 0.0441107  -0.79982185],"[[ 4.26475468 -3.00412534 -0.13080527  0.12083089]
 [-2.25887271  0.01373692  0.          0.        ]]",[-0.17335215 -0.17114045]
43,"[-0.98255207 -0.59883708 -1.40805186  0.38416981 -1.13714374  1.05530307
 -0.30670385  0.37308412  0.67507523 -0.83953192  0.        ]",[-0.56222677 -0.11242256],-0.161299404171,-0.161299404171,[ 0.05269344 -0.79292452],"[[ 4.21138611 -3.0035625  -0.13080527  0.12083089]
 [-3.07526447  0.03195514  0.          0.        ]]",[-0.17335215 -0.17114045]
44,"[-1.08240163 -0.59863326 -1.34319285  0.38084472 -1.1371396   1.05529952
 -0.50612148  0.37660848  0.68418515 -0.83315143  0.        ]",[ 0.84908513 -1.08840834],-0.161712113299,-0.161712113299,[ 0.08242497 -0.77883607],"[[ 4.1281573  -3.00250284 -0.13080527  0.12083089]
 [-5.24040226  0.05708533  0.          0.        ]]",[-0.17335215 -0.17114045]
45,"[-1.16230539 -0.59862782 -1.28183948  0.38077624 -1.13713545  1.05529597
 -0.18693208  0.36476673  0.69280809 -0.82876051  0.        ]",[ 1.53832539 -2.40449281],-0.162236534727,-0.162236534727,[ 0.01233821 -0.7884562 ],"[[ 4.05811984 -3.00248123 -0.13080527  0.12083089]
 [-1.77489094 -0.02733019  0.          0.        ]]",[-0.17335215 -0.17114045]
46,"[-1.15719976 -0.59874195 -1.28602828  0.38266669 -1.1371313   1.05529243
  0.18097267  0.36469252  0.69270168 -0.8293164   0.        ]",[ 0.5337581 -0.579197 ],-0.162268002993,-0.162268002993,[-0.05952518 -0.8011241 ],"[[ 4.06269939 -3.00308406 -0.13080527  0.12083089]
 [ 2.21953486 -0.02785453  0.          0.        ]]",[-0.17335215 -0.17114045]
47,"[-1.08274532 -0.59874076 -1.34292229  0.38266775 -1.13712715  1.05528888
  0.37157041  0.37056645  0.68465942 -0.83335754  0.        ]",[-0.19017895 -1.044709  ],-0.161775574984,-0.161775574984,[-0.09190993 -0.81449902],"[[ 4.12785271 -3.00308462 -0.13080527  0.12083089]
 [ 4.28890053  0.01402552  0.          0.        ]]",[-0.17335215 -0.17114045]
48,"[-0.99009443 -0.59876615 -1.40352947  0.38310554 -1.13712301  1.05528533
  0.29439709  0.36625035  0.67549029 -0.83892142  0.        ]",[-0.14639917 -0.15937206],-0.161295189355,-0.161295189355,[-0.07131371 -0.81458944],"[[ 4.205224   -3.00322438 -0.13080527  0.12083089]
 [ 3.45102076 -0.01673922  0.          0.        ]]",[-0.17335215 -0.17114045]
49,"[-0.9122267  -0.59865712 -1.44674938  0.38133757 -1.13711886  1.05528178
  0.23471707  0.37524331  0.66791238 -0.84381188  0.        ]",[-0.48309924 -1.32553644],-0.160928240252,-0.160928240252,[-0.05018672 -0.81693125],"[[ 4.26774331 -3.00266106 -0.13080527  0.12083089]
 [ 2.8030688   0.04737634  0.          0.        ]]",[-0.17335215 -0.17114045]
