timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0543415   1.5297311  -0.17245299  1.3252566   0.54726111 -1.07852887
 -0.04970122  0.32608836  1.02443507  1.42111533  0.        ]",[-2.67287092 -3.35934476],-0.180579152717,-0.180579152717,[-2.90828466 -3.14268923],"[[-0.09733089  0.02556851  0.06427226 -0.12527163]
 [ 0.0029537  -0.00215768  0.          0.        ]]",[-0.67505348 -0.59361607]
1,"[ 1.04748045  1.53002135 -0.23023454  1.22054622  0.54726069 -1.07852751
 -0.56614363 -0.31076399  1.01040109  1.27073961  0.        ]",[-2.00405681 -2.76057014],-0.172163592125,-0.172163592125,[-1.87990522 -2.11120081],"[[-0.13694746 -0.01418662  0.06427226 -0.12527163]
 [-3.95144925 -3.96016875  0.          0.        ]]",[-0.67505348 -0.59361607]
2,"[ 1.01348858  1.51881901 -0.40001089  0.91040087  0.54726028 -1.07852615
 -1.07238013 -0.93501072  0.92048452  0.83486212  0.        ]",[-0.39883714 -1.18848611],-0.146552101634,-0.146552101634,[-0.08992077 -0.87635744],"[[-0.25486787 -0.13231599  0.06427226 -0.12527163]
 [-7.82771102 -7.83983946  0.          0.        ]]",[-0.67505348 -0.59361607]
3,"[ 0.92911958  1.46134681 -0.63621642  0.41115304  0.54725986 -1.07852479
 -1.25805837 -1.54704117  0.6532577   0.24105075  0.        ]",[ 2.47330096  0.53638114],-0.107426239529,-0.107426239529,[ 1.80492008  0.57788992],"[[ -0.42568616  -0.32727725   0.06427226  -0.12527163]
 [ -9.24946342 -11.64359896   0.           0.        ]]",[-0.67505348 -0.59361607]
4,"[ 0.82776868  1.34800811 -0.8212408  -0.08852875  0.54725945 -1.07852343
 -0.71768057 -1.16844649  0.28335257 -0.1848963   0.        ]",[ 1.37825315  0.68383857],-0.074347532465,-0.074347532465,[ 1.77232587  0.37578118],"[[-0.5691615  -0.53654148  0.06427226 -0.12527163]
 [-5.11179521 -9.29065889  0.          0.        ]]",[-0.67505348 -0.59361607]
5,"[ 0.77629473  1.2308635  -0.8958294  -0.42556968  0.54725903 -1.07852207
 -0.18796438 -0.70339513  0.02929296 -0.34514143  0.        ]",[ 1.37991981 -0.49610621],-0.059237860891,-0.059237860891,[ 1.12545192 -0.21325795],"[[-0.63070282 -0.69335571  0.06427226 -0.12527163]
 [-1.05576012 -6.40038745  0.          0.        ]]",[-0.67505348 -0.59361607]
6,"[ 0.7925033   1.09929466 -0.87338452 -0.7031927   0.54725862 -1.0785207
  0.33152468 -0.99928617 -0.0951081  -0.35735512  0.        ]",[ 0.68940684  0.57595926],-0.0515051539757,-0.0515051539757,[ 0.42174822 -0.02212146],"[[-0.61190865 -0.83981455  0.06427226 -0.12527163]
 [ 2.92196609 -8.23934493  0.          0.        ]]",[-0.67505348 -0.59361607]
7,"[ 0.86054505  0.95586733 -0.76799591 -0.92979638  0.5472582  -1.07851934
  0.68011505 -0.60621166 -0.10919856 -0.27834134  0.        ]",[-0.49051605  0.11560442],-0.0454120129936,-0.0454120129936,[-0.6030311  -0.57807124],"[[-0.5266895  -0.98009093  0.06427226 -0.12527163]
 [ 5.59112352 -5.79640652  0.          0.        ]]",[-0.67505348 -0.59361607]
8,"[ 0.92307698  0.8331199  -0.64924413 -1.0778368   0.54725779 -1.07851798
  0.41218519 -0.51398878 -0.08820003 -0.1832034   0.        ]",[-0.51963698 -0.4231771 ],-0.0412452274306,-0.0412452274306,[-0.25857812 -0.33637202],"[[-0.43545045 -1.09026817  0.06427226 -0.12527163]
 [ 3.53959008 -5.22324785  0.          0.        ]]",[-0.67505348 -0.59361607]
9,"[ 0.95233488  0.6909327  -0.5826457  -1.20701469  0.54725737 -1.07851662
  0.13455688 -0.76686513 -0.14506652 -0.13000148  0.        ]",[-0.09059478  0.80777217],-0.0339359421953,-0.0339359421953,[ 0.37680387  0.44299531],"[[-0.3859869  -1.21050152  0.06427226 -0.12527163]
 [ 1.41379521 -6.79486673  0.          0.        ]]",[-0.67505348 -0.59361607]
10,"[ 0.96552902  0.56448002 -0.54929877 -1.28906436  0.54725696 -1.07851526
  0.08397443 -0.2305669  -0.22027362 -0.09629223  0.        ]",[ 0.22556054  0.30918409],-0.0264574135965,-0.0264574135965,[ 0.24813265 -0.01299638],"[[-0.36159725 -1.31295709  0.06427226 -0.12527163]
 [ 1.0264868  -3.46180037  0.          0.        ]]",[-0.67505348 -0.59361607]
11,"[ 0.98027871  0.493473   -0.50886108 -1.322804    0.54725654 -1.0785139
  0.19785674 -0.02258519 -0.23939413 -0.05930465  0.        ]",[-0.36662864 -0.31004416],-0.0228617880815,-0.0228617880815,[-0.14923514 -0.28852043],"[[-0.33231865 -1.36922411  0.06427226 -0.12527163]
 [ 1.8984817  -2.16920503  0.          0.        ]]",[-0.67505348 -0.59361607]
12,"[ 0.99104111  0.42292664 -0.47675135 -1.34799259  0.54725613 -1.07851254
  0.00350047 -0.21315532 -0.2665976  -0.02702326  0.        ]",[ 0.23299882 -0.09553918],-0.0189859143863,-0.0189859143863,[ 0.33681968  0.25998408],"[[-0.30928021 -1.42449145  0.06427226 -0.12527163]
 [ 0.41030142 -3.35358856  0.          0.        ]]",[-0.67505348 -0.59361607]
13,"[ 0.99866286  0.33251187 -0.45237532 -1.3685073   0.54725571 -1.07851117
  0.1228669  -0.26336909 -0.31745812  0.00582129  0.        ]",[-0.54585327  0.27494664],-0.0135312718041,-0.0135312718041,[ 0.08530007  0.3827551 ],"[[-0.29190395 -1.49469443  0.06427226 -0.12527163]
 [ 1.32428673 -3.66566515  0.          0.        ]]",[-0.67505348 -0.59361607]
14,"[ 1.00058552  0.2526867  -0.44597601 -1.37585409  0.5472553  -1.07850981
 -0.16271251 -0.07645731 -0.37586139  0.02916401  0.        ]",[ 0.76831218  1.33909915],-0.00921340416164,-0.00921340416164,[ 0.64452362  0.55249834],"[[-0.28735765 -1.5563525   0.06427226 -0.12527163]
 [-0.86238469 -2.50402047  0.          0.        ]]",[-0.67505348 -0.59361607]
15,"[ 1.00609348  0.23990632 -0.42703104 -1.37609886  0.54725488 -1.07850845
  0.23653538  0.56854382 -0.36856223  0.0432881   0.        ]",[-0.76756053 -1.1901234 ],-0.00827580691384,-0.00827580691384,[-0.5706374 -0.6517539],"[[-0.27393334 -1.56621295  0.06427226 -0.12527163]
 [ 2.19464061  1.50462141  0.          0.        ]]",[-0.67505348 -0.59361607]
16,"[ 1.01117693  0.22703672 -0.40863658 -1.37608657  0.54725447 -1.07850709
 -0.16577006 -0.07327161 -0.3619576   0.05717822  0.        ]",[ 1.41709145 -0.07086642],-0.00746848530506,-0.00746848530506,[ 0.58106184  0.56928784],"[[-0.26094741 -1.57614179  0.06427226 -0.12527163]
 [-0.88579413 -2.48421754  0.          0.        ]]",[-0.67505348 -0.59361607]
17,"[ 1.01929749  0.15965955 -0.37708961 -1.3717901   0.54725405 -1.07850573
  0.35339303 -0.11061104 -0.38752827  0.09365788  0.        ]",[ 0.0958423  -0.32170647],-0.0036781862431,-0.0036781862431,[-0.58323562  0.28179038],"[[-0.23877909 -1.62815466  0.06427226 -0.12527163]
 [ 3.08941295 -2.71627977  0.          0.        ]]",[-0.67505348 -0.59361607]
18,"[ 1.03901432  0.07374729 -0.28368927 -1.35591941  0.54725364 -1.07850437
  0.3949778  -0.30692072 -0.37610354  0.17015187  0.        ]",[-0.26062963  0.20418521],-0.00342943016583,-0.00342943016583,[-0.73808938  0.62499249],"[[-0.17379608 -1.69472145  0.06427226 -0.12527163]
 [ 3.40782726 -3.93633069  0.          0.        ]]",[-0.67505348 -0.59361607]
19,"[ 1.05126162 -0.01560834 -0.20067819 -1.32682907  0.54725322 -1.07850301
  0.25143953 -0.16426299 -0.38106458  0.24258673  0.        ]",[-0.42294866  0.503189  ],-0.00900640223817,-0.00900640223817,[-0.63671988  0.68962228],"[[-0.1166667  -1.76455238  0.06427226 -0.12527163]
 [ 2.30876432 -3.04972483  0.          0.        ]]",[-0.67505348 -0.59361607]
